forward_num_temp_incr_mut_reverse_0.10,reverse_num_temp_incr_mut_reverse_0.10,forward_rate_temp_incr_mut_reverse_0.10,reverse_rate_temp_incr_mut_reverse_0.10,organism_num_temp_incr_mut_reverse_0.10,organism_rate_temp_incr_mut_reverse_0.10,forward_num_temp_incr_mut_reverse_0.30,reverse_num_temp_incr_mut_reverse_0.30,forward_rate_temp_incr_mut_reverse_0.30,reverse_rate_temp_incr_mut_reverse_0.30,organism_num_temp_incr_mut_reverse_0.30,organism_rate_temp_incr_mut_reverse_0.30,forward_num_temp_incr_mut_reverse_0.55,reverse_num_temp_incr_mut_reverse_0.55,forward_rate_temp_incr_mut_reverse_0.55,reverse_rate_temp_incr_mut_reverse_0.55,organism_num_temp_incr_mut_reverse_0.55,organism_rate_temp_incr_mut_reverse_0.55,forward_num_temp_incr_mut_reverse_0.25,reverse_num_temp_incr_mut_reverse_0.25,forward_rate_temp_incr_mut_reverse_0.25,reverse_rate_temp_incr_mut_reverse_0.25,organism_num_temp_incr_mut_reverse_0.25,organism_rate_temp_incr_mut_reverse_0.25,forward_num_temp_incr_mut_reverse_0.45,reverse_num_temp_incr_mut_reverse_0.45,forward_rate_temp_incr_mut_reverse_0.45,reverse_rate_temp_incr_mut_reverse_0.45,organism_num_temp_incr_mut_reverse_0.45,organism_rate_temp_incr_mut_reverse_0.45,forward_num_temp_incr_mut_reverse_0.15,reverse_num_temp_incr_mut_reverse_0.15,forward_rate_temp_incr_mut_reverse_0.15,reverse_rate_temp_incr_mut_reverse_0.15,organism_num_temp_incr_mut_reverse_0.15,organism_rate_temp_incr_mut_reverse_0.15,forward_num_temp_incr_mut_reverse_0.35,reverse_num_temp_incr_mut_reverse_0.35,forward_rate_temp_incr_mut_reverse_0.35,reverse_rate_temp_incr_mut_reverse_0.35,organism_num_temp_incr_mut_reverse_0.35,organism_rate_temp_incr_mut_reverse_0.35,forward_num_temp_incr_mut_reverse_0.50,reverse_num_temp_incr_mut_reverse_0.50,forward_rate_temp_incr_mut_reverse_0.50,reverse_rate_temp_incr_mut_reverse_0.50,organism_num_temp_incr_mut_reverse_0.50,organism_rate_temp_incr_mut_reverse_0.50,forward_num_temp_incr_mut_reverse_0.20,reverse_num_temp_incr_mut_reverse_0.20,forward_rate_temp_incr_mut_reverse_0.20,reverse_rate_temp_incr_mut_reverse_0.20,organism_num_temp_incr_mut_reverse_0.20,organism_rate_temp_incr_mut_reverse_0.20,forward_num_temp_incr_mut_reverse_0.40,reverse_num_temp_incr_mut_reverse_0.40,forward_rate_temp_incr_mut_reverse_0.40,reverse_rate_temp_incr_mut_reverse_0.40,organism_num_temp_incr_mut_reverse_0.40,organism_rate_temp_incr_mut_reverse_0.40,forward_num_temp_incr_mut_reverse_0.60,reverse_num_temp_incr_mut_reverse_0.60,forward_rate_temp_incr_mut_reverse_0.60,reverse_rate_temp_incr_mut_reverse_0.60,organism_num_temp_incr_mut_reverse_0.60,organism_rate_temp_incr_mut_reverse_0.60
0.0,58.4,0.0,7.4843807271575,58.4,7.4843807271575,0.0,52.2,0.0,6.82609686137201,52.2,6.82609686137201,0.0,28.2,0.0,4.70161040412334,28.2,4.70161040412334,0.0,50.6,0.0,6.87357892415437,50.6,6.87357892415437,0.0,33.7,0.0,5.01227385162276,33.7,5.01227385162276,0.0,57.8,0.0,7.44322818299346,57.8,7.44322818299346,0.0,47.2,0.0,6.58656038977683,47.2,6.58656038977683,0.0,29.9,0.0,4.74167834889081,29.9,4.74167834889081,0.0,47.9,0.0,7.21868693178663,47.9,7.21868693178663,0.0,40.9,0.0,5.79373044138398,40.9,5.79373044138398,0.0,25.4,0.0,4.86888574516161,25.4,4.86888574516161
0.0,58.7,0.0,7.47396460840001,58.7,7.47396460840001,0.0,53.4,0.0,6.83267553782992,53.4,6.83267553782992,0.0,28.8,0.0,4.67039529739099,28.8,4.67039529739099,0.0,51.9,0.0,6.85628817141686,51.9,6.85628817141686,0.0,34.2,0.0,4.98371133302869,34.2,4.98371133302869,0.0,59.9,0.0,7.4382123788576,59.9,7.4382123788576,0.0,49.1,0.0,6.56621905282517,49.1,6.56621905282517,0.0,30.6,0.0,4.75018795641424,30.6,4.75018795641424,0.0,48.3,0.0,7.20877388830837,48.3,7.20877388830837,0.0,41.7,0.0,5.78743636675086,41.7,5.78743636675086,0.0,25.8,0.0,4.89638988916575,25.8,4.89638988916575
0.0,61.5,0.0,7.49524637926344,61.5,7.49524637926344,0.0,54.3,0.0,6.84689303294137,54.3,6.84689303294137,0.0,29.5,0.0,4.70766961113805,29.5,4.70766961113805,0.0,53.3,0.0,6.88491573016267,53.3,6.88491573016267,0.0,34.5,0.0,4.97870877831073,34.5,4.97870877831073,0.0,60.8,0.0,7.4554114310083,60.8,7.4554114310083,0.0,50.5,0.0,6.5533958633372,50.5,6.5533958633372,0.0,30.9,0.0,4.73383991719855,30.9,4.73383991719855,0.0,49.4,0.0,7.2340787011426,49.4,7.2340787011426,0.0,42.8,0.0,5.77720126219872,42.8,5.77720126219872,0.0,26.3,0.0,4.85758517536104,26.3,4.85758517536104
0.0,61.7,0.0,7.48680727120169,61.7,7.48680727120169,0.0,55.7,0.0,6.84509929994312,55.7,6.84509929994312,0.0,29.9,0.0,4.69845056750299,29.9,4.69845056750299,0.0,54.7,0.0,6.89268405448575,54.7,6.89268405448575,0.0,35.0,0.0,4.98031894510471,35.0,4.98031894510471,0.0,61.9,0.0,7.43610921822036,61.9,7.43610921822036,0.0,51.9,0.0,6.51231193114463,51.9,6.51231193114463,0.0,31.0,0.0,4.7309366913921,31.0,4.7309366913921,0.0,52.8,0.0,7.33992314589907,52.8,7.33992314589907,0.0,43.4,0.0,5.78683523796508,43.4,5.78683523796508,0.0,26.4,0.0,4.87528632478632,26.4,4.87528632478632
0.0,61.8,0.0,7.48940467379909,61.8,7.48940467379909,0.0,57.1,0.0,6.84781518365053,57.1,6.84781518365053,0.0,30.2,0.0,4.70890083632019,30.2,4.70890083632019,0.0,56.3,0.0,6.92824332661906,56.3,6.92824332661906,0.0,35.4,0.0,4.98042965573326,35.4,4.98042965573326,0.0,64.2,0.0,7.4727293076526,64.2,7.4727293076526,0.0,52.8,0.0,6.50543263161151,52.8,6.50543263161151,0.0,31.4,0.0,4.73146462803484,31.4,4.73146462803484,0.0,56.7,0.0,7.47093799972151,56.7,7.47093799972151,0.0,44.3,0.0,5.78725899183242,44.3,5.78725899183242,0.0,26.6,0.0,4.86704273504273,26.6,4.86704273504273
0.0,64.3,0.0,7.51352738301457,64.3,7.51352738301457,0.0,58.0,0.0,6.86308285709536,58.0,6.86308285709536,0.0,30.5,0.0,4.70173771121352,30.5,4.70173771121352,0.0,58.3,0.0,6.94528867129242,58.3,6.94528867129242,0.0,36.1,0.0,4.93779282943931,36.1,4.93779282943931,0.0,64.2,0.0,7.48079020508849,64.2,7.48079020508849,0.0,54.0,0.0,6.52196475085764,54.0,6.52196475085764,0.0,31.6,0.0,4.7446642420409,31.6,4.7446642420409,0.0,57.9,0.0,7.49191662561539,57.9,7.49191662561539,0.0,45.4,0.0,5.80532272887039,45.4,5.80532272887039,0.0,26.7,0.0,4.86789743589743,26.7,4.86789743589743
0.0,65.8,0.0,7.51103245818987,65.8,7.51103245818987,0.0,59.1,0.0,6.86675157034628,59.1,6.86675157034628,0.0,30.7,0.0,4.7097974601409,30.7,4.7097974601409,0.0,59.4,0.0,6.97460890183505,59.4,6.97460890183505,0.0,36.6,0.0,4.97660352668654,36.6,4.97660352668654,0.0,65.8,0.0,7.49057322997625,65.8,7.49057322997625,0.0,54.8,0.0,6.51815493847812,54.8,6.51815493847812,0.0,32.0,0.0,4.72626554923044,32.0,4.72626554923044,0.0,58.7,0.0,7.5093598753167,58.7,7.5093598753167,0.0,46.2,0.0,5.78965769533515,46.2,5.78965769533515,0.0,27.2,0.0,4.87556628198564,27.2,4.87556628198564
0.0,66.6,0.0,7.50204665060004,66.6,7.50204665060004,0.0,60.6,0.0,6.87997021330247,60.6,6.87997021330247,0.0,30.8,0.0,4.70415229885057,30.8,4.70415229885057,0.0,61.2,0.0,7.00799597267693,61.2,7.00799597267693,0.0,37.1,0.0,4.94595848037973,37.1,4.94595848037973,0.0,67.7,0.0,7.53328213249912,67.7,7.53328213249912,0.0,56.4,0.0,6.52959079892193,56.4,6.52959079892193,0.0,32.9,0.0,4.74642917830898,32.9,4.74642917830898,0.0,60.8,0.0,7.54440307466979,60.8,7.54440307466979,0.0,47.3,0.0,5.79528391377992,47.3,5.79528391377992,0.0,27.2,0.0,4.86440429582365,27.2,4.86440429582365
0.0,68.0,0.0,7.50863174283091,68.0,7.50863174283091,0.0,61.4,0.0,6.88849632832597,61.4,6.88849632832597,0.0,31.5,0.0,4.72491691104594,31.5,4.72491691104594,0.0,62.4,0.0,6.99870705449937,62.4,6.99870705449937,0.0,38.0,0.0,4.92343566799683,38.0,4.92343566799683,0.0,72.5,0.0,7.6290699531123,72.5,7.6290699531123,0.0,57.4,0.0,6.54213047184069,57.4,6.54213047184069,0.0,33.8,0.0,4.7269504728352,33.8,4.7269504728352,0.0,63.0,0.0,7.60292229838707,63.0,7.60292229838707,0.0,47.9,0.0,5.79923144738893,47.9,5.79923144738893,0.0,27.5,0.0,4.85446433658934,27.5,4.85446433658934
0.0,70.6,0.0,7.57566172741563,70.6,7.57566172741563,0.0,63.0,0.0,6.91133375505521,63.0,6.91133375505521,0.0,31.9,0.0,4.71531034114526,31.9,4.71531034114526,0.0,63.3,0.0,7.02936185294279,63.3,7.02936185294279,0.0,38.9,0.0,4.90555969123616,38.9,4.90555969123616,0.0,74.7,0.0,7.63687093955535,74.7,7.63687093955535,0.0,58.5,0.0,6.55434800337962,58.5,6.55434800337962,0.0,34.3,0.0,4.71338743772567,34.3,4.71338743772567,0.0,63.9,0.0,7.58668505187582,63.9,7.58668505187582,0.0,48.5,0.0,5.79879201316042,48.5,5.79879201316042,0.0,27.7,0.0,4.83983267195767,27.7,4.83983267195767
0.0,71.3,0.0,7.57818650457094,71.3,7.57818650457094,0.0,64.0,0.0,6.92553758034288,64.0,6.92553758034288,0.0,32.1,0.0,4.7166685149133,32.1,4.7166685149133,0.0,64.0,0.0,7.03263830585008,64.0,7.03263830585008,0.0,39.3,0.0,4.8932886289651,39.3,4.8932886289651,0.0,76.6,0.0,7.64447231501777,76.6,7.64447231501777,0.0,60.5,0.0,6.54868902628032,60.5,6.54868902628032,0.0,34.9,0.0,4.6833848899214,34.9,4.6833848899214,0.0,64.1,0.0,7.5862321533251,64.1,7.5862321533251,0.0,49.5,0.0,5.77658674592035,49.5,5.77658674592035,0.0,27.8,0.0,4.83890674603175,27.8,4.83890674603175
0.0,75.3,0.0,7.66019937994422,75.3,7.66019937994422,0.0,65.6,0.0,6.93155076907883,65.6,6.93155076907883,0.0,32.5,0.0,4.69609497317989,32.5,4.69609497317989,0.0,65.0,0.0,7.04167855171489,65.0,7.04167855171489,0.0,40.2,0.0,4.8783120978121,40.2,4.8783120978121,0.0,81.4,0.0,7.70195985874559,81.4,7.70195985874559,0.0,61.7,0.0,6.53664701476733,61.7,6.53664701476733,0.0,35.6,0.0,4.66062692716344,35.6,4.66062692716344,0.0,65.4,0.0,7.61292978351236,65.4,7.61292978351236,0.0,50.8,0.0,5.77522052895415,50.8,5.77522052895415,0.0,28.1,0.0,4.84625029647874,28.1,4.84625029647874
0.0,77.2,0.0,7.69359861655686,77.2,7.69359861655686,0.0,67.4,0.0,6.94873095534916,67.4,6.94873095534916,0.0,32.9,0.0,4.73283967267765,32.9,4.73283967267765,0.0,66.7,0.0,7.05066141779889,66.7,7.05066141779889,0.0,40.7,0.0,4.85375925228364,40.7,4.85375925228364,0.0,83.1,0.0,7.70806772418056,83.1,7.70806772418056,0.0,62.9,0.0,6.55165099834455,62.9,6.55165099834455,0.0,35.8,0.0,4.65010786588039,35.8,4.65010786588039,0.0,68.7,0.0,7.60982258677406,68.7,7.60982258677406,0.0,51.5,0.0,5.79172056904924,51.5,5.79172056904924,0.0,28.4,0.0,4.84765496715928,28.4,4.84765496715928
0.0,78.0,0.0,7.69570096347907,78.0,7.69570096347907,0.0,68.5,0.0,6.95206935407846,68.5,6.95206935407846,0.0,33.3,0.0,4.73361314760508,33.3,4.73361314760508,0.0,67.7,0.0,7.04242576607741,67.7,7.04242576607741,0.0,41.7,0.0,4.84339368662539,41.7,4.84339368662539,0.0,85.0,0.0,7.72102342016364,85.0,7.72102342016364,0.0,64.1,0.0,6.57255624703803,64.1,6.57255624703803,0.0,36.1,0.0,4.64416362772001,36.1,4.64416362772001,0.0,69.7,0.0,7.60687304873306,69.7,7.60687304873306,0.0,53.0,0.0,5.80565213417052,53.0,5.80565213417052,0.0,28.7,0.0,4.85863197865353,28.7,4.85863197865353
0.0,78.4,0.0,7.68476414430696,78.4,7.68476414430696,0.0,70.6,0.0,6.97159464993432,70.6,6.97159464993432,0.0,33.6,0.0,4.72739639037433,33.6,4.72739639037433,0.0,69.4,0.0,7.05179423523274,69.4,7.05179423523274,0.0,42.1,0.0,4.85042149621418,42.1,4.85042149621418,0.0,88.4,0.0,7.79657485721764,88.4,7.79657485721764,0.0,65.3,0.0,6.55938260020393,65.3,6.55938260020393,0.0,36.5,0.0,4.63835981519044,36.5,4.63835981519044,0.0,72.4,0.0,7.6380656327691,72.4,7.6380656327691,0.0,53.6,0.0,5.81695525518211,53.6,5.81695525518211,0.0,28.8,0.0,4.84693247126437,28.8,4.84693247126437
0.0,79.3,0.0,7.66471300400468,79.3,7.66471300400468,0.0,71.9,0.0,6.9836841066837,71.9,6.9836841066837,0.0,34.1,0.0,4.72177536923861,34.1,4.72177536923861,0.0,70.2,0.0,7.06654062058232,70.2,7.06654062058232,0.0,43.4,0.0,4.83721729701364,43.4,4.83721729701364,0.0,90.8,0.0,7.84339231380263,90.8,7.84339231380263,0.0,67.2,0.0,6.56197860707571,67.2,6.56197860707571,0.0,37.1,0.0,4.60227691977692,37.1,4.60227691977692,0.0,74.1,0.0,7.63325807542703,74.1,7.63325807542703,0.0,54.1,0.0,5.80907219214989,54.1,5.80907219214989,0.0,28.8,0.0,4.84693247126437,28.8,4.84693247126437
0.0,83.8,0.0,7.72177814874411,83.8,7.72177814874411,0.0,73.3,0.0,7.00345969969806,73.3,7.00345969969806,0.0,34.2,0.0,4.71354007512096,34.2,4.71354007512096,0.0,71.6,0.0,7.07496003709462,71.6,7.07496003709462,0.0,43.5,0.0,4.84425854879173,43.5,4.84425854879173,0.0,92.2,0.0,7.8658350550758,92.2,7.8658350550758,0.0,68.3,0.0,6.56753922550778,68.3,6.56753922550778,0.0,37.5,0.0,4.60110145860146,37.5,4.60110145860146,0.0,76.7,0.0,7.66096388024523,76.7,7.66096388024523,0.0,54.8,0.0,5.82485913692123,54.8,5.82485913692123,0.0,29.1,0.0,4.8478036626528,29.1,4.8478036626528
0.0,89.2,0.0,7.81461842699639,89.2,7.81461842699639,0.0,75.1,0.0,7.0242631496053,75.1,7.0242631496053,0.0,34.8,0.0,4.71405838850692,34.8,4.71405838850692,0.0,73.7,0.0,7.11909030407959,73.7,7.11909030407959,0.0,44.1,0.0,4.86299277988202,44.1,4.86299277988202,0.0,92.3,0.0,7.8593250036499,92.3,7.8593250036499,0.0,69.7,0.0,6.56931430736718,69.7,6.56931430736718,0.0,38.4,0.0,4.59000519233541,38.4,4.59000519233541,0.0,77.8,0.0,7.66538884504753,77.8,7.66538884504753,0.0,56.0,0.0,5.8394937328504,56.0,5.8394937328504,0.0,29.0,0.0,4.85574017058931,29.0,4.85574017058931
0.0,95.1,0.0,7.8742566990429,95.1,7.8742566990429,0.0,77.3,0.0,7.03289960425036,77.3,7.03289960425036,0.0,35.2,0.0,4.75676759647348,35.2,4.75676759647348,0.0,74.6,0.0,7.118424662257,74.6,7.118424662257,0.0,44.7,0.0,4.84671176046176,44.7,4.84671176046176,0.0,94.3,0.0,7.87133183259033,94.3,7.87133183259033,0.0,70.7,0.0,6.58263112492162,70.7,6.58263112492162,0.0,38.7,0.0,4.59350326678984,38.7,4.59350326678984,0.0,78.3,0.0,7.64554460844085,78.3,7.64554460844085,0.0,56.9,0.0,5.85007146948933,56.9,5.85007146948933,0.0,29.3,0.0,4.89015998449188,29.3,4.89015998449188
0.0,98.5,0.0,7.90162943643382,98.5,7.90162943643382,0.0,78.9,0.0,7.04059147658163,78.9,7.04059147658163,0.0,35.4,0.0,4.76585168055756,35.4,4.76585168055756,0.0,76.7,0.0,7.14112887418453,76.7,7.14112887418453,0.0,45.5,0.0,4.86334625660597,45.5,4.86334625660597,0.0,95.9,0.0,7.85620707082406,95.9,7.85620707082406,0.0,73.0,0.0,6.59710984149121,73.0,6.59710984149121,0.0,39.0,0.0,4.60935751568757,39.0,4.60935751568757,0.0,79.4,0.0,7.63146785052351,79.4,7.63146785052351,0.0,57.5,0.0,5.85529676882136,57.5,5.85529676882136,0.0,29.6,0.0,4.86575429563124,29.6,4.86575429563124
0.0,98.8,0.0,7.89595811527377,98.8,7.89595811527377,0.0,80.9,0.0,7.05182039936639,80.9,7.05182039936639,0.0,35.8,0.0,4.75793119704884,35.8,4.75793119704884,0.0,78.9,0.0,7.17703592345242,78.9,7.17703592345242,0.0,46.0,0.0,4.86424243337783,46.0,4.86424243337783,0.0,99.3,0.0,7.86724407079297,99.3,7.86724407079297,0.0,74.9,0.0,6.58746223168439,74.9,6.58746223168439,0.0,39.2,0.0,4.61239100996793,39.2,4.61239100996793,0.0,81.8,0.0,7.62243846767515,81.8,7.62243846767515,0.0,58.5,0.0,5.84483630156389,58.5,5.84483630156389,0.0,29.8,0.0,4.87462711728493,29.8,4.87462711728493
0.0,100.4,0.0,7.8976344989844,100.4,7.8976344989844,0.0,82.8,0.0,7.05246788271736,82.8,7.05246788271736,0.0,35.8,0.0,4.75793119704884,35.8,4.75793119704884,0.0,80.5,0.0,7.19503482410212,80.5,7.19503482410212,0.0,46.5,0.0,4.85373972104857,46.5,4.85373972104857,0.0,100.1,0.0,7.86209684879627,100.1,7.86209684879627,0.0,76.5,0.0,6.5926076321414,76.5,6.5926076321414,0.0,40.0,0.0,4.61627410026309,40.0,4.61627410026309,0.0,82.5,0.0,7.61763814496438,82.5,7.61763814496438,0.0,60.0,0.0,5.83018895540022,60.0,5.83018895540022,0.0,30.0,0.0,4.89581663341396,30.0,4.89581663341396
0.0,102.3,0.0,7.89179839593169,102.3,7.89179839593169,0.0,85.1,0.0,7.05414040675113,85.1,7.05414040675113,0.0,36.1,0.0,4.73099044643936,36.1,4.73099044643936,0.0,83.5,0.0,7.21158760599981,83.5,7.21158760599981,0.0,46.9,0.0,4.85368529927986,46.9,4.85368529927986,0.0,101.0,0.0,7.86319558954557,101.0,7.86319558954557,0.0,77.7,0.0,6.6046221290632,77.7,6.6046221290632,0.0,40.4,0.0,4.64089818006546,40.4,4.64089818006546,0.0,83.4,0.0,7.60951563061319,83.4,7.60951563061319,0.0,61.2,0.0,5.82660408454584,61.2,5.82660408454584,0.0,30.5,0.0,4.87580140485313,30.5,4.87580140485313
0.0,103.6,0.0,7.88285702992799,103.6,7.88285702992799,0.0,87.6,0.0,7.06399548633586,87.6,7.06399548633586,0.0,36.3,0.0,4.72888439301752,36.3,4.72888439301752,0.0,85.8,0.0,7.23448440524522,85.8,7.23448440524522,0.0,47.5,0.0,4.86311272023563,47.5,4.86311272023563,0.0,103.4,0.0,7.86871594217997,103.4,7.86871594217997,0.0,78.6,0.0,6.60369085488658,78.6,6.60369085488658,0.0,40.7,0.0,4.63512400702686,40.7,4.63512400702686,0.0,86.3,0.0,7.66995402692437,86.3,7.66995402692437,0.0,62.6,0.0,5.83755005866624,62.6,5.83755005866624,0.0,30.9,0.0,4.85618446936926,30.9,4.85618446936926
0.0,105.1,0.0,7.87737847914918,105.1,7.87737847914918,0.0,89.8,0.0,7.04735646737141,89.8,7.04735646737141,0.0,36.6,0.0,4.74523100278518,36.6,4.74523100278518,0.0,87.8,0.0,7.23322383560135,87.8,7.23322383560135,0.0,48.3,0.0,4.86062417229235,48.3,4.86062417229235,0.0,103.9,0.0,7.87417048763452,103.9,7.87417048763452,0.0,80.0,0.0,6.61729268516989,80.0,6.61729268516989,0.0,41.1,0.0,4.63225202723814,41.1,4.63225202723814,0.0,91.7,0.0,7.80848717307945,91.7,7.80848717307945,0.0,64.1,0.0,5.84792070792426,64.1,5.84792070792426,0.0,31.4,0.0,4.8884687687195,31.4,4.8884687687195
0.0,106.9,0.0,7.89878047143314,106.9,7.89878047143314,0.0,92.3,0.0,7.05317617042616,92.3,7.05317617042616,0.0,37.0,0.0,4.76434264317391,37.0,4.76434264317391,0.0,90.8,0.0,7.27309289151177,90.8,7.27309289151177,0.0,48.8,0.0,4.85954563582963,48.8,4.85954563582963,0.0,105.1,0.0,7.88268212612114,105.1,7.88268212612114,0.0,82.1,0.0,6.62105382938811,82.1,6.62105382938811,0.0,41.4,0.0,4.61140661378635,41.4,4.61140661378635,0.0,98.5,0.0,7.8910722162264,98.5,7.8910722162264,0.0,65.3,0.0,5.85159918566266,65.3,5.85159918566266,0.0,31.9,0.0,4.91570721617092,31.9,4.91570721617092
0.0,109.3,0.0,7.89917507682775,109.3,7.89917507682775,0.0,94.5,0.0,7.06159201019186,94.5,7.06159201019186,0.0,37.6,0.0,4.77832304634615,37.6,4.77832304634615,0.0,93.0,0.0,7.27610224347204,93.0,7.27610224347204,0.0,49.7,0.0,4.84247737402246,49.7,4.84247737402246,0.0,108.0,0.0,7.87284572825962,108.0,7.87284572825962,0.0,84.6,0.0,6.6159594089924,84.6,6.6159594089924,0.0,42.0,0.0,4.59833639067088,42.0,4.59833639067088,0.0,99.3,0.0,7.89825560355646,99.3,7.89825560355646,0.0,66.3,0.0,5.86094887714262,66.3,5.86094887714262,0.0,32.3,0.0,4.91606515993494,32.3,4.91606515993494
0.0,112.9,0.0,7.9003669914615,112.9,7.9003669914615,0.0,96.8,0.0,7.06787919416639,96.8,7.06787919416639,0.0,38.8,0.0,4.79657621618148,38.8,4.79657621618148,0.0,96.9,0.0,7.27905068724539,96.9,7.27905068724539,0.0,50.6,0.0,4.85505430260683,50.6,4.85505430260683,0.0,110.8,0.0,7.89170198449586,110.8,7.89170198449586,0.0,86.2,0.0,6.63220291366218,86.2,6.63220291366218,0.0,42.6,0.0,4.6044693431867,42.6,4.6044693431867,0.0,103.0,0.0,7.91403078356658,103.0,7.91403078356658,0.0,67.4,0.0,5.83918769680606,67.4,5.83918769680606,0.0,33.2,0.0,4.91898119305193,33.2,4.91898119305193
0.0,116.2,0.0,7.88787913292915,116.2,7.88787913292915,0.0,99.1,0.0,7.07096623034629,99.1,7.07096623034629,0.0,39.2,0.0,4.82276676290476,39.2,4.82276676290476,0.0,100.2,0.0,7.27967648810948,100.2,7.27967648810948,0.0,51.6,0.0,4.8659587032353,51.6,4.8659587032353,0.0,115.4,0.0,7.94028668702229,115.4,7.94028668702229,0.0,87.8,0.0,6.63931662468911,87.8,6.63931662468911,0.0,43.3,0.0,4.60635971589478,43.3,4.60635971589478,0.0,107.5,0.0,7.95990551877354,107.5,7.95990551877354,0.0,68.9,0.0,5.84221095568078,68.9,5.84221095568078,0.0,33.9,0.0,4.95200157376628,33.9,4.95200157376628
0.0,121.2,0.0,7.93017280890171,121.2,7.93017280890171,0.0,101.8,0.0,7.07321413439765,101.8,7.07321413439765,0.0,39.7,0.0,4.80953950236043,39.7,4.80953950236043,0.0,102.5,0.0,7.28362092092893,102.5,7.28362092092893,0.0,52.2,0.0,4.86042985609162,52.2,4.86042985609162,0.0,122.7,0.0,8.02039743067314,122.7,8.02039743067314,0.0,89.3,0.0,6.63834617411385,89.3,6.63834617411385,0.0,43.7,0.0,4.61377019108722,43.7,4.61377019108722,0.0,110.8,0.0,7.95544398449878,110.8,7.95544398449878,0.0,70.0,0.0,5.85811011068325,70.0,5.85811011068325,0.0,34.3,0.0,4.95056868999593,34.3,4.95056868999593
0.0,122.8,0.0,7.94701560662686,122.8,7.94701560662686,0.0,105.0,0.0,7.08537464276899,105.0,7.08537464276899,0.0,40.4,0.0,4.792128711397,40.4,4.792128711397,0.0,105.2,0.0,7.31235093926668,105.2,7.31235093926668,0.0,53.5,0.0,4.85028026759163,53.5,4.85028026759163,0.0,124.9,0.0,8.00621984195571,124.9,8.00621984195571,0.0,91.4,0.0,6.65294788496065,91.4,6.65294788496065,0.0,44.4,0.0,4.61425040658446,44.4,4.61425040658446,0.0,112.5,0.0,7.94847811614253,112.5,7.94847811614253,0.0,70.9,0.0,5.85652238272649,70.9,5.85652238272649,0.0,34.5,0.0,4.95070964960559,34.5,4.95070964960559
0.0,127.4,0.0,7.97518983573418,127.4,7.97518983573418,0.0,106.8,0.0,7.07839329927854,106.8,7.07839329927854,0.0,40.9,0.0,4.79566202638097,40.9,4.79566202638097,0.0,107.0,0.0,7.31013408343732,107.0,7.31013408343732,0.0,54.1,0.0,4.85021524385197,54.1,4.85021524385197,0.0,132.8,0.0,8.04628746865263,132.8,8.04628746865263,0.0,93.8,0.0,6.65917453122997,93.8,6.65917453122997,0.0,44.9,0.0,4.61429528106753,44.9,4.61429528106753,0.0,114.5,0.0,7.94537849577109,114.5,7.94537849577109,0.0,71.4,0.0,5.86137316532512,71.4,5.86137316532512,0.0,34.9,0.0,4.96730489573949,34.9,4.96730489573949
0.0,134.5,0.0,8.03819602143726,134.5,8.03819602143726,0.0,108.8,0.0,7.09292505503576,108.8,7.09292505503576,0.0,41.1,0.0,4.79356611420417,41.1,4.79356611420417,0.0,109.9,0.0,7.31504373284026,109.9,7.31504373284026,0.0,54.5,0.0,4.83982086525253,54.5,4.83982086525253,0.0,138.1,0.0,8.03280122484965,138.1,8.03280122484965,0.0,95.9,0.0,6.66486787210232,95.9,6.66486787210232,0.0,45.4,0.0,4.62869058545404,45.4,4.62869058545404,0.0,114.5,0.0,7.93911203019324,114.5,7.93911203019324,0.0,72.4,0.0,5.86734142173159,72.4,5.86734142173159,0.0,35.2,0.0,4.96308889674021,35.2,4.96308889674021
0.0,137.8,0.0,8.07784699249008,137.8,8.07784699249008,0.0,111.7,0.0,7.1084660968581,111.7,7.1084660968581,0.0,41.8,0.0,4.81930871141403,41.8,4.81930871141403,0.0,112.3,0.0,7.33308289785849,112.3,7.33308289785849,0.0,55.5,0.0,4.81808443841443,55.5,4.81808443841443,0.0,142.0,0.0,8.00639134517727,142.0,8.00639134517727,0.0,98.6,0.0,6.66784876301387,98.6,6.66784876301387,0.0,45.8,0.0,4.62390858526848,45.8,4.62390858526848,0.0,114.7,0.0,7.93146350120216,114.7,7.93146350120216,0.0,73.8,0.0,5.85329826865527,73.8,5.85329826865527,0.0,35.8,0.0,4.99299133498824,35.8,4.99299133498824
0.0,137.9,0.0,8.07369516226646,137.9,8.07369516226646,0.0,114.3,0.0,7.10360616454248,114.3,7.10360616454248,0.0,42.3,0.0,4.82747487852054,42.3,4.82747487852054,0.0,114.6,0.0,7.32200902062619,114.6,7.32200902062619,0.0,56.1,0.0,4.83591274325546,56.1,4.83591274325546,0.0,147.1,0.0,8.02299284427743,147.1,8.02299284427743,0.0,100.6,0.0,6.67800215288768,100.6,6.67800215288768,0.0,46.2,0.0,4.6011641026356,46.2,4.6011641026356,0.0,118.1,0.0,7.95261937842412,118.1,7.95261937842412,0.0,75.7,0.0,5.8615801442876,75.7,5.8615801442876,0.0,36.0,0.0,5.00693902217122,36.0,5.00693902217122
