forward_0c_num_avg,forward_0c_rate_avg,forward_37c_num_avg,forward_37c_rate_avg,forward_50c_num_avg,forward_50c_rate_avg,forward_100c_num_avg,forward_100c_rate_avg,forward_150c_num_avg,forward_150c_rate_avg,forward_200c_num_avg,forward_200c_rate_avg,forward_300c_num_avg,forward_300c_rate_avg,forward_400c_num_avg,forward_400c_rate_avg,forward_600c_num_avg,forward_600c_rate_avg,forward_800c_num_avg,forward_800c_rate_avg,forward_1000c_num_avg,forward_1000c_rate_avg,reverse_0c_num_avg,reverse_0c_rate_avg,reverse_37c_num_avg,reverse_37c_rate_avg,reverse_50c_num_avg,reverse_50c_rate_avg,reverse_100c_num_avg,reverse_100c_rate_avg,reverse_150c_num_avg,reverse_150c_rate_avg,reverse_200c_num_avg,reverse_200c_rate_avg,reverse_300c_num_avg,reverse_300c_rate_avg,reverse_400c_num_avg,reverse_400c_rate_avg,reverse_600c_num_avg,reverse_600c_rate_avg,reverse_800c_num_avg,reverse_800c_rate_avg,reverse_1000c_num_avg,reverse_1000c_rate_avg
999.0,9.47313980647314,999.0,9.45745745745746,999.0,9.51818485151818,999.0,9.47447447447448,999.0,9.44911578244911,999.0,9.45912579245913,999.0,9.45512178845512,999.0,9.34434434434434,999.0,8.08208208208208,999.0,8.17317317317317,999.0,6.79079079079079,999.0,9.51951951951952,999.0,9.41107774441108,999.0,9.40373707040374,999.0,9.3983983983984,999.0,9.51851851851852,999.0,9.46513179846514,999.0,9.51985318651985,999.0,9.37637637637638,999.0,8.15515515515515,999.0,8.15749082415749,999.0,6.77877877877878
999.0,9.47580914247581,999.0,9.45578912245579,999.0,9.51818485151818,999.0,9.47781114447781,999.0,9.44778111444778,999.0,9.45879212545879,999.0,9.45412078745412,999.0,9.34267600934268,999.0,8.09009009009009,999.0,8.1715048381715,999.0,6.78511845178512,999.0,9.51851851851852,999.0,9.40907574240908,999.0,9.4034034034034,999.0,9.4014014014014,999.0,9.52085418752085,999.0,9.46746746746747,999.0,9.51985318651985,999.0,9.37637637637638,999.0,8.15148481815149,999.0,8.16316316316316,999.0,6.77510844177511
999.0,9.47747747747748,999.0,9.45845845845846,999.0,9.51785118451785,999.0,9.47580914247581,999.0,9.44744744744745,999.0,9.45879212545879,999.0,9.45445445445446,999.0,9.34234234234234,999.0,8.09075742409076,999.0,8.17050383717051,999.0,6.78044711378045,999.0,9.52118785452119,999.0,9.40907574240908,999.0,9.40473807140474,999.0,9.40173506840173,999.0,9.51885218551885,999.0,9.46846846846847,999.0,9.51918585251918,999.0,9.37570904237571,999.0,8.15348682015349,999.0,8.16516516516517,999.0,6.76776776776777
999.0,9.48014681348015,999.0,9.46246246246246,999.0,9.51685018351685,999.0,9.47313980647314,999.0,9.44811478144811,999.0,9.46112779446113,999.0,9.45612278945612,999.0,9.34401067734401,999.0,8.08975642308976,999.0,8.17083750417084,999.0,6.77510844177511,999.0,9.52018685352019,999.0,9.41207874541208,999.0,9.40874207540874,999.0,9.3993993993994,999.0,9.52018685352019,999.0,9.46846846846847,999.0,9.51851851851852,999.0,9.37871204537871,999.0,8.14881548214882,999.0,8.1614948281615,999.0,6.77177177177177
999.0,9.47914581247915,999.0,9.46246246246246,999.0,9.51785118451785,999.0,9.47747747747748,999.0,9.44444444444444,999.0,9.45845845845846,999.0,9.45545545545546,999.0,9.34167500834168,999.0,8.09275942609276,999.0,8.16983650316984,999.0,6.77344010677344,999.0,9.52118785452119,999.0,9.41241241241241,999.0,9.41074407741075,999.0,9.4014014014014,999.0,9.51885218551885,999.0,9.46646646646647,999.0,9.51885218551885,999.0,9.37771104437771,999.0,8.15415415415415,999.0,8.16483149816483,999.0,6.76843510176843
999.0,9.48014681348015,999.0,9.46346346346346,999.0,9.51851851851852,999.0,9.47714381047715,999.0,9.44544544544544,999.0,9.45512178845512,999.0,9.45745745745746,999.0,9.34034034034033,999.0,8.09175842509176,999.0,8.16783450116784,999.0,6.76976976976977,999.0,9.51918585251918,999.0,9.41474808141475,999.0,9.41041041041041,999.0,9.40073406740073,999.0,9.51751751751752,999.0,9.47147147147147,999.0,9.52318985652319,999.0,9.37871204537871,999.0,8.14948281614948,999.0,8.16416416416416,999.0,6.77043710377044
999.0,9.48048048048048,999.0,9.4627961294628,999.0,9.51751751751752,999.0,9.47647647647648,999.0,9.44577911244578,999.0,9.45478812145479,999.0,9.45578912245579,999.0,9.34034034034033,999.0,8.09175842509176,999.0,8.16182849516183,999.0,6.76643309976643,999.0,9.52118785452119,999.0,9.41441441441441,999.0,9.41174507841175,999.0,9.39906573239907,999.0,9.52352352352352,999.0,9.47414080747414,999.0,9.52619285952619,999.0,9.38071404738071,999.0,8.14781448114781,999.0,8.1664998331665,999.0,6.77210543877211
999.0,9.48014681348015,999.0,9.46613279946613,999.0,9.51818485151819,999.0,9.47580914247581,999.0,9.44744744744745,999.0,9.45045045045045,999.0,9.45645645645646,999.0,9.33667000333667,999.0,8.08975642308975,999.0,8.16182849516183,999.0,6.7711044377711,999.0,9.51918585251919,999.0,9.41107774441108,999.0,9.40974307640974,999.0,9.40240240240241,999.0,9.51785118451785,999.0,9.47580914247581,999.0,9.52619285952619,999.0,9.38204871538205,999.0,8.14748081414748,999.0,8.16583249916583,999.0,6.7650984317651
999.0,9.47881214547881,999.0,9.46946946946947,999.0,9.52218885552219,999.0,9.47714381047714,999.0,9.44511177844511,999.0,9.44611277944611,999.0,9.45679012345679,999.0,9.33633633633634,999.0,8.08608608608609,999.0,8.15849182515849,999.0,6.77143810477144,999.0,9.51785118451785,999.0,9.41141141141141,999.0,9.41007674341008,999.0,9.40306973640307,999.0,9.52185518852185,999.0,9.47914581247915,999.0,9.52318985652319,999.0,9.38405071738405,999.0,8.15081748415082,999.0,8.16516516516517,999.0,6.76176176176176
999.0,9.47781114447781,999.0,9.46813480146813,999.0,9.52285618952286,999.0,9.47781114447781,999.0,9.44577911244578,999.0,9.44744744744745,999.0,9.45845845845846,999.0,9.33867200533867,999.0,8.09042375709042,999.0,8.16049382716049,999.0,6.77310643977311,999.0,9.51951951951952,999.0,9.41608274941609,999.0,9.41074407741075,999.0,9.40407073740407,999.0,9.52018685352019,999.0,9.47714381047714,999.0,9.52185518852186,999.0,9.38805472138805,999.0,8.14647981314648,999.0,8.16616616616616,999.0,6.76176176176176
999.0,9.47714381047715,999.0,9.46346346346346,999.0,9.52185518852185,999.0,9.48214881548215,999.0,9.44544544544544,999.0,9.44978311644978,999.0,9.45645645645646,999.0,9.33700367033701,999.0,8.09209209209209,999.0,8.15882549215882,999.0,6.77677677677678,999.0,9.52185518852186,999.0,9.41775108441775,999.0,9.41274607941275,999.0,9.40507173840507,999.0,9.52218885552219,999.0,9.47614280947614,999.0,9.52252252252252,999.0,9.38872205538872,999.0,8.14781448114782,999.0,8.16616616616617,999.0,6.76009342676009
999.0,9.48048048048048,999.0,9.46246246246246,999.0,9.52218885552219,999.0,9.47981314647981,999.0,9.44411077744411,999.0,9.45378712045379,999.0,9.45845845845846,999.0,9.33933933933934,999.0,8.09642976309643,999.0,8.15148481815149,999.0,6.78445111778445,999.0,9.52118785452119,999.0,9.41508174841508,999.0,9.41174507841175,999.0,9.4034034034034,999.0,9.52185518852185,999.0,9.47313980647314,999.0,9.52419085752419,999.0,9.38571905238572,999.0,8.14381047714381,999.0,8.16416416416416,999.0,6.76009342676009
999.0,9.48314981648315,999.0,9.46212879546213,999.0,9.52385719052386,999.0,9.47981314647981,999.0,9.44411077744411,999.0,9.45578912245579,999.0,9.45879212545879,999.0,9.33767100433767,999.0,8.09576242909577,999.0,8.15482148815482,999.0,6.78778778778779,999.0,9.52185518852186,999.0,9.41107774441108,999.0,9.41041041041041,999.0,9.40173506840173,999.0,9.51918585251918,999.0,9.47547547547547,999.0,9.52252252252252,999.0,9.38571905238572,999.0,8.14347681014348,999.0,8.16716716716717,999.0,6.7681014347681
999.0,9.48515181848515,999.0,9.46246246246246,999.0,9.52686019352686,999.0,9.47847847847848,999.0,9.44177510844178,999.0,9.45512178845512,999.0,9.45578912245579,999.0,9.33533533533534,999.0,8.1021021021021,999.0,8.15015015015015,999.0,6.79279279279279,999.0,9.52118785452119,999.0,9.41174507841175,999.0,9.41241241241241,999.0,9.4014014014014,999.0,9.51918585251919,999.0,9.47781114447781,999.0,9.51851851851852,999.0,9.38571905238572,999.0,8.13747080413747,999.0,8.1664998331665,999.0,6.77777777777778
999.0,9.48481815148482,999.0,9.4617951284618,999.0,9.52852852852853,999.0,9.47981314647981,999.0,9.44310977644311,999.0,9.45745745745746,999.0,9.45378712045379,999.0,9.33566900233567,999.0,8.09976643309977,999.0,8.14614614614615,999.0,6.79646312979646,999.0,9.51885218551885,999.0,9.41241241241241,999.0,9.41107774441108,999.0,9.4014014014014,999.0,9.52052052052052,999.0,9.47947947947948,999.0,9.51751751751752,999.0,9.38738738738739,999.0,8.13780447113781,999.0,8.16383049716383,999.0,6.77677677677678
999.0,9.48114781448115,999.0,9.46413079746413,999.0,9.52719386052719,999.0,9.47847847847848,999.0,9.4411077744411,999.0,9.45845845845846,999.0,9.45745745745746,999.0,9.33333333333333,999.0,8.09642976309643,999.0,8.14681348014682,999.0,6.79279279279279,999.0,9.51918585251918,999.0,9.41174507841175,999.0,9.41074407741074,999.0,9.40006673340007,999.0,9.52352352352352,999.0,9.47847847847848,999.0,9.51885218551885,999.0,9.38772105438772,999.0,8.13613613613614,999.0,8.16683350016684,999.0,6.77644310977644
999.0,9.48214881548215,999.0,9.46513179846513,999.0,9.52786119452786,999.0,9.47714381047715,999.0,9.43943943943944,999.0,9.45979312645979,999.0,9.45111778445112,999.0,9.335001668335,999.0,8.09342676009343,999.0,8.14814814814815,999.0,6.79045712379045,999.0,9.51685018351685,999.0,9.41474808141475,999.0,9.41041041041041,999.0,9.3983983983984,999.0,9.52485819152486,999.0,9.47714381047715,999.0,9.51851851851852,999.0,9.38738738738739,999.0,8.14214214214214,999.0,8.17083750417084,999.0,6.77777777777778
999.0,9.48081414748081,999.0,9.4678011344678,999.0,9.52986319652986,999.0,9.47514180847514,999.0,9.43677010343677,999.0,9.45912579245913,999.0,9.45078411745078,999.0,9.335001668335,999.0,8.09743076409743,999.0,8.15048381715048,999.0,6.79145812479146,999.0,9.51685018351685,999.0,9.41541541541542,999.0,9.41541541541541,999.0,9.3973973973974,999.0,9.52752752752753,999.0,9.47947947947948,999.0,9.51818485151819,999.0,9.38672005338672,999.0,8.14014014014014,999.0,8.17584250917584,999.0,6.77444110777444
999.0,9.48214881548215,999.0,9.46746746746747,999.0,9.52919586252919,999.0,9.47814481147814,999.0,9.4371037704371,999.0,9.45812479145812,999.0,9.45445445445446,999.0,9.334000667334,999.0,8.09642976309643,999.0,8.15215215215215,999.0,6.78345011678345,999.0,9.52185518852186,999.0,9.41374708041375,999.0,9.41408074741408,999.0,9.39706373039706,999.0,9.52585919252586,999.0,9.48114781448115,999.0,9.52118785452119,999.0,9.38805472138805,999.0,8.13513513513513,999.0,8.17617617617618,999.0,6.77344010677344
999.0,9.48181514848181,999.0,9.46713380046713,999.0,9.52952952952953,999.0,9.48114781448115,999.0,9.43677010343677,999.0,9.45712379045712,999.0,9.45679012345679,999.0,9.33633633633634,999.0,8.09476142809476,999.0,8.14814814814815,999.0,6.78745412078745,999.0,9.52352352352352,999.0,9.41408074741408,999.0,9.41474808141475,999.0,9.39372706039373,999.0,9.52585919252586,999.0,9.47981314647981,999.0,9.52619285952619,999.0,9.38705372038705,999.0,8.13713713713714,999.0,8.17617617617618,999.0,6.77444110777444
999.0,9.48081414748081,999.0,9.46513179846513,999.0,9.5311978645312,999.0,9.48048048048048,999.0,9.43643643643643,999.0,9.45879212545879,999.0,9.45445445445446,999.0,9.334000667334,999.0,8.09209209209209,999.0,8.14214214214214,999.0,6.78578578578579,999.0,9.52385719052386,999.0,9.41608274941608,999.0,9.41508174841508,999.0,9.39572906239573,999.0,9.52686019352686,999.0,9.48248248248248,999.0,9.5281948615282,999.0,9.39205872539206,999.0,8.13847180513847,999.0,8.17884551217885,999.0,6.77677677677678
999.0,9.48114781448115,999.0,9.46146146146146,999.0,9.5311978645312,999.0,9.48048048048048,999.0,9.43343343343343,999.0,9.46146146146146,999.0,9.45645645645646,999.0,9.33333333333333,999.0,8.09409409409409,999.0,8.14347681014348,999.0,6.78011344678011,999.0,9.52485819152486,999.0,9.41941941941942,999.0,9.41741741741742,999.0,9.39606272939606,999.0,9.5301968635302,999.0,9.48515181848515,999.0,9.52552552552553,999.0,9.39639639639639,999.0,8.13913913913914,999.0,8.17817817817818,999.0,6.77610944277611
999.0,9.48214881548215,999.0,9.46246246246246,999.0,9.53053053053053,999.0,9.48548548548549,999.0,9.4341007674341,999.0,9.46413079746413,999.0,9.45879212545879,999.0,9.33266599933267,999.0,8.09542876209543,999.0,8.14014014014014,999.0,6.78311644978312,999.0,9.52218885552219,999.0,9.42108775442109,999.0,9.41675008341675,999.0,9.39773106439773,999.0,9.5311978645312,999.0,9.48348348348348,999.0,9.52452452452452,999.0,9.39572906239573,999.0,8.14080747414081,999.0,8.17784451117784,999.0,6.77744411077744
999.0,9.48048048048048,999.0,9.4637971304638,999.0,9.5362028695362,999.0,9.48748748748749,999.0,9.43476810143477,999.0,9.46546546546546,999.0,9.46179512846179,999.0,9.32665999332666,999.0,8.09275942609276,999.0,8.14014014014015,999.0,6.78278278278278,999.0,9.51885218551885,999.0,9.42275608942276,999.0,9.41775108441775,999.0,9.39773106439773,999.0,9.5311978645312,999.0,9.48415081748415,999.0,9.52419085752419,999.0,9.39572906239573,999.0,8.14614614614615,999.0,8.17550884217551,999.0,6.78078078078078
999.0,9.48248248248248,999.0,9.46312979646313,999.0,9.53653653653654,999.0,9.48982315648982,999.0,9.43343343343343,999.0,9.46646646646647,999.0,9.4637971304638,999.0,9.32532532532533,999.0,8.0980980980981,999.0,8.14547881214548,999.0,6.78545211878545,999.0,9.52118785452119,999.0,9.41941941941942,999.0,9.41841841841842,999.0,9.39773106439773,999.0,9.5311978645312,999.0,9.48615281948615,999.0,9.52285618952286,999.0,9.39606272939606,999.0,8.14714714714715,999.0,8.17417417417418,999.0,6.77977977977978
999.0,9.48348348348349,999.0,9.4657991324658,999.0,9.53553553553554,999.0,9.49082415749082,999.0,9.43243243243243,999.0,9.46813480146813,999.0,9.46646646646647,999.0,9.32499165832499,999.0,8.1051051051051,999.0,8.14214214214214,999.0,6.77744411077744,999.0,9.52085418752086,999.0,9.41941941941942,999.0,9.41708375041708,999.0,9.3993993993994,999.0,9.53453453453454,999.0,9.48615281948615,999.0,9.52118785452119,999.0,9.39673006339673,999.0,8.14848181514848,999.0,8.17450784117451,999.0,6.77844511177844
999.0,9.48248248248248,999.0,9.46646646646647,999.0,9.53553553553553,999.0,9.49149149149149,999.0,9.42876209542876,999.0,9.46813480146813,999.0,9.46546546546547,999.0,9.32532532532533,999.0,8.09943276609943,999.0,8.14481147814481,999.0,6.77410744077411,999.0,9.52018685352019,999.0,9.41574908241575,999.0,9.41541541541542,999.0,9.3973973973974,999.0,9.53153153153153,999.0,9.48515181848515,999.0,9.52385719052386,999.0,9.39706373039706,999.0,8.15148481815148,999.0,8.16983650316983,999.0,6.78144811478145
999.0,9.48314981648315,999.0,9.46946946946947,999.0,9.5342008675342,999.0,9.49349349349349,999.0,9.42976309642976,999.0,9.4698031364698,999.0,9.4657991324658,999.0,9.327994661328,999.0,8.09843176509843,999.0,8.14681348014682,999.0,6.77744411077744,999.0,9.52252252252252,999.0,9.41541541541541,999.0,9.41775108441775,999.0,9.3963963963964,999.0,9.53053053053053,999.0,9.48581915248582,999.0,9.52052052052052,999.0,9.39205872539206,999.0,8.14748081414748,999.0,8.16716716716717,999.0,6.78044711378045
999.0,9.48281614948282,999.0,9.46913580246914,999.0,9.5321988655322,999.0,9.49349349349349,999.0,9.42942942942943,999.0,9.4698031364698,999.0,9.4657991324658,999.0,9.326993660327,999.0,8.10143476810144,999.0,8.14481147814481,999.0,6.77243910577244,999.0,9.52085418752085,999.0,9.41441441441441,999.0,9.41641641641641,999.0,9.3963963963964,999.0,9.52786119452786,999.0,9.48581915248582,999.0,9.52152152152152,999.0,9.39272605939273,999.0,8.14948281614949,999.0,8.16883550216884,999.0,6.78011344678011
999.0,9.48148148148148,999.0,9.47013680347014,999.0,9.53253253253253,999.0,9.49616282949616,999.0,9.43176509843177,999.0,9.4698031364698,999.0,9.46212879546213,999.0,9.326993660327,999.0,8.10243576910244,999.0,8.14781448114781,999.0,6.77577577577578,999.0,9.52318985652319,999.0,9.41207874541208,999.0,9.41708375041709,999.0,9.39873206539873,999.0,9.52986319652987,999.0,9.48381715048382,999.0,9.52085418752085,999.0,9.38705372038706,999.0,8.14948281614948,999.0,8.1675008341675,999.0,6.77911244577911
999.0,9.48048048048048,999.0,9.46946946946947,999.0,9.53253253253253,999.0,9.49883216549883,999.0,9.43376710043377,999.0,9.46913580246913,999.0,9.4607941274608,999.0,9.32999666333,999.0,8.0990990990991,999.0,8.15415415415415,999.0,6.77944611277945,999.0,9.52552552552553,999.0,9.41274607941275,999.0,9.42509175842509,999.0,9.40273606940274,999.0,9.53053053053053,999.0,9.48948948948949,999.0,9.51718385051719,999.0,9.38705372038705,999.0,8.14848181514848,999.0,8.17417417417418,999.0,6.77877877877878
999.0,9.47881214547881,999.0,9.46713380046713,999.0,9.53453453453453,999.0,9.4954954954955,999.0,9.43810477143811,999.0,9.46646646646647,999.0,9.46346346346346,999.0,9.33133133133133,999.0,8.10643977310644,999.0,8.14748081414748,999.0,6.78244911578245,999.0,9.52686019352686,999.0,9.41174507841174,999.0,9.42542542542542,999.0,9.3993993993994,999.0,9.5301968635302,999.0,9.49015682349016,999.0,9.52052052052052,999.0,9.39072405739073,999.0,8.14581247914581,999.0,8.17017017017017,999.0,6.77510844177511
999.0,9.47914581247915,999.0,9.4668001334668,999.0,9.5372038705372,999.0,9.49582916249583,999.0,9.43443443443443,999.0,9.46946946946947,999.0,9.4668001334668,999.0,9.33333333333333,999.0,8.10744077410744,999.0,8.14881548214882,999.0,6.78278278278278,999.0,9.52585919252586,999.0,9.41441441441441,999.0,9.42742742742743,999.0,9.4004004004004,999.0,9.5311978645312,999.0,9.48982315648982,999.0,9.52385719052385,999.0,9.39239239239239,999.0,8.14547881214548,999.0,8.16716716716717,999.0,6.76976976976977
999.0,9.48081414748081,999.0,9.46913580246913,999.0,9.53820487153821,999.0,9.49582916249583,999.0,9.43476810143477,999.0,9.47147147147147,999.0,9.4627961294628,999.0,9.32999666332999,999.0,8.10744077410744,999.0,8.15615615615616,999.0,6.78111444778112,999.0,9.52419085752419,999.0,9.41708375041708,999.0,9.42742742742743,999.0,9.40006673340007,999.0,9.5301968635302,999.0,9.49049049049049,999.0,9.52686019352686,999.0,9.39406072739406,999.0,8.14781448114782,999.0,8.1675008341675,999.0,6.7701034367701
999.0,9.48181514848182,999.0,9.46946946946947,999.0,9.53853853853854,999.0,9.49649649649649,999.0,9.4341007674341,999.0,9.47013680347013,999.0,9.4617951284618,999.0,9.32866199532866,999.0,8.10343677010344,999.0,8.15482148815482,999.0,6.77877877877878,999.0,9.52619285952619,999.0,9.41908575241909,999.0,9.42842842842843,999.0,9.3983983983984,999.0,9.53386720053387,999.0,9.48782115448782,999.0,9.52886219552886,999.0,9.39572906239573,999.0,8.15181848515182,999.0,8.16616616616617,999.0,6.77377377377377
999.0,9.47814481147815,999.0,9.46713380046713,999.0,9.53586920253587,999.0,9.49716383049716,999.0,9.4371037704371,999.0,9.47247247247247,999.0,9.46346346346346,999.0,9.32766099432766,999.0,8.10343677010344,999.0,8.15448782115449,999.0,6.77711044377711,999.0,9.52852852852853,999.0,9.41941941941942,999.0,9.42876209542876,999.0,9.39706373039706,999.0,9.53453453453453,999.0,9.48548548548549,999.0,9.53053053053053,999.0,9.39472806139473,999.0,8.14748081414748,999.0,8.16383049716383,999.0,6.77444110777444
999.0,9.47647647647648,999.0,9.46846846846847,999.0,9.5382048715382,999.0,9.50083416750084,999.0,9.43877210543877,999.0,9.4718051384718,999.0,9.4657991324658,999.0,9.32565899232566,999.0,8.10677344010677,999.0,8.14714714714715,999.0,6.77344010677344,999.0,9.52585919252586,999.0,9.41574908241575,999.0,9.43043043043043,999.0,9.39639639639639,999.0,9.53553553553553,999.0,9.48715382048716,999.0,9.5331998665332,999.0,9.39372706039373,999.0,8.15515515515516,999.0,8.1675008341675,999.0,6.7711044377711
999.0,9.47781114447781,999.0,9.47147147147147,999.0,9.53887220553887,999.0,9.50183516850184,999.0,9.43977310643977,999.0,9.47480814147481,999.0,9.4647981314648,999.0,9.32499165832499,999.0,8.10744077410744,999.0,8.14547881214548,999.0,6.7701034367701,999.0,9.52752752752753,999.0,9.41341341341341,999.0,9.43043043043043,999.0,9.3963963963964,999.0,9.5372038705372,999.0,9.48848848848849,999.0,9.53053053053053,999.0,9.39139139139139,999.0,8.15482148815482,999.0,8.16583249916583,999.0,6.7650984317651
999.0,9.47747747747748,999.0,9.46946946946947,999.0,9.5382048715382,999.0,9.4994994994995,999.0,9.43643643643644,999.0,9.47681014347681,999.0,9.4698031364698,999.0,9.33066399733066,999.0,8.10944277610944,999.0,8.14781448114782,999.0,6.77277277277277,999.0,9.52686019352686,999.0,9.41341341341341,999.0,9.4300967634301,999.0,9.40173506840174,999.0,9.53386720053387,999.0,9.48915582248916,999.0,9.5261928595262,999.0,9.39105772439106,999.0,8.15248581915249,999.0,8.1675008341675,999.0,6.75809142475809
999.0,9.48081414748081,999.0,9.47280613947281,999.0,9.53853853853854,999.0,9.50483817150484,999.0,9.43910577243911,999.0,9.47747747747748,999.0,9.4688021354688,999.0,9.330997664331,999.0,8.1011011011011,999.0,8.14781448114782,999.0,6.77010343677011,999.0,9.52719386052719,999.0,9.41074407741074,999.0,9.4310977644311,999.0,9.4014014014014,999.0,9.5362028695362,999.0,9.48948948948949,999.0,9.52552552552553,999.0,9.39039039039039,999.0,8.15448782115449,999.0,8.16483149816483,999.0,6.76276276276276
999.0,9.48214881548215,999.0,9.47147147147147,999.0,9.54020687354021,999.0,9.5035035035035,999.0,9.43743743743744,999.0,9.47747747747748,999.0,9.46846846846847,999.0,9.330997664331,999.0,8.1021021021021,999.0,8.14381047714381,999.0,6.77110443777111,999.0,9.52886219552886,999.0,9.41241241241241,999.0,9.4310977644311,999.0,9.40006673340007,999.0,9.53687020353687,999.0,9.49049049049049,999.0,9.52485819152486,999.0,9.39139139139139,999.0,8.15882549215883,999.0,8.1644978311645,999.0,6.7620954287621
999.0,9.48281614948282,999.0,9.47947947947948,999.0,9.53920587253921,999.0,9.50316983650317,999.0,9.43777110443777,999.0,9.47914581247914,999.0,9.47080413747081,999.0,9.32932932932933,999.0,8.10577243910577,999.0,8.14581247914581,999.0,6.76376376376376,999.0,9.52852852852853,999.0,9.41408074741408,999.0,9.43143143143143,999.0,9.4004004004004,999.0,9.53920587253921,999.0,9.48782115448782,999.0,9.52318985652319,999.0,9.39139139139139,999.0,8.16216216216216,999.0,8.15915915915916,999.0,6.76376376376376
999.0,9.48314981648315,999.0,9.47981314647981,999.0,9.54220887554221,999.0,9.50483817150484,999.0,9.43643643643644,999.0,9.48114781448115,999.0,9.47147147147147,999.0,9.328995662329,999.0,8.11044377711044,999.0,8.15215215215215,999.0,6.76276276276276,999.0,9.52786119452786,999.0,9.41474808141475,999.0,9.43143143143143,999.0,9.39973306639973,999.0,9.53887220553887,999.0,9.49015682349016,999.0,9.52385719052386,999.0,9.39139139139139,999.0,8.16316316316316,999.0,8.15348682015349,999.0,6.75408742075409
999.0,9.48314981648315,999.0,9.47614280947614,999.0,9.54187520854188,999.0,9.5045045045045,999.0,9.43943943943944,999.0,9.48281614948282,999.0,9.47580914247581,999.0,9.328995662329,999.0,8.10877544210878,999.0,8.15515515515516,999.0,6.7640974307641,999.0,9.52352352352353,999.0,9.41741741741742,999.0,9.43043043043043,999.0,9.4014014014014,999.0,9.54187520854187,999.0,9.49082415749082,999.0,9.52152152152152,999.0,9.39506172839506,999.0,8.16616616616617,999.0,8.15382048715382,999.0,6.75508842175509
999.0,9.48148148148148,999.0,9.47781114447781,999.0,9.54254254254254,999.0,9.50216883550217,999.0,9.43743743743744,999.0,9.48114781448115,999.0,9.47614280947614,999.0,9.32966299632966,999.0,8.10610610610611,999.0,8.15181848515182,999.0,6.76209542876209,999.0,9.52419085752419,999.0,9.41875208541875,999.0,9.42809476142809,999.0,9.3993993993994,999.0,9.54387721054388,999.0,9.48748748748749,999.0,9.52318985652319,999.0,9.39606272939606,999.0,8.16416416416416,999.0,8.15515515515516,999.0,6.75175175175175
999.0,9.48048048048049,999.0,9.47614280947614,999.0,9.54120787454121,999.0,9.5015015015015,999.0,9.43576910243577,999.0,9.48915582248916,999.0,9.47747747747748,999.0,9.32832832832833,999.0,8.10977644310978,999.0,8.14948281614949,999.0,6.76476476476477,999.0,9.52218885552219,999.0,9.41741741741742,999.0,9.42876209542876,999.0,9.4024024024024,999.0,9.54754754754755,999.0,9.48348348348348,999.0,9.52952952952953,999.0,9.39873206539873,999.0,8.16383049716383,999.0,8.15982649315983,999.0,6.75175175175175
999.0,9.47881214547881,999.0,9.47514180847514,999.0,9.54187520854187,999.0,9.4974974974975,999.0,9.43743743743744,999.0,9.48848848848849,999.0,9.48048048048048,999.0,9.32799466132799,999.0,8.10343677010344,999.0,8.15048381715048,999.0,6.7630964297631,999.0,9.52519185852519,999.0,9.41808475141808,999.0,9.4280947614281,999.0,9.40173506840173,999.0,9.54688021354688,999.0,9.48615281948615,999.0,9.52886219552886,999.0,9.4004004004004,999.0,8.16282949616283,999.0,8.16016016016016,999.0,6.75508842175509
999.0,9.47480814147481,999.0,9.47414080747414,999.0,9.53953953953954,999.0,9.49716383049716,999.0,9.4381047714381,999.0,9.48948948948949,999.0,9.48014681348015,999.0,9.32932932932933,999.0,8.10143476810144,999.0,8.15548882215549,999.0,6.7650984317651,999.0,9.52452452452452,999.0,9.41808475141808,999.0,9.42876209542876,999.0,9.39973306639973,999.0,9.55155155155155,999.0,9.48481815148482,999.0,9.52686019352686,999.0,9.4044044044044,999.0,8.16383049716383,999.0,8.16616616616617,999.0,6.75709042375709
999.0,9.47714381047714,999.0,9.4718051384718,999.0,9.53887220553887,999.0,9.49783116449783,999.0,9.43877210543877,999.0,9.49049049049049,999.0,9.48415081748415,999.0,9.331998665332,999.0,8.0980980980981,999.0,8.15582248915582,999.0,6.77177177177177,999.0,9.52152152152152,999.0,9.41741741741742,999.0,9.42942942942943,999.0,9.3983983983984,999.0,9.55121788455122,999.0,9.48682015348682,999.0,9.52719386052719,999.0,9.4024024024024,999.0,8.16816816816817,999.0,8.1634968301635,999.0,6.74908241574908
999.0,9.47580914247581,999.0,9.4728061394728,999.0,9.54287620954288,999.0,9.49716383049716,999.0,9.43810477143811,999.0,9.48948948948949,999.0,9.48381715048382,999.0,9.32866199532866,999.0,8.09943276609943,999.0,8.15582248915582,999.0,6.77510844177511,999.0,9.51951951951952,999.0,9.41541541541541,999.0,9.4330997664331,999.0,9.3963963963964,999.0,9.54988321654989,999.0,9.48381715048382,999.0,9.52686019352686,999.0,9.4014014014014,999.0,8.16983650316984,999.0,8.1675008341675,999.0,6.75575575575576
999.0,9.47714381047714,999.0,9.47080413747081,999.0,9.54487821154488,999.0,9.50116783450117,999.0,9.44144144144144,999.0,9.48715382048715,999.0,9.48581915248582,999.0,9.32999666333,999.0,8.09843176509843,999.0,8.15448782115449,999.0,6.77477477477477,999.0,9.51718385051718,999.0,9.41341341341341,999.0,9.43443443443443,999.0,9.39873206539873,999.0,9.55155155155155,999.0,9.48381715048382,999.0,9.53053053053053,999.0,9.40173506840174,999.0,8.16783450116783,999.0,8.16983650316984,999.0,6.75241908575242
