forward_num_temp_incr_mut_forward_0.25,reverse_num_temp_incr_mut_forward_0.25,forward_rate_temp_incr_mut_forward_0.25,reverse_rate_temp_incr_mut_forward_0.25,organism_num_temp_incr_mut_forward_0.25,organism_rate_temp_incr_mut_forward_0.25,forward_num_temp_incr_mut_forward_0.45,reverse_num_temp_incr_mut_forward_0.45,forward_rate_temp_incr_mut_forward_0.45,reverse_rate_temp_incr_mut_forward_0.45,organism_num_temp_incr_mut_forward_0.45,organism_rate_temp_incr_mut_forward_0.45,forward_num_temp_incr_mut_forward_0.60,reverse_num_temp_incr_mut_forward_0.60,forward_rate_temp_incr_mut_forward_0.60,reverse_rate_temp_incr_mut_forward_0.60,organism_num_temp_incr_mut_forward_0.60,organism_rate_temp_incr_mut_forward_0.60,forward_num_temp_incr_mut_forward_0.15,reverse_num_temp_incr_mut_forward_0.15,forward_rate_temp_incr_mut_forward_0.15,reverse_rate_temp_incr_mut_forward_0.15,organism_num_temp_incr_mut_forward_0.15,organism_rate_temp_incr_mut_forward_0.15,forward_num_temp_incr_mut_forward_0.30,reverse_num_temp_incr_mut_forward_0.30,forward_rate_temp_incr_mut_forward_0.30,reverse_rate_temp_incr_mut_forward_0.30,organism_num_temp_incr_mut_forward_0.30,organism_rate_temp_incr_mut_forward_0.30,forward_num_temp_incr_mut_forward_0.50,reverse_num_temp_incr_mut_forward_0.50,forward_rate_temp_incr_mut_forward_0.50,reverse_rate_temp_incr_mut_forward_0.50,organism_num_temp_incr_mut_forward_0.50,organism_rate_temp_incr_mut_forward_0.50,forward_num_temp_incr_mut_forward_0.40,reverse_num_temp_incr_mut_forward_0.40,forward_rate_temp_incr_mut_forward_0.40,reverse_rate_temp_incr_mut_forward_0.40,organism_num_temp_incr_mut_forward_0.40,organism_rate_temp_incr_mut_forward_0.40,forward_num_temp_incr_mut_forward_0.20,reverse_num_temp_incr_mut_forward_0.20,forward_rate_temp_incr_mut_forward_0.20,reverse_rate_temp_incr_mut_forward_0.20,organism_num_temp_incr_mut_forward_0.20,organism_rate_temp_incr_mut_forward_0.20,forward_num_temp_incr_mut_forward_0.10,reverse_num_temp_incr_mut_forward_0.10,forward_rate_temp_incr_mut_forward_0.10,reverse_rate_temp_incr_mut_forward_0.10,organism_num_temp_incr_mut_forward_0.10,organism_rate_temp_incr_mut_forward_0.10,forward_num_temp_incr_mut_forward_0.35,reverse_num_temp_incr_mut_forward_0.35,forward_rate_temp_incr_mut_forward_0.35,reverse_rate_temp_incr_mut_forward_0.35,organism_num_temp_incr_mut_forward_0.35,organism_rate_temp_incr_mut_forward_0.35,forward_num_temp_incr_mut_forward_0.55,reverse_num_temp_incr_mut_forward_0.55,forward_rate_temp_incr_mut_forward_0.55,reverse_rate_temp_incr_mut_forward_0.55,organism_num_temp_incr_mut_forward_0.55,organism_rate_temp_incr_mut_forward_0.55
998.6,0.0,8.06949233802941,0.0,998.6,8.06949233802941,840.4,0.0,4.59926251808875,0.0,840.4,4.59926251808875,962.2,0.0,6.18324757861537,0.0,962.2,6.18324757861537,998.2,0.0,8.81836810157052,0.0,998.2,8.81836810157052,998.0,0.0,7.45083581137937,0.0,998.0,7.45083581137937,666.5,0.0,4.5757194302759,0.0,666.5,4.5757194302759,998.6,0.0,5.73289802828881,0.0,998.6,5.73289802828881,998.1,0.0,8.76739005248894,0.0,998.1,8.76739005248894,998.5,0.0,8.78758413531189,0.0,998.5,8.78758413531189,998.4,0.0,6.760551813273,0.0,998.4,6.760551813273,951.2,0.0,5.87702372805126,0.0,951.2,5.87702372805126
998.0,0.0,8.07104824903615,0.0,998.0,8.07104824903615,849.9,0.0,4.59999432504352,0.0,849.9,4.59999432504352,971.1,0.0,6.19689813186428,0.0,971.1,6.19689813186428,998.3,0.0,8.81897076833939,0.0,998.3,8.81897076833939,998.7,0.0,7.45117913504687,0.0,998.7,7.45117913504687,676.5,0.0,4.57166196869702,0.0,676.5,4.57166196869702,998.3,0.0,5.73371360246746,0.0,998.3,5.73371360246746,998.5,0.0,8.76729651384297,0.0,998.5,8.76729651384297,998.5,0.0,8.78796270607446,0.0,998.5,8.78796270607446,998.4,0.0,6.7572377520404,0.0,998.4,6.7572377520404,960.3,0.0,5.88152572115162,0.0,960.3,5.88152572115162
998.1,0.0,8.07554430710854,0.0,998.1,8.07554430710854,859.9,0.0,4.60631457535131,0.0,859.9,4.60631457535131,981.0,0.0,6.19791929034121,0.0,981.0,6.19791929034121,998.5,0.0,8.82192770515776,0.0,998.5,8.82192770515776,998.5,0.0,7.44724691364933,0.0,998.5,7.44724691364933,686.7,0.0,4.56568230577444,0.0,686.7,4.56568230577444,998.2,0.0,5.72955970605693,0.0,998.2,5.72955970605693,998.3,0.0,8.77138935225901,0.0,998.3,8.77138935225901,998.0,0.0,8.78641982889546,0.0,998.0,8.78641982889546,998.2,0.0,6.75477442418642,0.0,998.2,6.75477442418642,972.1,0.0,5.89427104131018,0.0,972.1,5.89427104131018
997.8,0.0,8.07262427435981,0.0,997.8,8.07262427435981,868.8,0.0,4.60983102412903,0.0,868.8,4.60983102412903,986.4,0.0,6.19456182722163,0.0,986.4,6.19456182722163,998.9,0.0,8.82470566759144,0.0,998.9,8.82470566759144,998.2,0.0,7.44199425917014,0.0,998.2,7.44199425917014,694.2,0.0,4.57010152051951,0.0,694.2,4.57010152051951,998.1,0.0,5.72192855021883,0.0,998.1,5.72192855021883,998.8,0.0,8.77473224727734,0.0,998.8,8.77473224727734,998.8,0.0,8.78412801579134,0.0,998.8,8.78412801579134,998.1,0.0,6.7547939670872,0.0,998.1,6.7547939670872,974.5,0.0,5.89373945701124,0.0,974.5,5.89373945701124
998.5,0.0,8.07160577411078,0.0,998.5,8.07160577411078,878.6,0.0,4.60469524196178,0.0,878.6,4.60469524196178,989.4,0.0,6.19853933212646,0.0,989.4,6.19853933212646,998.4,0.0,8.82878764094592,0.0,998.4,8.82878764094592,998.3,0.0,7.43909522091262,0.0,998.3,7.43909522091262,703.1,0.0,4.57070517969008,0.0,703.1,4.57070517969008,997.8,0.0,5.72061321429838,0.0,997.8,5.72061321429838,998.6,0.0,8.77748344179783,0.0,998.6,8.77748344179783,998.6,0.0,8.77990886678262,0.0,998.6,8.77990886678262,998.9,0.0,6.75254172007679,0.0,998.9,6.75254172007679,978.0,0.0,5.89668788290689,0.0,978.0,5.89668788290689
998.4,0.0,8.07444501604778,0.0,998.4,8.07444501604778,888.1,0.0,4.6035186780351,0.0,888.1,4.6035186780351,990.7,0.0,6.20231932019373,0.0,990.7,6.20231932019373,998.4,0.0,8.83375240960351,0.0,998.4,8.83375240960351,998.2,0.0,7.43694256625093,0.0,998.2,7.43694256625093,711.7,0.0,4.57436215673677,0.0,711.7,4.57436215673677,998.4,0.0,5.72201653153949,0.0,998.4,5.72201653153949,998.5,0.0,8.78288658113172,0.0,998.5,8.78288658113172,998.4,0.0,8.78135756826448,0.0,998.4,8.78135756826448,997.6,0.0,6.75038377923748,0.0,997.6,6.75038377923748,985.8,0.0,5.91131809214308,0.0,985.8,5.91131809214308
998.3,0.0,8.07509682302367,0.0,998.3,8.07509682302367,897.2,0.0,4.60007257700668,0.0,897.2,4.60007257700668,991.2,0.0,6.20111407171715,0.0,991.2,6.20111407171715,998.2,0.0,8.83362513895898,0.0,998.2,8.83362513895898,998.2,0.0,7.43309261154912,0.0,998.2,7.43309261154912,720.7,0.0,4.5731707586867,0.0,720.7,4.5731707586867,998.3,0.0,5.71359930330911,0.0,998.3,5.71359930330911,998.4,0.0,8.78342595363689,0.0,998.4,8.78342595363689,998.7,0.0,8.77971588823292,0.0,998.7,8.77971588823292,998.0,0.0,6.75084662242679,0.0,998.0,6.75084662242679,987.8,0.0,5.90963056501819,0.0,987.8,5.90963056501819
998.8,0.0,8.07671288522992,0.0,998.8,8.07671288522992,906.4,0.0,4.60102452839475,0.0,906.4,4.60102452839475,993.6,0.0,6.20005629916234,0.0,993.6,6.20005629916234,998.5,0.0,8.83736030378352,0.0,998.5,8.83736030378352,998.0,0.0,7.43245696906318,0.0,998.0,7.43245696906318,729.2,0.0,4.577316342819,0.0,729.2,4.577316342819,998.3,0.0,5.7099081220197,0.0,998.3,5.7099081220197,998.3,0.0,8.78785356475354,0.0,998.3,8.78785356475354,998.8,0.0,8.77261610307703,0.0,998.8,8.77261610307703,998.2,0.0,6.74706202327107,0.0,998.2,6.74706202327107,987.9,0.0,5.91501295437307,0.0,987.9,5.91501295437307
998.4,0.0,8.07533837809846,0.0,998.4,8.07533837809846,914.5,0.0,4.60847751888072,0.0,914.5,4.60847751888072,998.0,0.0,6.20720921402606,0.0,998.0,6.20720921402606,998.3,0.0,8.84002657358939,0.0,998.3,8.84002657358939,997.9,0.0,7.43530700825579,0.0,997.9,7.43530700825579,739.2,0.0,4.57467828458273,0.0,739.2,4.57467828458273,998.6,0.0,5.70496077239564,0.0,998.6,5.70496077239564,998.1,0.0,8.79259447687759,0.0,998.1,8.79259447687759,998.4,0.0,8.77292635436421,0.0,998.4,8.77292635436421,998.1,0.0,6.75012324300309,0.0,998.1,6.75012324300309,989.3,0.0,5.91517233572327,0.0,989.3,5.91517233572327
998.5,0.0,8.07469153927688,0.0,998.5,8.07469153927688,922.1,0.0,4.60032268187437,0.0,922.1,4.60032268187437,997.9,0.0,6.21010658115348,0.0,997.9,6.21010658115348,998.4,0.0,8.84399216322953,0.0,998.4,8.84399216322953,998.4,0.0,7.43195548821972,0.0,998.4,7.43195548821972,750.4,0.0,4.57590917343301,0.0,750.4,4.57590917343301,998.6,0.0,5.70483940854682,0.0,998.6,5.70483940854682,997.9,0.0,8.79145320079236,0.0,997.9,8.79145320079236,998.8,0.0,8.77633394917964,0.0,998.8,8.77633394917964,998.2,0.0,6.74881283335182,0.0,998.2,6.74881283335182,989.7,0.0,5.92083895141396,0.0,989.7,5.92083895141396
998.6,0.0,8.07530737149976,0.0,998.6,8.07530737149976,928.3,0.0,4.59779332151731,0.0,928.3,4.59779332151731,997.9,0.0,6.21739321190346,0.0,997.9,6.21739321190346,998.3,0.0,8.84048555640161,0.0,998.3,8.84048555640161,998.1,0.0,7.43319667589109,0.0,998.1,7.43319667589109,761.4,0.0,4.57763641680042,0.0,761.4,4.57763641680042,998.2,0.0,5.70620884465185,0.0,998.2,5.70620884465185,998.1,0.0,8.79051083734794,0.0,998.1,8.79051083734794,998.5,0.0,8.77712328340707,0.0,998.5,8.77712328340707,998.4,0.0,6.74569293264778,0.0,998.4,6.74569293264778,990.1,0.0,5.92255568079316,0.0,990.1,5.92255568079316
998.3,0.0,8.07643936521692,0.0,998.3,8.07643936521692,935.1,0.0,4.59655300419828,0.0,935.1,4.59655300419828,998.4,0.0,6.21724851103609,0.0,998.4,6.21724851103609,997.6,0.0,8.84752961831748,0.0,997.6,8.84752961831748,998.5,0.0,7.43316531326011,0.0,998.5,7.43316531326011,772.5,0.0,4.57881650158364,0.0,772.5,4.57881650158364,998.1,0.0,5.70606212204965,0.0,998.1,5.70606212204965,998.2,0.0,8.79224302050931,0.0,998.2,8.79224302050931,998.6,0.0,8.77507397176736,0.0,998.6,8.77507397176736,998.7,0.0,6.74734504043121,0.0,998.7,6.74734504043121,992.4,0.0,5.92588618730936,0.0,992.4,5.92588618730936
998.4,0.0,8.07241240844867,0.0,998.4,8.07241240844867,941.1,0.0,4.59441394043233,0.0,941.1,4.59441394043233,997.5,0.0,6.22260652464002,0.0,997.5,6.22260652464002,998.3,0.0,8.85043552787908,0.0,998.3,8.85043552787908,998.1,0.0,7.43193138194034,0.0,998.1,7.43193138194034,782.3,0.0,4.58029188063266,0.0,782.3,4.58029188063266,998.5,0.0,5.71061214620731,0.0,998.5,5.71061214620731,998.5,0.0,8.79298231866438,0.0,998.5,8.79298231866438,998.4,0.0,8.77535716199533,0.0,998.4,8.77535716199533,998.2,0.0,6.74223535781134,0.0,998.2,6.74223535781134,997.8,0.0,5.92304792576146,0.0,997.8,5.92304792576146
998.4,0.0,8.06805570311429,0.0,998.4,8.06805570311429,949.9,0.0,4.59904436596445,0.0,949.9,4.59904436596445,998.3,0.0,6.23034528660354,0.0,998.3,6.23034528660354,998.1,0.0,8.84866253933816,0.0,998.1,8.84866253933816,997.9,0.0,7.43087602037308,0.0,997.9,7.43087602037308,793.4,0.0,4.58665911375559,0.0,793.4,4.58665911375559,998.4,0.0,5.7110914676664,0.0,998.4,5.7110914676664,998.2,0.0,8.78764260824943,0.0,998.2,8.78764260824943,998.5,0.0,8.77904741272912,0.0,998.5,8.77904741272912,998.5,0.0,6.74179934543058,0.0,998.5,6.74179934543058,998.2,0.0,5.92374063359706,0.0,998.2,5.92374063359706
998.3,0.0,8.06982849522628,0.0,998.3,8.06982849522628,957.2,0.0,4.59739540859798,0.0,957.2,4.59739540859798,998.6,0.0,6.23197433073028,0.0,998.6,6.23197433073028,998.6,0.0,8.85169836220142,0.0,998.6,8.85169836220142,998.1,0.0,7.43001304953677,0.0,998.1,7.43001304953677,804.1,0.0,4.58477538247423,0.0,804.1,4.58477538247423,998.2,0.0,5.7124935664444,0.0,998.2,5.7124935664444,998.5,0.0,8.78724230025971,0.0,998.5,8.78724230025971,998.2,0.0,8.78423474086847,0.0,998.2,8.78423474086847,998.6,0.0,6.74166396845708,0.0,998.6,6.74166396845708,998.5,0.0,5.93276121813196,0.0,998.5,5.93276121813196
998.5,0.0,8.07051916922762,0.0,998.5,8.07051916922762,965.1,0.0,4.60030226058543,0.0,965.1,4.60030226058543,998.3,0.0,6.23594533285161,0.0,998.3,6.23594533285161,998.3,0.0,8.85287458068095,0.0,998.3,8.85287458068095,998.6,0.0,7.42909873801658,0.0,998.6,7.42909873801658,814.5,0.0,4.5863197857981,0.0,814.5,4.5863197857981,998.3,0.0,5.7132586917895,0.0,998.3,5.7132586917895,998.2,0.0,8.78280978550223,0.0,998.2,8.78280978550223,998.3,0.0,8.78632726681894,0.0,998.3,8.78632726681894,998.1,0.0,6.7441443431439,0.0,998.1,6.7441443431439,998.3,0.0,5.93756000957815,0.0,998.3,5.93756000957815
998.4,0.0,8.06689225038893,0.0,998.4,8.06689225038893,970.8,0.0,4.60521366066269,0.0,970.8,4.60521366066269,997.7,0.0,6.23133510493145,0.0,997.7,6.23133510493145,998.2,0.0,8.85826212230003,0.0,998.2,8.85826212230003,998.4,0.0,7.43057362743817,0.0,998.4,7.43057362743817,825.1,0.0,4.58904886227982,0.0,825.1,4.58904886227982,998.4,0.0,5.70806660444241,0.0,998.4,5.70806660444241,998.2,0.0,8.78159112887908,0.0,998.2,8.78159112887908,997.5,0.0,8.78754484890925,0.0,997.5,8.78754484890925,998.3,0.0,6.74246936960941,0.0,998.3,6.74246936960941,998.2,0.0,5.94452942428925,0.0,998.2,5.94452942428925
998.3,0.0,8.06859976208674,0.0,998.3,8.06859976208674,975.9,0.0,4.6051467516711,0.0,975.9,4.6051467516711,998.2,0.0,6.23408220393349,0.0,998.2,6.23408220393349,998.5,0.0,8.85887502527965,0.0,998.5,8.85887502527965,998.4,0.0,7.43198669611495,0.0,998.4,7.43198669611495,836.0,0.0,4.58404913966622,0.0,836.0,4.58404913966622,997.8,0.0,5.7102738663472,0.0,997.8,5.7102738663472,997.9,0.0,8.78313596720642,0.0,997.9,8.78313596720642,997.6,0.0,8.78634782946938,0.0,997.6,8.78634782946938,998.4,0.0,6.74750105942993,0.0,998.4,6.74750105942993,998.2,0.0,5.94422240792362,0.0,998.2,5.94422240792362
998.5,0.0,8.07032008588254,0.0,998.5,8.07032008588254,979.0,0.0,4.59948722923593,0.0,979.0,4.59948722923593,998.5,0.0,6.23578231580405,0.0,998.5,6.23578231580405,998.1,0.0,8.86148501609836,0.0,998.1,8.86148501609836,998.5,0.0,7.43366100164079,0.0,998.5,7.43366100164079,846.0,0.0,4.57491731219312,0.0,846.0,4.57491731219312,998.0,0.0,5.71103762211641,0.0,998.0,5.71103762211641,998.2,0.0,8.78454783783491,0.0,998.2,8.78454783783491,998.7,0.0,8.78948989069229,0.0,998.7,8.78948989069229,998.4,0.0,6.74543381303611,0.0,998.4,6.74543381303611,998.4,0.0,5.94905129852115,0.0,998.4,5.94905129852115
998.6,0.0,8.07449212739794,0.0,998.6,8.07449212739794,981.2,0.0,4.59475952391344,0.0,981.2,4.59475952391344,998.6,0.0,6.24478247551455,0.0,998.6,6.24478247551455,998.3,0.0,8.8620124122597,0.0,998.3,8.8620124122597,998.3,0.0,7.43744892479008,0.0,998.3,7.43744892479008,858.0,0.0,4.5763731386335,0.0,858.0,4.5763731386335,998.4,0.0,5.70787520987922,0.0,998.4,5.70787520987922,998.1,0.0,8.7892775294596,0.0,998.1,8.7892775294596,998.4,0.0,8.78730403106588,0.0,998.4,8.78730403106588,998.4,0.0,6.74354921925279,0.0,998.4,6.74354921925279,997.7,0.0,5.94680465746596,0.0,997.7,5.94680465746596
998.2,0.0,8.07778369268169,0.0,998.2,8.07778369268169,984.0,0.0,4.59351826987044,0.0,984.0,4.59351826987044,997.9,0.0,6.24758399314477,0.0,997.9,6.24758399314477,998.3,0.0,8.86397406093478,0.0,998.3,8.86397406093478,997.9,0.0,7.43722120079489,0.0,997.9,7.43722120079489,867.7,0.0,4.57414565770544,0.0,867.7,4.57414565770544,998.4,0.0,5.70495102240288,0.0,998.4,5.70495102240288,998.2,0.0,8.79327110390089,0.0,998.2,8.79327110390089,998.7,0.0,8.79076160328665,0.0,998.7,8.79076160328665,998.1,0.0,6.74173833342267,0.0,998.1,6.74173833342267,998.0,0.0,5.94368317084761,0.0,998.0,5.94368317084761
998.4,0.0,8.07770134864323,0.0,998.4,8.07770134864323,987.0,0.0,4.59552117334098,0.0,987.0,4.59552117334098,998.6,0.0,6.24960692155081,0.0,998.6,6.24960692155081,998.1,0.0,8.86895280771648,0.0,998.1,8.86895280771648,998.6,0.0,7.4414119530352,0.0,998.6,7.4414119530352,879.1,0.0,4.57539582128537,0.0,879.1,4.57539582128537,998.5,0.0,5.70078900304275,0.0,998.5,5.70078900304275,998.1,0.0,8.79372811202529,0.0,998.1,8.79372811202529,998.4,0.0,8.78972416616953,0.0,998.4,8.78972416616953,998.7,0.0,6.74396460588846,0.0,998.7,6.74396460588846,998.1,0.0,5.9480587643992,0.0,998.1,5.9480587643992
998.4,0.0,8.07599665783978,0.0,998.4,8.07599665783978,989.4,0.0,4.59423703297415,0.0,989.4,4.59423703297415,998.1,0.0,6.2517197570352,0.0,998.1,6.2517197570352,998.3,0.0,8.8715476191202,0.0,998.3,8.8715476191202,998.5,0.0,7.43935769436772,0.0,998.5,7.43935769436772,889.2,0.0,4.56742247558469,0.0,889.2,4.56742247558469,997.7,0.0,5.69791238204596,0.0,997.7,5.69791238204596,998.6,0.0,8.79671761769267,0.0,998.6,8.79671761769267,998.4,0.0,8.78759614758782,0.0,998.4,8.78759614758782,998.4,0.0,6.74206491060198,0.0,998.4,6.74206491060198,998.4,0.0,5.95524372258603,0.0,998.4,5.95524372258603
998.4,0.0,8.06965201795465,0.0,998.4,8.06965201795465,991.8,0.0,4.59489826752073,0.0,991.8,4.59489826752073,998.3,0.0,6.25529956452373,0.0,998.3,6.25529956452373,998.4,0.0,8.87149634604544,0.0,998.4,8.87149634604544,998.1,0.0,7.43904394039328,0.0,998.1,7.43904394039328,897.7,0.0,4.56234342915263,0.0,897.7,4.56234342915263,998.0,0.0,5.6988074993171,0.0,998.0,5.6988074993171,997.9,0.0,8.80298481703654,0.0,997.9,8.80298481703654,997.6,0.0,8.78860562409082,0.0,997.6,8.78860562409082,998.1,0.0,6.74435660942832,0.0,998.1,6.74435660942832,998.5,0.0,5.95912449555865,0.0,998.5,5.95912449555865
998.4,0.0,8.06996562501609,0.0,998.4,8.06996562501609,993.6,0.0,4.59850178930127,0.0,993.6,4.59850178930127,998.4,0.0,6.25309661172621,0.0,998.4,6.25309661172621,998.3,0.0,8.87643954861529,0.0,998.3,8.87643954861529,998.5,0.0,7.44054000231712,0.0,998.5,7.44054000231712,906.4,0.0,4.56299313498072,0.0,906.4,4.56299313498072,998.5,0.0,5.69884155617297,0.0,998.5,5.69884155617297,998.0,0.0,8.8103802695969,0.0,998.0,8.8103802695969,998.2,0.0,8.78815228299333,0.0,998.2,8.78815228299333,998.4,0.0,6.74490051173418,0.0,998.4,6.74490051173418,998.3,0.0,5.96333036443257,0.0,998.3,5.96333036443257
998.4,0.0,8.07079756936773,0.0,998.4,8.07079756936773,995.1,0.0,4.60058762150235,0.0,995.1,4.60058762150235,998.5,0.0,6.25737032552378,0.0,998.5,6.25737032552378,997.9,0.0,8.8770015560838,0.0,997.9,8.8770015560838,998.0,0.0,7.43958767711771,0.0,998.0,7.43958767711771,913.5,0.0,4.56213026643866,0.0,913.5,4.56213026643866,998.2,0.0,5.69613086874973,0.0,998.2,5.69613086874973,998.2,0.0,8.81308279552523,0.0,998.2,8.81308279552523,997.7,0.0,8.78880146319589,0.0,997.7,8.78880146319589,998.3,0.0,6.74772084412177,0.0,998.3,6.74772084412177,998.3,0.0,5.96765393250771,0.0,998.3,5.96765393250771
997.9,0.0,8.06994838635072,0.0,997.9,8.06994838635072,996.2,0.0,4.5995775836986,0.0,996.2,4.5995775836986,998.2,0.0,6.25415968397227,0.0,998.2,6.25415968397227,998.7,0.0,8.88154956312284,0.0,998.7,8.88154956312284,998.5,0.0,7.43945298003414,0.0,998.5,7.43945298003414,921.6,0.0,4.56069778433772,0.0,921.6,4.56069778433772,998.0,0.0,5.69537716440991,0.0,998.0,5.69537716440991,997.5,0.0,8.813878383204,0.0,997.5,8.813878383204,997.7,0.0,8.79053696908602,0.0,997.7,8.79053696908602,998.3,0.0,6.74228251687558,0.0,998.3,6.74228251687558,997.7,0.0,5.97358012065501,0.0,997.7,5.97358012065501
998.1,0.0,8.07206317327713,0.0,998.1,8.07206317327713,996.9,0.0,4.59948023801969,0.0,996.9,4.59948023801969,998.0,0.0,6.25635175340007,0.0,998.0,6.25635175340007,998.6,0.0,8.88391203115808,0.0,998.6,8.88391203115808,998.6,0.0,7.4428201627114,0.0,998.6,7.4428201627114,928.2,0.0,4.55909326285658,0.0,928.2,4.55909326285658,998.6,0.0,5.70109538396112,0.0,998.6,5.70109538396112,998.4,0.0,8.81750568203474,0.0,998.4,8.81750568203474,998.2,0.0,8.79313738579185,0.0,998.2,8.79313738579185,998.4,0.0,6.74117334802838,0.0,998.4,6.74117334802838,998.5,0.0,5.97675406968386,0.0,998.5,5.97675406968386
998.5,0.0,8.07389788984967,0.0,998.5,8.07389788984967,997.7,0.0,4.59437330790864,0.0,997.7,4.59437330790864,998.7,0.0,6.254424364244,0.0,998.7,6.254424364244,998.3,0.0,8.88512154303195,0.0,998.3,8.88512154303195,998.2,0.0,7.44301784513261,0.0,998.2,7.44301784513261,935.7,0.0,4.56688152117386,0.0,935.7,4.56688152117386,998.4,0.0,5.6933024636144,0.0,998.4,5.6933024636144,998.7,0.0,8.82138711858151,0.0,998.7,8.82138711858151,997.9,0.0,8.79283585901666,0.0,997.9,8.79283585901666,998.4,0.0,6.74058818427918,0.0,998.4,6.74058818427918,998.8,0.0,5.97462492552673,0.0,998.8,5.97462492552673
998.1,0.0,8.07525472813277,0.0,998.1,8.07525472813277,997.6,0.0,4.59157556389439,0.0,997.6,4.59157556389439,998.2,0.0,6.26124953563642,0.0,998.2,6.26124953563642,998.6,0.0,8.88873372370366,0.0,998.6,8.88873372370366,998.2,0.0,7.44508774467337,0.0,998.2,7.44508774467337,941.2,0.0,4.57156935880066,0.0,941.2,4.57156935880066,997.9,0.0,5.69295055875529,0.0,997.9,5.69295055875529,998.3,0.0,8.82392438094112,0.0,998.3,8.82392438094112,998.4,0.0,8.79651292366444,0.0,998.4,8.79651292366444,998.1,0.0,6.74352007897252,0.0,998.1,6.74352007897252,998.2,0.0,5.97339621595181,0.0,998.2,5.97339621595181
998.3,0.0,8.07590756063609,0.0,998.3,8.07590756063609,998.5,0.0,4.58957444418366,0.0,998.5,4.58957444418366,998.5,0.0,6.26119520112672,0.0,998.5,6.26119520112672,997.9,0.0,8.88614621779234,0.0,997.9,8.88614621779234,998.5,0.0,7.44384874358844,0.0,998.5,7.44384874358844,947.2,0.0,4.5760830873823,0.0,947.2,4.5760830873823,998.5,0.0,5.68531691189725,0.0,998.5,5.68531691189725,998.7,0.0,8.82279142870325,0.0,998.7,8.82279142870325,998.0,0.0,8.80048667952661,0.0,998.0,8.80048667952661,998.5,0.0,6.74143179024034,0.0,998.5,6.74143179024034,998.2,0.0,5.97172296074222,0.0,998.2,5.97172296074222
997.9,0.0,8.0769905594399,0.0,997.9,8.0769905594399,998.2,0.0,4.5937255102432,0.0,998.2,4.5937255102432,998.4,0.0,6.26637348771617,0.0,998.4,6.26637348771617,998.5,0.0,8.88923691119658,0.0,998.5,8.88923691119658,998.4,0.0,7.44151732858967,0.0,998.4,7.44151732858967,953.7,0.0,4.58525125956197,0.0,953.7,4.58525125956197,998.0,0.0,5.69042972191035,0.0,998.0,5.69042972191035,997.7,0.0,8.82711089200937,0.0,997.7,8.82711089200937,998.3,0.0,8.80166846816586,0.0,998.3,8.80166846816586,998.2,0.0,6.74109589168222,0.0,998.2,6.74109589168222,998.2,0.0,5.96993988278062,0.0,998.2,5.96993988278062
998.0,0.0,8.07760050391038,0.0,998.0,8.07760050391038,998.5,0.0,4.59186491100319,0.0,998.5,4.59186491100319,998.1,0.0,6.26540421855737,0.0,998.1,6.26540421855737,998.2,0.0,8.88782298971232,0.0,998.2,8.88782298971232,998.0,0.0,7.44297821347839,0.0,998.0,7.44297821347839,957.7,0.0,4.58702600526047,0.0,957.7,4.58702600526047,998.3,0.0,5.68983619138925,0.0,998.3,5.68983619138925,998.0,0.0,8.82807022303235,0.0,998.0,8.82807022303235,998.0,0.0,8.80079401013144,0.0,998.0,8.80079401013144,997.8,0.0,6.73971296617887,0.0,997.8,6.73971296617887,998.3,0.0,5.96459285509673,0.0,998.3,5.96459285509673
998.0,0.0,8.08056608294582,0.0,998.0,8.08056608294582,998.2,0.0,4.59249476872486,0.0,998.2,4.59249476872486,998.1,0.0,6.27262146691251,0.0,998.1,6.27262146691251,998.2,0.0,8.88665943604454,0.0,998.2,8.88665943604454,998.2,0.0,7.44247656636928,0.0,998.2,7.44247656636928,961.6,0.0,4.59068158263625,0.0,961.6,4.59068158263625,998.3,0.0,5.68965488978168,0.0,998.3,5.68965488978168,999.0,0.0,8.82862862862863,0.0,999.0,8.82862862862863,998.4,0.0,8.79996915557254,0.0,998.4,8.79996915557254,997.8,0.0,6.74175016231174,0.0,997.8,6.74175016231174,998.3,0.0,5.97632735196891,0.0,998.3,5.97632735196891
998.2,0.0,8.08039823259741,0.0,998.2,8.08039823259741,998.7,0.0,4.59397797113298,0.0,998.7,4.59397797113298,998.2,0.0,6.27527430908878,0.0,998.2,6.27527430908878,998.4,0.0,8.8838183875258,0.0,998.4,8.8838183875258,998.3,0.0,7.44547211346035,0.0,998.3,7.44547211346035,965.3,0.0,4.5920758901366,0.0,965.3,4.5920758901366,997.9,0.0,5.68880956381052,0.0,997.9,5.68880956381052,998.4,0.0,8.82626812475678,0.0,998.4,8.82626812475678,998.2,0.0,8.80378609977426,0.0,998.2,8.80378609977426,998.5,0.0,6.73818519134005,0.0,998.5,6.73818519134005,998.3,0.0,5.98302306624186,0.0,998.3,5.98302306624186
