forward_num_strict_compet_mut_0.10,reverse_num_strict_compet_mut_0.10,forward_rate_strict_compet_mut_0.10,reverse_rate_strict_compet_mut_0.10,organism_num_strict_compet_mut_0.10,organism_rate_strict_compet_mut_0.10,forward_num_strict_compet_mut_0.15,reverse_num_strict_compet_mut_0.15,forward_rate_strict_compet_mut_0.15,reverse_rate_strict_compet_mut_0.15,organism_num_strict_compet_mut_0.15,organism_rate_strict_compet_mut_0.15,forward_num_strict_compet_mut_0.20,reverse_num_strict_compet_mut_0.20,forward_rate_strict_compet_mut_0.20,reverse_rate_strict_compet_mut_0.20,organism_num_strict_compet_mut_0.20,organism_rate_strict_compet_mut_0.20,forward_num_strict_compet_mut_0.25,reverse_num_strict_compet_mut_0.25,forward_rate_strict_compet_mut_0.25,reverse_rate_strict_compet_mut_0.25,organism_num_strict_compet_mut_0.25,organism_rate_strict_compet_mut_0.25,forward_num_strict_compet_mut_0.30,reverse_num_strict_compet_mut_0.30,forward_rate_strict_compet_mut_0.30,reverse_rate_strict_compet_mut_0.30,organism_num_strict_compet_mut_0.30,organism_rate_strict_compet_mut_0.30,forward_num_strict_compet_mut_0.35,reverse_num_strict_compet_mut_0.35,forward_rate_strict_compet_mut_0.35,reverse_rate_strict_compet_mut_0.35,organism_num_strict_compet_mut_0.35,organism_rate_strict_compet_mut_0.35,forward_num_strict_compet_mut_0.40,reverse_num_strict_compet_mut_0.40,forward_rate_strict_compet_mut_0.40,reverse_rate_strict_compet_mut_0.40,organism_num_strict_compet_mut_0.40,organism_rate_strict_compet_mut_0.40,forward_num_strict_compet_mut_0.45,reverse_num_strict_compet_mut_0.45,forward_rate_strict_compet_mut_0.45,reverse_rate_strict_compet_mut_0.45,organism_num_strict_compet_mut_0.45,organism_rate_strict_compet_mut_0.45,forward_num_strict_compet_mut_0.50,reverse_num_strict_compet_mut_0.50,forward_rate_strict_compet_mut_0.50,reverse_rate_strict_compet_mut_0.50,organism_num_strict_compet_mut_0.50,organism_rate_strict_compet_mut_0.50,forward_num_strict_compet_mut_0.55,reverse_num_strict_compet_mut_0.55,forward_rate_strict_compet_mut_0.55,reverse_rate_strict_compet_mut_0.55,organism_num_strict_compet_mut_0.55,organism_rate_strict_compet_mut_0.55,forward_num_strict_compet_mut_0.60,reverse_num_strict_compet_mut_0.60,forward_rate_strict_compet_mut_0.60,reverse_rate_strict_compet_mut_0.60,organism_num_strict_compet_mut_0.60,organism_rate_strict_compet_mut_0.60
766.8,231.2,9.38589233385728,9.19156757660175,998.0,9.35819236784015,754.2,243.8,9.38321784914264,9.13718739641225,998.0,9.36960645708914,758.4,240.2,9.27551334906147,9.37786674550997,998.6,9.30449260654757,726.3,272.1,8.19712535751505,8.27204224159387,998.4,8.21765342496805,707.7,290.6,7.39076638877788,7.4358886132815,998.3,7.40508575667362,726.6,271.9,6.54301130203468,6.63644446142052,998.5,6.57055642817166,848.5,149.6,5.47482086427935,5.56091647589256,998.1,5.49091260382981,906.1,92.3,4.43325425633674,4.20025325183755,998.4,4.41756073776383,953.9,44.5,4.71532899340015,4.61872601734917,998.4,4.71244852016194,960.7,36.7,6.93424671434009,6.58185426251467,997.4,6.9234398395484,984.0,14.2,6.95510078142934,4.94427791201047,998.2,6.95393059696883
769.1,229.3,9.38139507411559,9.18411233648677,998.4,9.35273512135823,752.9,245.5,9.38862625432309,9.15337143087782,998.4,9.37631951312928,756.0,241.8,9.27251280852617,9.38923937493413,997.8,9.3032274663121,727.3,271.0,8.19381061804173,8.26708563186593,998.3,8.21352434994489,704.7,293.5,7.40094711437284,7.42100661811837,998.2,7.41003322418442,726.6,271.4,6.54097988083599,6.61631463956389,998.0,6.56529667778419,848.6,149.5,5.46489491083304,5.51026649791115,998.1,5.47621249503341,906.7,91.9,4.43297450170467,4.19891974508314,998.6,4.41788837090223,953.9,44.3,4.71335863746184,4.56932369776521,998.2,4.70646510527719,961.9,36.6,6.95380267217105,6.51610814327084,998.5,6.9397096581811,984.7,13.7,6.94852985472679,4.98587357018355,998.4,6.94932054876246
769.9,228.6,9.37870256456713,9.18307857613853,998.5,9.35046794532737,754.9,243.5,9.39794486260827,9.15317642579065,998.4,9.38306446085445,756.3,242.3,9.2729537709799,9.37913004340922,998.6,9.30172064113005,727.7,270.6,8.20120205484888,8.25628656450273,998.3,8.21710814400723,705.5,292.8,7.40549819271424,7.41594222440214,998.3,7.41041660641834,724.4,273.8,6.54321763924677,6.63393214675498,998.2,6.57151644200024,849.8,148.1,5.47672484395005,5.51799891479087,997.9,5.48568823715408,909.2,88.8,4.43586849505711,4.24611440833545,998.0,4.42344102232334,954.0,44.2,4.71255113200647,4.63056491564532,998.2,4.70902723538132,962.0,36.2,6.95157272071571,6.58997852498446,998.2,6.94019540582667,985.4,13.0,6.95543715959822,5.00621147463253,998.4,6.95592404544371
769.0,229.5,9.38136050320356,9.18497196671434,998.5,9.35274123175342,755.5,242.9,9.39677285003238,9.15389564893,998.4,9.38117045323567,755.5,243.1,9.27469215903477,9.37598406994663,998.6,9.30267786615648,728.0,270.1,8.20421853856762,8.25105330801955,998.1,8.21912713713909,708.4,289.5,7.40494843755477,7.43451124806592,997.9,7.41560637024625,724.9,273.1,6.52662561355333,6.63221489063819,998.0,6.55684220299479,852.3,146.1,5.47741862216285,5.53925088503637,998.4,5.48837132670587,908.5,89.4,4.44511571535896,4.21958302217684,997.9,4.4303620871577,954.2,43.9,4.72241759988064,4.57192780448091,998.1,4.71622658228823,963.0,35.2,6.97163330782921,6.58362156681006,998.2,6.95992245054234,985.8,12.3,6.95794978168558,5.05237411056377,998.1,6.95882834853233
768.1,230.3,9.37508889615021,9.19775247130436,998.4,9.34857588834458,758.1,240.2,9.39581443791291,9.15129438764138,998.3,9.37990149770216,758.1,240.1,9.27803429897929,9.3816422535285,998.2,9.30580915808261,727.2,270.4,8.20837629479758,8.26974422938212,997.6,8.22659663497471,708.1,290.5,7.40920261330642,7.42824086095346,998.6,7.41811240711488,725.4,273.2,6.54165625159494,6.64741496811405,998.6,6.57204768340822,851.7,146.5,5.44638235007542,5.50781744411316,998.2,5.45977556014135,909.5,88.9,4.45696446679382,4.17039709750221,998.4,4.43527099288803,954.8,44.0,4.71394829172289,4.67907556255373,998.8,4.71257750736708,962.4,35.5,6.9667915027495,6.62677365540638,997.9,6.95690515893831,986.1,12.3,6.9565888441897,5.10963622291022,998.4,6.95922364525957
768.3,229.8,9.38661158636407,9.1984379988524,998.1,9.35812508236704,757.9,240.7,9.40120446719285,9.16002694858961,998.6,9.38699802006415,757.3,241.3,9.28230546030088,9.38222796502157,998.6,9.30887148869905,728.6,269.8,8.21219640667134,8.26340920487012,998.4,8.22794920495618,707.6,291.1,7.41482094920622,7.41483781595826,998.7,7.41705773910183,725.1,272.7,6.54728977360958,6.63558691615007,997.8,6.57207943059593,851.8,146.4,5.43706668217338,5.57390773981463,998.2,5.4578255380946,910.5,87.7,4.44614980803395,4.20794159694208,998.2,4.43006320853631,956.4,42.4,4.72165665308971,4.66959689003425,998.8,4.71916184721796,963.1,35.2,6.95702760743085,6.60652993585564,998.3,6.94669628020231,986.6,11.8,6.96899601520346,5.09930555555555,998.4,6.97154146687436
767.5,230.1,9.39021237411758,9.20770960012512,997.6,9.36224130864378,760.8,237.3,9.40115712866062,9.14790224700149,998.1,9.38426134200937,757.4,241.3,9.29013052626586,9.37668348102745,998.7,9.31432374258025,728.3,270.0,8.20652588444288,8.26317609650179,998.3,8.22399145869004,710.5,287.8,7.4136972902838,7.42620330375903,998.3,7.41910598135243,726.1,271.8,6.54686436397651,6.65051337051168,997.9,6.57308442428689,854.4,144.1,5.43712407269215,5.56786252284384,998.5,5.45576448191679,909.8,88.4,4.45447569661853,4.17503074401554,998.2,4.43361840593485,956.2,42.0,4.71688325839192,4.73305292704901,998.2,4.71798057713434,963.0,35.4,6.95332612474828,6.61314906277025,998.4,6.94292961140026,987.0,11.0,6.96548931752259,5.13546847888953,998.0,6.96905362155381
769.8,228.7,9.39510357573979,9.20868199662678,998.5,9.36666986964935,760.2,238.6,9.39994799569149,9.13936185705906,998.8,9.38188117977697,757.6,240.6,9.29040346639923,9.38280754190231,998.2,9.31447122052656,729.8,268.3,8.199312197744,8.2531217843794,998.1,8.21435707380114,715.8,282.4,7.4134722824456,7.4229474607454,998.2,7.4159697723625,729.7,268.3,6.55802032869646,6.6303676219301,998.0,6.57812608456331,853.2,144.9,5.42822837330046,5.52722649508527,998.1,5.44452761785241,909.8,88.7,4.4557784548613,4.23788245388111,998.5,4.43953677099849,956.2,42.1,4.71586856550434,4.66828345675063,998.3,4.71519654083084,962.2,35.8,6.94147456794789,6.62859830740998,998.0,6.93201556826241,986.8,11.4,6.94725275352129,5.10955459770115,998.2,6.95080779026072
767.6,230.4,9.39990420742549,9.20703951742924,998.0,9.36893688018907,761.8,235.9,9.40159775411768,9.1602234010311,997.7,9.38866815456862,758.5,239.4,9.28114836774384,9.39960506307405,997.9,9.30927600524686,729.5,268.8,8.19640615006147,8.25008763523969,998.3,8.21175885304142,714.3,284.1,7.40967726084316,7.40884477497751,998.4,7.4105736934133,728.3,270.4,6.5372464848256,6.6538466440978,998.7,6.57116164260453,854.3,143.6,5.4227134624871,5.51678881097138,997.9,5.43998182861448,911.5,87.1,4.45526018134135,4.2195985610136,998.6,4.4408044316862,958.0,40.4,4.70691953156355,4.73219021738755,998.4,4.70930973898263,964.2,34.6,6.93819654677407,6.55026382682049,998.8,6.92639974643983,987.1,11.6,6.94843564351121,5.16802476737822,998.7,6.95253339511856
768.9,229.0,9.4024744367623,9.2205804414742,997.9,9.37445509500074,759.2,239.2,9.40124180693372,9.16089451268577,998.4,9.38797407305135,760.2,237.6,9.28722499763614,9.4015177537103,997.8,9.31215226430922,730.6,267.7,8.19080062141819,8.24424510433173,998.3,8.20602150321891,716.6,282.0,7.40813016598433,7.41638230492149,998.6,7.41116114798223,730.3,268.1,6.54488030008863,6.65999356692178,998.4,6.57710699626326,852.7,144.9,5.42823215347473,5.52162449548358,997.6,5.44518584579253,911.8,86.8,4.44476822265646,4.24845243808705,998.6,4.43199090874441,959.3,39.2,4.69366469254142,4.68788375503804,998.5,4.6950624890171,964.5,34.1,6.9529327775292,6.56821786572561,998.6,6.9401308121749,987.0,11.3,6.96414207139762,5.18036758563074,998.3,6.96864608469686
767.7,230.6,9.40689425485479,9.22339518411595,998.3,9.37820444478907,758.6,239.0,9.39854748761038,9.16324864855065,997.6,9.38653835216941,760.3,237.6,9.29096394785483,9.39542551223089,997.9,9.31484043505458,731.3,267.2,8.19965641951853,8.2520893269959,998.5,8.21596920156992,716.7,281.6,7.39966523369361,7.39954886112685,998.3,7.40238684794667,727.2,270.2,6.53824601914611,6.67276446787392,997.4,6.57717778265762,854.1,144.4,5.44094475900426,5.48085829503975,998.5,5.45380558819051,912.7,86.0,4.42984562690625,4.2383300397534,998.7,4.41693647555371,959.3,38.7,4.68751410577152,4.52894697629051,998.0,4.68757675362764,963.9,34.6,6.94257142470813,6.62392183891557,998.5,6.93317831744223,986.8,11.5,6.96971886341316,5.11309523809524,998.3,6.97280066722377
769.3,228.8,9.41286440225501,9.22191722672846,998.1,9.38253865565273,758.8,239.8,9.4015155072333,9.17946876538764,998.6,9.39074513656737,762.7,235.7,9.29563177095324,9.40406359079955,998.4,9.3204003193349,732.0,266.3,8.20968271784774,8.24161743639531,998.3,8.22033963419121,715.3,282.9,7.40830776896392,7.40932035825842,998.2,7.41060796895599,728.8,269.4,6.54057498682824,6.66817714749653,998.2,6.57762696721397,854.5,143.5,5.45652288083954,5.50547054833043,998.0,5.46714332673547,913.4,85.1,4.42266700602672,4.28797698532643,998.5,4.41399415447512,959.9,38.4,4.67869028422991,4.51923271738038,998.3,4.67926165321669,962.6,35.8,6.9352996314705,6.70158727795609,998.4,6.9277860024353,986.9,10.9,6.97535686960104,5.07131757131757,997.8,6.97755681818681
766.8,231.5,9.41357443911913,9.22865569906763,998.3,9.38464727252302,759.8,238.6,9.40174097868526,9.17281541078077,998.4,9.39043038511906,760.7,237.3,9.29788328332887,9.40664015302624,998.0,9.32301165632127,732.5,266.0,8.19575054581055,8.2435020021135,998.5,8.21162597976256,714.8,283.7,7.39752752009525,7.41238844398883,998.5,7.40352756631583,729.2,269.6,6.5251226750614,6.65584951529478,998.8,6.56297048551557,853.6,144.3,5.45635583748998,5.51331407690687,997.9,5.46872242984468,915.8,82.3,4.42455933278369,4.26962632540393,998.1,4.41532089430866,961.2,37.3,4.68680119678218,4.60398571350854,998.5,4.68861690386897,962.1,35.9,6.92539229431939,6.74267520971468,998.0,6.91957591869452,988.0,10.6,6.96243701163275,5.02222222222222,998.6,6.96334291208051
769.2,229.2,9.42124134261923,9.2186103533624,998.4,9.38891931169124,759.9,238.1,9.40365261381882,9.17217295142582,998.0,9.39002939891025,761.2,237.3,9.29602480783691,9.41249744275502,998.5,9.32261279315388,732.4,266.0,8.18762476504282,8.23929294464942,998.4,8.20591892687047,711.1,287.3,7.40523634974823,7.40451273344293,998.4,7.40675425094946,727.7,270.4,6.52082313913158,6.65275975268263,998.1,6.55981972891539,855.7,142.9,5.44832742210062,5.50474059910079,998.6,5.46232553842357,916.5,82.2,4.42682211370135,4.33461699522958,998.7,4.41974930410075,961.5,36.8,4.6704763074084,4.51343316226784,998.3,4.67273429402331,963.1,35.3,6.92569174721375,6.8049174870336,998.4,6.92104598060412,987.2,10.8,6.96951203610681,5.00436297419056,998.0,6.97055946056885
769.5,228.5,9.41867119749026,9.22256309746384,998.0,9.38786985921405,758.9,239.8,9.40714196178999,9.16347768345237,998.7,9.38930632984528,759.9,238.3,9.30568157947964,9.41023017597994,998.2,9.32893916433304,730.1,268.6,8.18430993608917,8.22483474742426,998.7,8.20065626748993,709.6,289.0,7.40538743577182,7.39193160403604,998.6,7.40358534887593,726.9,271.5,6.51835701083365,6.63909253232389,998.4,6.55497915166922,858.4,140.1,5.44536941935801,5.49256973444386,998.5,5.45789674304145,917.3,81.3,4.43214927575407,4.40030658646844,998.6,4.42900415445506,960.8,38.0,4.66319085740485,4.58950278957077,998.8,4.66709946419365,963.1,35.1,6.93760830899949,6.7601286217962,998.2,6.93133398371648,987.5,10.8,6.97922619554816,5.10357516047171,998.3,6.98156602954031
770.4,228.0,9.42945729405279,9.22483109654887,998.4,9.39657623555419,758.1,240.3,9.40809005061553,9.17748201903941,998.4,9.39254171146522,760.2,238.1,9.30829142124294,9.41459808822148,998.3,9.3315920146672,731.6,266.6,8.1890105139285,8.22228113248326,998.2,8.20479349426592,709.7,288.6,7.39355416061101,7.39264408917054,998.3,7.39538397742939,729.2,269.0,6.50728008331152,6.62192968624237,998.2,6.54366300499892,860.0,138.0,5.44251373385,5.49886114249882,998.0,5.45790268854914,917.9,80.2,4.42992932421785,4.33995720218545,998.1,4.42588624733094,958.4,39.4,4.67643142267971,4.63315358554489,997.8,4.67930521027777,963.5,35.0,6.92267070728403,6.70927015167538,998.5,6.9155540112668,987.4,10.7,6.98754062649935,5.00621431708388,998.1,6.98809321730701
769.5,229.0,9.43368621347041,9.22687374680552,998.5,9.40105486247771,756.0,242.6,9.40811841840726,9.17140688846883,998.6,9.39262540179796,761.2,237.2,9.31219073239356,9.41476270333789,998.4,9.3340405963357,730.6,267.3,8.18900858283445,8.22207032829792,997.9,8.20617330707947,706.4,292.1,7.3995367223554,7.4004376266003,998.5,7.40161854930148,728.1,270.3,6.51624167547662,6.62113264411678,998.4,6.55030775246752,861.8,136.6,5.42827876454976,5.47155449027998,998.4,5.44146245861341,918.3,80.1,4.43330526222633,4.43620303066898,998.4,4.4332836607439,958.6,39.3,4.67332572987648,4.53088942810114,997.9,4.67320458951196,963.3,34.8,6.90726262451192,6.7500763036657,998.1,6.90298685147715,987.5,11.0,6.99342407155166,4.98098954185911,998.5,6.99447321827107
768.2,229.9,9.43618344624511,9.22317501761884,998.1,9.40148781020373,754.7,243.3,9.41299101484314,9.16929731825709,998.0,9.39611596827178,760.3,238.2,9.31688765337276,9.41966292447146,998.5,9.33754656460067,731.7,266.3,8.18337660306502,8.22552602581222,998.0,8.20371367844247,709.4,289.1,7.40008326793411,7.39615577364965,998.5,7.39981433988043,729.2,268.9,6.51678944878597,6.64535506084206,998.1,6.55635391995388,858.6,139.5,5.41781153253783,5.54648465013307,998.1,5.4395912139177,917.7,80.4,4.42828235799333,4.42095113123054,998.1,4.42568613018781,959.2,38.9,4.67247086611926,4.57320210622885,998.1,4.67459133618526,962.6,35.6,6.89782361393649,6.82017462747924,998.2,6.8956332059442,987.6,10.9,7.00957184765717,4.91083333333333,998.5,7.00911001181542
767.2,230.8,9.44844025306192,9.23359272773052,998.0,9.41263180899089,756.8,241.4,9.413544855416,9.16239500848511,998.2,9.39587334503867,757.9,240.6,9.3094399445339,9.41173196267508,998.5,9.33070291775867,733.1,265.0,8.17768427812834,8.22280530047088,998.1,8.19956012221024,710.0,288.7,7.41259853832184,7.38327273401061,998.7,7.4056520447298,728.4,269.7,6.51824668851102,6.63643992256108,998.1,6.55852701162923,859.6,138.2,5.43963929677445,5.52886043923663,997.8,5.45709854442516,918.5,79.8,4.42594962007638,4.39597968038581,998.3,4.42123456020849,960.6,37.7,4.68027118665766,4.57132221699578,998.3,4.68152070339037,962.5,36.0,6.88015119813174,6.7713533145333,998.5,6.87742201118954,988.1,10.5,7.02677604101623,4.78370124499157,998.6,7.02345351363388
767.6,230.7,9.44810007489854,9.22923403020168,998.3,9.41257794418318,757.8,240.2,9.41924952861963,9.14818988918716,998.0,9.39977976853242,759.1,239.1,9.31509536022182,9.42074161269499,998.2,9.33655505222712,730.2,268.1,8.1724343595194,8.23636580307241,998.3,8.19893523572034,710.4,287.8,7.40880287251702,7.38754441661978,998.2,7.40647045565497,727.4,270.1,6.5210452232079,6.65270138843378,997.5,6.56350472835318,859.3,139.2,5.43375795137471,5.51503696536887,998.5,5.45220784912164,918.8,79.5,4.4343350624293,4.40354526878792,998.3,4.42782309509127,960.9,37.7,4.67535182602416,4.6664715179187,998.6,4.68076688395259,963.2,35.4,6.88129829229564,6.69246525788577,998.6,6.87553513366875,987.6,10.8,7.00735218998632,4.78150183150183,998.4,7.00403965304851
766.1,232.4,9.44655978172108,9.23570134504624,998.5,9.41196859780406,756.9,241.4,9.41521248415918,9.14592570975701,998.3,9.39636565951302,758.9,238.8,9.31703921465879,9.40690842381706,997.7,9.33477333908582,732.9,265.2,8.17319482988268,8.23103858662714,998.1,8.19731339533808,711.1,287.1,7.41456069800308,7.39292576186595,998.2,7.41121114742922,729.8,268.7,6.51323997702041,6.6328055932044,998.5,6.5563148302563,857.7,140.1,5.45437206479065,5.47832173846198,997.8,5.46904391249414,920.6,77.3,4.42716310073989,4.39861570355158,997.9,4.42204672172035,961.9,36.4,4.67984025904988,4.68545109382881,998.3,4.68557146220055,962.7,35.6,6.88124793860363,6.63209179514443,998.3,6.87397736568697,988.0,10.4,7.00502818007878,4.81927239427239,998.4,7.00202929988921
765.7,232.9,9.45352425517858,9.23102748685976,998.6,9.41707258360565,758.4,240.0,9.41393053598904,9.14749000865039,998.4,9.396517158441,761.0,237.0,9.32633471023559,9.40446303233131,998.0,9.34082876373144,734.6,263.8,8.17152600945205,8.22646459695797,998.4,8.19526575789563,711.7,287.0,7.41789622478518,7.40468468005671,998.7,7.41432755400691,726.5,271.5,6.52058366730332,6.6254744764974,998.0,6.56054498641341,860.9,137.4,5.46060590015229,5.5661136901736,998.3,5.48440118389676,921.4,77.0,4.43279529305217,4.33220163442968,998.4,4.42502909928786,962.3,36.1,4.6941413718592,4.75076360494393,998.4,4.69923045478912,963.2,35.3,6.87084366838396,6.60826349782413,998.5,6.86369935119651,988.2,10.2,7.00686761971546,4.9780525030525,998.4,7.00360337563832
767.9,230.5,9.4550334240095,9.2299748581921,998.4,9.41817014259301,758.0,240.3,9.41541904658987,9.13655723554142,998.3,9.39586269707398,760.0,237.6,9.3290753333507,9.40103425567908,997.6,9.34043057336153,732.0,266.2,8.16246449260588,8.23423238253166,998.2,8.18830213573458,709.8,288.6,7.41698431666285,7.41290403008363,998.4,7.41575661906685,726.3,271.9,6.51896346243825,6.62999830239543,998.2,6.56456693058892,861.6,136.5,5.4619030805223,5.59167561340528,998.1,5.48404920147191,923.4,75.1,4.43219013754346,4.27717248146371,998.5,4.42341103145302,961.7,36.5,4.68730343170535,4.86457866828296,998.2,4.69701810521424,963.2,35.5,6.88436927230497,6.67320708659317,998.7,6.8794407634087,988.6,10.0,7.008945768794,4.95508658008658,998.6,7.00570971773377
765.7,232.4,9.45713982151703,9.23486855840238,998.1,9.42023443263545,758.2,239.4,9.41354532887149,9.12784077222605,997.6,9.39250517320561,760.4,238.2,9.32617081484737,9.39960365521919,998.6,9.34053071107179,735.6,262.8,8.16000650287462,8.23435039891022,998.4,8.18450502168188,708.5,289.5,7.41714196959975,7.40159299797982,998.0,7.41227963906884,726.3,271.7,6.51255426461493,6.61989118697297,998.0,6.55550095064025,862.9,134.9,5.44769763477444,5.58750093150593,997.8,5.47080216778903,924.1,74.4,4.43192909730418,4.31932632434421,998.5,4.42405270348549,960.8,37.1,4.68199826134421,4.81813031128519,997.9,4.69102013801232,963.3,34.8,6.87021581028304,6.64663705291125,998.1,6.86474272942571,988.6,9.9,7.01462274119531,4.84320887445887,998.5,7.00943861783887
768.8,229.7,9.45706139583064,9.23564087382352,998.5,9.42084798229103,758.3,240.2,9.41400759347883,9.14442200417436,998.5,9.39775612950276,763.9,234.7,9.33158704707736,9.39231805335257,998.6,9.34213154155516,735.3,263.2,8.16015681012503,8.23948150529705,998.5,8.18490065384698,708.6,289.8,7.41365658465475,7.38817966151384,998.4,7.4064133525321,730.1,268.1,6.50908849645257,6.63473405349796,998.2,6.557011874257,862.5,136.0,5.45470347646728,5.62330512665265,998.5,5.48110835874719,923.8,74.5,4.41390100712151,4.33430461535628,998.3,4.40608489386587,961.1,37.7,4.6858017228728,4.81049447826927,998.8,4.69406169696751,964.6,33.7,6.87453427266683,6.66776759230449,998.3,6.86957033209659,988.9,9.4,7.00781724862694,4.92101336163836,998.3,7.00383101547466
766.5,231.8,9.46184237328022,9.2376822556717,998.3,9.42393018353446,756.2,242.2,9.41487376727562,9.12445077621175,998.4,9.39487887927727,762.0,236.0,9.33560737187312,9.4052874793352,998.0,9.3485626555675,735.4,262.7,8.16277547800102,8.26011859619394,998.1,8.19264122158954,709.0,289.3,7.41182633530798,7.40336878945892,998.3,7.40929084168499,726.7,271.7,6.51475136574664,6.62930689553665,998.4,6.56005256094783,860.6,137.6,5.44033446377533,5.60234481824132,998.2,5.46310278507227,923.7,74.7,4.4043291921077,4.34676693688596,998.4,4.39791352056213,960.3,38.1,4.68444333342127,4.72973588522307,998.4,4.68979052137123,964.1,33.7,6.87878097551121,6.67330483707726,997.8,6.87314500598695,988.1,9.6,7.01292263898814,4.90282738095238,997.7,7.00897307513446
764.4,234.0,9.46175813099378,9.23479957104396,998.4,9.42206912924748,757.2,240.8,9.41969306946411,9.12861288169547,998.0,9.39891385217221,762.6,235.8,9.33886474108708,9.39828094411294,998.4,9.35022998125914,736.7,261.6,8.16855204216236,8.26096763543273,998.3,8.19713873452717,713.3,285.2,7.41296509319749,7.41467041536255,998.5,7.41324831936416,728.4,269.9,6.51788349284081,6.63860045887928,998.3,6.56154566012778,861.9,136.4,5.41955969801101,5.63438329961327,998.3,5.44978393337569,923.2,75.0,4.3969746367825,4.35455301167976,998.2,4.3908129173036,961.4,37.2,4.68447193818336,4.7256174031174,998.6,4.6896842128891,965.0,32.8,6.88953060631015,6.63833273668037,997.8,6.88388292431794,989.4,9.2,7.01788011777313,4.85776586352244,998.6,7.01473349348086
764.1,233.3,9.46190724938088,9.24086500079286,997.4,9.42361956696077,756.8,241.7,9.41986824761466,9.14976255966153,998.5,9.40280821904068,762.8,235.9,9.34668516015358,9.40263555817004,998.7,9.35738754786851,737.1,261.0,8.18026943957566,8.24675288460926,998.1,8.20142290929916,712.2,285.6,7.40747661939789,7.41739949985516,997.8,7.41069866579048,727.6,271.2,6.49778786741056,6.62538169580283,998.8,6.54323682399835,860.2,138.1,5.41929688814729,5.63335302288046,998.3,5.44675114848587,923.6,74.7,4.39922842684444,4.383238428173,998.3,4.39376694942269,961.5,37.1,4.67582089584472,4.64792677948383,998.6,4.67952965387423,964.1,33.4,6.88406439540914,6.60374354039861,997.5,6.87641648410456,989.0,8.9,7.01963726212714,4.75239646106582,997.9,7.01612013339914
763.0,235.8,9.46847966530116,9.24279213200751,998.8,9.42961488542651,756.8,241.6,9.41479715420911,9.14299697693191,998.4,9.39785725287461,764.0,234.6,9.34818262300549,9.41616962358557,998.6,9.3610105095075,737.3,260.9,8.17308027772343,8.25505509956288,998.2,8.19758940986119,711.5,286.7,7.41132232021914,7.41438179194787,998.2,7.41368473244472,726.0,272.3,6.50540913473474,6.62666242475909,998.3,6.55155591427996,859.7,138.8,5.40704519975724,5.61998449350914,998.5,5.43554841758621,925.3,72.7,4.40728818681568,4.41039058022956,998.0,4.40188802618812,962.4,36.0,4.67502853654388,4.6756585443542,998.4,4.67868603674619,965.6,32.6,6.87258887447786,6.51368466658789,998.2,6.86337941449671,989.3,9.3,7.01763408804977,4.65424836601307,998.6,7.01392976142475
763.3,234.9,9.47355375208958,9.24892516951142,998.2,9.43409478356333,756.2,242.1,9.42239195649108,9.14911030117295,998.3,9.40603193298282,762.3,235.6,9.35339810191127,9.42779240781039,997.9,9.36682953769621,739.4,258.9,8.16993743666437,8.26130758076775,998.3,8.19770208778999,714.1,284.4,7.40800714486354,7.40764675863528,998.5,7.41043738958887,726.3,271.0,6.50413766831927,6.63055518705373,997.3,6.54910794473295,860.2,138.1,5.41224340479448,5.60454193353296,998.3,5.44157260928536,927.9,70.9,4.40963560768872,4.45938959154225,998.8,4.40898002210627,961.7,36.2,4.67696172838845,4.66738526423743,997.9,4.68105370952496,966.6,32.2,6.88598099995893,6.41307611393565,998.8,6.87406494671024,989.4,9.2,7.02014595737137,4.77929505135387,998.6,7.01862453636001
762.7,235.4,9.47310373231383,9.24501752035715,998.1,9.43385284452344,755.1,243.4,9.4273116167813,9.15052870463405,998.5,9.41056798281247,764.4,233.8,9.35689197071352,9.43504519823398,998.2,9.36998991073691,740.2,258.2,8.164017173796,8.23696466628546,998.4,8.18871047577166,712.8,285.8,7.40170145504221,7.39609987688242,998.6,7.40351756220113,728.0,270.0,6.50465880847622,6.64063789353296,998.0,6.55051763857062,862.1,136.0,5.42432329868826,5.59758460289357,998.1,5.44948555136403,928.1,70.1,4.40019965846052,4.44606244412094,998.2,4.4001557776533,962.4,35.5,4.68893250340347,4.6528124265915,997.9,4.69267913419256,966.0,31.8,6.89303571236609,6.44016603477179,997.8,6.88192548562496,989.5,9.1,7.01766338090219,4.75698040349743,998.6,7.01592775139869
762.3,235.7,9.47566369334341,9.24422458525523,998.0,9.43440553470342,756.3,241.5,9.43047870289647,9.15827969828252,997.8,9.4148030718821,765.2,233.3,9.36088998814146,9.42955169398006,998.5,9.37271450652429,741.7,256.8,8.16631722249368,8.24382649448832,998.5,8.19239640442045,710.0,288.4,7.39941686699269,7.38277625411964,998.4,7.39904092469223,727.1,271.2,6.49365191342869,6.61101358251896,998.3,6.53862439593903,865.1,133.3,5.44201723326555,5.57986497826168,998.4,5.4612840375687,928.9,69.5,4.40389989294219,4.45292520330031,998.4,4.40372615908914,962.2,36.1,4.70013499742245,4.62993167338986,998.3,4.70228802939163,966.8,31.4,6.8942716819014,6.51266992875545,998.2,6.88519193058341,988.9,8.7,7.02276230634798,4.55866013071895,997.6,7.02023056711919
