forward_num_temp_incr_nomut_reverse_0.20,reverse_num_temp_incr_nomut_reverse_0.20,forward_rate_temp_incr_nomut_reverse_0.20,reverse_rate_temp_incr_nomut_reverse_0.20,organism_num_temp_incr_nomut_reverse_0.20,organism_rate_temp_incr_nomut_reverse_0.20,forward_num_temp_incr_nomut_reverse_0.40,reverse_num_temp_incr_nomut_reverse_0.40,forward_rate_temp_incr_nomut_reverse_0.40,reverse_rate_temp_incr_nomut_reverse_0.40,organism_num_temp_incr_nomut_reverse_0.40,organism_rate_temp_incr_nomut_reverse_0.40,forward_num_temp_incr_nomut_reverse_0.45,reverse_num_temp_incr_nomut_reverse_0.45,forward_rate_temp_incr_nomut_reverse_0.45,reverse_rate_temp_incr_nomut_reverse_0.45,organism_num_temp_incr_nomut_reverse_0.45,organism_rate_temp_incr_nomut_reverse_0.45,forward_num_temp_incr_nomut_reverse_0.55,reverse_num_temp_incr_nomut_reverse_0.55,forward_rate_temp_incr_nomut_reverse_0.55,reverse_rate_temp_incr_nomut_reverse_0.55,organism_num_temp_incr_nomut_reverse_0.55,organism_rate_temp_incr_nomut_reverse_0.55,forward_num_temp_incr_nomut_reverse_0.10,reverse_num_temp_incr_nomut_reverse_0.10,forward_rate_temp_incr_nomut_reverse_0.10,reverse_rate_temp_incr_nomut_reverse_0.10,organism_num_temp_incr_nomut_reverse_0.10,organism_rate_temp_incr_nomut_reverse_0.10,forward_num_temp_incr_nomut_reverse_0.35,reverse_num_temp_incr_nomut_reverse_0.35,forward_rate_temp_incr_nomut_reverse_0.35,reverse_rate_temp_incr_nomut_reverse_0.35,organism_num_temp_incr_nomut_reverse_0.35,organism_rate_temp_incr_nomut_reverse_0.35,forward_num_temp_incr_nomut_reverse_0.25,reverse_num_temp_incr_nomut_reverse_0.25,forward_rate_temp_incr_nomut_reverse_0.25,reverse_rate_temp_incr_nomut_reverse_0.25,organism_num_temp_incr_nomut_reverse_0.25,organism_rate_temp_incr_nomut_reverse_0.25,forward_num_temp_incr_nomut_reverse_0.60,reverse_num_temp_incr_nomut_reverse_0.60,forward_rate_temp_incr_nomut_reverse_0.60,reverse_rate_temp_incr_nomut_reverse_0.60,organism_num_temp_incr_nomut_reverse_0.60,organism_rate_temp_incr_nomut_reverse_0.60,forward_num_temp_incr_nomut_reverse_0.15,reverse_num_temp_incr_nomut_reverse_0.15,forward_rate_temp_incr_nomut_reverse_0.15,reverse_rate_temp_incr_nomut_reverse_0.15,organism_num_temp_incr_nomut_reverse_0.15,organism_rate_temp_incr_nomut_reverse_0.15,forward_num_temp_incr_nomut_reverse_0.30,reverse_num_temp_incr_nomut_reverse_0.30,forward_rate_temp_incr_nomut_reverse_0.30,reverse_rate_temp_incr_nomut_reverse_0.30,organism_num_temp_incr_nomut_reverse_0.30,organism_rate_temp_incr_nomut_reverse_0.30,forward_num_temp_incr_nomut_reverse_0.50,reverse_num_temp_incr_nomut_reverse_0.50,forward_rate_temp_incr_nomut_reverse_0.50,reverse_rate_temp_incr_nomut_reverse_0.50,organism_num_temp_incr_nomut_reverse_0.50,organism_rate_temp_incr_nomut_reverse_0.50
0.0,12.3,0.0,5.74686147186147,12.3,5.74686147186147,0.0,11.9,0.0,5.8020979020979,11.9,5.8020979020979,0.0,12.0,0.0,5.88203463203463,12.0,5.88203463203463,0.0,11.6,0.0,5.78280885780886,11.6,5.78280885780886,0.0,12.4,0.0,5.75306027306027,12.4,5.75306027306027,0.0,13.1,0.0,5.88637362637363,13.1,5.88637362637363,0.0,12.6,0.0,5.56456043956044,12.6,5.56456043956044,0.0,11.9,0.0,5.91480186480187,11.9,5.91480186480187,0.0,12.6,0.0,5.95563103563104,12.6,5.95563103563104,0.0,12.6,0.0,5.76312853812854,12.6,5.76312853812854,0.0,12.1,0.0,5.88388111888112,12.1,5.88388111888112
0.0,12.5,0.0,5.7961655011655,12.5,5.7961655011655,0.0,12.1,0.0,5.76427738927739,12.1,5.76427738927739,0.0,12.1,0.0,5.89945887445887,12.1,5.89945887445887,0.0,12.1,0.0,5.88834498834499,12.1,5.88834498834499,0.0,12.5,0.0,5.73511155511155,12.5,5.73511155511155,0.0,13.2,0.0,5.89388278388279,13.2,5.89388278388279,0.0,13.0,0.0,5.65136030636031,13.0,5.65136030636031,0.0,12.0,0.0,5.94055944055944,12.0,5.94055944055944,0.0,12.7,0.0,5.99047952047952,12.7,5.99047952047952,0.0,13.1,0.0,5.8036963036963,13.1,5.8036963036963,0.0,12.4,0.0,5.90846445221445,12.4,5.90846445221445
0.0,12.7,0.0,5.80752913752914,12.7,5.80752913752914,0.0,12.4,0.0,5.802331002331,12.4,5.802331002331,0.0,12.2,0.0,5.89240759240759,12.2,5.89240759240759,0.0,12.1,0.0,5.88834498834499,12.1,5.88834498834499,0.0,12.6,0.0,5.76086913086913,12.6,5.76086913086913,0.0,13.7,0.0,5.92503663003663,13.7,5.92503663003663,0.0,13.3,0.0,5.72222569097569,13.3,5.72222569097569,0.0,12.1,0.0,5.96198801198801,12.1,5.96198801198801,0.0,12.8,0.0,5.97457042957043,12.8,5.97457042957043,0.0,13.7,0.0,5.82318681318681,13.7,5.82318681318681,0.0,12.6,0.0,5.95164627039627,12.6,5.95164627039627
0.0,12.8,0.0,5.83610056610057,12.8,5.83610056610057,0.0,12.7,0.0,5.82509157509158,12.7,5.82509157509158,0.0,12.3,0.0,5.92702297702298,12.3,5.92702297702298,0.0,12.2,0.0,5.90629370629371,12.2,5.90629370629371,0.0,12.9,0.0,5.77255744255744,12.9,5.77255744255744,0.0,13.9,0.0,5.94628205128205,13.9,5.94628205128205,0.0,13.8,0.0,5.78987678987679,13.8,5.78987678987679,0.0,12.2,0.0,5.95441225441226,12.2,5.95441225441226,0.0,12.9,0.0,5.95149350649351,12.9,5.95149350649351,0.0,14.0,0.0,5.83275641025641,14.0,5.83275641025641,0.0,12.8,0.0,5.9783861971362,12.8,5.9783861971362
0.0,13.2,0.0,5.86465367965368,13.2,5.86465367965368,0.0,13.4,0.0,5.95047619047619,13.4,5.95047619047619,0.0,12.6,0.0,5.9968364968365,12.6,5.9968364968365,0.0,12.5,0.0,5.921336996337,12.5,5.921336996337,0.0,13.2,0.0,5.80131202131202,13.2,5.80131202131202,0.0,14.1,0.0,5.98481684981685,14.1,5.98481684981685,0.0,13.9,0.0,5.826998001998,13.9,5.826998001998,0.0,12.3,0.0,5.93926073926074,12.3,5.93926073926074,0.0,13.3,0.0,6.01952380952381,13.3,6.01952380952381,0.0,14.4,0.0,5.86723173884938,14.4,5.86723173884938,0.0,12.8,0.0,5.9783861971362,12.8,5.9783861971362
0.0,13.7,0.0,5.99333333333333,13.7,5.99333333333333,0.0,13.4,0.0,5.95047619047619,13.4,5.95047619047619,0.0,12.8,0.0,5.98722111222111,12.8,5.98722111222111,0.0,12.8,0.0,5.88232600732601,12.8,5.88232600732601,0.0,13.6,0.0,5.8596133033633,13.6,5.8596133033633,0.0,14.2,0.0,5.95294871794872,14.2,5.95294871794872,0.0,14.4,0.0,5.83474358974359,14.4,5.83474358974359,0.0,12.4,0.0,5.94310689310689,12.4,5.94310689310689,0.0,13.8,0.0,6.07794871794872,13.8,6.07794871794872,0.0,14.8,0.0,5.860029357897,14.8,5.860029357897,0.0,13.0,0.0,6.01128663003663,13.0,6.01128663003663
0.0,13.9,0.0,6.03358974358974,13.9,6.03358974358974,0.0,13.6,0.0,5.96091575091575,13.6,5.96091575091575,0.0,13.1,0.0,6.0472027972028,13.1,6.0472027972028,0.0,12.8,0.0,5.88232600732601,12.8,5.88232600732601,0.0,13.9,0.0,5.88164294039294,13.9,5.88164294039294,0.0,14.6,0.0,5.95983058608059,14.6,5.95983058608059,0.0,14.4,0.0,5.83474358974359,14.4,5.83474358974359,0.0,12.6,0.0,5.98138528138528,12.6,5.98138528138528,0.0,14.1,0.0,6.07354853479853,14.1,6.07354853479853,0.0,15.1,0.0,5.86943411980177,15.1,5.86943411980177,0.0,13.1,0.0,6.04269688644689,13.1,6.04269688644689
0.0,14.2,0.0,6.00885531135531,14.2,6.00885531135531,0.0,13.7,0.0,5.98289377289377,13.7,5.98289377289377,0.0,13.2,0.0,6.06258741258741,13.2,6.06258741258741,0.0,13.1,0.0,5.91001831501831,13.1,5.91001831501831,0.0,14.2,0.0,5.93004980313804,14.2,5.93004980313804,0.0,14.8,0.0,5.95643772893773,14.8,5.95643772893773,0.0,14.8,0.0,5.86790562378798,14.8,5.86790562378798,0.0,12.9,0.0,6.00190476190476,12.9,6.00190476190476,0.0,14.4,0.0,6.0957326007326,14.4,6.0957326007326,0.0,15.2,0.0,5.8902674531351,15.2,5.8902674531351,0.0,13.2,0.0,6.07451506826507,13.2,6.07451506826507
0.0,14.6,0.0,6.06892857142857,14.6,6.06892857142857,0.0,13.9,0.0,5.99355311355311,13.9,5.99355311355311,0.0,13.6,0.0,6.06919413919414,13.6,6.06919413919414,0.0,13.3,0.0,5.97128205128205,13.3,5.97128205128205,0.0,14.6,0.0,6.01562950937951,14.6,6.01562950937951,0.0,15.2,0.0,5.9721450118509,15.2,5.9721450118509,0.0,15.1,0.0,5.89290562378798,15.1,5.89290562378798,0.0,12.9,0.0,6.00190476190476,12.9,6.00190476190476,0.0,14.6,0.0,6.08281593406593,14.6,6.08281593406593,0.0,15.5,0.0,5.90499676793794,15.5,5.90499676793794,0.0,13.3,0.0,6.08436355311355,13.3,6.08436355311355
0.0,14.9,0.0,6.08577380952381,14.9,6.08577380952381,0.0,14.4,0.0,6.00120421245421,14.4,6.00120421245421,0.0,13.9,0.0,6.07340659340659,13.9,6.07340659340659,0.0,13.4,0.0,5.97836538461539,13.4,5.97836538461539,0.0,15.1,0.0,6.09085146879265,15.1,6.09085146879265,0.0,15.2,0.0,5.9721450118509,15.2,5.9721450118509,0.0,15.5,0.0,5.8856280973928,15.5,5.8856280973928,0.0,13.1,0.0,6.00858974358974,13.1,6.00858974358974,0.0,14.8,0.0,6.04794413919414,14.8,6.04794413919414,0.0,15.8,0.0,5.94840336134454,15.8,5.94840336134454,0.0,13.6,0.0,6.11269688644689,13.6,6.11269688644689
0.0,15.3,0.0,6.14788865546218,15.3,6.14788865546218,0.0,14.6,0.0,6.00376831501832,14.6,6.00376831501832,0.0,14.1,0.0,6.10809523809524,14.1,6.10809523809524,0.0,13.5,0.0,6.00080128205128,13.5,6.00080128205128,0.0,15.3,0.0,6.07705128205128,15.3,6.07705128205128,0.0,15.7,0.0,5.98113310708899,15.7,5.98113310708899,0.0,15.6,0.0,5.90848524024995,15.6,5.90848524024995,0.0,13.1,0.0,6.05474358974359,13.1,6.05474358974359,0.0,14.9,0.0,6.06080128205128,14.9,6.06080128205128,0.0,16.0,0.0,5.96048669467787,16.0,5.96048669467787,0.0,13.8,0.0,6.10866758241758,13.8,6.10866758241758
0.0,15.3,0.0,6.14788865546218,15.3,6.14788865546218,0.0,14.8,0.0,6.05269688644689,14.8,6.05269688644689,0.0,14.5,0.0,6.15738095238095,14.5,6.15738095238095,0.0,13.8,0.0,6.02364010989011,13.8,6.02364010989011,0.0,15.4,0.0,6.06184660368871,15.4,6.06184660368871,0.0,15.9,0.0,5.96195728291316,15.9,5.96195728291316,0.0,16.1,0.0,6.00272058823529,16.1,6.00272058823529,0.0,13.4,0.0,6.10968406593406,13.4,6.10968406593406,0.0,15.2,0.0,6.05699256625727,15.2,6.05699256625727,0.0,16.1,0.0,5.97445728291317,16.1,5.97445728291317,0.0,14.0,0.0,6.11841117216117,14.0,6.11841117216117
0.0,15.6,0.0,6.12426470588235,15.6,6.12426470588235,0.0,15.1,0.0,6.05571428571429,15.1,6.05571428571429,0.0,15.0,0.0,6.15470238095238,15.0,6.15470238095238,0.0,13.9,0.0,6.02254120879121,13.9,6.02254120879121,0.0,15.8,0.0,6.09203621799597,15.8,6.09203621799597,0.0,16.1,0.0,5.98400793650794,16.1,5.98400793650794,0.0,16.2,0.0,6.0164705882353,16.2,6.0164705882353,0.0,13.5,0.0,6.11740465416936,13.5,6.11740465416936,0.0,15.3,0.0,6.0789705882353,15.3,6.0789705882353,0.0,16.3,0.0,5.95690826330532,16.3,5.95690826330532,0.0,14.1,0.0,6.08936355311355,14.1,6.08936355311355
0.0,15.6,0.0,6.12426470588235,15.6,6.12426470588235,0.0,15.3,0.0,6.0764880952381,15.3,6.0764880952381,0.0,15.0,0.0,6.15470238095238,15.0,6.15470238095238,0.0,14.1,0.0,6.0192445054945,14.1,6.0192445054945,0.0,16.3,0.0,6.18551194161875,16.3,6.18551194161875,0.0,16.6,0.0,6.02812558356676,16.6,6.02812558356676,0.0,16.3,0.0,6.0239705882353,16.3,6.0239705882353,0.0,13.6,0.0,6.08535337211808,13.6,6.08535337211808,0.0,16.0,0.0,6.13877450980392,16.0,6.13877450980392,0.0,16.4,0.0,5.96899976657329,16.4,5.96899976657329,0.0,14.3,0.0,6.11390567765568,14.3,6.11390567765568
0.0,15.9,0.0,6.11979532163743,15.9,6.11979532163743,0.0,15.7,0.0,6.12676587301587,15.7,6.12676587301587,0.0,15.2,0.0,6.15850140056022,15.2,6.15850140056022,0.0,14.1,0.0,6.0192445054945,14.1,6.0192445054945,0.0,16.7,0.0,6.20575120399037,16.7,6.20575120399037,0.0,16.8,0.0,6.00217320261438,16.8,6.00217320261438,0.0,16.6,0.0,6.04479962160303,16.6,6.04479962160303,0.0,13.7,0.0,6.07875996552467,13.7,6.07875996552467,0.0,16.5,0.0,6.17674019607843,16.5,6.17674019607843,0.0,16.5,0.0,5.99831699346405,16.5,5.99831699346405,0.0,14.6,0.0,6.14486156000862,14.6,6.14486156000862
0.0,16.5,0.0,6.18237702098383,16.5,6.18237702098383,0.0,16.0,0.0,6.19351657329599,16.0,6.19351657329599,0.0,15.5,0.0,6.18348389355742,15.5,6.18348389355742,0.0,14.5,0.0,6.05321697909933,14.5,6.05321697909933,0.0,17.0,0.0,6.25285087719298,17.0,6.25285087719298,0.0,17.2,0.0,6.09772875816994,17.2,6.09772875816994,0.0,16.7,0.0,6.05104962160303,16.7,6.05104962160303,0.0,14.0,0.0,6.07465282266753,14.0,6.07465282266753,0.0,17.3,0.0,6.28378482972136,17.3,6.28378482972136,0.0,16.7,0.0,6.02221405228758,16.7,6.02221405228758,0.0,14.8,0.0,6.17936786252963,14.8,6.17936786252963
0.0,17.1,0.0,6.25526487788098,17.1,6.25526487788098,0.0,16.4,0.0,6.24664565826331,16.4,6.24664565826331,0.0,16.2,0.0,6.32228033318591,16.2,6.32228033318591,0.0,14.6,0.0,6.05821697909933,14.6,6.05821697909933,0.0,17.4,0.0,6.27847953216374,17.4,6.27847953216374,0.0,18.0,0.0,6.16976537824061,18.0,6.16976537824061,0.0,16.7,0.0,6.05104962160303,16.7,6.05104962160303,0.0,14.4,0.0,6.14719835719836,14.4,6.14719835719836,0.0,17.9,0.0,6.36466718266254,17.9,6.36466718266254,0.0,17.5,0.0,6.12130460956312,17.5,6.12130460956312,0.0,14.9,0.0,6.17057665373842,14.9,6.17057665373842
0.0,17.4,0.0,6.27309130669812,17.4,6.27309130669812,0.0,16.6,0.0,6.29218137254902,16.6,6.29218137254902,0.0,16.5,0.0,6.3674428718856,16.5,6.3674428718856,0.0,14.8,0.0,6.09418767507003,14.8,6.09418767507003,0.0,17.9,0.0,6.30294068504595,17.9,6.30294068504595,0.0,18.2,0.0,6.19862502736342,18.2,6.19862502736342,0.0,16.7,0.0,6.05104962160303,16.7,6.05104962160303,0.0,14.7,0.0,6.22724610356963,14.7,6.22724610356963,0.0,18.3,0.0,6.36630116959064,18.3,6.36630116959064,0.0,17.8,0.0,6.13078603371173,17.8,6.13078603371173,0.0,15.3,0.0,6.19428921568627,15.3,6.19428921568627
0.0,17.7,0.0,6.29858150277655,17.7,6.29858150277655,0.0,17.4,0.0,6.40134803921569,17.4,6.40134803921569,0.0,16.9,0.0,6.44944100447196,16.9,6.44944100447196,0.0,15.3,0.0,6.15746148459384,15.3,6.15746148459384,0.0,18.0,0.0,6.28722639933166,18.0,6.28722639933166,0.0,18.5,0.0,6.22867275698158,18.5,6.22867275698158,0.0,17.0,0.0,6.09428491572067,17.0,6.09428491572067,0.0,15.1,0.0,6.31771313653667,15.1,6.31771313653667,0.0,18.7,0.0,6.34111319966583,18.7,6.34111319966583,0.0,18.3,0.0,6.15447024423805,18.3,6.15447024423805,0.0,15.7,0.0,6.26815826330532,15.7,6.26815826330532
0.0,17.9,0.0,6.31897365963929,17.9,6.31897365963929,0.0,17.8,0.0,6.36884029927761,17.8,6.36884029927761,0.0,17.2,0.0,6.41996603027176,17.2,6.41996603027176,0.0,15.4,0.0,6.17031862745098,15.4,6.17031862745098,0.0,18.2,0.0,6.30949912660439,18.2,6.30949912660439,0.0,18.9,0.0,6.25788230044809,18.9,6.25788230044809,0.0,17.4,0.0,6.107542999656,17.4,6.107542999656,0.0,15.5,0.0,6.36281036773684,15.5,6.36281036773684,0.0,19.6,0.0,6.3901740930059,19.6,6.3901740930059,0.0,18.8,0.0,6.14622704265119,18.8,6.14622704265119,0.0,16.4,0.0,6.40345588235294,16.4,6.40345588235294
0.0,18.4,0.0,6.34625436139368,18.4,6.34625436139368,0.0,17.8,0.0,6.36884029927761,17.8,6.36884029927761,0.0,17.2,0.0,6.41996603027176,17.2,6.41996603027176,0.0,15.7,0.0,6.19921568627451,15.7,6.19921568627451,0.0,18.9,0.0,6.25794381787803,18.9,6.25794381787803,0.0,19.4,0.0,6.29258990278727,19.4,6.29258990278727,0.0,17.5,0.0,6.12801083591331,17.5,6.12801083591331,0.0,15.6,0.0,6.3647151296416,15.6,6.3647151296416,0.0,20.0,0.0,6.44983361731073,20.0,6.44983361731073,0.0,19.4,0.0,6.17588943392349,19.4,6.17588943392349,0.0,17.1,0.0,6.4353022875817,17.1,6.4353022875817
