forward_num_temp_incr_nomut_forward_0.45,reverse_num_temp_incr_nomut_forward_0.45,forward_rate_temp_incr_nomut_forward_0.45,reverse_rate_temp_incr_nomut_forward_0.45,organism_num_temp_incr_nomut_forward_0.45,organism_rate_temp_incr_nomut_forward_0.45,forward_num_temp_incr_nomut_forward_0.15,reverse_num_temp_incr_nomut_forward_0.15,forward_rate_temp_incr_nomut_forward_0.15,reverse_rate_temp_incr_nomut_forward_0.15,organism_num_temp_incr_nomut_forward_0.15,organism_rate_temp_incr_nomut_forward_0.15,forward_num_temp_incr_nomut_forward_0.35,reverse_num_temp_incr_nomut_forward_0.35,forward_rate_temp_incr_nomut_forward_0.35,reverse_rate_temp_incr_nomut_forward_0.35,organism_num_temp_incr_nomut_forward_0.35,organism_rate_temp_incr_nomut_forward_0.35,forward_num_temp_incr_nomut_forward_0.55,reverse_num_temp_incr_nomut_forward_0.55,forward_rate_temp_incr_nomut_forward_0.55,reverse_rate_temp_incr_nomut_forward_0.55,organism_num_temp_incr_nomut_forward_0.55,organism_rate_temp_incr_nomut_forward_0.55,forward_num_temp_incr_nomut_forward_0.25,reverse_num_temp_incr_nomut_forward_0.25,forward_rate_temp_incr_nomut_forward_0.25,reverse_rate_temp_incr_nomut_forward_0.25,organism_num_temp_incr_nomut_forward_0.25,organism_rate_temp_incr_nomut_forward_0.25,forward_num_temp_incr_nomut_forward_0.40,reverse_num_temp_incr_nomut_forward_0.40,forward_rate_temp_incr_nomut_forward_0.40,reverse_rate_temp_incr_nomut_forward_0.40,organism_num_temp_incr_nomut_forward_0.40,organism_rate_temp_incr_nomut_forward_0.40,forward_num_temp_incr_nomut_forward_0.60,reverse_num_temp_incr_nomut_forward_0.60,forward_rate_temp_incr_nomut_forward_0.60,reverse_rate_temp_incr_nomut_forward_0.60,organism_num_temp_incr_nomut_forward_0.60,organism_rate_temp_incr_nomut_forward_0.60,forward_num_temp_incr_nomut_forward_0.10,reverse_num_temp_incr_nomut_forward_0.10,forward_rate_temp_incr_nomut_forward_0.10,reverse_rate_temp_incr_nomut_forward_0.10,organism_num_temp_incr_nomut_forward_0.10,organism_rate_temp_incr_nomut_forward_0.10,forward_num_temp_incr_nomut_forward_0.30,reverse_num_temp_incr_nomut_forward_0.30,forward_rate_temp_incr_nomut_forward_0.30,reverse_rate_temp_incr_nomut_forward_0.30,organism_num_temp_incr_nomut_forward_0.30,organism_rate_temp_incr_nomut_forward_0.30,forward_num_temp_incr_nomut_forward_0.50,reverse_num_temp_incr_nomut_forward_0.50,forward_rate_temp_incr_nomut_forward_0.50,reverse_rate_temp_incr_nomut_forward_0.50,organism_num_temp_incr_nomut_forward_0.50,organism_rate_temp_incr_nomut_forward_0.50,forward_num_temp_incr_nomut_forward_0.20,reverse_num_temp_incr_nomut_forward_0.20,forward_rate_temp_incr_nomut_forward_0.20,reverse_rate_temp_incr_nomut_forward_0.20,organism_num_temp_incr_nomut_forward_0.20,organism_rate_temp_incr_nomut_forward_0.20
998.3,0.0,8.8193110829919,0.0,998.3,8.8193110829919,998.1,0.0,8.73309520243948,0.0,998.1,8.73309520243948,998.1,0.0,8.82326196272469,0.0,998.1,8.82326196272469,998.3,0.0,8.75011843563523,0.0,998.3,8.75011843563523,998.4,0.0,8.79376302608908,0.0,998.4,8.79376302608908,998.4,0.0,8.7675036929389,0.0,998.4,8.7675036929389,997.9,0.0,8.80253347640418,0.0,997.9,8.80253347640418,998.1,0.0,8.80208593387047,0.0,998.1,8.80208593387047,997.8,0.0,8.81498217276592,0.0,997.8,8.81498217276592,998.2,0.0,8.72238883920983,0.0,998.2,8.72238883920983,998.0,0.0,8.78801253029805,0.0,998.0,8.78801253029805
998.2,0.0,8.81619091146591,0.0,998.2,8.81619091146591,997.8,0.0,8.73165260628524,0.0,997.8,8.73165260628524,997.8,0.0,8.82613141276947,0.0,997.8,8.82613141276947,998.4,0.0,8.75254664497202,0.0,998.4,8.75254664497202,998.1,0.0,8.79521389788766,0.0,998.1,8.79521389788766,998.5,0.0,8.76411355084067,0.0,998.5,8.76411355084067,998.7,0.0,8.80246178041769,0.0,998.7,8.80246178041769,998.2,0.0,8.80444920099143,0.0,998.2,8.80444920099143,998.6,0.0,8.81323558026965,0.0,998.6,8.81323558026965,998.1,0.0,8.72269520495358,0.0,998.1,8.72269520495358,998.2,0.0,8.7893331548001,0.0,998.2,8.7893331548001
998.2,0.0,8.81603855248889,0.0,998.2,8.81603855248889,998.5,0.0,8.72921224118775,0.0,998.5,8.72921224118775,998.2,0.0,8.82789701843125,0.0,998.2,8.82789701843125,998.7,0.0,8.75506815319993,0.0,998.7,8.75506815319993,998.1,0.0,8.79592130609944,0.0,998.1,8.79592130609944,998.2,0.0,8.76235665938066,0.0,998.2,8.76235665938066,998.3,0.0,8.8013547615752,0.0,998.3,8.8013547615752,998.3,0.0,8.80788908024894,0.0,998.3,8.80788908024894,997.6,0.0,8.81709748666225,0.0,997.6,8.81709748666225,998.3,0.0,8.71782969525184,0.0,998.3,8.71782969525184,998.5,0.0,8.79160786756852,0.0,998.5,8.79160786756852
998.2,0.0,8.81605035326199,0.0,998.2,8.81605035326199,998.0,0.0,8.73478394642832,0.0,998.0,8.73478394642832,998.1,0.0,8.8287292147649,0.0,998.1,8.8287292147649,998.2,0.0,8.75656308103168,0.0,998.2,8.75656308103168,998.5,0.0,8.79870668452587,0.0,998.5,8.79870668452587,997.9,0.0,8.76211815268917,0.0,997.9,8.76211815268917,998.3,0.0,8.80040972818262,0.0,998.3,8.80040972818262,998.6,0.0,8.80593429100443,0.0,998.6,8.80593429100443,998.5,0.0,8.8202166748872,0.0,998.5,8.8202166748872,997.9,0.0,8.71925652510429,0.0,997.9,8.71925652510429,998.2,0.0,8.79170589012621,0.0,998.2,8.79170589012621
998.6,0.0,8.8149341726496,0.0,998.6,8.8149341726496,998.0,0.0,8.7359017445636,0.0,998.0,8.7359017445636,998.4,0.0,8.82772983128195,0.0,998.4,8.82772983128195,997.9,0.0,8.75637599272562,0.0,997.9,8.75637599272562,998.1,0.0,8.80330795867411,0.0,998.1,8.80330795867411,997.6,0.0,8.76549679214075,0.0,997.6,8.76549679214075,998.3,0.0,8.79913946032271,0.0,998.3,8.79913946032271,998.3,0.0,8.80393473927714,0.0,998.3,8.80393473927714,998.4,0.0,8.81579843864383,0.0,998.4,8.81579843864383,998.5,0.0,8.71962921408091,0.0,998.5,8.71962921408091,998.3,0.0,8.79095708935388,0.0,998.3,8.79095708935388
998.5,0.0,8.81491448493979,0.0,998.5,8.81491448493979,998.4,0.0,8.7337730907431,0.0,998.4,8.7337730907431,998.5,0.0,8.82983765328455,0.0,998.5,8.82983765328455,998.0,0.0,8.75475470931999,0.0,998.0,8.75475470931999,998.2,0.0,8.80462684349344,0.0,998.2,8.80462684349344,998.5,0.0,8.77037793125254,0.0,998.5,8.77037793125254,998.5,0.0,8.80296556548951,0.0,998.5,8.80296556548951,998.3,0.0,8.79835872308269,0.0,998.3,8.79835872308269,998.1,0.0,8.81567765265582,0.0,998.1,8.81567765265582,997.8,0.0,8.72386043102211,0.0,997.8,8.72386043102211,998.3,0.0,8.78626484779101,0.0,998.3,8.78626484779101
998.1,0.0,8.81352073037995,0.0,998.1,8.81352073037995,998.6,0.0,8.73543703118334,0.0,998.6,8.73543703118334,998.1,0.0,8.83178449866526,0.0,998.1,8.83178449866526,998.3,0.0,8.75239257122341,0.0,998.3,8.75239257122341,998.7,0.0,8.80182481784502,0.0,998.7,8.80182481784502,998.5,0.0,8.7666570128499,0.0,998.5,8.7666570128499,998.3,0.0,8.80007553598547,0.0,998.3,8.80007553598547,998.6,0.0,8.80142674709692,0.0,998.6,8.80142674709692,998.4,0.0,8.81902062383024,0.0,998.4,8.81902062383024,998.6,0.0,8.72876459815092,0.0,998.6,8.72876459815092,998.4,0.0,8.78169456246695,0.0,998.4,8.78169456246695
998.2,0.0,8.81140791258021,0.0,998.2,8.81140791258021,998.1,0.0,8.73378803452099,0.0,998.1,8.73378803452099,998.1,0.0,8.82808167864188,0.0,998.1,8.82808167864188,998.4,0.0,8.75011646390301,0.0,998.4,8.75011646390301,997.9,0.0,8.80159464440418,0.0,997.9,8.80159464440418,998.4,0.0,8.76627445527474,0.0,998.4,8.76627445527474,998.4,0.0,8.79878204928587,0.0,998.4,8.79878204928587,998.2,0.0,8.80074153519912,0.0,998.2,8.80074153519912,998.3,0.0,8.81882850814827,0.0,998.3,8.81882850814827,997.9,0.0,8.73075054283252,0.0,997.9,8.73075054283252,998.2,0.0,8.78149437872314,0.0,998.2,8.78149437872314
998.3,0.0,8.808403460274,0.0,998.3,8.808403460274,998.8,0.0,8.73580805254152,0.0,998.8,8.73580805254152,998.1,0.0,8.82494257996104,0.0,998.1,8.82494257996104,998.5,0.0,8.74754890950431,0.0,998.5,8.74754890950431,998.8,0.0,8.80094172328641,0.0,998.8,8.80094172328641,998.4,0.0,8.76811000110528,0.0,998.4,8.76811000110528,998.3,0.0,8.79733110456925,0.0,998.3,8.79733110456925,998.1,0.0,8.80130713614622,0.0,998.1,8.80130713614622,997.9,0.0,8.82289871461338,0.0,997.9,8.82289871461338,998.5,0.0,8.72823936160609,0.0,998.5,8.72823936160609,998.2,0.0,8.78233254450302,0.0,998.2,8.78233254450302
998.3,0.0,8.81084449665554,0.0,998.3,8.81084449665554,998.4,0.0,8.73516765660642,0.0,998.4,8.73516765660642,998.2,0.0,8.81769527500819,0.0,998.2,8.81769527500819,998.3,0.0,8.74458522075461,0.0,998.3,8.74458522075461,998.8,0.0,8.80155195275436,0.0,998.8,8.80155195275436,998.3,0.0,8.76832774658426,0.0,998.3,8.76832774658426,998.5,0.0,8.7944920488475,0.0,998.5,8.7944920488475,998.4,0.0,8.80339816865245,0.0,998.4,8.80339816865245,998.6,0.0,8.82292606614771,0.0,998.6,8.82292606614771,998.1,0.0,8.72748489972939,0.0,998.1,8.72748489972939,998.1,0.0,8.78505438874452,0.0,998.1,8.78505438874452
998.3,0.0,8.81342530593781,0.0,998.3,8.81342530593781,998.5,0.0,8.73056898905889,0.0,998.5,8.73056898905889,998.3,0.0,8.81959693715977,0.0,998.3,8.81959693715977,998.3,0.0,8.74448727069073,0.0,998.3,8.74448727069073,998.3,0.0,8.80337852218967,0.0,998.3,8.80337852218967,998.2,0.0,8.76825534678141,0.0,998.2,8.76825534678141,998.5,0.0,8.78919795790508,0.0,998.5,8.78919795790508,998.0,0.0,8.80424147221662,0.0,998.0,8.80424147221662,998.4,0.0,8.82321816271581,0.0,998.4,8.82321816271581,998.2,0.0,8.72938882323871,0.0,998.2,8.72938882323871,998.4,0.0,8.78332950249039,0.0,998.4,8.78332950249039
998.1,0.0,8.81536028353023,0.0,998.1,8.81536028353023,998.0,0.0,8.73444182053429,0.0,998.0,8.73444182053429,998.7,0.0,8.81347679540856,0.0,998.7,8.81347679540856,997.7,0.0,8.74413418219644,0.0,997.7,8.74413418219644,998.7,0.0,8.80744311445714,0.0,998.7,8.80744311445714,998.0,0.0,8.76947525694515,0.0,998.0,8.76947525694515,998.3,0.0,8.78676801003269,0.0,998.3,8.78676801003269,998.8,0.0,8.80286629314685,0.0,998.8,8.80286629314685,998.1,0.0,8.82474293589151,0.0,998.1,8.82474293589151,998.2,0.0,8.73250508786626,0.0,998.2,8.73250508786626,998.2,0.0,8.77812686657267,0.0,998.2,8.77812686657267
998.5,0.0,8.81630713759369,0.0,998.5,8.81630713759369,997.7,0.0,8.73721218218236,0.0,997.7,8.73721218218236,998.5,0.0,8.80860369387423,0.0,998.5,8.80860369387423,998.5,0.0,8.74242711524778,0.0,998.5,8.74242711524778,997.7,0.0,8.8136331929724,0.0,997.7,8.8136331929724,998.6,0.0,8.77393494573361,0.0,998.6,8.77393494573361,998.4,0.0,8.784560759999,0.0,998.4,8.784560759999,998.2,0.0,8.80582614477197,0.0,998.2,8.80582614477197,998.1,0.0,8.82967015564015,0.0,998.1,8.82967015564015,998.7,0.0,8.73089241546155,0.0,998.7,8.73089241546155,998.0,0.0,8.7720245608027,0.0,998.0,8.7720245608027
998.4,0.0,8.82140067275755,0.0,998.4,8.82140067275755,998.3,0.0,8.7397274207613,0.0,998.3,8.7397274207613,998.1,0.0,8.80745967765423,0.0,998.1,8.80745967765423,998.0,0.0,8.73869856845869,0.0,998.0,8.73869856845869,998.4,0.0,8.81522012934597,0.0,998.4,8.81522012934597,998.7,0.0,8.77579433140555,0.0,998.7,8.77579433140555,998.1,0.0,8.78825543519901,0.0,998.1,8.78825543519901,998.4,0.0,8.80019267764759,0.0,998.4,8.80019267764759,998.4,0.0,8.83343230175581,0.0,998.4,8.83343230175581,997.7,0.0,8.72876657321216,0.0,997.7,8.72876657321216,998.1,0.0,8.77300568996827,0.0,998.1,8.77300568996827
998.0,0.0,8.82255959686096,0.0,998.0,8.82255959686096,998.3,0.0,8.74225005831708,0.0,998.3,8.74225005831708,998.3,0.0,8.80989459901286,0.0,998.3,8.80989459901286,998.3,0.0,8.73836288545115,0.0,998.3,8.73836288545115,998.5,0.0,8.81461642002724,0.0,998.5,8.81461642002724,998.8,0.0,8.78275851001302,0.0,998.8,8.78275851001302,998.0,0.0,8.79196384190093,0.0,998.0,8.79196384190093,998.7,0.0,8.79913590945655,0.0,998.7,8.79913590945655,998.4,0.0,8.83404109441872,0.0,998.4,8.83404109441872,998.1,0.0,8.72856083948967,0.0,998.1,8.72856083948967,998.4,0.0,8.7715598043979,0.0,998.4,8.7715598043979
998.6,0.0,8.82024599750051,0.0,998.6,8.82024599750051,998.2,0.0,8.74377499871489,0.0,998.2,8.74377499871489,998.6,0.0,8.8142104384366,0.0,998.6,8.8142104384366,998.2,0.0,8.74065345951294,0.0,998.2,8.74065345951294,998.7,0.0,8.81356356356356,0.0,998.7,8.81356356356356,998.1,0.0,8.78354995427747,0.0,998.1,8.78354995427747,998.1,0.0,8.79287758078861,0.0,998.1,8.79287758078861,998.4,0.0,8.79918968361028,0.0,998.4,8.79918968361028,998.3,0.0,8.83331401825521,0.0,998.3,8.83331401825521,998.2,0.0,8.73051946727261,0.0,998.2,8.73051946727261,998.5,0.0,8.77245752766795,0.0,998.5,8.77245752766795
998.3,0.0,8.81778442844868,0.0,998.3,8.81778442844868,998.1,0.0,8.74259001481451,0.0,998.1,8.74259001481451,998.1,0.0,8.81797870216296,0.0,998.1,8.81797870216296,998.4,0.0,8.73950009560961,0.0,998.4,8.73950009560961,998.5,0.0,8.81424330141765,0.0,998.5,8.81424330141765,998.5,0.0,8.78022650119703,0.0,998.5,8.78022650119703,997.9,0.0,8.79193504272247,0.0,997.9,8.79193504272247,998.1,0.0,8.79804455185753,0.0,998.1,8.79804455185753,998.5,0.0,8.8296476837559,0.0,998.5,8.8296476837559,998.2,0.0,8.7290006637492,0.0,998.2,8.7290006637492,998.2,0.0,8.77100913242012,0.0,998.2,8.77100913242012
998.6,0.0,8.8187570335867,0.0,998.6,8.8187570335867,997.4,0.0,8.74946738618588,0.0,997.4,8.74946738618588,998.2,0.0,8.81613066760483,0.0,998.2,8.81613066760483,997.9,0.0,8.73877108519863,0.0,997.9,8.73877108519863,998.8,0.0,8.81728532139354,0.0,998.8,8.81728532139354,998.4,0.0,8.77985642873081,0.0,998.4,8.77985642873081,998.4,0.0,8.79207611772149,0.0,998.4,8.79207611772149,998.1,0.0,8.79852446722536,0.0,998.1,8.79852446722536,998.3,0.0,8.82390220280711,0.0,998.3,8.82390220280711,998.6,0.0,8.72586825302256,0.0,998.6,8.72586825302256,998.5,0.0,8.77009604795176,0.0,998.5,8.77009604795176
998.0,0.0,8.82545700354699,0.0,998.0,8.82545700354699,997.8,0.0,8.7508074958905,0.0,997.8,8.7508074958905,998.3,0.0,8.81644318448173,0.0,998.3,8.81644318448173,997.9,0.0,8.73945203483414,0.0,997.9,8.73945203483414,998.4,0.0,8.81607497347399,0.0,998.4,8.81607497347399,998.3,0.0,8.7772450263722,0.0,998.3,8.7772450263722,997.8,0.0,8.79095342298271,0.0,997.8,8.79095342298271,998.4,0.0,8.80577363392824,0.0,998.4,8.80577363392824,998.2,0.0,8.82315565314562,0.0,998.2,8.82315565314562,998.1,0.0,8.7232756761642,0.0,998.1,8.7232756761642,998.5,0.0,8.76806848868716,0.0,998.5,8.76806848868716
998.3,0.0,8.828523984615,0.0,998.3,8.828523984615,998.7,0.0,8.75477112298418,0.0,998.7,8.75477112298418,998.4,0.0,8.81478748171672,0.0,998.4,8.81478748171672,998.5,0.0,8.74071285714572,0.0,998.5,8.74071285714572,998.2,0.0,8.81646030788267,0.0,998.2,8.81646030788267,998.7,0.0,8.780563235702,0.0,998.7,8.780563235702,998.2,0.0,8.79290789315043,0.0,998.2,8.79290789315043,998.1,0.0,8.80783887044211,0.0,998.1,8.80783887044211,997.7,0.0,8.8198663265489,0.0,997.7,8.8198663265489,998.0,0.0,8.72080048483632,0.0,998.0,8.72080048483632,998.5,0.0,8.76721346585026,0.0,998.5,8.76721346585026
998.1,0.0,8.83409062598586,0.0,998.1,8.83409062598586,998.2,0.0,8.75304934011444,0.0,998.2,8.75304934011444,998.1,0.0,8.81316356119482,0.0,998.1,8.81316356119482,998.6,0.0,8.74367343295199,0.0,998.6,8.74367343295199,998.6,0.0,8.82157916887185,0.0,998.6,8.82157916887185,998.4,0.0,8.77672983604847,0.0,998.4,8.77672983604847,998.0,0.0,8.79731053367001,0.0,998.0,8.79731053367001,998.1,0.0,8.81236454060789,0.0,998.1,8.81236454060789,998.5,0.0,8.82000510871613,0.0,998.5,8.82000510871613,998.6,0.0,8.72305859355515,0.0,998.6,8.72305859355515,997.7,0.0,8.7664165814415,0.0,997.7,8.7664165814415
998.6,0.0,8.83588456044783,0.0,998.6,8.83588456044783,998.4,0.0,8.7485418555915,0.0,998.4,8.7485418555915,998.2,0.0,8.81715736818098,0.0,998.2,8.81715736818098,998.1,0.0,8.74663948179292,0.0,998.1,8.74663948179292,998.5,0.0,8.82184996587673,0.0,998.5,8.82184996587673,998.4,0.0,8.772924714553,0.0,998.4,8.772924714553,998.2,0.0,8.79531853055138,0.0,998.2,8.79531853055138,997.8,0.0,8.80684899380233,0.0,997.8,8.80684899380233,997.8,0.0,8.82481427253069,0.0,997.8,8.82481427253069,998.6,0.0,8.72743040365206,0.0,998.6,8.72743040365206,998.4,0.0,8.76866440493313,0.0,998.4,8.76866440493313
998.6,0.0,8.83775308374507,0.0,998.6,8.83775308374507,998.0,0.0,8.75134855630154,0.0,998.0,8.75134855630154,998.6,0.0,8.81795904120554,0.0,998.6,8.81795904120554,998.4,0.0,8.74918074387012,0.0,998.4,8.74918074387012,998.2,0.0,8.82017702773171,0.0,998.2,8.82017702773171,998.2,0.0,8.77647755392935,0.0,998.2,8.77647755392935,998.5,0.0,8.79499829023018,0.0,998.5,8.79499829023018,998.5,0.0,8.80537796637287,0.0,998.5,8.80537796637287,998.3,0.0,8.82491171148958,0.0,998.3,8.82491171148958,998.5,0.0,8.72950017210775,0.0,998.5,8.72950017210775,997.9,0.0,8.76678210279566,0.0,997.9,8.76678210279566
998.3,0.0,8.83822090201147,0.0,998.3,8.83822090201147,998.2,0.0,8.74480415072753,0.0,998.2,8.74480415072753,998.3,0.0,8.82013300740213,0.0,998.3,8.82013300740213,998.6,0.0,8.75553770203069,0.0,998.6,8.75553770203069,997.9,0.0,8.81886583443907,0.0,997.9,8.81886583443907,998.5,0.0,8.77979002403267,0.0,998.5,8.77979002403267,998.1,0.0,8.79401570170159,0.0,998.1,8.79401570170159,997.4,0.0,8.80116787828487,0.0,997.4,8.80116787828487,998.0,0.0,8.8248090806358,0.0,998.0,8.8248090806358,998.2,0.0,8.73203126309372,0.0,998.2,8.73203126309372,998.2,0.0,8.76790862624352,0.0,998.2,8.76790862624352
997.7,0.0,8.83890908099786,0.0,997.7,8.83890908099786,997.4,0.0,8.74581523919806,0.0,997.4,8.74581523919806,998.7,0.0,8.82536293808839,0.0,998.7,8.82536293808839,998.0,0.0,8.75632100579707,0.0,998.0,8.75632100579707,998.2,0.0,8.82127573791419,0.0,998.2,8.82127573791419,998.6,0.0,8.78148235803114,0.0,998.6,8.78148235803114,998.3,0.0,8.79583224971856,0.0,998.3,8.79583224971856,998.1,0.0,8.79871003861351,0.0,998.1,8.79871003861351,998.0,0.0,8.82957764660297,0.0,998.0,8.82957764660297,998.5,0.0,8.73936581872453,0.0,998.5,8.73936581872453,997.8,0.0,8.76599493127094,0.0,997.8,8.76599493127094
998.2,0.0,8.84108200239741,0.0,998.2,8.84108200239741,998.5,0.0,8.74476824056133,0.0,998.5,8.74476824056133,998.2,0.0,8.82887796842617,0.0,998.2,8.82887796842617,998.0,0.0,8.75897629335064,0.0,998.0,8.75897629335064,998.2,0.0,8.82173754129337,0.0,998.2,8.82173754129337,998.3,0.0,8.78545856244322,0.0,998.3,8.78545856244322,997.6,0.0,8.79519445363054,0.0,997.6,8.79519445363054,997.9,0.0,8.80109745069179,0.0,997.9,8.80109745069179,998.2,0.0,8.83649205744072,0.0,998.2,8.83649205744072,998.3,0.0,8.74272265483615,0.0,998.3,8.74272265483615,998.2,0.0,8.76657412171439,0.0,998.2,8.76657412171439
998.4,0.0,8.84039812804571,0.0,998.4,8.84039812804571,998.2,0.0,8.74507111285618,0.0,998.2,8.74507111285618,998.1,0.0,8.83638233109925,0.0,998.1,8.83638233109925,998.5,0.0,8.75461288207844,0.0,998.5,8.75461288207844,998.7,0.0,8.81964981013077,0.0,998.7,8.81964981013077,998.2,0.0,8.78384304479836,0.0,998.2,8.78384304479836,998.1,0.0,8.79414387410608,0.0,998.1,8.79414387410608,998.3,0.0,8.80093975721158,0.0,998.3,8.80093975721158,998.4,0.0,8.83786995202229,0.0,998.4,8.83786995202229,998.4,0.0,8.74353113734273,0.0,998.4,8.74353113734273,998.3,0.0,8.76765202245575,0.0,998.3,8.76765202245575
998.6,0.0,8.83766251221161,0.0,998.6,8.83766251221161,998.6,0.0,8.74281666435975,0.0,998.6,8.74281666435975,998.8,0.0,8.83810744612348,0.0,998.8,8.83810744612348,998.2,0.0,8.75341515763181,0.0,998.2,8.75341515763181,997.5,0.0,8.81309952591339,0.0,997.5,8.81309952591339,998.2,0.0,8.78173296071744,0.0,998.2,8.78173296071744,998.8,0.0,8.79626460127462,0.0,998.8,8.79626460127462,998.3,0.0,8.79964213504464,0.0,998.3,8.79964213504464,998.2,0.0,8.83679592209822,0.0,998.2,8.83679592209822,998.3,0.0,8.74393418902166,0.0,998.3,8.74393418902166,998.7,0.0,8.7675232346575,0.0,998.7,8.7675232346575
998.3,0.0,8.8345407921112,0.0,998.3,8.8345407921112,998.3,0.0,8.74064976800448,0.0,998.3,8.74064976800448,998.3,0.0,8.83864481502584,0.0,998.3,8.83864481502584,997.8,0.0,8.75753138457126,0.0,997.8,8.75753138457126,997.8,0.0,8.81129834083103,0.0,997.8,8.81129834083103,997.7,0.0,8.78133589954496,0.0,997.7,8.78133589954496,998.1,0.0,8.79500224370758,0.0,998.1,8.79500224370758,998.0,0.0,8.79727384262714,0.0,998.0,8.79727384262714,998.3,0.0,8.83664664819593,0.0,998.3,8.83664664819593,998.3,0.0,8.74641131765993,0.0,998.3,8.74641131765993,998.3,0.0,8.76922874778586,0.0,998.3,8.76922874778586
998.2,0.0,8.8336788598558,0.0,998.2,8.8336788598558,998.5,0.0,8.74342859893962,0.0,998.5,8.74342859893962,998.9,0.0,8.84262027558621,0.0,998.9,8.84262027558621,998.2,0.0,8.76007257672243,0.0,998.2,8.76007257672243,998.3,0.0,8.8142940774154,0.0,998.3,8.8142940774154,998.5,0.0,8.78265875598555,0.0,998.5,8.78265875598555,997.7,0.0,8.80096786750935,0.0,997.7,8.80096786750935,998.4,0.0,8.79915002812539,0.0,998.4,8.79915002812539,998.5,0.0,8.83875050500699,0.0,998.5,8.83875050500699,998.2,0.0,8.74919437842757,0.0,998.2,8.74919437842757,998.7,0.0,8.77391961099376,0.0,998.7,8.77391961099376
997.8,0.0,8.83277195819401,0.0,997.8,8.83277195819401,998.3,0.0,8.74392432548926,0.0,998.3,8.74392432548926,998.6,0.0,8.84556787256218,0.0,998.6,8.84556787256218,997.8,0.0,8.7611821453073,0.0,997.8,8.7611821453073,998.0,0.0,8.81479342722865,0.0,998.0,8.81479342722865,998.2,0.0,8.78525503253936,0.0,998.2,8.78525503253936,998.2,0.0,8.8097836211792,0.0,998.2,8.8097836211792,998.4,0.0,8.79857472703164,0.0,998.4,8.79857472703164,998.2,0.0,8.83869202164981,0.0,998.2,8.83869202164981,998.2,0.0,8.7526747015076,0.0,998.2,8.7526747015076,998.4,0.0,8.77784785134881,0.0,998.4,8.77784785134881
998.4,0.0,8.83381700474431,0.0,998.4,8.83381700474431,998.2,0.0,8.74389956656757,0.0,998.2,8.74389956656757,998.5,0.0,8.84924962205367,0.0,998.5,8.84924962205367,998.5,0.0,8.76217094415759,0.0,998.5,8.76217094415759,998.2,0.0,8.81667157043537,0.0,998.2,8.81667157043537,998.5,0.0,8.78771005474412,0.0,998.5,8.78771005474412,997.4,0.0,8.81606130835018,0.0,997.4,8.81606130835018,998.5,0.0,8.8006166191357,0.0,998.5,8.8006166191357,998.5,0.0,8.83996006557248,0.0,998.5,8.83996006557248,998.3,0.0,8.75492909691934,0.0,998.3,8.75492909691934,998.0,0.0,8.77693876180487,0.0,998.0,8.77693876180487
998.5,0.0,8.83754891668734,0.0,998.5,8.83754891668734,998.6,0.0,8.74595160393165,0.0,998.6,8.74595160393165,998.3,0.0,8.84645833937325,0.0,998.3,8.84645833937325,997.9,0.0,8.76736819426423,0.0,997.9,8.76736819426423,998.7,0.0,8.81636476155514,0.0,998.7,8.81636476155514,998.2,0.0,8.79003714208416,0.0,998.2,8.79003714208416,998.5,0.0,8.81333947308434,0.0,998.5,8.81333947308434,998.5,0.0,8.8031097229494,0.0,998.5,8.8031097229494,998.4,0.0,8.83882151528799,0.0,998.4,8.83882151528799,997.9,0.0,8.75703535790068,0.0,997.9,8.75703535790068,997.9,0.0,8.77795973923459,0.0,997.9,8.77795973923459
998.1,0.0,8.8343079456926,0.0,998.1,8.8343079456926,997.8,0.0,8.75315264289723,0.0,997.8,8.75315264289723,998.0,0.0,8.8452480499129,0.0,998.0,8.8452480499129,998.2,0.0,8.7646746982559,0.0,998.2,8.7646746982559,998.0,0.0,8.81992422610547,0.0,998.0,8.81992422610547,998.1,0.0,8.79355379825909,0.0,998.1,8.79355379825909,998.1,0.0,8.81527058774161,0.0,998.1,8.81527058774161,998.0,0.0,8.80158545234153,0.0,998.0,8.80158545234153,997.8,0.0,8.84335003944635,0.0,997.8,8.84335003944635,998.3,0.0,8.7532812383562,0.0,998.3,8.7532812383562,998.2,0.0,8.77966270409776,0.0,998.2,8.77966270409776
998.0,0.0,8.83523492223656,0.0,998.0,8.83523492223656,998.2,0.0,8.7587166832187,0.0,998.2,8.7587166832187,997.8,0.0,8.84577542246594,0.0,997.8,8.84577542246594,998.5,0.0,8.76154250442828,0.0,998.5,8.76154250442828,997.6,0.0,8.82110436810649,0.0,997.6,8.82110436810649,998.4,0.0,8.79964164601584,0.0,998.4,8.79964164601584,998.5,0.0,8.81452253857064,0.0,998.5,8.81452253857064,998.3,0.0,8.80169206217049,0.0,998.3,8.80169206217049,998.6,0.0,8.84609017111133,0.0,998.6,8.84609017111133,998.5,0.0,8.74875837761609,0.0,998.5,8.74875837761609,998.7,0.0,8.78242761799876,0.0,998.7,8.78242761799876
