forward_num_scale_length_10000,reverse_num_scale_length_10000,forward_rate_scale_length_10000,reverse_rate_scale_length_10000,organism_num_scale_length_10000,organism_rate_scale_length_10000,forward_num_scale_length_1000,reverse_num_scale_length_1000,forward_rate_scale_length_1000,reverse_rate_scale_length_1000,organism_num_scale_length_1000,organism_rate_scale_length_1000,forward_num_scale_length_100,reverse_num_scale_length_100,forward_rate_scale_length_100,reverse_rate_scale_length_100,organism_num_scale_length_100,organism_rate_scale_length_100,forward_num_scale_length_10,reverse_num_scale_length_10,forward_rate_scale_length_10,reverse_rate_scale_length_10,organism_num_scale_length_10,organism_rate_scale_length_10
995.5,0.0,6.19736001947266,0.0,995.5,6.19736001947266,998.3,0.0,5.40487231604773,0.0,998.3,5.40487231604773,997.8,0.0,5.07145609115869,0.0,997.8,5.07145609115869,998.2,0.0,5.06620351635668,0.0,998.2,5.06620351635668
998.2,0.0,6.19087595124679,0.0,998.2,6.19087595124679,998.7,0.0,5.42298089672839,0.0,998.7,5.42298089672839,998.2,0.0,5.07268569969035,0.0,998.2,5.07268569969035,998.3,0.0,5.06723025149404,0.0,998.3,5.06723025149404
994.0,0.0,6.19421387192153,0.0,994.0,6.19421387192153,997.7,0.0,5.41640969673448,0.0,997.7,5.41640969673448,998.2,0.0,5.0620763659977,0.0,998.2,5.0620763659977,998.3,0.0,5.08893528576003,0.0,998.3,5.08893528576003
995.0,0.0,6.20084859609646,0.0,995.0,6.20084859609646,998.1,0.0,5.40168269829015,0.0,998.1,5.40168269829015,998.5,0.0,5.07155111505738,0.0,998.5,5.07155111505738,998.3,0.0,5.07175697163366,0.0,998.3,5.07175697163366
996.4,0.0,6.16308948998166,0.0,996.4,6.16308948998166,998.1,0.0,5.40999235944044,0.0,998.1,5.40999235944044,998.3,0.0,5.06130691357323,0.0,998.3,5.06130691357323,998.4,0.0,5.06111943082285,0.0,998.4,5.06111943082285
991.6,0.0,6.15620572448296,0.0,991.6,6.15620572448296,998.0,0.0,5.40300640660406,0.0,998.0,5.40300640660406,998.4,0.0,5.09571695944441,0.0,998.4,5.09571695944441,998.4,0.0,5.04954070417454,0.0,998.4,5.04954070417454
996.1,0.0,6.16873500806029,0.0,996.1,6.16873500806029,998.3,0.0,5.4149312735871,0.0,998.3,5.4149312735871,998.2,0.0,5.11093508408419,0.0,998.2,5.11093508408419,998.1,0.0,5.01897856876219,0.0,998.1,5.01897856876219
995.7,0.0,6.16627184592183,0.0,995.7,6.16627184592183,998.3,0.0,5.38756435776404,0.0,998.3,5.38756435776404,998.3,0.0,5.12406842928529,0.0,998.3,5.12406842928529,998.5,0.0,5.0045481569392,0.0,998.5,5.0045481569392
995.4,0.0,6.15496579253697,0.0,995.4,6.15496579253697,997.6,0.0,5.4201657019981,0.0,997.6,5.4201657019981,998.4,0.0,5.12795216930971,0.0,998.4,5.12795216930971,997.5,0.0,4.99078561335721,0.0,997.5,4.99078561335721
997.4,0.0,6.15397934311806,0.0,997.4,6.15397934311806,998.2,0.0,5.42556600898119,0.0,998.2,5.42556600898119,997.9,0.0,5.11356778744051,0.0,997.9,5.11356778744051,998.4,0.0,4.96245995494492,0.0,998.4,4.96245995494492
996.2,0.0,6.14713737952671,0.0,996.2,6.14713737952671,997.9,0.0,5.42116595280994,0.0,997.9,5.42116595280994,998.3,0.0,5.11693276261691,0.0,998.3,5.11693276261691,998.2,0.0,4.95181066715974,0.0,998.2,4.95181066715974
997.8,0.0,6.15801801594672,0.0,997.8,6.15801801594672,998.2,0.0,5.43105855688353,0.0,998.2,5.43105855688353,998.4,0.0,5.09536590698915,0.0,998.4,5.09536590698915,998.0,0.0,4.91650603185817,0.0,998.0,4.91650603185817
994.5,0.0,6.15999823586078,0.0,994.5,6.15999823586078,998.4,0.0,5.42279014239957,0.0,998.4,5.42279014239957,998.4,0.0,5.08916706388058,0.0,998.4,5.08916706388058,998.3,0.0,4.90770182095189,0.0,998.3,4.90770182095189
994.1,0.0,6.17235489024004,0.0,994.1,6.17235489024004,998.5,0.0,5.42336689491481,0.0,998.5,5.42336689491481,998.2,0.0,5.09711432948268,0.0,998.2,5.09711432948268,998.4,0.0,4.90337012449583,0.0,998.4,4.90337012449583
996.7,0.0,6.17706039700419,0.0,996.7,6.17706039700419,998.3,0.0,5.41669640809277,0.0,998.3,5.41669640809277,998.3,0.0,5.10177605429986,0.0,998.3,5.10177605429986,998.0,0.0,4.89443972467591,0.0,998.0,4.89443972467591
997.3,0.0,6.16754963012218,0.0,997.3,6.16754963012218,997.8,0.0,5.40509559147257,0.0,997.8,5.40509559147257,997.8,0.0,5.09993218314445,0.0,997.8,5.09993218314445,998.5,0.0,4.87295542336828,0.0,998.5,4.87295542336828
994.9,0.0,6.18630834689274,0.0,994.9,6.18630834689274,998.6,0.0,5.39384294113753,0.0,998.6,5.39384294113753,998.6,0.0,5.10912726353608,0.0,998.6,5.10912726353608,997.9,0.0,4.85384109594667,0.0,997.9,4.85384109594667
996.5,0.0,6.19010271737155,0.0,996.5,6.19010271737155,998.5,0.0,5.36965057118875,0.0,998.5,5.36965057118875,998.4,0.0,5.0853501054939,0.0,998.4,5.0853501054939,998.0,0.0,4.84870414582155,0.0,998.0,4.84870414582155
995.4,0.0,6.17052521216137,0.0,995.4,6.17052521216137,998.5,0.0,5.37186350838289,0.0,998.5,5.37186350838289,997.8,0.0,5.09602341887758,0.0,997.8,5.09602341887758,997.7,0.0,4.85815511257412,0.0,997.7,4.85815511257412
994.3,0.0,6.17055456440745,0.0,994.3,6.17055456440745,997.9,0.0,5.38368310181877,0.0,997.9,5.38368310181877,998.0,0.0,5.08472435217642,0.0,998.0,5.08472435217642,998.2,0.0,4.85147090656826,0.0,998.2,4.85147090656826
996.7,0.0,6.17533683706802,0.0,996.7,6.17533683706802,998.2,0.0,5.37977880252701,0.0,998.2,5.37977880252701,998.3,0.0,5.04002311701566,0.0,998.3,5.04002311701566,997.8,0.0,4.84138853496721,0.0,997.8,4.84138853496721
997.0,0.0,6.17067397938852,0.0,997.0,6.17067397938852,998.2,0.0,5.39944808132381,0.0,998.2,5.39944808132381,998.3,0.0,5.03662809417579,0.0,998.3,5.03662809417579,998.1,0.0,4.86160012415109,0.0,998.1,4.86160012415109
994.4,0.0,6.16766181921537,0.0,994.4,6.16766181921537,998.2,0.0,5.40421069809616,0.0,998.2,5.40421069809616,998.0,0.0,5.02931162283927,0.0,998.0,5.02931162283927,997.8,0.0,4.8571683577375,0.0,997.8,4.8571683577375
995.9,0.0,6.17583021485806,0.0,995.9,6.17583021485806,998.7,0.0,5.3903041317871,0.0,998.7,5.3903041317871,998.1,0.0,5.02338207644527,0.0,998.1,5.02338207644527,998.3,0.0,4.87840335667354,0.0,998.3,4.87840335667354
996.7,0.0,6.17524825438086,0.0,996.7,6.17524825438086,998.3,0.0,5.37413880443738,0.0,998.3,5.37413880443738,998.4,0.0,5.04193398005817,0.0,998.4,5.04193398005817,998.5,0.0,4.86479290459437,0.0,998.5,4.86479290459437
994.9,0.0,6.17680499575831,0.0,994.9,6.17680499575831,998.1,0.0,5.37070833242716,0.0,998.1,5.37070833242716,998.5,0.0,5.05104953829112,0.0,998.5,5.05104953829112,998.4,0.0,4.85871239528765,0.0,998.4,4.85871239528765
997.2,0.0,6.18124842050954,0.0,997.2,6.18124842050954,998.0,0.0,5.38705192288849,0.0,998.0,5.38705192288849,998.2,0.0,5.0430890629384,0.0,998.2,5.0430890629384,998.3,0.0,4.89047363332621,0.0,998.3,4.89047363332621
996.7,0.0,6.16930691373658,0.0,996.7,6.16930691373658,998.7,0.0,5.37018361046417,0.0,998.7,5.37018361046417,998.5,0.0,5.05831767550853,0.0,998.5,5.05831767550853,998.3,0.0,4.86564649243708,0.0,998.3,4.86564649243708
994.1,0.0,6.16656449803702,0.0,994.1,6.16656449803702,998.3,0.0,5.37375038086204,0.0,998.3,5.37375038086204,997.9,0.0,5.04456549304015,0.0,997.9,5.04456549304015,998.1,0.0,4.86772661384184,0.0,998.1,4.86772661384184
994.7,0.0,6.16634232104383,0.0,994.7,6.16634232104383,998.5,0.0,5.37255973408278,0.0,998.5,5.37255973408278,998.3,0.0,5.06184068007873,0.0,998.3,5.06184068007873,998.7,0.0,4.86709103893473,0.0,998.7,4.86709103893473
996.6,0.0,6.17646581265726,0.0,996.6,6.17646581265726,998.7,0.0,5.38910553840414,0.0,998.7,5.38910553840414,998.0,0.0,5.06322540372224,0.0,998.0,5.06322540372224,998.2,0.0,4.85285375505616,0.0,998.2,4.85285375505616
995.0,0.0,6.1764597353945,0.0,995.0,6.1764597353945,998.3,0.0,5.36934336271536,0.0,998.3,5.36934336271536,998.6,0.0,5.07342415953198,0.0,998.6,5.07342415953198,997.8,0.0,4.85733355218623,0.0,997.8,4.85733355218623
996.2,0.0,6.16519263484209,0.0,996.2,6.16519263484209,998.2,0.0,5.35586408002431,0.0,998.2,5.35586408002431,998.3,0.0,5.06660056226702,0.0,998.3,5.06660056226702,998.4,0.0,4.85967802655913,0.0,998.4,4.85967802655913
996.1,0.0,6.1730516782316,0.0,996.1,6.1730516782316,998.0,0.0,5.37560844523215,0.0,998.0,5.37560844523215,998.3,0.0,5.07603340693031,0.0,998.3,5.07603340693031,998.0,0.0,4.8409006434666,0.0,998.0,4.8409006434666
996.4,0.0,6.16278236746076,0.0,996.4,6.16278236746076,998.3,0.0,5.38330597538642,0.0,998.3,5.38330597538642,998.1,0.0,5.07792348119643,0.0,998.1,5.07792348119643,998.5,0.0,4.82420025879513,0.0,998.5,4.82420025879513
994.1,0.0,6.16186186943586,0.0,994.1,6.16186186943586,998.3,0.0,5.3772509429609,0.0,998.3,5.3772509429609,998.3,0.0,5.07236895148465,0.0,998.3,5.07236895148465,998.1,0.0,4.82346643059847,0.0,998.1,4.82346643059847
995.4,0.0,6.17042424886625,0.0,995.4,6.17042424886625,998.2,0.0,5.37218054089249,0.0,998.2,5.37218054089249,998.0,0.0,5.06948502201375,0.0,998.0,5.06948502201375,998.7,0.0,4.80588092821436,0.0,998.7,4.80588092821436
998.4,0.0,6.14771274803425,0.0,998.4,6.14771274803425,998.0,0.0,5.36874378424292,0.0,998.0,5.36874378424292,998.2,0.0,5.05665123367841,0.0,998.2,5.05665123367841,998.2,0.0,4.77004856819521,0.0,998.2,4.77004856819521
993.9,0.0,6.14338636078995,0.0,993.9,6.14338636078995,998.7,0.0,5.37249965396258,0.0,998.7,5.37249965396258,998.5,0.0,5.06949254245371,0.0,998.5,5.06949254245371,998.7,0.0,4.76458422350206,0.0,998.7,4.76458422350206
995.6,0.0,6.15335748348817,0.0,995.6,6.15335748348817,998.1,0.0,5.38209929797431,0.0,998.1,5.38209929797431,998.6,0.0,5.06499515547612,0.0,998.6,5.06499515547612,998.5,0.0,4.75354760714045,0.0,998.5,4.75354760714045
997.6,0.0,6.16065824228482,0.0,997.6,6.16065824228482,998.6,0.0,5.37764786090485,0.0,998.6,5.37764786090485,998.0,0.0,5.05444399330255,0.0,998.0,5.05444399330255,998.1,0.0,4.75906529564579,0.0,998.1,4.75906529564579
993.4,0.0,6.15190844831558,0.0,993.4,6.15190844831558,998.4,0.0,5.38020638880766,0.0,998.4,5.38020638880766,998.4,0.0,5.02005149552702,0.0,998.4,5.02005149552702,998.1,0.0,4.76422511369125,0.0,998.1,4.76422511369125
996.0,0.0,6.1662625111112,0.0,996.0,6.1662625111112,998.6,0.0,5.37787669086887,0.0,998.6,5.37787669086887,998.6,0.0,4.99681585393008,0.0,998.6,4.99681585393008,998.6,0.0,4.78592642527654,0.0,998.6,4.78592642527654
996.5,0.0,6.16869776389785,0.0,996.5,6.16869776389785,998.7,0.0,5.36016637880365,0.0,998.7,5.36016637880365,998.0,0.0,4.98592527200695,0.0,998.0,4.98592527200695,998.1,0.0,4.78587928827274,0.0,998.1,4.78587928827274
994.9,0.0,6.15182211851433,0.0,994.9,6.15182211851433,998.3,0.0,5.36306898576549,0.0,998.3,5.36306898576549,998.4,0.0,4.98557785076168,0.0,998.4,4.98557785076168,998.4,0.0,4.78246898041854,0.0,998.4,4.78246898041854
994.0,0.0,6.15792061216412,0.0,994.0,6.15792061216412,998.1,0.0,5.37992964225948,0.0,998.1,5.37992964225948,998.6,0.0,4.97818108689852,0.0,998.6,4.97818108689852,998.5,0.0,4.77788177250281,0.0,998.5,4.77788177250281
995.2,0.0,6.16936639669387,0.0,995.2,6.16936639669387,998.4,0.0,5.39352745991862,0.0,998.4,5.39352745991862,997.9,0.0,4.96189615584876,0.0,997.9,4.96189615584876,998.0,0.0,4.77567806166538,0.0,998.0,4.77567806166538
997.2,0.0,6.16291929445373,0.0,997.2,6.16291929445373,998.2,0.0,5.40878020083512,0.0,998.2,5.40878020083512,998.1,0.0,4.95622702542335,0.0,998.1,4.95622702542335,998.6,0.0,4.78799847087003,0.0,998.6,4.78799847087003
995.6,0.0,6.16700194927579,0.0,995.6,6.16700194927579,997.7,0.0,5.41008726562386,0.0,997.7,5.41008726562386,998.2,0.0,4.96622010631404,0.0,998.2,4.96622010631404,998.5,0.0,4.78245751072649,0.0,998.5,4.78245751072649
996.4,0.0,6.16957054483475,0.0,996.4,6.16957054483475,998.6,0.0,5.40566879504755,0.0,998.6,5.40566879504755,998.3,0.0,4.99466369362913,0.0,998.3,4.99466369362913,998.2,0.0,4.78523932352,0.0,998.2,4.78523932352
997.4,0.0,6.16990727882267,0.0,997.4,6.16990727882267,997.9,0.0,5.40579639953363,0.0,997.9,5.40579639953363,998.4,0.0,5.00219208512421,0.0,998.4,5.00219208512421,998.5,0.0,4.79372013102704,0.0,998.5,4.79372013102704
996.2,0.0,6.16845642534655,0.0,996.2,6.16845642534655,998.4,0.0,5.42734973009765,0.0,998.4,5.42734973009765,998.2,0.0,4.99811133125153,0.0,998.2,4.99811133125153,998.4,0.0,4.80531549774791,0.0,998.4,4.80531549774791
995.1,0.0,6.17595923113647,0.0,995.1,6.17595923113647,998.2,0.0,5.41774395012376,0.0,998.2,5.41774395012376,998.3,0.0,5.02633384666568,0.0,998.3,5.02633384666568,998.4,0.0,4.8153683138237,0.0,998.4,4.8153683138237
996.7,0.0,6.19201863243664,0.0,996.7,6.19201863243664,998.4,0.0,5.43840412191658,0.0,998.4,5.43840412191658,998.5,0.0,5.0528025019007,0.0,998.5,5.0528025019007,998.2,0.0,4.80853956983498,0.0,998.2,4.80853956983498
997.1,0.0,6.17699876516657,0.0,997.1,6.17699876516657,997.9,0.0,5.45196522192772,0.0,997.9,5.45196522192772,998.6,0.0,5.04824507544632,0.0,998.6,5.04824507544632,997.9,0.0,4.81680436540297,0.0,997.9,4.81680436540297
994.4,0.0,6.1772435535662,0.0,994.4,6.1772435535662,998.6,0.0,5.4506087081568,0.0,998.6,5.4506087081568,998.3,0.0,5.04052012638001,0.0,998.3,5.04052012638001,998.5,0.0,4.81192376017121,0.0,998.5,4.81192376017121
997.2,0.0,6.1887753526078,0.0,997.2,6.1887753526078,998.6,0.0,5.42808457015919,0.0,998.6,5.42808457015919,998.0,0.0,5.04658429844288,0.0,998.0,5.04658429844288,998.5,0.0,4.82596111255888,0.0,998.5,4.82596111255888
996.1,0.0,6.176822444794,0.0,996.1,6.176822444794,998.8,0.0,5.44782818891036,0.0,998.8,5.44782818891036,998.2,0.0,5.06328123922138,0.0,998.2,5.06328123922138,998.4,0.0,4.82351003192224,0.0,998.4,4.82351003192224
993.8,0.0,6.183899271903,0.0,993.8,6.183899271903,998.6,0.0,5.46211913316122,0.0,998.6,5.46211913316122,998.4,0.0,5.05654360579436,0.0,998.4,5.05654360579436,998.5,0.0,4.82152944527694,0.0,998.5,4.82152944527694
996.0,0.0,6.19989949723706,0.0,996.0,6.19989949723706,997.9,0.0,5.45069140819118,0.0,997.9,5.45069140819118,998.1,0.0,5.04949562376724,0.0,998.1,5.04949562376724,997.8,0.0,4.82049173191806,0.0,997.8,4.82049173191806
997.4,0.0,6.18419146570895,0.0,997.4,6.18419146570895,998.0,0.0,5.45991893144597,0.0,998.0,5.45991893144597,998.4,0.0,5.02967881503929,0.0,998.4,5.02967881503929,997.8,0.0,4.84541859068531,0.0,997.8,4.84541859068531
993.8,0.0,6.17413840459783,0.0,993.8,6.17413840459783,998.0,0.0,5.45620797618857,0.0,998.0,5.45620797618857,998.5,0.0,5.04580329178935,0.0,998.5,5.04580329178935,998.7,0.0,4.87692973534657,0.0,998.7,4.87692973534657
995.1,0.0,6.18275184771548,0.0,995.1,6.18275184771548,998.2,0.0,5.43497030828615,0.0,998.2,5.43497030828615,998.7,0.0,5.05343489782368,0.0,998.7,5.05343489782368,998.7,0.0,4.87809573100154,0.0,998.7,4.87809573100154
996.1,0.0,6.17860193286391,0.0,996.1,6.17860193286391,998.5,0.0,5.42865119628647,0.0,998.5,5.42865119628647,998.4,0.0,5.03984628046701,0.0,998.4,5.03984628046701,999.0,0.0,4.88628628628629,0.0,999.0,4.88628628628629
995.2,0.0,6.17789082112226,0.0,995.2,6.17789082112226,998.2,0.0,5.41137991094893,0.0,998.2,5.41137991094893,998.3,0.0,5.04284707438558,0.0,998.3,5.04284707438558,998.2,0.0,4.90584325307774,0.0,998.2,4.90584325307774
996.2,0.0,6.19744604364117,0.0,996.2,6.19744604364117,998.0,0.0,5.41054329866147,0.0,998.0,5.41054329866147,998.4,0.0,5.01848455672111,0.0,998.4,5.01848455672111,998.4,0.0,4.88761626292435,0.0,998.4,4.88761626292435
996.8,0.0,6.20418668960435,0.0,996.8,6.20418668960435,998.5,0.0,5.3858671296547,0.0,998.5,5.3858671296547,998.5,0.0,5.01312153173227,0.0,998.5,5.01312153173227,998.4,0.0,4.86531420084072,0.0,998.4,4.86531420084072
994.7,0.0,6.20280380502687,0.0,994.7,6.20280380502687,997.1,0.0,5.37771171380784,0.0,997.1,5.37771171380784,998.2,0.0,5.02614627101495,0.0,998.2,5.02614627101495,997.9,0.0,4.87644362702696,0.0,997.9,4.87644362702696
995.2,0.0,6.1995738614415,0.0,995.2,6.1995738614415,997.7,0.0,5.35602269573559,0.0,997.7,5.35602269573559,997.9,0.0,5.03253803152204,0.0,997.9,5.03253803152204,998.6,0.0,4.87862602081039,0.0,998.6,4.87862602081039
996.9,0.0,6.19752844147356,0.0,996.9,6.19752844147356,998.6,0.0,5.33938876937613,0.0,998.6,5.33938876937613,997.4,0.0,5.02404784897178,0.0,997.4,5.02404784897178,998.1,0.0,4.86861736104479,0.0,998.1,4.86861736104479
996.9,0.0,6.19557219143337,0.0,996.9,6.19557219143337,998.2,0.0,5.33439146699313,0.0,998.2,5.33439146699313,998.6,0.0,5.03534345969216,0.0,998.6,5.03534345969216,998.0,0.0,4.84439262936519,0.0,998.0,4.84439262936519
996.2,0.0,6.18119071609864,0.0,996.2,6.18119071609864,998.0,0.0,5.3280310401726,0.0,998.0,5.3280310401726,998.6,0.0,5.03199980432007,0.0,998.6,5.03199980432007,998.2,0.0,4.85022142104922,0.0,998.2,4.85022142104922
994.4,0.0,6.17354646976708,0.0,994.4,6.17354646976708,998.6,0.0,5.34628917494649,0.0,998.6,5.34628917494649,998.6,0.0,5.01837449758714,0.0,998.6,5.01837449758714,998.5,0.0,4.83536443430926,0.0,998.5,4.83536443430926
997.6,0.0,6.17780471166572,0.0,997.6,6.17780471166572,997.9,0.0,5.36443489074729,0.0,997.9,5.36443489074729,998.5,0.0,5.01216567268671,0.0,998.5,5.01216567268671,998.2,0.0,4.83450817919223,0.0,998.2,4.83450817919223
994.6,0.0,6.18958345388809,0.0,994.6,6.18958345388809,998.2,0.0,5.36789487225453,0.0,998.2,5.36789487225453,998.1,0.0,5.016001741023,0.0,998.1,5.016001741023,997.9,0.0,4.83362713639028,0.0,997.9,4.83362713639028
994.8,0.0,6.1970069561899,0.0,994.8,6.1970069561899,997.9,0.0,5.38940953602906,0.0,997.9,5.38940953602906,998.3,0.0,5.01854209360988,0.0,998.3,5.01854209360988,998.2,0.0,4.82720536046586,0.0,998.2,4.82720536046586
998.2,0.0,6.21364985717653,0.0,998.2,6.21364985717653,998.1,0.0,5.40038067279254,0.0,998.1,5.40038067279254,998.5,0.0,5.04136428625859,0.0,998.5,5.04136428625859,998.4,0.0,4.82597918801288,0.0,998.4,4.82597918801288
995.4,0.0,6.17630963258828,0.0,995.4,6.17630963258828,998.1,0.0,5.42559392849736,0.0,998.1,5.42559392849736,997.7,0.0,5.03802613286886,0.0,997.7,5.03802613286886,998.8,0.0,4.78596933606954,0.0,998.8,4.78596933606954
995.1,0.0,6.17317871444017,0.0,995.1,6.17317871444017,998.6,0.0,5.43502582316509,0.0,998.6,5.43502582316509,998.0,0.0,5.03504376059245,0.0,998.0,5.03504376059245,998.2,0.0,4.77264510406411,0.0,998.2,4.77264510406411
996.9,0.0,6.17229942833744,0.0,996.9,6.17229942833744,998.4,0.0,5.41038934726309,0.0,998.4,5.41038934726309,998.2,0.0,5.04248900389929,0.0,998.2,5.04248900389929,998.6,0.0,4.75081247894125,0.0,998.6,4.75081247894125
995.5,0.0,6.16660649464615,0.0,995.5,6.16660649464615,998.2,0.0,5.41567226005044,0.0,998.2,5.41567226005044,998.2,0.0,5.0524914753124,0.0,998.2,5.0524914753124,998.4,0.0,4.7408468257847,0.0,998.4,4.7408468257847
994.8,0.0,6.15991181325913,0.0,994.8,6.15991181325913,998.3,0.0,5.40287475965281,0.0,998.3,5.40287475965281,998.3,0.0,5.06222939642859,0.0,998.3,5.06222939642859,998.0,0.0,4.74393209915373,0.0,998.0,4.74393209915373
997.0,0.0,6.16178989269396,0.0,997.0,6.16178989269396,998.6,0.0,5.39867392442543,0.0,998.6,5.39867392442543,998.5,0.0,5.06012318803387,0.0,998.5,5.06012318803387,998.2,0.0,4.7304672056776,0.0,998.2,4.7304672056776
996.8,0.0,6.15335663302871,0.0,996.8,6.15335663302871,998.4,0.0,5.39922884766403,0.0,998.4,5.39922884766403,998.7,0.0,5.06638062496118,0.0,998.7,5.06638062496118,998.5,0.0,4.72514142278068,0.0,998.5,4.72514142278068
995.0,0.0,6.15687269551156,0.0,995.0,6.15687269551156,998.3,0.0,5.38722732829251,0.0,998.3,5.38722732829251,997.9,0.0,5.06566178576082,0.0,997.9,5.06566178576082,998.4,0.0,4.73344236805074,0.0,998.4,4.73344236805074
994.8,0.0,6.15179829015139,0.0,994.8,6.15179829015139,998.3,0.0,5.38533181565595,0.0,998.3,5.38533181565595,997.8,0.0,5.06900054356459,0.0,997.8,5.06900054356459,998.3,0.0,4.75332885754783,0.0,998.3,4.75332885754783
997.4,0.0,6.15730535739069,0.0,997.4,6.15730535739069,998.0,0.0,5.39599427488767,0.0,998.0,5.39599427488767,998.5,0.0,5.0564458245821,0.0,998.5,5.0564458245821,998.5,0.0,4.7435354382006,0.0,998.5,4.7435354382006
995.3,0.0,6.15747183148791,0.0,995.3,6.15747183148791,998.5,0.0,5.40172246394691,0.0,998.5,5.40172246394691,998.5,0.0,5.08573725956194,0.0,998.5,5.08573725956194,998.5,0.0,4.74470212419726,0.0,998.5,4.74470212419726
996.0,0.0,6.16430922490861,0.0,996.0,6.16430922490861,998.2,0.0,5.40302371703779,0.0,998.2,5.40302371703779,998.3,0.0,5.0930233699206,0.0,998.3,5.0930233699206,998.1,0.0,4.73836622737135,0.0,998.1,4.73836622737135
996.6,0.0,6.16970341719892,0.0,996.6,6.16970341719892,998.3,0.0,5.39157382971561,0.0,998.3,5.39157382971561,998.5,0.0,5.10784712286593,0.0,998.5,5.10784712286593,998.4,0.0,4.74423368329465,0.0,998.4,4.74423368329465
995.0,0.0,6.15597142827865,0.0,995.0,6.15597142827865,998.4,0.0,5.39669925557303,0.0,998.4,5.39669925557303,998.7,0.0,5.11961539853106,0.0,998.7,5.11961539853106,998.4,0.0,4.75925184797302,0.0,998.4,4.75925184797302
994.0,0.0,6.15463009017917,0.0,994.0,6.15463009017917,998.2,0.0,5.39228314975323,0.0,998.2,5.39228314975323,998.3,0.0,5.11040681105384,0.0,998.3,5.11040681105384,998.5,0.0,4.7523293028085,0.0,998.5,4.7523293028085
996.6,0.0,6.15228842176633,0.0,996.6,6.15228842176633,998.3,0.0,5.39227549398714,0.0,998.3,5.39227549398714,998.3,0.0,5.06850938853902,0.0,998.3,5.06850938853902,998.0,0.0,4.75880309543904,0.0,998.0,4.75880309543904
996.8,0.0,6.1387753066067,0.0,996.8,6.1387753066067,998.4,0.0,5.4062527375829,0.0,998.4,5.4062527375829,998.1,0.0,5.07397697092211,0.0,998.1,5.07397697092211,998.1,0.0,4.78092849856347,0.0,998.1,4.78092849856347
995.5,0.0,6.1265577022699,0.0,995.5,6.1265577022699,998.6,0.0,5.40907247611388,0.0,998.6,5.40907247611388,998.0,0.0,5.06107013464922,0.0,998.0,5.06107013464922,998.4,0.0,4.80166144188542,0.0,998.4,4.80166144188542
994.8,0.0,6.13296000407083,0.0,994.8,6.13296000407083,998.1,0.0,5.41610788029172,0.0,998.1,5.41610788029172,998.0,0.0,5.06610850634113,0.0,998.0,5.06610850634113,998.5,0.0,4.80909282196531,0.0,998.5,4.80909282196531
997.1,0.0,6.12780772968552,0.0,997.1,6.12780772968552,998.1,0.0,5.41609120331319,0.0,998.1,5.41609120331319,998.4,0.0,5.06677590157519,0.0,998.4,5.06677590157519,998.4,0.0,4.79334439977029,0.0,998.4,4.79334439977029
995.1,0.0,6.12367464054503,0.0,995.1,6.12367464054503,998.3,0.0,5.40388629690124,0.0,998.3,5.40388629690124,997.1,0.0,5.06961644967414,0.0,997.1,5.06961644967414,998.2,0.0,4.80283951235654,0.0,998.2,4.80283951235654
996.1,0.0,6.12369068385885,0.0,996.1,6.12369068385885,998.5,0.0,5.4065343650515,0.0,998.5,5.4065343650515,998.7,0.0,5.07048050054062,0.0,998.7,5.07048050054062,998.5,0.0,4.83796401612033,0.0,998.5,4.83796401612033
997.8,0.0,6.12255610001718,0.0,997.8,6.12255610001718,998.0,0.0,5.41569228931486,0.0,998.0,5.41569228931486,998.5,0.0,5.05465305909886,0.0,998.5,5.05465305909886,998.5,0.0,4.82953835075993,0.0,998.5,4.82953835075993
994.4,0.0,6.10751744661421,0.0,994.4,6.10751744661421,998.0,0.0,5.43724884013065,0.0,998.0,5.43724884013065,998.4,0.0,5.04828566040991,0.0,998.4,5.04828566040991,998.3,0.0,4.83172209421257,0.0,998.3,4.83172209421257
995.6,0.0,6.11731964005865,0.0,995.6,6.11731964005865,998.6,0.0,5.44191907549465,0.0,998.6,5.44191907549465,998.3,0.0,5.04945373038802,0.0,998.3,5.04945373038802,998.3,0.0,4.83919098715723,0.0,998.3,4.83919098715723
996.3,0.0,6.12623909287984,0.0,996.3,6.12623909287984,998.6,0.0,5.4463233774857,0.0,998.6,5.4463233774857,998.4,0.0,5.04687473044187,0.0,998.4,5.04687473044187,998.1,0.0,4.84219855936075,0.0,998.1,4.84219855936075
994.7,0.0,6.10707358094038,0.0,994.7,6.10707358094038,998.2,0.0,5.45411955282902,0.0,998.2,5.45411955282902,998.6,0.0,5.0402375359442,0.0,998.6,5.0402375359442,998.1,0.0,4.81090920917205,0.0,998.1,4.81090920917205
995.5,0.0,6.12750310419996,0.0,995.5,6.12750310419996,998.4,0.0,5.45204061072991,0.0,998.4,5.45204061072991,997.9,0.0,5.04523875447863,0.0,997.9,5.04523875447863,998.7,0.0,4.80723549200503,0.0,998.7,4.80723549200503
997.2,0.0,6.11418069984164,0.0,997.2,6.11418069984164,997.6,0.0,5.45517671185656,0.0,997.6,5.45517671185656,998.3,0.0,5.06041984070234,0.0,998.3,5.06041984070234,998.3,0.0,4.79520108889258,0.0,998.3,4.79520108889258
