forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
500,500,5.5,5.5,1000,5.5
496,495,5.51209677419355,5.5010101010101,991,5.50655903128153
494,492,5.51214574898785,5.48170731707317,986,5.49695740365112
544,454,6.01470588235294,5.44493392070485,998,5.75551102204409
587,410,6.11073253833049,5.4219512195122,997,5.82748244734203
625,374,6.1984,5.37433155080214,999,5.88988988988989
654,345,6.20336391437309,5.31884057971014,999,5.8978978978979
677,322,6.24224519940916,5.38509316770186,999,5.96596596596597
702,297,6.29344729344729,5.34680134680135,999,6.01201201201201
720,279,6.36944444444444,5.35483870967742,999,6.08608608608609
696,301,6.53304597701149,4.98671096345515,997,6.06619859578736
722,276,6.28670360110803,5.05797101449275,998,5.94689378757515
727,271,6.49105914718019,4.83394833948339,998,6.04108216432866
707,292,6.43564356435644,4.75342465753425,999,5.94394394394394
705,293,6.47375886524823,4.98293515358362,998,6.03607214428858
698,300,6.54727793696275,5.17,998,6.13326653306613
700,298,6.62857142857143,5.35906040268456,998,6.24949899799599
682,317,6.60557184750733,5.26498422712934,999,6.18018018018018
663,336,6.71493212669683,5.60714285714286,999,6.34234234234234
689,310,6.85195936139332,5.60322580645161,999,6.46446446446446
692,306,6.90895953757225,5.91503267973856,998,6.60420841683367
722,276,6.6398891966759,5.93840579710145,998,6.44589178356713
695,304,6.69784172661871,5.72039473684211,999,6.4004004004004
697,302,6.78766140602583,5.73841059602649,999,6.47047047047047
708,288,6.77542372881356,5.56597222222222,996,6.42570281124498
712,287,6.77387640449438,5.79790940766551,999,6.49349349349349
716,280,6.83659217877095,5.80357142857143,996,6.54618473895582
717,282,6.80892608089261,5.89007092198582,999,6.54954954954955
725,272,6.91862068965517,5.83455882352941,997,6.62286860581745
721,278,6.96671289875173,5.84172661870504,999,6.65365365365365
718,281,6.95403899721448,5.80427046263345,999,6.63063063063063
736,262,6.94972826086957,5.83587786259542,998,6.65731462925852
738,261,7.0420054200542,6.0727969348659,999,6.78878878878879
734,265,7.1008174386921,5.97358490566038,999,6.8018018018018
727,272,7.0990371389271,6.04411764705882,999,6.81181181181181
723,276,7.19225449515906,6.15217391304348,999,6.9049049049049
725,274,7.24413793103448,6.34671532846715,999,6.997997997998
733,266,7.21145975443383,6.42105263157895,999,7.001001001001
727,271,7.18431911966988,6.51291512915129,998,7.00200400801603
720,279,7.2875,6.5663082437276,999,7.08608608608609
717,280,7.26638772663877,6.54285714285714,997,7.06318956870612
727,271,7.20907840440165,6.75276752767528,998,7.08517034068136
733,265,7.25102319236016,6.67924528301887,998,7.09919839679359
736,263,7.29755434782609,6.80988593155894,999,7.16916916916917
737,262,7.31478968792402,6.69847328244275,999,7.15315315315315
744,253,7.36693548387097,6.73517786561265,997,7.20661985957874
749,250,7.4192256341789,6.696,999,7.23823823823824
761,237,7.4323258869908,6.75105485232068,998,7.27054108216433
764,234,7.47251308900524,6.85470085470085,998,7.32765531062124
753,245,7.52324037184595,6.8,998,7.34569138276553
752,245,7.58776595744681,6.81224489795918,997,7.39719157472417
758,241,7.62928759894459,6.83402489626556,999,7.43743743743744
748,251,7.59224598930481,6.9203187250996,999,7.42342342342342
748,250,7.64438502673797,6.936,998,7.46693386773547
751,247,7.63249001331558,7.01619433198381,998,7.47995991983968
754,244,7.62599469496021,7.11475409836066,998,7.50100200400802
757,242,7.66050198150594,7.15702479338843,999,7.53853853853854
760,238,7.625,7.25210084033613,998,7.53607214428858
770,229,7.63116883116883,7.24017467248908,999,7.54154154154154
770,229,7.64545454545455,7.3056768558952,999,7.56756756756757
760,238,7.65131578947368,7.38655462184874,998,7.58817635270541
766,233,7.6710182767624,7.49785407725322,999,7.63063063063063
763,236,7.70773263433814,7.48728813559322,999,7.65565565565566
763,236,7.69331585845347,7.55508474576271,999,7.66066066066066
765,233,7.69934640522876,7.67811158798283,998,7.69438877755511
761,236,7.71747700394218,7.70762711864407,997,7.71514543630893
758,241,7.75065963060686,7.7551867219917,999,7.75175175175175
752,246,7.75132978723404,7.76829268292683,998,7.75551102204409
754,243,7.76657824933687,7.83127572016461,997,7.78234704112337
761,236,7.75164257555848,7.88983050847458,997,7.78435305917753
753,245,7.75298804780877,7.88163265306122,998,7.78456913827655
755,244,7.74039735099338,7.90573770491803,999,7.78078078078078
751,246,7.78828229027963,7.81707317073171,997,7.79538615847543
754,245,7.80769230769231,7.83673469387755,999,7.81481481481481
760,239,7.825,7.90794979079498,999,7.84484484484484
759,240,7.89196310935441,7.94166666666667,999,7.9039039039039
752,245,7.90558510638298,8.00816326530612,997,7.93079237713139
753,244,7.95750332005312,7.95081967213115,997,7.95586760280842
750,249,7.972,7.81124497991968,999,7.93193193193193
764,235,7.97774869109948,7.83404255319149,999,7.94394394394394
767,232,7.95958279009126,7.92672413793103,999,7.95195195195195
777,221,7.95366795366795,8.00904977375566,998,7.96593186372746
776,223,7.94974226804124,8.00448430493273,999,7.96196196196196
775,223,7.94967741935484,7.95964125560538,998,7.95190380761523
773,225,7.9404915912031,8.07111111111111,998,7.96993987975952
772,226,7.99611398963731,8.03539823008849,998,8.00501002004008
774,225,7.99870801033592,8.00444444444445,999,8.0
772,227,8.01036269430052,8.09691629955947,999,8.03003003003003
771,228,8.02983138780804,8.17105263157895,999,8.06206206206206
772,227,8.0479274611399,8.15418502202643,999,8.07207207207207
772,227,8.08290155440415,8.12775330396476,999,8.09309309309309
771,224,8.12970168612192,8.11607142857143,995,8.12663316582915
777,220,8.14028314028314,8.15,997,8.14242728184554
777,220,8.13770913770914,8.25909090909091,997,8.16449348044132
773,226,8.15265200517464,8.23893805309734,999,8.17217217217217
779,218,8.17329910141207,8.27064220183486,997,8.19458375125376
780,218,8.17692307692308,8.31651376146789,998,8.20741482965932
775,224,8.18967741935484,8.28125,999,8.21021021021021
776,222,8.2319587628866,8.21171171171171,998,8.22745490981964
776,221,8.22809278350515,8.25339366515837,997,8.23370110330993
781,218,8.23559539052497,8.3256880733945,999,8.25525525525526
778,219,8.2172236503856,8.33333333333333,997,8.24272818455366
779,219,8.24646983311938,8.37442922374429,998,8.27454909819639
779,219,8.27471116816431,8.38356164383562,998,8.29859719438878
781,218,8.2752880921895,8.36697247706422,999,8.2952952952953
