mutation_rate
0.0
0.09090909090909091
0.7142857142857143
1.0625
1.85
2.0
2.769230769230769
3.033333333333333
3.15625
3.5348837209302326
3.6382978723404253
3.8771929824561404
3.967741935483871
4.226190476190476
4.266666666666667
4.440677966101695
4.4393939393939394
4.561797752808989
4.577540106951871
4.693181818181818
4.692028985507246
4.777777777777778
4.786924939467313
4.8312611012433395
4.838915470494418
4.867410161090459
4.883157894736842
4.881881881881882
4.884884884884885
4.890890890890891
4.88988988988989
4.898797595190381
4.905717151454363
4.901803607214429
4.903903903903904
4.906906906906907
4.907907907907908
4.910910910910911
4.9197592778335
4.921921921921922
4.934869739478958
4.927927927927928
4.927927927927928
4.929789368104313
4.937937937937938
4.9448897795591185
4.948897795591182
4.948795180722891
4.953907815631262
4.951951951951952
4.953907815631262
4.962925851703407
4.961923847695391
4.958917835671342
4.95678391959799
4.953953953953954
4.956870611835506
4.955955955955956
4.955867602808425
4.955955955955956
4.9579158316633265
4.966966966966967
4.966900702106319
4.964964964964965
4.9679037111334
4.9679037111334
4.970970970970971
4.9719157472417255
4.9719157472417255
4.971971971971972
4.974974974974975
4.973973973973974
4.970912738214644
4.972945891783567
4.973947895791583
4.974974974974975
4.974949899799599
4.977977977977978
4.979939819458375
4.977977977977978
4.977955911823647
4.977977977977978
4.977977977977978
4.977977977977978
4.980961923847695
4.981981981981982
4.9839679358717435
4.9839518555667
4.985971943887775
4.986986986986987
4.987987987987988
4.99197592778335
4.991983967935872
4.991991991991992
4.99197592778335
4.991991991991992
4.99197592778335
4.991983967935872
4.992985971943888
4.991991991991992
4.991983967935872
4.991991991991992
4.991991991991992
4.991991991991992
4.991991991991992
4.991991991991992
4.990981963927855
4.990972918756269
4.991983967935872
4.991991991991992
4.993987975951904
4.993993993993994
4.993993993993994
4.995995995995996
4.995983935742972
4.994994994994995
4.99498997995992
4.994994994994995
4.99498997995992
4.996996996996997
4.996996996996997
4.996996996996997
4.9969939879759515
4.996996996996997
4.9969939879759515
4.9969939879759515
4.995995995995996
4.995995995995996
4.996996996996997
4.9969939879759515
4.997997997997998
4.997995991983968
4.997997997997998
4.9969939879759515
4.998997995991984
4.998996990972919
4.998998998998999
4.998997995991984
4.998995983935743
5.0
5.0
4.998997995991984
4.998998998998999
4.998998998998999
4.998996990972919
4.998996990972919
4.998998998998999
4.998998998998999
4.998996990972919
4.998998998998999
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.998998998998999
4.998998998998999
4.998996990972919
4.998997995991984
4.998996990972919
4.998998998998999
4.998998998998999
4.998998998998999
4.998996990972919
4.998998998998999
4.998998998998999
4.998998998998999
4.998998998998999
4.998997995991984
4.998998998998999
4.998998998998999
4.998998998998999
4.998997995991984
4.998998998998999
4.998997995991984
4.998996990972919
4.998996990972919
4.998998998998999
4.998998998998999
4.998997995991984
4.998997995991984
4.998998998998999
4.998996990972919
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
