forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
0,324,NaN,8.68518518518519,324,8.68518518518519
0,349,NaN,8.70773638968481,349,8.70773638968481
0,401,NaN,8.82044887780549,401,8.82044887780549
0,492,NaN,9.02032520325203,492,9.02032520325203
0,505,NaN,9.03564356435644,505,9.03564356435644
0,505,NaN,9.03564356435644,505,9.03564356435644
0,508,NaN,9.01181102362205,508,9.01181102362205
0,510,NaN,8.99607843137255,510,8.99607843137255
0,510,NaN,8.99607843137255,510,8.99607843137255
0,511,NaN,8.98825831702544,511,8.98825831702544
0,511,NaN,8.98825831702544,511,8.98825831702544
0,511,NaN,8.98825831702544,511,8.98825831702544
0,511,NaN,8.98825831702544,511,8.98825831702544
0,511,NaN,8.98825831702544,511,8.98825831702544
0,513,NaN,8.9766081871345,513,8.9766081871345
0,515,NaN,8.96504854368932,515,8.96504854368932
0,517,NaN,8.95357833655706,517,8.95357833655706
0,519,NaN,8.94219653179191,519,8.94219653179191
0,522,NaN,8.93103448275862,522,8.93103448275862
0,538,NaN,8.87360594795539,538,8.87360594795539
0,549,NaN,8.84335154826958,549,8.84335154826958
0,568,NaN,8.80457746478873,568,8.80457746478873
0,602,NaN,8.78239202657807,602,8.78239202657807
0,729,NaN,8.93689986282579,729,8.93689986282579
0,911,NaN,9.08891328210757,911,9.08891328210757
0,972,NaN,9.10082304526749,972,9.10082304526749
0,995,NaN,9.09849246231156,995,9.09849246231156
0,995,NaN,9.09547738693467,995,9.09547738693467
0,993,NaN,9.09667673716012,993,9.09667673716012
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,992,NaN,9.09979838709677,992,9.09979838709677
0,991,NaN,9.09889001009082,991,9.09889001009082
0,990,NaN,9.0979797979798,990,9.0979797979798
0,990,NaN,9.0979797979798,990,9.0979797979798
0,989,NaN,9.09807886754297,989,9.09807886754297
0,999,NaN,9.11411411411411,999,9.11411411411411
0,998,NaN,9.10921843687375,998,9.10921843687375
0,998,NaN,9.11823647294589,998,9.11823647294589
0,999,NaN,9.12712712712713,999,9.12712712712713
0,997,NaN,9.12136409227683,997,9.12136409227683
0,999,NaN,9.10510510510511,999,9.10510510510511
0,998,NaN,9.08617234468938,998,9.08617234468938
0,999,NaN,9.07207207207207,999,9.07207207207207
0,999,NaN,9.06206206206206,999,9.06206206206206
0,999,NaN,9.04604604604605,999,9.04604604604605
0,998,NaN,9.03507014028056,998,9.03507014028056
0,997,NaN,9.02908726178536,997,9.02908726178536
0,997,NaN,9.02908726178536,997,9.02908726178536
0,998,NaN,9.02204408817635,998,9.02204408817635
0,999,NaN,9.02502502502503,999,9.02502502502503
0,999,NaN,9.03203203203203,999,9.03203203203203
0,999,NaN,9.04104104104104,999,9.04104104104104
0,999,NaN,9.03903903903904,999,9.03903903903904
0,998,NaN,9.02605210420842,998,9.02605210420842
0,998,NaN,9.01803607214429,998,9.01803607214429
0,999,NaN,9.02302302302302,999,9.02302302302302
0,998,NaN,9.02204408817635,998,9.02204408817635
0,999,NaN,9.01901901901902,999,9.01901901901902
0,999,NaN,9.02902902902903,999,9.02902902902903
0,998,NaN,9.0310621242485,998,9.0310621242485
0,999,NaN,9.03203203203203,999,9.03203203203203
0,999,NaN,9.03003003003003,999,9.03003003003003
0,999,NaN,9.04904904904905,999,9.04904904904905
0,999,NaN,9.05205205205205,999,9.05205205205205
0,998,NaN,9.05711422845691,998,9.05711422845691
0,999,NaN,9.05905905905906,999,9.05905905905906
0,999,NaN,9.05805805805806,999,9.05805805805806
0,999,NaN,9.06206206206206,999,9.06206206206206
0,997,NaN,9.0641925777332,997,9.0641925777332
0,999,NaN,9.07007007007007,999,9.07007007007007
0,999,NaN,9.06706706706707,999,9.06706706706707
0,999,NaN,9.06306306306306,999,9.06306306306306
