mutation_rate_temp_incr_mut_reverse_0.10,mutation_rate_temp_incr_mut_reverse_0.30,mutation_rate_temp_incr_mut_forward_0.25,mutation_rate_temp_incr_mut_forward_0.45,mutation_rate_temp_incr_mut_forward_0.60,mutation_rate_temp_incr_mut_reverse_0.55,mutation_rate_temp_incr_mut_forward_0.15,mutation_rate_temp_incr_mut_reverse_0.25,mutation_rate_temp_incr_mut_reverse_0.45,mutation_rate_temp_incr_mut_forward_0.30,mutation_rate_temp_incr_mut_forward_0.50,mutation_rate_temp_incr_mut_forward_0.40,mutation_rate_temp_incr_mut_reverse_0.15,mutation_rate_temp_incr_mut_reverse_0.35,mutation_rate_temp_incr_mut_reverse_0.50,mutation_rate_temp_incr_mut_forward_0.20,mutation_rate_temp_incr_mut_forward_0.10,mutation_rate_temp_incr_mut_reverse_0.20,mutation_rate_temp_incr_mut_reverse_0.40,mutation_rate_temp_incr_mut_reverse_0.60,mutation_rate_temp_incr_mut_forward_0.35,mutation_rate_temp_incr_mut_forward_0.55
0.0,1.14821664326558,0.921118853795662,3.28167768953698,4.49864888718141,3.94568877028824,0.0,0.923539533703659,3.28880405189655,1.13050798203063,3.98736333499592,2.6684621559054,0.0,1.92192078559263,3.74828981302774,0.000884084384216422,0.0,0.0001953125,2.64560309086084,3.82504786376758,1.93690921961908,4.36309398377616
0.0,1.15154829954283,0.92948624066287,3.30876348017176,4.57593899161766,4.03084213212954,0.0,0.932734469030547,3.32842444797006,1.13773271219925,4.04355295781086,2.70872574027376,0.0,1.94597423584333,3.81571084825503,0.000619617908175454,0.0,0.000173611111111111,2.68050763635461,3.91614852736928,1.95783638827843,4.40923621010298
0.0,1.15970043606339,0.939197315849717,3.35099761967756,4.63404207821962,4.14195728237937,0.0,0.941478462109015,3.36860223971222,1.145138486063,4.08067692069222,2.74032229917706,0.0,1.96983846621741,3.87451692144036,0.000503534275023299,0.0,0.000213836764437967,2.7117661444567,4.01772344872961,1.97643124126487,4.48316796204391
0.0,1.16309752761383,0.942573727378554,3.37195689784793,4.70154311289343,4.21856369535214,0.0,0.946316850603236,3.40021885899379,1.1509353085172,4.13623951425024,2.76545008130551,0.0,1.98427175059942,3.92324297330313,0.000400601203008425,0.0,0.000200602007227306,2.73840717200131,4.11700333779711,1.98825807168479,4.52793921653713
0.0,1.16235654008791,0.943800994720185,3.40422845109649,4.73491174918863,4.29463392745507,0.0,0.946520659911333,3.42370777874866,1.15561085628495,4.15253257391343,2.77940548728637,0.0,1.99422367401421,3.96894834314439,0.000500801603810028,0.0,0.000200401002808224,2.76418224526631,4.20773200537998,1.99937332812475,4.58789908526513
0.0,1.16286008723964,0.944017855500701,3.41322279504521,4.78805119998423,4.35743597881266,0.0,0.94841855038879,3.44531367880823,1.15488514566671,4.18652289834358,2.79365685037953,0.0,2.00343283131933,4.02198758364061,0.000501103514366221,0.0,0.000200300500901703,2.7820098604998,4.30203292508124,2.00556158854764,4.61939045362474
0.0,1.16361080207529,0.946413437455401,3.42581789263348,4.80955942773648,4.41649934254926,0.0,0.949028675934343,3.46030009799529,1.15446495252748,4.2108679505625,2.80363191066795,0.0,2.00741754542405,4.06734787397,0.000601002004611631,0.0,0.000200300500901703,2.79395288333015,4.35590220975329,2.00651232636165,4.66538163369305
0.0,1.16408869809744,0.948212131746301,3.44033725651948,4.84107550513108,4.482403016433,0.0,0.949000469304668,3.4755926399676,1.1531458254676,4.22624683253428,2.81698348415338,0.0,2.00920910890851,4.09169539684826,0.000600801202003607,0.0,0.000200300500901703,2.81183563289726,4.42371527658021,2.00591262524809,4.68798620848961
0.0,1.16309167612081,0.94772658429973,3.45374757639718,4.85840950878779,4.5267875322416,0.0,0.950633499230694,3.49223317074774,1.15296063978946,4.25054200997804,2.82191598024424,0.0,2.01001402324773,4.12927637208816,0.000701202405413234,0.0,0.000500901904511531,2.82358484791182,4.4851393605997,2.00871643970972,4.71721041545204
0.0,1.16036358085879,0.949017041254174,3.45688706538565,4.87694379240369,4.57331534154114,0.0,0.949417321805472,3.49949350735349,1.15312924144579,4.25771911626557,2.82253961228326,0.0,2.01232124229403,4.15699231111668,0.000700901503308725,0.0,0.000400701503709928,2.83515162709394,4.53348860659627,2.00861483187982,4.73501703306387
0.0,1.15933527288887,0.947805509684332,3.46590483778077,4.88387423923519,4.60856037384004,0.0,0.950421055101529,3.51132918296667,1.15501543627796,4.27032398188465,2.81975837679092,0.0,2.01362486481459,4.17691767738182,0.00070100160280521,0.0,0.000400802005616449,2.83729090499935,4.58245143044373,2.00691684210889,4.74208264704822
0.0,1.15903869691245,0.949413531134445,3.47359941724366,4.88685358705399,4.6474656008915,0.0,0.951417740757906,3.51617941824407,1.15681385169871,4.27952114149094,2.81654550341925,0.0,2.01522745894297,4.2031230307768,0.000801302304308316,0.0,0.000400500701101904,2.83684991928771,4.62264754770119,2.0082218696441,4.75138421947474
0.0,1.16115131770079,0.94921132351178,3.47271162034097,4.89417251097544,4.67777475805786,0.0,0.95360518608107,3.52070538366265,1.15494395346698,4.28560812391057,2.81218128237322,0.0,2.01673056787137,4.22556870934121,0.000700901302103707,0.0,0.000300501102908325,2.83234146358354,4.6628595152574,2.00952175363968,4.75046186477109
0.0,1.16342799121998,0.950440921883808,3.46945884663782,4.89525425259029,4.70970934014872,0.0,0.953134096019867,3.5259279258091,1.15766581340246,4.28391632082475,2.80516471219676,0.0,2.01552615443205,4.24007156745603,0.000701102104711731,0.0,0.000300802609233927,2.8293858532472,4.69988053485637,2.00932416668843,4.75094643728605
0.0,1.16452647483349,0.950407593882206,3.46376925003574,4.89822151111942,4.73394479929301,0.0,0.954017708782002,3.52941794495732,1.15663642548642,4.27824418559701,2.79853070659297,0.0,2.01613137047456,4.26068419342531,0.000601002205816649,0.0,0.000300500901703307,2.8244635133281,4.72801071162475,2.01281411289904,4.7516968913491
0.0,1.16460724415014,0.952428369620226,3.45510045804492,4.90093014967197,4.7555568377793,0.0,0.955128364606398,3.52552679449901,1.15733170653442,4.26927795569231,2.79637156034046,0.0,2.01432485373497,4.27350300056919,0.000600801403208625,0.0,0.00050080140260501,2.82337594940122,4.76203928292603,2.0095173319582,4.74761208928842
0.0,1.16421542094131,0.95442131409463,3.43975577274645,4.90435511631776,4.77662503736067,0.0,0.955610099620286,3.51873773903286,1.15820449708225,4.26132907469633,2.79195050500206,0.0,2.01592274179615,4.28489523351794,0.00060110270832921,0.0,0.000601001803406613,2.81581337278449,4.78495785321446,2.0090085075055,4.73923764717363
0.0,1.16562774767459,0.955436498622871,3.4200952999721,4.90696718978581,4.79031905357744,0.0,0.955620945174375,3.51633378735044,1.15996962122131,4.25445480581417,2.78564127818674,0.0,2.01634505248737,4.29696653459692,0.000601001803406613,0.0,0.000500600801202004,2.81367967507662,4.80714344490649,2.0072099133141,4.74128787794876
0.0,1.16390945933057,0.956020440252797,3.40854204289676,4.910974683445,4.80302102072927,0.0,0.954637892968818,3.50927100259014,1.15723418809591,4.23925919907884,2.78244304646924,0.0,2.01423472111459,4.30741668172718,0.000500701101903507,0.0,0.0005005005005005,2.81135378991593,4.82942296917897,2.00991673035761,4.74315283146657
0.0,1.16402936002134,0.956210471421692,3.40496973673735,4.91386571882262,4.81326474915842,0.0,0.955526458291869,3.49683559352715,1.16002137155437,4.22845134930168,2.77817444227916,0.0,2.01592394500216,4.31614051998836,0.000601202606014637,0.0,0.000500701101903507,2.80811930214929,4.84651534527244,2.00951683770353,4.75106124429847
0.0,1.16371615472996,0.957515666865408,3.40044299379248,4.91628490650275,4.8205167035216,0.0,0.95612112281294,3.48692276583722,1.15938532768381,4.21744208706408,2.77621007765935,0.0,2.01482666036209,4.31778637522726,0.000601102305313134,0.0,0.000500701101903507,2.80861238110209,4.86490160488725,2.01011402183747,4.75594829915839
0.0,1.16189519509479,0.95932814048936,3.39452403088813,4.9178515368141,4.82222222222222,0.0,0.956534682351813,3.4741894036838,1.16088549690628,4.2131417450902,2.77661780750888,0.0,2.01552364148198,4.31418885818094,0.000601203008424673,0.0,0.000501002205213034,2.80823395148485,4.87758307433299,2.00921553036666,4.76144481562002
0.0,1.16367927586523,0.958413290346364,3.39201533247831,4.92248447696747,4.82553826371462,0.0,0.956728444768984,3.46474249469642,1.15850509828466,4.20590311894369,2.77486319049707,0.0,2.01462174079819,4.3085143383233,0.000500701101903507,0.0,0.000500600801202004,2.80589923877643,4.88816353241788,2.00970849562893,4.76032476472427
0.0,1.16554674587706,0.958203925445376,3.3887429311471,4.92616382038374,4.82618106435149,0.0,0.95873356115013,3.45531450017343,1.15587858357229,4.20227532322626,2.77657462156802,0.0,2.01633007079862,4.30339809259695,0.000400802207427506,0.0,0.000500701101903507,2.80028540096811,4.89680568911099,2.00641563889987,4.76543488894249
0.0,1.16523240769069,0.959300792183226,3.38402918630093,4.92829769975688,4.82747994414737,0.0,0.959423492535143,3.44870809678389,1.15369483790639,4.20068204477022,2.77614323911592,0.0,2.01562645030463,4.29628110068972,0.000400801804411431,0.0,0.00060090150270511,2.79927327670525,4.9057574861368,2.00530269748707,4.76876921770504
0.0,1.16359426162043,0.959727646634057,3.37763328621695,4.92910605996778,4.83116788656749,0.0,0.960320700316845,3.43691833271615,1.15113994423285,4.19370181805052,2.77640405936999,0.0,2.01621882161757,4.290126758598,0.000400701503709928,0.0,0.000500701101903507,2.80213296343079,4.90964640042691,2.00511565662475,4.76916856736496
0.0,1.1633325444033,0.960627134050919,3.37285953287957,4.93187191106661,4.83149751351853,0.0,0.960036473701215,3.42979980185415,1.15170402610631,4.18099281646376,2.7751558967794,0.0,2.01632805995506,4.27841764776296,0.00040070130250491,0.0,0.0005005005005005,2.80262197134852,4.91614875112582,2.00290330088703,4.76704620452115
0.0,1.16205319545993,0.9608452048972,3.36984449379239,4.93278103622262,4.83029947886069,0.0,0.960523436625088,3.42234547631461,1.15376251251,4.18013554636801,2.77378570955725,0.0,2.01553663428943,4.27099902921194,0.000400801804411431,0.0,0.000501203813853209,2.80069364957265,4.92136559120452,2.00382111237833,4.76959186727088
0.0,1.16409198085791,0.961028634943378,3.36796530260509,4.93551637810155,4.83277452804511,0.0,0.960722207646046,3.42139283572149,1.15460883613643,4.17731837571607,2.76816633388262,0.0,2.01372867221291,4.26398657367365,0.000400601001803407,0.0,0.000501102707119555,2.79285870086179,4.92760786838943,2.00581413659898,4.76957262677153
0.0,1.16447863603992,0.96195222575174,3.35793951832287,4.93667944048917,4.83551928682189,0.0,0.962847911418573,3.42033082945962,1.15718346753014,4.18218776733168,2.76824574980506,0.0,2.01301732594318,4.25288239805588,0.000500701303108525,0.0,0.000501203612042152,2.78880984237887,4.93451938912861,2.00521252796123,4.77512905989046
0.0,1.16372447445989,0.96293446931433,3.35263182400979,4.93987936893025,4.8367876092123,0.0,0.963840871438597,3.41379781939604,1.15758410112716,4.17663733361629,2.77007269871303,0.0,2.0114225498194,4.24363566973788,0.000700901302103707,0.0,0.00040070130250491,2.78564277760896,4.93697975286177,2.00570309788747,4.77119597480583
0.0,1.16254400209902,0.963332808205361,3.3463648930225,4.94249896935172,4.83863567056281,0.0,0.96382602856805,3.40811843908036,1.15996437846506,4.17442522683004,2.76975076645883,0.0,2.01002015568275,4.2413445278693,0.000500801603810028,0.0,0.000400601001803407,2.78151652292259,4.93911265150454,2.00650871654242,4.77847075532446
0.0,1.16225379404303,0.96222953705635,3.3423059331877,4.94591584426681,4.84337982181312,0.0,0.963943286929078,3.40028193410505,1.15845207060155,4.17151623536996,2.77036275204417,0.0,2.00831292214058,4.23523948347799,0.000501303912743655,0.0,0.00060221146619295,2.78396532955163,4.94048602450876,2.00620429183318,4.78089003289233
0.0,1.16276094182499,0.964139073294797,3.33308861783072,4.94720214497465,4.84665433358376,0.0,0.963848210314664,3.39543852499885,1.15631797156964,4.16643901767549,2.7697821180805,0.0,2.00650700136358,4.23119199791447,0.000500701101903507,0.0,0.00060140360982768,2.78030950766301,4.94331113736152,2.00509837166524,4.78565199136749
0.0,1.16260809918165,0.963714341911536,3.33421431427323,4.94900809917289,4.84628947584859,0.0,0.9632337579558,3.39002278831938,1.15513261687325,4.16508906912553,2.76803030993802,0.0,2.00540640539435,4.22650972268824,0.000501002608229109,0.0,0.00060130290671614,2.78187963643388,4.94521975780079,2.0048088184425,4.78665454378264
0.0,1.16240404831981,0.963238977415174,3.34026480898259,4.95081752322378,4.84835504072906,0.0,0.963138475911062,3.37940874826984,1.15451794479851,4.16330094765531,2.76537113683071,0.0,2.00711162063867,4.22886204527922,0.000500701303108525,0.0,0.000601102506518152,2.78211564458813,4.94693360695365,2.00461102968445,4.78772866520227
0.0,1.16000850549949,0.961953436402334,3.34216784125428,4.95343068519421,4.85364667133651,0.0,0.963949413118865,3.37577898539822,1.15499420351542,4.16317399563893,2.7623180375605,0.0,2.0065129295743,4.2225925312109,0.000600700901302104,0.0,0.000601503910529183,2.78013115376066,4.95022988397651,2.00620932458945,4.78851302711553
0.0,1.15588443904072,0.961930748926908,3.33996982954899,4.95510965504619,4.85427786324866,0.0,0.963927518168188,3.3780686322067,1.15612960584619,4.16725336933245,2.75759246220168,0.0,2.00671062185455,4.21902457901789,0.000601001803406613,0.0,0.000600801202003607,2.77598139221386,4.95363408696866,2.00510480319819,4.79241567815094
0.0,1.158207606404,0.962222800400841,3.34273232454811,4.9551901757672,4.85815673812199,0.0,0.965329724787223,3.37770756728673,1.1544866636404,4.1682974514465,2.75459494294084,0.0,2.00630730931332,4.21939398630032,0.000601202606014637,0.0,0.000601404214654812,2.77452963674162,4.95711689228893,2.00440932235806,4.79198452547498
0.0,1.15786453545,0.962047712220776,3.33868542172281,4.95483568957387,4.86105731814471,0.0,0.96582430395131,3.37732042745334,1.15459901209697,4.16518309675758,2.75748338262343,0.0,2.00450520701182,4.22339384387131,0.000601102305313134,0.0,0.000601102305313134,2.7714131967639,4.96034451284952,2.00100100059859,4.79429558249366
0.0,1.16125245551698,0.96163618528348,3.34006149201605,4.95559441402979,4.86416887829713,0.0,0.966034862286443,3.37383228041134,1.15498504124191,4.1667759261222,2.75850268875396,0.0,2.00310762448651,4.22347224642467,0.000601002004611631,0.0,0.000601001803406613,2.77037488390194,4.96284952286956,2.00199938714159,4.79714865165767
0.0,1.16293029873672,0.962326721589075,3.3386356946656,4.95754411726356,4.8666551844999,0.0,0.965323874290662,3.37088588277727,1.15301075513054,4.16080302518264,2.75840358611986,0.0,2.00160290530952,4.21672022724127,0.000701202405413234,0.0,0.000601102506518152,2.76518356818094,4.96473686205527,2.00109718192916,4.8003014052819
0.0,1.16319241444929,0.962825914153326,3.33369849945761,4.95871346106446,4.86546792139909,0.0,0.966036738395362,3.36563885328616,1.15318654211988,4.15797671613392,2.75753028308173,0.0,1.99939237392378,4.21193774840587,0.000802508732020763,0.0,0.000500701101903507,2.76525989460032,4.96655122055924,2.00009759238136,4.80416952118741
0.0,1.16145851662482,0.964645599885589,3.33185004319982,4.96103525719505,4.86828861102405,0.0,0.96673603690314,3.36421969845939,1.15092621850651,4.15543552277853,2.75892276328951,0.0,1.99788675667304,4.20977522870336,0.000701202204208216,0.0,0.000200400801603206,2.76182736841656,4.96704980850544,1.99759518393856,4.80918276915959
0.0,1.16118589630006,0.964436668695437,3.33175821111693,4.96224711685634,4.87057457658612,0.0,0.966243584223376,3.35930509667985,1.15032249492404,4.15949630673803,2.75656599377612,0.0,1.99839187120398,4.20701957658629,0.000701202204208216,0.0,0.000300400601001803,2.76239317670967,4.96805050880554,1.99939940261868,4.8111686372336
0.0,1.16039372900538,0.965716044983403,3.33326416538608,4.96434760690383,4.8716488782618,0.0,0.966651012715057,3.35855011589419,1.15227823798882,4.16255937849315,2.75597797120542,0.0,1.99609419038277,4.20394810909242,0.000701404014053409,0.0,0.000200300500901703,2.76688056440148,4.96794989229821,1.99799830272845,4.81674941635889
0.0,1.16076129344559,0.965646282866301,3.33146473126433,4.96425001492489,4.8724141950207,0.0,0.966852423565851,3.35468325395956,1.15404592969723,4.16853750442523,2.75670981602845,0.0,1.9967967005202,4.20178861341648,0.000701303109130813,0.0,0.000200300500901703,2.7661956978236,4.96965191181779,1.99899799337632,4.81887912217599
0.0,1.15950165195054,0.965436449169829,3.32664577309494,4.96393784223393,4.87194940431413,0.0,0.967737049381918,3.35454654357676,1.15365939835873,4.16316493947406,2.75172281062316,0.0,1.99669408425074,4.20494606098894,0.000701604413645358,0.0,0.000500701303108525,2.76455881699474,4.96974035407854,1.99779448525898,4.8209122103551
0.0,1.15919964432506,0.966540776610364,3.32139059298976,4.96432580742736,4.87469136453032,0.0,0.967447700985891,3.34985847571018,1.15519443349336,4.16707959549993,2.74697101911531,0.0,1.9963953919767,4.1996201759889,0.000701503911738837,0.0,0.000500902307527606,2.7588101060715,4.97185942673789,1.99799921066973,4.82102209314196
0.0,1.15972415301073,0.966747496557367,3.32041510448324,4.96613445665773,4.87549342930104,0.0,0.968158734067281,3.34061636787088,1.15312109254196,4.16780221477108,2.74506037394995,0.0,1.99628373695665,4.19998216770226,0.000701302907319755,0.0,0.000400802207427506,2.7567515616638,4.97303643977604,1.99749579419642,4.82377878880885
0.0,1.15892746453869,0.96554789775293,3.31683674092392,4.96665874291125,4.87655370801664,0.0,0.96904719023661,3.3470342666352,1.15015730610722,4.16795965618867,2.74104641120297,0.0,1.99549619840523,4.20044381561438,0.000701102104711731,0.0,0.000501102707119555,2.757304119495,4.97416655132086,1.99620273328121,4.82593000163537
0.0,1.15708811777991,0.965532640556404,3.31848102956805,4.96604900931307,4.87979867826291,0.0,0.969543465619604,3.34392442886804,1.14869163932044,4.16536371676,2.7385092987211,0.0,1.99549328908187,4.20256342929342,0.000801603608822862,0.0,0.00050080140260501,2.75418263955338,4.97515296579068,1.99610051154022,4.82726517642993
0.0,1.15720584113991,0.967337350476752,3.31813755349381,4.96633354751406,4.88189419150428,0.0,0.96933804213471,3.33690913793287,1.14912437487588,4.16089785610997,2.73798216581898,0.0,1.99479379178778,4.20036068132261,0.000600600600600601,0.0,0.000501002406418052,2.7515151309561,4.97615701431568,1.99539388504326,4.83035206198132
0.0,1.15842000294696,0.968119964032346,3.31808072154985,4.96763846143268,4.88454984075868,0.0,0.969645986833019,3.33845699668388,1.15085477664438,4.16433700651806,2.73149556482672,0.0,1.99748704870092,4.19861815723539,0.000701202405413234,0.0,0.000801202003606813,2.75144743942339,4.97687075853409,1.9962956948945,4.83224361158323
0.0,1.1586011542645,0.968048703795322,3.32083576562534,4.96855613128158,4.8875137431327,0.0,0.970552913019391,3.33709757892275,1.1528614762963,4.16182642446123,2.731570130064,0.0,1.99890582467743,4.1921423088405,0.000801001402203807,0.0,0.00080160381002788,2.7468471976478,4.97765840383629,1.99559449168669,4.8347513079151
0.0,1.15843361084596,0.966945994663717,3.32298628004501,4.96823914744541,4.88901934529308,0.0,0.971143149813744,3.33180371388024,1.15189079850419,4.16041946161815,2.7333203890097,0.0,1.99679719940804,4.19161671566524,0.000801603407617844,0.0,0.000801503308121359,2.74785291590045,4.97856623958024,1.99720262169176,4.83571872817737
0.0,1.15785488263926,0.966962052232593,3.32161965353474,4.9686539186306,4.88859741132055,0.0,0.970645178196087,3.33323439992053,1.15181092916564,4.15999544779683,2.7350235530216,0.0,1.99710402529009,4.18971294043856,0.00110210451052617,0.0,0.000701704916157918,2.75002496528895,4.97997576413124,1.99649589308265,4.83645987501019
0.0,1.15703769902167,0.967760144914454,3.3216850690084,4.97045793288278,4.89087313766673,0.0,0.97045843438629,3.33806112566722,1.15427331939004,4.16184283329969,2.73710985534633,0.0,1.99899789891056,4.18974633796074,0.00120250571454183,0.0,0.000701202606618252,2.74384935283724,4.9801700347038,1.99889779398154,4.83956689084668
0.0,1.16213433389852,0.968842770955053,3.31958892760496,4.97155246484236,4.89170729279038,0.0,0.971452991980824,3.33762685040573,1.15274452809523,4.15867072190552,2.73572594922426,0.0,1.9974992056275,4.18434735501527,0.00100150310872961,0.0,0.00070100160280521,2.74450569034652,4.98087103931557,1.99659308607204,4.83734265327452
0.0,1.16116866093191,0.969463150525275,3.31329265465657,4.97195750186701,4.89021361105791,0.0,0.972352397427246,3.34281963988016,1.15350562710975,4.15199917698295,2.73264092775367,0.0,1.99549288807967,4.18273786438248,0.000801403410435931,0.0,0.000600700901302104,2.74238310879286,4.98137115070983,1.99649921550842,4.84033543769039
0.0,1.15678798949354,0.969755421739329,3.31610102523675,4.97166445002116,4.89074615697862,0.0,0.972445867415349,3.34105218568639,1.15478112750129,4.14717513745416,2.73241713521732,0.0,1.99449388886739,4.18508398355592,0.000801101904110328,0.0,0.000500901904511531,2.74074361338654,4.98197024679991,1.99508183990729,4.84283479484333
0.0,1.15590505430567,0.968841080745632,3.31545369929782,4.97366494409216,4.89025538564617,0.0,0.971844461789835,3.33900744431807,1.15373282350235,4.14815670107166,2.73204957912166,0.0,1.99197593482553,4.17957615601196,0.000901703708922962,0.0,0.000400500701101904,2.74105909850538,4.98227395732406,1.99379570212279,4.84555658164382
0.0,1.15565223837547,0.968830614634512,3.31351160417486,4.97506082835136,4.89109797218574,0.0,0.971941131303127,3.3387419094347,1.15549116223887,4.14888812218541,2.7365411725856,0.0,1.99119329549387,4.18164444088064,0.000901202004210428,0.0,0.000301205425927231,2.74132523480922,4.98356752722194,1.99389700441742,4.84695266408693
0.0,1.15412864126332,0.969743570361356,3.31628468050831,4.97495981608831,4.89351499995667,0.0,0.972354104968783,3.33836971916504,1.15702245331504,4.15130400942024,2.73517489626478,0.0,1.99167964554726,4.18239782748197,0.000901703708922962,0.0,0.000300501102908325,2.73905484087634,4.98477836553989,1.99469078397336,4.84858194868215
0.0,1.155396944835,0.969349475960084,3.31805362839238,4.97474767909861,4.89645631782523,0.0,0.97195421009599,3.34151000698087,1.15478039863611,4.15194773932249,2.73725844887386,0.0,1.98807884713069,4.18338099622082,0.000902509138069483,0.0,0.000400701503709928,2.73925719306481,4.98467655489048,1.99478223162801,4.84766618013885
