forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
998,0,4.50701402805611,NaN,998,4.50701402805611
998,0,4.49599198396794,NaN,998,4.49599198396794
999,0,4.50950950950951,NaN,999,4.50950950950951
997,0,4.50551654964895,NaN,997,4.50551654964895
999,0,4.51551551551552,NaN,999,4.51551551551552
999,0,4.51551551551552,NaN,999,4.51551551551552
999,0,4.51051051051051,NaN,999,4.51051051051051
997,0,4.50752256770311,NaN,997,4.50752256770311
998,0,4.50300601202405,NaN,998,4.50300601202405
998,0,4.5060120240481,NaN,998,4.5060120240481
999,0,4.50550550550551,NaN,999,4.50550550550551
998,0,4.51603206412826,NaN,998,4.51603206412826
999,0,4.52152152152152,NaN,999,4.52152152152152
999,0,4.52552552552553,NaN,999,4.52552552552553
999,0,4.51751751751752,NaN,999,4.51751751751752
999,0,4.52152152152152,NaN,999,4.52152152152152
998,0,4.50701402805611,NaN,998,4.50701402805611
999,0,4.4984984984985,NaN,999,4.4984984984985
999,0,4.5005005005005,NaN,999,4.5005005005005
998,0,4.49899799599198,NaN,998,4.49899799599198
998,0,4.49899799599198,NaN,998,4.49899799599198
998,0,4.49799599198397,NaN,998,4.49799599198397
997,0,4.50150451354062,NaN,997,4.50150451354062
998,0,4.50400801603206,NaN,998,4.50400801603206
999,0,4.50950950950951,NaN,999,4.50950950950951
999,0,4.5045045045045,NaN,999,4.5045045045045
999,0,4.4994994994995,NaN,999,4.4994994994995
999,0,4.4984984984985,NaN,999,4.4984984984985
998,0,4.49699398797595,NaN,998,4.49699398797595
998,0,4.48697394789579,NaN,998,4.48697394789579
998,0,4.48597194388778,NaN,998,4.48597194388778
999,0,4.48648648648649,NaN,999,4.48648648648649
999,0,4.49249249249249,NaN,999,4.49249249249249
998,0,4.48797595190381,NaN,998,4.48797595190381
999,0,4.49249249249249,NaN,999,4.49249249249249
999,0,4.48348348348348,NaN,999,4.48348348348348
999,0,4.48648648648649,NaN,999,4.48648648648649
997,0,4.48244734202608,NaN,997,4.48244734202608
999,0,4.48548548548549,NaN,999,4.48548548548549
999,0,4.48148148148148,NaN,999,4.48148148148148
997,0,4.47943831494483,NaN,997,4.47943831494483
997,0,4.48545636910732,NaN,997,4.48545636910732
997,0,4.47943831494483,NaN,997,4.47943831494483
998,0,4.46392785571142,NaN,998,4.46392785571142
997,0,4.46940822467402,NaN,997,4.46940822467402
998,0,4.47795591182365,NaN,998,4.47795591182365
998,0,4.4749498997996,NaN,998,4.4749498997996
998,0,4.47595190380762,NaN,998,4.47595190380762
999,0,4.46546546546547,NaN,999,4.46546546546547
998,0,4.4689378757515,NaN,998,4.4689378757515
998,0,4.47595190380762,NaN,998,4.47595190380762
999,0,4.46746746746747,NaN,999,4.46746746746747
999,0,4.46846846846847,NaN,999,4.46846846846847
999,0,4.47547547547548,NaN,999,4.47547547547548
999,0,4.47747747747748,NaN,999,4.47747747747748
997,0,4.47342026078235,NaN,997,4.47342026078235
997,0,4.46439317953862,NaN,997,4.46439317953862
998,0,4.46693386773547,NaN,998,4.46693386773547
999,0,4.46546546546547,NaN,999,4.46546546546547
999,0,4.46346346346346,NaN,999,4.46346346346346
999,0,4.46746746746747,NaN,999,4.46746746746747
998,0,4.46292585170341,NaN,998,4.46292585170341
999,0,4.46546546546547,NaN,999,4.46546546546547
999,0,4.46946946946947,NaN,999,4.46946946946947
999,0,4.47947947947948,NaN,999,4.47947947947948
996,0,4.46887550200803,NaN,996,4.46887550200803
999,0,4.47547547547548,NaN,999,4.47547547547548
999,0,4.47847847847848,NaN,999,4.47847847847848
999,0,4.48048048048048,NaN,999,4.48048048048048
997,0,4.46339017051153,NaN,997,4.46339017051153
999,0,4.45645645645646,NaN,999,4.45645645645646
998,0,4.45190380761523,NaN,998,4.45190380761523
999,0,4.46746746746747,NaN,999,4.46746746746747
999,0,4.46746746746747,NaN,999,4.46746746746747
998,0,4.46993987975952,NaN,998,4.46993987975952
999,0,4.46046046046046,NaN,999,4.46046046046046
999,0,4.45745745745746,NaN,999,4.45745745745746
996,0,4.46084337349398,NaN,996,4.46084337349398
998,0,4.46192384769539,NaN,998,4.46192384769539
999,0,4.46046046046046,NaN,999,4.46046046046046
999,0,4.45045045045045,NaN,999,4.45045045045045
998,0,4.44889779559118,NaN,998,4.44889779559118
999,0,4.44744744744745,NaN,999,4.44744744744745
998,0,4.45190380761523,NaN,998,4.45190380761523
999,0,4.45445445445445,NaN,999,4.45445445445445
999,0,4.44844844844845,NaN,999,4.44844844844845
999,0,4.45645645645646,NaN,999,4.45645645645646
999,0,4.45745745745746,NaN,999,4.45745745745746
997,0,4.45536609829488,NaN,997,4.45536609829488
998,0,4.45791583166333,NaN,998,4.45791583166333
999,0,4.45645645645646,NaN,999,4.45645645645646
999,0,4.45545545545546,NaN,999,4.45545545545546
998,0,4.45791583166333,NaN,998,4.45791583166333
998,0,4.45991983967936,NaN,998,4.45991983967936
997,0,4.45937813440321,NaN,997,4.45937813440321
998,0,4.45290581162325,NaN,998,4.45290581162325
997,0,4.46038114343029,NaN,997,4.46038114343029
997,0,4.45336008024072,NaN,997,4.45336008024072
998,0,4.45190380761523,NaN,998,4.45190380761523
999,0,4.45045045045045,NaN,999,4.45045045045045
999,0,4.44744744744745,NaN,999,4.44744744744745
999,0,4.45345345345345,NaN,999,4.45345345345345
999,0,4.45345345345345,NaN,999,4.45345345345345
