reverse_num,reverse_rate,organism_num,organism_rate
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
12,6.08333333333333,12,6.08333333333333
12,6.08333333333333,12,6.08333333333333
13,6.15384615384615,13,6.15384615384615
13,6.15384615384615,13,6.15384615384615
14,6.14285714285714,14,6.14285714285714
14,6.14285714285714,14,6.14285714285714
15,6.06666666666667,15,6.06666666666667
15,6.06666666666667,15,6.06666666666667
15,6.06666666666667,15,6.06666666666667
16,6.0625,16,6.0625
16,6.0625,16,6.0625
17,6.17647058823529,17,6.17647058823529
18,6.27777777777778,18,6.27777777777778
20,6.5,20,6.5
21,6.33333333333333,21,6.33333333333333
21,6.33333333333333,21,6.33333333333333
22,6.36363636363636,22,6.36363636363636
23,6.34782608695652,23,6.34782608695652
23,6.34782608695652,23,6.34782608695652
24,6.41666666666667,24,6.41666666666667
24,6.41666666666667,24,6.41666666666667
25,6.36,25,6.36
27,6.2962962962963,27,6.2962962962963
28,6.35714285714286,28,6.35714285714286
30,6.36666666666667,30,6.36666666666667
33,6.36363636363636,33,6.36363636363636
33,6.36363636363636,33,6.36363636363636
36,6.38888888888889,36,6.38888888888889
37,6.37837837837838,37,6.37837837837838
38,6.39473684210526,38,6.39473684210526
39,6.38461538461539,39,6.38461538461539
40,6.425,40,6.425
41,6.41463414634146,41,6.41463414634146
43,6.53488372093023,43,6.53488372093023
44,6.56818181818182,44,6.56818181818182
47,6.63829787234043,47,6.63829787234043
48,6.64583333333333,48,6.64583333333333
50,6.7,50,6.7
53,6.77358490566038,53,6.77358490566038
55,6.67272727272727,55,6.67272727272727
58,6.68965517241379,58,6.68965517241379
59,6.69491525423729,59,6.69491525423729
63,6.66666666666667,63,6.66666666666667
66,6.66666666666667,66,6.66666666666667
70,6.67142857142857,70,6.67142857142857
74,6.7027027027027,74,6.7027027027027
75,6.72,75,6.72
80,6.75,80,6.75
84,6.70238095238095,84,6.70238095238095
88,6.70454545454545,88,6.70454545454545
93,6.73118279569892,93,6.73118279569892
99,6.75757575757576,99,6.75757575757576
103,6.80582524271845,103,6.80582524271845
103,6.80582524271845,103,6.80582524271845
106,6.83018867924528,106,6.83018867924528
107,6.83177570093458,107,6.83177570093458
114,6.83333333333333,114,6.83333333333333
119,6.84033613445378,119,6.84033613445378
125,6.88,125,6.88
131,6.90076335877863,131,6.90076335877863
140,6.95714285714286,140,6.95714285714286
146,6.95890410958904,146,6.95890410958904
153,6.89542483660131,153,6.89542483660131
165,6.92121212121212,165,6.92121212121212
171,6.91812865497076,171,6.91812865497076
183,6.88524590163934,183,6.88524590163934
189,6.85185185185185,189,6.85185185185185
196,6.86224489795918,196,6.86224489795918
199,6.87939698492462,199,6.87939698492462
207,6.88888888888889,207,6.88888888888889
216,6.91666666666667,216,6.91666666666667
226,6.98230088495575,226,6.98230088495575
237,6.9957805907173,237,6.9957805907173
249,7.00803212851406,249,7.00803212851406
259,7.0,259,7.0
270,7.01851851851852,270,7.01851851851852
283,7.02826855123675,283,7.02826855123675
297,7.003367003367,297,7.003367003367
306,7.01633986928105,306,7.01633986928105
327,7.04281345565749,327,7.04281345565749
340,7.01470588235294,340,7.01470588235294
356,7.0252808988764,356,7.0252808988764
376,7.01329787234043,376,7.01329787234043
397,7.01511335012594,397,7.01511335012594
410,7.02682926829268,410,7.02682926829268
429,7.05128205128205,429,7.05128205128205
448,7.05580357142857,448,7.05580357142857
470,7.05106382978723,470,7.05106382978723
491,7.05702647657841,491,7.05702647657841
516,7.07751937984496,516,7.07751937984496
538,7.05947955390335,538,7.05947955390335
566,7.04063604240283,566,7.04063604240283
591,7.0575296108291,591,7.0575296108291
615,7.06991869918699,615,7.06991869918699
642,7.07788161993769,642,7.07788161993769
671,7.07302533532042,671,7.07302533532042
699,7.09298998569385,699,7.09298998569385
735,7.0843537414966,735,7.0843537414966
776,7.08118556701031,776,7.08118556701031
807,7.0731102850062,807,7.0731102850062
853,7.06565064478312,853,7.06565064478312
891,7.0662177328844,891,7.0662177328844
930,7.07311827956989,930,7.07311827956989
969,7.06295149638803,969,7.06295149638803
999,7.05905905905906,999,7.05905905905906
999,7.05605605605606,999,7.05605605605606
999,7.06906906906907,999,7.06906906906907
999,7.05805805805806,999,7.05805805805806
999,7.05105105105105,999,7.05105105105105
999,7.05005005005005,999,7.05005005005005
999,7.04604604604605,999,7.04604604604605
999,7.05105105105105,999,7.05105105105105
999,7.06306306306306,999,7.06306306306306
999,7.06506506506507,999,7.06506506506507
999,7.06906906906907,999,7.06906906906907
999,7.07107107107107,999,7.07107107107107
999,7.07707707707708,999,7.07707707707708
999,7.08508508508509,999,7.08508508508509
999,7.08708708708709,999,7.08708708708709
999,7.08408408408408,999,7.08408408408408
999,7.08408408408408,999,7.08408408408408
999,7.08408408408408,999,7.08408408408408
999,7.08308308308308,999,7.08308308308308
999,7.08008008008008,999,7.08008008008008
999,7.07507507507508,999,7.07507507507508
999,7.07807807807808,999,7.07807807807808
999,7.07907907907908,999,7.07907907907908
999,7.07707707707708,999,7.07707707707708
999,7.08308308308308,999,7.08308308308308
999,7.08008008008008,999,7.08008008008008
999,7.08308308308308,999,7.08308308308308
999,7.07407407407407,999,7.07407407407407
999,7.06806806806807,999,7.06806806806807
999,7.05905905905906,999,7.05905905905906
999,7.06406406406406,999,7.06406406406406
999,7.06306306306306,999,7.06306306306306
999,7.07507507507508,999,7.07507507507508
999,7.07407407407407,999,7.07407407407407
999,7.08108108108108,999,7.08108108108108
999,7.08608608608609,999,7.08608608608609
999,7.07407407407407,999,7.07407407407407
999,7.08108108108108,999,7.08108108108108
999,7.08108108108108,999,7.08108108108108
999,7.08808808808809,999,7.08808808808809
999,7.0970970970971,999,7.0970970970971
999,7.0980980980981,999,7.0980980980981
999,7.11111111111111,999,7.11111111111111
999,7.1001001001001,999,7.1001001001001
999,7.1001001001001,999,7.1001001001001
999,7.09109109109109,999,7.09109109109109
999,7.08308308308308,999,7.08308308308308
999,7.07707707707708,999,7.07707707707708
999,7.07807807807808,999,7.07807807807808
999,7.08808808808809,999,7.08808808808809
999,7.08608608608609,999,7.08608608608609
999,7.08608608608609,999,7.08608608608609
999,7.08608608608609,999,7.08608608608609
999,7.08208208208208,999,7.08208208208208
999,7.08408408408408,999,7.08408408408408
999,7.08208208208208,999,7.08208208208208
999,7.07707707707708,999,7.07707707707708
999,7.09409409409409,999,7.09409409409409
999,7.0950950950951,999,7.0950950950951
999,7.0990990990991,999,7.0990990990991
999,7.1021021021021,999,7.1021021021021
999,7.10910910910911,999,7.10910910910911
999,7.11511511511512,999,7.11511511511512
999,7.11111111111111,999,7.11111111111111
999,7.11411411411411,999,7.11411411411411
999,7.11111111111111,999,7.11111111111111
999,7.11111111111111,999,7.11111111111111
999,7.0960960960961,999,7.0960960960961
999,7.08508508508509,999,7.08508508508509
999,7.08708708708709,999,7.08708708708709
999,7.08408408408408,999,7.08408408408408
999,7.07807807807808,999,7.07807807807808
999,7.08108108108108,999,7.08108108108108
999,7.08608608608609,999,7.08608608608609
999,7.08608608608609,999,7.08608608608609
999,7.09109109109109,999,7.09109109109109
999,7.0990990990991,999,7.0990990990991
999,7.0990990990991,999,7.0990990990991
999,7.1031031031031,999,7.1031031031031
999,7.09209209209209,999,7.09209209209209
999,7.09209209209209,999,7.09209209209209
999,7.07907907907908,999,7.07907907907908
