reverse_200c_num_avg,reverse_200c_rate_avg
0.0,0.0
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
11.0,5.90909090909091
12.0,6.16666666666667
13.0,6.30769230769231
13.0,6.30769230769231
14.0,6.35714285714286
14.0,6.35714285714286
14.6666666666667,6.29365079365079
14.3333333333333,6.2063492063492
14.3333333333333,6.2063492063492
14.3333333333333,6.2063492063492
17.0,6.50163398692811
17.0,6.50163398692811
19.0,6.76588693957115
19.0,6.76588693957115
19.0,6.76588693957115
21.6666666666667,6.73429951690821
21.6666666666667,6.73429951690821
21.6666666666667,6.73429951690821
23.6666666666667,6.75710144927536
23.6666666666667,6.75710144927536
27.0,7.14986802894849
27.0,7.14986802894849
27.0,7.14986802894849
31.0,7.00230334490624
34.0,7.17967047930283
34.0,7.17967047930283
34.0,7.17967047930283
34.0,7.17967047930283
37.3333333333333,7.25462962962963
37.3333333333333,7.25462962962963
42.3333333333333,7.33455433455433
46.0,7.54527260179434
46.0,7.54527260179434
50.0,7.50242619431025
50.0,7.50242619431025
57.6666666666667,7.70986606300698
57.6666666666667,7.70986606300698
57.6666666666667,7.70986606300698
57.6666666666667,7.70986606300698
57.6666666666667,7.70986606300698
68.0,7.43136635054443
84.3333333333333,7.84954256349515
84.3333333333333,7.84954256349515
84.3333333333333,7.84954256349515
84.3333333333333,7.84954256349515
84.3333333333333,7.84954256349515
100.333333333333,8.0354447104965
108.333333333333,7.95924162270049
108.333333333333,7.95924162270049
108.333333333333,7.95924162270049
112.333333333333,7.85375056284147
139.0,8.25229533785683
139.0,8.25229533785683
151.666666666667,8.23619641001099
151.666666666667,8.23619641001099
151.666666666667,8.23619641001099
151.666666666667,8.23619641001099
167.666666666667,8.09459191812133
193.666666666667,8.21798586678078
193.666666666667,8.21798586678078
193.666666666667,8.21798586678078
246.0,8.5830162653026
263.0,8.49241432829424
263.0,8.49241432829424
263.0,8.49241432829424
267.0,8.42469146672537
292.333333333333,8.39293521166279
292.333333333333,8.39293521166279
292.333333333333,8.39293521166279
356.333333333333,8.50436976566168
360.333333333333,8.46534602980356
414.0,8.60439858745746
471.0,8.76977681043586
471.0,8.76977681043586
487.0,8.67828269975729
487.0,8.67828269975729
519.0,8.57484846529045
519.0,8.57484846529045
520.0,8.57376806443971
569.666666666667,8.52872212677749
688.666666666667,8.61195691815904
704.0,8.6287334720741
903.0,8.92256765349611
903.0,8.92456965549811
902.333333333333,8.92824668592205
901.666666666667,8.92791839787533
901.666666666667,8.92791839787533
901.333333333333,8.92892746736766
901.333333333333,8.92892746736766
900.666666666667,8.92997234137162
918.666666666667,8.84226528512793
997.0,8.70799702018232
999.0,8.71071071071071
999.0,8.71638304971638
999.0,8.71271271271271
999.0,8.71438104771438
999.0,8.71504838171505
999.0,8.71638304971638
999.0,8.72339005672339
999.0,8.72505839172506
999.0,8.72405739072406
999.0,8.72405739072405
999.0,8.73106439773106
999.0,8.7374040707374
999.0,8.74007340674007
999.0,8.7364030697364
999.0,8.73306639973307
999.0,8.73073073073073
999.0,8.71838505171839
999.0,8.72439105772439
999.0,8.72038705372038
999.0,8.71871871871872
999.0,8.72105438772106
999.0,8.7344010677344
999.0,8.72639305972639
999.0,8.72272272272272
999.0,8.70670670670671
999.0,8.6996996996997
999.0,8.70637303970637
999.0,8.70870870870871
999.0,8.70403737070404
999.0,8.69235902569236
999.0,8.6966966966967
999.0,8.70804137470804
999.0,8.6946946946947
999.0,8.68301634968302
999.0,8.68702035368702
999.0,8.69336002669336
999.0,8.6986986986987
999.0,8.69135802469136
999.0,8.69936603269937
999.0,8.69469469469469
999.0,8.70103436770103
999.0,8.70503837170504
999.0,8.7027027027027
999.0,8.69903236569903
999.0,8.6976976976977
999.0,8.70670670670671
999.0,8.70737404070737
999.0,8.70804137470804
999.0,8.7037037037037
999.0,8.69169169169169
999.0,8.68568568568569
999.0,8.67634300967634
999.0,8.68134801468135
999.0,8.68802135468802
999.0,8.69803136469803
999.0,8.69536202869536
999.0,8.69636302969636
999.0,8.69102435769103
999.0,8.69736403069736
999.0,8.70770770770771
999.0,8.70337003670337
999.0,8.70704037370704
999.0,8.70870870870871
999.0,8.71104437771104
999.0,8.71538204871538
999.0,8.71805138471805
999.0,8.71271271271271
999.0,8.71204537871205
999.0,8.72172172172172
999.0,8.72339005672339
999.0,8.72305638972306
999.0,8.72238905572239
999.0,8.71438104771438
999.0,8.71538204871538
999.0,8.71705038371705
999.0,8.72238905572239
999.0,8.72672672672673
999.0,8.72672672672673
999.0,8.72672672672673
999.0,8.72972972972973
999.0,8.71905238571905
999.0,8.72038705372039
