reverse_800c_num_avg,reverse_800c_rate_avg
0.0,0.0
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
11.0,5.78787878787879
12.0,6.02777777777778
12.0,6.02777777777778
13.0,6.15384615384616
13.6666666666667,6.14285714285714
14.0,6.19047619047619
14.0,6.19047619047619
15.0,6.2
15.0,6.2
15.0,6.2
16.3333333333333,6.15808823529412
16.6666666666667,6.27941176470588
17.6666666666667,6.42348927875244
19.0,6.59122807017544
20.0,6.69465329991646
21.0,6.53535353535353
22.0,6.64771943032812
22.3333333333333,6.63833992094861
23.0,6.69565217391304
24.0,6.69444444444445
24.0,6.69444444444445
25.6666666666667,6.72769230769231
27.3333333333333,6.82308347250876
29.0,6.79181141439206
31.6666666666667,6.81429597701149
33.3333333333333,6.89066339066339
34.6666666666667,6.95665634674923
36.0,6.98982341474601
36.6666666666667,7.01705653021442
38.3333333333333,7.03441295546559
39.0,6.98200629779577
40.0,6.975
41.6666666666667,7.04665118079752
43.6666666666667,7.10782241014799
46.0,7.16666666666667
50.0,7.18419223035126
53.0,7.24491582491582
56.0,7.25416428435296
58.6666666666667,7.29348085174003
62.3333333333333,7.3250686194918
65.6666666666667,7.18502238502239
68.3333333333333,7.18519982433026
70.3333333333333,7.18886588451806
72.0,7.23054269299205
76.6666666666667,7.26834498834499
80.3333333333333,7.34729468971905
84.6666666666667,7.3797385620915
89.6666666666667,7.44318350671227
93.0,7.48290598290598
98.3333333333333,7.50446187584345
102.666666666667,7.52495249524952
109.666666666667,7.51612407955782
113.666666666667,7.52920110192838
117.666666666667,7.55330687830688
122.666666666667,7.58038533970737
128.333333333333,7.6051239209134
138.333333333333,7.62517974189744
148.333333333333,7.60680977371792
156.666666666667,7.62037037037037
165.0,7.65300593750744
171.333333333333,7.69169985038249
182.333333333333,7.67388529146621
190.666666666667,7.68793130028424
197.333333333333,7.7213340956409
204.333333333333,7.72157120912881
215.0,7.71975691514527
228.0,7.72143347050754
241.666666666667,7.7444308730049
257.0,7.7879096847836
270.333333333333,7.82472111426895
284.0,7.84838004655523
298.666666666667,7.86796741731424
316.666666666667,7.88274003141308
335.333333333333,7.88978980588673
348.666666666667,7.89933186831912
362.333333333333,7.90825055413766
378.333333333333,7.91055806011404
397.0,7.91940082617497
417.666666666667,7.94416693492373
450.0,7.97277603604443
473.333333333333,7.99342371199782
502.0,7.99903923473231
530.0,7.98552975987254
558.333333333333,7.98704876247941
587.333333333333,8.00017532405622
619.0,8.01651855704761
648.333333333333,8.01641370471327
677.0,8.02143147869593
709.333333333333,8.03265365247982
747.0,8.050462181763
798.666666666667,8.03545360140543
849.333333333333,8.02116688584851
898.333333333333,8.02984724292294
937.333333333333,8.033416855335
971.666666666667,8.03525417743138
998.666666666667,8.04301429017528
999.0,8.04804804804805
999.0,8.05338672005339
999.0,8.05805805805806
999.0,8.05739072405739
999.0,8.05705705705706
999.0,8.06072739406073
999.0,8.05405405405405
999.0,8.05405405405405
999.0,8.05572238905572
999.0,8.05472138805472
999.0,8.0623957290624
999.0,8.06573239906573
999.0,8.05805805805806
999.0,8.06006006006006
999.0,8.05939272605939
999.0,8.0603937270604
999.0,8.06006006006006
999.0,8.06039372706039
999.0,8.06039372706039
999.0,8.05739072405739
999.0,8.04838171504838
999.0,8.04537871204538
999.0,8.05038371705038
999.0,8.05071738405072
999.0,8.04671338004672
999.0,8.05505505505505
999.0,8.05105105105105
999.0,8.04871538204872
999.0,8.03737070403737
999.0,8.02569235902569
999.0,8.01868535201868
999.0,8.01868535201869
999.0,8.02402402402402
999.0,8.02569235902569
999.0,8.02168835502169
999.0,8.02502502502503
999.0,8.03303303303304
999.0,8.02702702702703
999.0,8.0397063730397
999.0,8.04170837504171
999.0,8.0357023690357
999.0,8.03236569903236
999.0,8.02802802802803
999.0,8.02535869202536
999.0,8.0337003670337
999.0,8.02369035702369
999.0,8.01134467801135
999.0,8.00967634300967
999.0,8.00867534200867
999.0,8.01067734401068
999.0,8.01468134801468
999.0,8.01134467801134
999.0,8.01501501501502
999.0,8.01868535201869
999.0,8.01634968301635
999.0,8.01668335001668
999.0,8.01868535201869
999.0,8.02569235902569
999.0,8.01768435101768
999.0,8.01668335001669
999.0,8.01534868201535
999.0,8.01868535201868
999.0,8.01468134801468
999.0,8.00567233900568
999.0,8.01034367701035
999.0,8.01368034701368
999.0,8.01434768101435
999.0,8.01434768101435
999.0,8.01601601601602
999.0,8.02369035702369
999.0,8.02335669002336
999.0,8.01835168501835
999.0,8.01768435101768
999.0,8.01534868201535
999.0,8.01101101101101
999.0,8.01034367701034
999.0,8.01701701701702
