forward_0c_num_avg,forward_0c_rate_avg
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
9.66666666666667,5.55555555555556
9.66666666666667,5.55555555555556
9.66666666666667,5.55555555555556
10.6666666666667,5.97272727272727
11.6666666666667,6.23232323232323
12.6666666666667,6.37179487179487
12.6666666666667,6.37179487179487
13.6666666666667,6.41758241758242
13.6666666666667,6.41758241758242
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
17.6666666666667,6.71895424836602
17.6666666666667,6.71895424836602
19.6666666666667,6.95087719298246
19.6666666666667,6.95087719298246
19.6666666666667,6.95087719298246
22.3333333333333,6.96066252587991
22.3333333333333,6.96066252587991
22.3333333333333,6.96066252587991
24.3333333333333,6.96347826086957
24.3333333333333,6.96347826086957
28.3333333333333,7.39208173690933
28.3333333333333,7.39208173690933
28.3333333333333,7.39208173690933
32.3333333333333,7.21928967090257
35.3333333333333,7.37037037037037
35.3333333333333,7.37037037037037
35.3333333333333,7.37037037037037
35.3333333333333,7.37037037037037
39.3333333333333,7.43421052631579
39.3333333333333,7.43421052631579
45.3333333333333,7.5530303030303
49.3333333333333,7.75138888888889
49.3333333333333,7.75138888888889
53.3333333333333,7.69491927825261
53.3333333333333,7.69491927825261
61.3333333333333,7.86505376344086
61.3333333333333,7.86505376344086
61.3333333333333,7.86505376344086
61.3333333333333,7.86505376344086
61.3333333333333,7.86505376344086
71.6666666666667,7.61650453312157
91.6666666666667,8.04901131649954
91.3333333333333,8.04586184424894
91.3333333333333,8.04586184424894
91.3333333333333,8.04586184424894
91.3333333333333,8.04586184424894
107.0,8.18559425195214
115.0,8.1029491029491
115.0,8.1029491029491
115.0,8.1029491029491
119.0,7.99853874715535
151.0,8.42261348984038
151.0,8.42261348984038
167.0,8.38202587093573
167.0,8.38202587093573
167.0,8.38202587093573
167.0,8.38202587093573
182.666666666667,8.2379188176941
208.333333333333,8.33180802963447
208.333333333333,8.33180802963447
208.333333333333,8.33180802963447
271.333333333333,8.71910615955948
288.333333333333,8.62811312277634
288.333333333333,8.62811312277634
288.333333333333,8.62811312277634
291.0,8.58645664889901
323.0,8.52823649337411
323.0,8.52823649337411
323.0,8.52823649337411
385.333333333333,8.60460218156382
389.333333333333,8.56754712920746
457.333333333333,8.73674967852132
521.333333333333,8.89179480424676
520.666666666667,8.89038342218608
536.666666666667,8.80417854020748
536.666666666667,8.80417854020748
568.666666666667,8.70261137722906
568.666666666667,8.70261137722906
569.666666666667,8.70137710437448
632.333333333333,8.63181164370717
749.333333333333,8.68934835904837
766.333333333333,8.70798135659616
998.0,9.01039091300135
997.666666666667,9.02041673163951
996.0,9.02580901049411
993.666666666667,9.02618028849055
992.666666666667,9.02621488841258
992.333333333333,9.02656724923006
991.666666666667,9.02590702064349
991.333333333333,9.02691983218392
999.0,8.96996996996997
999.0,8.93927260593927
999.0,8.9366032699366
999.0,8.93793793793794
999.0,8.93026359693026
999.0,8.92926259592926
999.0,8.91558224891558
999.0,8.91324657991325
999.0,8.92459125792459
999.0,8.92425759092426
999.0,8.91091091091091
999.0,8.90957624290958
999.0,8.92325658992326
999.0,8.9346012679346
999.0,8.94027360694027
999.0,8.94294294294294
999.0,8.93760427093761
999.0,8.93126459793126
999.0,8.92792792792793
999.0,8.93226559893226
999.0,8.92792792792793
999.0,8.92792792792793
999.0,8.9315982649316
999.0,8.93226559893226
999.0,8.92859526192859
999.0,8.92892892892893
999.0,8.92726059392726
999.0,8.92192192192192
999.0,8.92359025692359
