forward_50c_num_avg,forward_50c_rate_avg
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
9.66666666666667,5.44444444444444
9.33333333333333,5.625
9.33333333333333,5.625
9.33333333333333,5.625
9.33333333333333,5.625
9.33333333333333,5.625
10.3333333333333,6.05050505050505
11.3333333333333,6.31111111111111
12.0,6.42832167832168
12.0,6.42832167832168
12.3333333333333,6.4448051948052
12.3333333333333,6.4448051948052
13.3333333333333,6.41025641025641
13.3333333333333,6.41025641025641
13.3333333333333,6.41025641025641
13.3333333333333,6.41025641025641
16.3333333333333,6.76388888888889
16.3333333333333,6.76388888888889
18.3333333333333,7.00806100217865
18.3333333333333,7.00806100217865
18.3333333333333,7.00806100217865
21.3333333333333,6.95890269151139
21.3333333333333,6.95890269151139
21.3333333333333,6.95890269151139
22.0,6.96238095238095
22.0,6.96238095238095
26.0,7.4317816091954
26.0,7.4317816091954
26.0,7.4317816091954
30.0,7.23892869582525
33.0,7.39923088410992
33.0,7.39923088410992
33.0,7.39923088410992
33.0,7.39923088410992
37.0,7.46388888888889
37.0,7.46388888888889
43.0,7.58497870692993
47.0,7.79066022544283
47.0,7.79066022544283
48.3333333333333,7.77337627482555
48.3333333333333,7.77337627482555
56.3333333333333,7.94749892923965
56.3333333333333,7.94749892923965
56.3333333333333,7.94749892923965
56.3333333333333,7.94749892923965
56.3333333333333,7.94749892923965
67.3333333333333,7.62735994028802
87.3333333333333,8.07942230655703
87.3333333333333,8.07942230655703
87.3333333333333,8.07942230655703
87.3333333333333,8.07942230655703
87.3333333333333,8.07942230655703
103.333333333333,8.2217791503921
106.0,8.1958506107021
106.0,8.1958506107021
106.0,8.1958506107021
109.666666666667,8.07292646551252
141.333333333333,8.50505190758198
141.333333333333,8.50505190758198
157.333333333333,8.45310283482229
157.333333333333,8.45310283482229
157.0,8.45181139122315
157.0,8.45181139122315
172.666666666667,8.29234238989781
198.666666666667,8.38477334069439
198.666666666667,8.38477334069439
198.666666666667,8.38477334069439
261.0,8.77046925719456
267.333333333333,8.74379459230834
267.333333333333,8.74379459230834
267.333333333333,8.74379459230834
271.333333333333,8.67356282224503
303.333333333333,8.60184567429453
303.333333333333,8.60184567429453
303.333333333333,8.60184567429453
366.666666666667,8.67003357021946
370.666666666667,8.63034074316886
438.333333333333,8.79600031677189
501.333333333333,8.94722996554312
501.333333333333,8.94722996554312
517.333333333333,8.85594373296792
517.333333333333,8.85594373296792
528.0,8.8226720259409
528.0,8.8226720259409
528.666666666667,8.82033083578578
591.666666666667,8.73223737932062
710.333333333333,8.77629027739907
727.333333333333,8.79385348536964
966.666666666667,9.09597004933841
966.0,9.09998610149889
965.0,9.09899822842292
964.333333333333,9.09836973338946
963.333333333333,9.09771057381791
962.333333333333,9.09772285468126
962.0,9.09806503117034
962.0,9.09806503117034
977.0,9.01623148714611
999.0,8.91257924591258
999.0,8.91257924591258
999.0,8.90957624290958
999.0,8.90824157490824
999.0,8.90924257590924
999.0,8.90223556890224
999.0,8.90724057390724
999.0,8.91391391391391
999.0,8.91491491491491
999.0,8.91624958291625
999.0,8.92158825492159
999.0,8.92359025692359
999.0,8.93059726393059
999.0,8.9336002669336
999.0,8.94327660994328
999.0,8.94160827494161
999.0,8.93960627293961
999.0,8.92959626292959
999.0,8.92926259592926
999.0,8.92926259592926
999.0,8.91624958291625
999.0,8.91458124791458
999.0,8.92192192192192
999.0,8.9336002669336
999.0,8.93927260593927
999.0,8.93426760093427
999.0,8.92425759092426
999.0,8.92726059392726
999.0,8.92192192192192
999.0,8.92359025692359
999.0,8.90690690690691
999.0,8.90557223890557
