forward_num,forward_rate,organism_num,organism_rate
10,5.5,10,5.5
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
9,5.22222222222222,9,5.22222222222222
10,5.5,10,5.5
11,5.63636363636364,11,5.63636363636364
11,5.63636363636364,11,5.63636363636364
11,5.63636363636364,11,5.63636363636364
12,5.66666666666667,12,5.66666666666667
12,5.66666666666667,12,5.66666666666667
12,5.66666666666667,12,5.66666666666667
13,5.76923076923077,13,5.76923076923077
13,5.76923076923077,13,5.76923076923077
13,5.76923076923077,13,5.76923076923077
15,5.93333333333333,15,5.93333333333333
15,5.93333333333333,15,5.93333333333333
15,5.93333333333333,15,5.93333333333333
17,6.23529411764706,17,6.23529411764706
17,6.23529411764706,17,6.23529411764706
18,6.16666666666667,18,6.16666666666667
19,6.15789473684211,19,6.15789473684211
19,6.15789473684211,19,6.15789473684211
19,6.15789473684211,19,6.15789473684211
20,6.15,20,6.15
20,6.15,20,6.15
23,6.17391304347826,23,6.17391304347826
23,6.17391304347826,23,6.17391304347826
26,6.15384615384615,26,6.15384615384615
28,6.14285714285714,28,6.14285714285714
28,6.14285714285714,28,6.14285714285714
29,6.24137931034483,29,6.24137931034483
31,6.32258064516129,31,6.32258064516129
31,6.32258064516129,31,6.32258064516129
31,6.32258064516129,31,6.32258064516129
32,6.25,32,6.25
34,6.35294117647059,34,6.35294117647059
34,6.35294117647059,34,6.35294117647059
36,6.36111111111111,36,6.36111111111111
38,6.44736842105263,38,6.44736842105263
39,6.38461538461539,39,6.38461538461539
44,6.52272727272727,44,6.52272727272727
45,6.53333333333333,45,6.53333333333333
48,6.60416666666667,48,6.60416666666667
49,6.59183673469388,49,6.59183673469388
53,6.45283018867925,53,6.45283018867925
54,6.42592592592593,54,6.42592592592593
58,6.43103448275862,58,6.43103448275862
58,6.43103448275862,58,6.43103448275862
64,6.515625,64,6.515625
65,6.53846153846154,65,6.53846153846154
66,6.54545454545455,66,6.54545454545455
70,6.6,70,6.6
72,6.59722222222222,72,6.59722222222222
76,6.60526315789474,76,6.60526315789474
79,6.60759493670886,79,6.60759493670886
84,6.59523809523809,84,6.59523809523809
86,6.6046511627907,86,6.6046511627907
91,6.57142857142857,91,6.57142857142857
97,6.67010309278351,97,6.67010309278351
99,6.65656565656566,99,6.65656565656566
104,6.625,104,6.625
111,6.64864864864865,111,6.64864864864865
114,6.68421052631579,114,6.68421052631579
121,6.68595041322314,121,6.68595041322314
124,6.73387096774194,124,6.73387096774194
131,6.6793893129771,131,6.6793893129771
139,6.72661870503597,139,6.72661870503597
145,6.76551724137931,145,6.76551724137931
148,6.75675675675676,148,6.75675675675676
157,6.78980891719745,157,6.78980891719745
164,6.78658536585366,164,6.78658536585366
173,6.82658959537572,173,6.82658959537572
178,6.81460674157303,178,6.81460674157303
184,6.82608695652174,184,6.82608695652174
196,6.79591836734694,196,6.79591836734694
205,6.78048780487805,205,6.78048780487805
211,6.80568720379147,211,6.80568720379147
227,6.80176211453744,227,6.80176211453744
235,6.74893617021277,235,6.74893617021277
250,6.792,250,6.792
266,6.76691729323308,266,6.76691729323308
275,6.78545454545455,275,6.78545454545455
289,6.79584775086505,289,6.79584775086505
301,6.80398671096346,301,6.80398671096346
313,6.81789137380192,313,6.81789137380192
325,6.82461538461538,325,6.82461538461538
340,6.82352941176471,340,6.82352941176471
354,6.82485875706215,354,6.82485875706215
364,6.84340659340659,364,6.84340659340659
386,6.85233160621762,386,6.85233160621762
405,6.84691358024691,405,6.84691358024691
422,6.82227488151659,422,6.82227488151659
454,6.87444933920705,454,6.87444933920705
472,6.89406779661017,472,6.89406779661017
499,6.8436873747495,499,6.8436873747495
523,6.83556405353728,523,6.83556405353728
545,6.83119266055046,545,6.83119266055046
574,6.83449477351916,574,6.83449477351916
600,6.835,600,6.835
625,6.8512,625,6.8512
654,6.85015290519878,654,6.85015290519878
677,6.83604135893648,677,6.83604135893648
706,6.85977337110482,706,6.85977337110482
745,6.85369127516778,745,6.85369127516778
779,6.84595635430038,779,6.84595635430038
828,6.89130434782609,828,6.89130434782609
873,6.89117983963345,873,6.89117983963345
907,6.90628445424476,907,6.90628445424476
954,6.90670859538784,954,6.90670859538784
999,6.90690690690691,999,6.90690690690691
999,6.91991991991992,999,6.91991991991992
999,6.91891891891892,999,6.91891891891892
999,6.92092092092092,999,6.92092092092092
999,6.92192192192192,999,6.92192192192192
999,6.91591591591592,999,6.91591591591592
999,6.92492492492492,999,6.92492492492492
999,6.91791791791792,999,6.91791791791792
999,6.92892892892893,999,6.92892892892893
999,6.93693693693694,999,6.93693693693694
999,6.93493493493493,999,6.93493493493493
999,6.93793793793794,999,6.93793793793794
999,6.93993993993994,999,6.93993993993994
999,6.93793793793794,999,6.93793793793794
999,6.94694694694695,999,6.94694694694695
999,6.94394394394394,999,6.94394394394394
999,6.94494494494494,999,6.94494494494494
999,6.93993993993994,999,6.93993993993994
999,6.93693693693694,999,6.93693693693694
999,6.95295295295295,999,6.95295295295295
999,6.95595595595596,999,6.95595595595596
999,6.95295295295295,999,6.95295295295295
999,6.95295295295295,999,6.95295295295295
999,6.96596596596597,999,6.96596596596597
999,6.97097097097097,999,6.97097097097097
999,6.95795795795796,999,6.95795795795796
999,6.94494494494494,999,6.94494494494494
999,6.93793793793794,999,6.93793793793794
999,6.92892892892893,999,6.92892892892893
999,6.93493493493493,999,6.93493493493493
999,6.92892892892893,999,6.92892892892893
999,6.92892892892893,999,6.92892892892893
999,6.92392392392392,999,6.92392392392392
999,6.92292292292292,999,6.92292292292292
999,6.93393393393393,999,6.93393393393393
999,6.94094094094094,999,6.94094094094094
999,6.93393393393393,999,6.93393393393393
999,6.92992992992993,999,6.92992992992993
999,6.92592592592593,999,6.92592592592593
999,6.92092092092092,999,6.92092092092092
999,6.93593593593594,999,6.93593593593594
