reverse_1000c_num_avg,reverse_1000c_rate_avg
0.0,0.0
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
11.3333333333333,5.8459595959596
12.0,5.91666666666666
13.0,6.1025641025641
13.0,6.1025641025641
14.0,6.14285714285714
14.0,6.14285714285714
14.6666666666667,6.13492063492064
15.0,6.11111111111111
15.0,6.11111111111111
16.0,6.02083333333333
16.0,6.02083333333333
16.6666666666667,6.09558823529412
17.3333333333333,6.17102396514161
19.3333333333333,6.37719298245614
20.6666666666667,6.30396825396825
21.0,6.31746031746032
22.3333333333333,6.44532279314888
23.3333333333333,6.4969806763285
23.3333333333333,6.4969806763285
24.0,6.53714975845411
24.3333333333333,6.51722222222222
25.0,6.51423076923077
27.0,6.43942477275811
28.0,6.4838837195159
28.6666666666667,6.48705832269051
31.0,6.51794923652543
32.3333333333333,6.57543173672206
35.0,6.62038593215064
36.3333333333333,6.61686686686687
37.0,6.62307043885991
40.0,6.65300187617261
41.0,6.69709302325581
41.6666666666667,6.68916619398752
42.6666666666667,6.75109575620069
44.0,6.77117447769622
46.6666666666667,6.75026595744681
48.0,6.78919082125604
50.3333333333333,6.82269392033543
53.0,6.86000067265328
56.6666666666667,6.77121212121212
59.6666666666667,6.73243933588761
62.6666666666667,6.77601331777417
66.0,6.77437891236307
67.6666666666667,6.79059829059829
71.3333333333333,6.80984040834787
75.0,6.8433891638117
76.3333333333333,6.85201445347787
80.0,6.86041273831971
84.6666666666667,6.80727513227513
87.6666666666667,6.8143511553677
92.0,6.82478602768508
96.6666666666667,6.8328292842503
101.333333333333,6.86204678679632
104.333333333333,6.88425467274289
107.666666666667,6.90407998709885
112.666666666667,6.91366108270146
119.0,6.90432098765432
126.0,6.93441965687202
131.0,6.95033707442709
135.333333333333,6.95798872763738
142.333333333333,6.9693921072366
148.666666666667,6.97777162799994
155.0,6.96453169550951
164.666666666667,6.96856092657198
170.666666666667,6.9813536785304
180.666666666667,6.96175910289151
188.333333333333,6.94954057049932
197.0,6.95770613428408
204.333333333333,6.96833512023426
213.0,6.96690670661963
222.666666666667,6.98285714285714
234.0,7.00278868262101
243.666666666667,7.00605422834728
255.0,7.0010193556241
265.666666666667,6.99316526610644
277.0,7.00028477294093
291.0,7.00224189981345
303.666666666667,6.99903019400187
316.0,7.00576864936183
329.666666666667,7.0258174159199
346.0,7.01737637278247
363.0,7.00920183138484
380.0,6.98792213772347
402.666666666667,6.9809368708686
418.0,6.99638316686343
437.666666666667,7.00988205579235
458.666666666667,6.99554534634704
481.333333333333,6.99183855196205
505.666666666667,6.98914275871468
527.0,6.98574759746293
553.0,6.96865951904788
580.666666666667,6.962288733711
605.333333333333,6.98287445049326
631.333333333333,6.98319677006823
654.333333333333,7.00007208902153
684.0,6.99696366296376
715.0,7.00735983298366
748.666666666667,7.00383390492735
790.666666666667,7.0107339249609
821.666666666667,7.01622335409671
861.0,7.01713598263796
886.333333333333,7.01760300185383
908.666666666667,7.02273080003818
935.333333333333,7.02102962175349
960.666666666667,7.02268897857133
972.333333333333,7.02248240260573
985.666666666667,7.02626053234326
999.0,7.0266933600267
999.0,7.01801801801802
999.0,7.02869536202869
999.0,7.03236569903237
999.0,7.03536870203537
999.0,7.04237570904237
999.0,7.04204204204204
999.0,7.04804804804805
999.0,7.05839172505839
999.0,7.05805805805806
999.0,7.05538872205539
999.0,7.05372038705372
999.0,7.05405405405405
999.0,7.05038371705038
999.0,7.05338672005339
999.0,7.04671338004671
999.0,7.04738071404738
999.0,7.04437771104438
999.0,7.04971638304972
999.0,7.04437771104438
999.0,7.04371037704371
999.0,7.04704704704705
999.0,7.04637971304638
999.0,7.04404404404404
999.0,7.04170837504171
999.0,7.03937270603937
999.0,7.0357023690357
999.0,7.0296963630297
999.0,7.0326993660327
999.0,7.0367033700367
999.0,7.03536870203537
999.0,7.03403403403403
999.0,7.03903903903904
999.0,7.0387053720387
999.0,7.03970637303971
999.0,7.04237570904238
999.0,7.04304304304304
999.0,7.04337671004338
999.0,7.04804804804805
999.0,7.04671338004671
999.0,7.0387053720387
999.0,7.03837170503837
999.0,7.03636970303637
999.0,7.03436770103437
999.0,7.03203203203203
999.0,7.03737070403737
999.0,7.03870537203871
999.0,7.04237570904238
999.0,7.03937270603937
999.0,7.03903903903904
999.0,7.0326993660327
999.0,7.03303303303303
999.0,7.03403403403403
999.0,7.0286953620287
999.0,7.04237570904238
999.0,7.04637971304638
999.0,7.05171838505172
999.0,7.05138471805139
999.0,7.05338672005339
999.0,7.05839172505839
999.0,7.05538872205539
999.0,7.05338672005339
999.0,7.05071738405072
