forward_400c_num_avg,forward_400c_rate_avg
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
10.0,5.5
9.66666666666667,5.55555555555556
10.6666666666667,5.97272727272727
11.6666666666667,6.23232323232323
12.6666666666667,6.37179487179487
12.6666666666667,6.37179487179487
13.6666666666667,6.41758241758242
13.6666666666667,6.41758241758242
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
14.6666666666667,6.38888888888889
17.6666666666667,6.7004357298475
17.6666666666667,6.7004357298475
19.6666666666667,6.93421052631579
19.6666666666667,6.93421052631579
19.6666666666667,6.93421052631579
22.3333333333333,6.94616977225673
22.3333333333333,6.94616977225673
22.3333333333333,6.94616977225673
24.0,6.95212121212121
24.3333333333333,6.95014492753623
28.0,7.34815727057107
28.3333333333333,7.3690932311622
28.3333333333333,7.3690932311622
32.3333333333333,7.19908765070055
35.3333333333333,7.35185185185185
35.3333333333333,7.35185185185185
35.3333333333333,7.35185185185185
35.3333333333333,7.35185185185185
39.3333333333333,7.41754385964912
39.3333333333333,7.41754385964912
45.0,7.51969696969697
48.6666666666667,7.70555555555556
48.6666666666667,7.70555555555556
53.3333333333333,7.67022792022792
53.3333333333333,7.67022792022792
61.3333333333333,7.84354838709677
61.3333333333333,7.84354838709677
61.3333333333333,7.84354838709677
61.3333333333333,7.84354838709677
61.3333333333333,7.84354838709677
71.6666666666667,7.59823969293892
90.3333333333333,8.00390640731344
90.3333333333333,8.00390640731344
90.3333333333333,8.00390640731344
91.6666666666667,8.02033748137409
91.6666666666667,8.02033748137409
107.666666666667,8.16569098587447
114.333333333333,8.098927381686
115.333333333333,8.08223898413096
115.333333333333,8.08223898413096
119.333333333333,7.97885969249605
148.666666666667,8.37543798747041
148.666666666667,8.37543798747041
164.666666666667,8.33905828471046
164.666666666667,8.33905828471046
167.0,8.34992784992785
167.333333333333,8.35140713986868
183.333333333333,8.21157115558989
209.0,8.30832241422544
208.666666666667,8.31040804789002
208.666666666667,8.31040804789002
266.333333333333,8.67401241454275
283.0,8.5860965051209
283.0,8.5860965051209
283.0,8.5860965051209
285.333333333333,8.54537082613265
317.333333333333,8.49048843849675
322.666666666667,8.50087222562911
322.666666666667,8.50087222562911
386.0,8.58265258273438
390.0,8.54589817869304
452.666666666667,8.70038507255922
511.0,8.84874590136227
511.0,8.84874590136227
526.666666666667,8.76400156370709
526.666666666667,8.76400156370709
552.0,8.6834793749688
557.666666666667,8.66599468225104
569.0,8.67229769363718
632.0,8.60524630569831
750.666666666667,8.66675345076184
767.333333333333,8.68525621289389
985.0,8.97561197561198
984.333333333333,8.979291014062
981.666666666667,8.97938133853627
981.0,8.98141536208002
980.0,8.9811064220375
979.333333333333,8.98039573736854
979.0,8.98006413340424
992.333333333333,8.98141219031849
998.666666666667,8.93226459592525
999.0,8.90357023690357
999.0,8.89856523189856
999.0,8.89823156489823
999.0,8.89389389389389
999.0,8.88755422088755
999.0,8.87087087087087
999.0,8.87687687687688
999.0,8.88254921588255
999.0,8.88722055388722
999.0,8.8672005338672
999.0,8.8641975308642
999.0,8.87387387387387
999.0,8.88755422088755
999.0,8.89422756089423
999.0,8.89489489489489
999.0,8.88188188188188
999.0,8.87954621287955
999.0,8.87787787787788
999.0,8.87420754087421
999.0,8.86886886886887
999.0,8.87253920587254
999.0,8.87821154487821
999.0,8.88221554888221
999.0,8.88188188188188
999.0,8.88154821488155
999.0,8.87620954287621
999.0,8.87654320987654
999.0,8.87787787787788
999.0,8.87721054387721
999.0,8.87320653987321
