forward_800c_num_avg,forward_800c_rate_avg
10.0,5.5
10.0,5.5
10.0,5.5
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
9.66666666666667,5.44444444444444
10.6666666666667,5.77878787878788
11.6666666666667,6.14141414141414
12.6666666666667,6.31623931623932
12.6666666666667,6.31623931623932
13.3333333333333,6.34920634920635
13.3333333333333,6.34920634920635
14.3333333333333,6.2991452991453
14.3333333333333,6.2991452991453
14.3333333333333,6.2991452991453
14.3333333333333,6.2991452991453
16.3333333333333,6.3437908496732
18.3333333333333,6.61506707946336
19.3333333333333,6.72037037037037
19.3333333333333,6.72037037037037
20.0,6.76457811194653
22.0,6.68203776899429
22.0,6.68203776899429
22.6666666666667,6.73309178743961
22.6666666666667,6.73309178743961
23.3333333333333,6.76666666666667
24.0,6.82376068376069
26.0,6.93022533022533
27.0,7.0320987654321
31.6666666666667,7.00379848909261
33.3333333333333,7.0984126984127
34.6666666666667,7.15393518518518
36.0,7.20614732379438
37.0,7.16315789473684
38.3333333333333,7.21716524216524
38.3333333333333,7.21716524216524
40.3333333333333,7.17411455698466
42.3333333333333,7.23532695374801
45.3333333333333,7.33900204693536
49.3333333333333,7.45912790502136
52.6666666666667,7.56218461836229
56.0,7.55375809144766
57.0,7.55662755323772
59.3333333333333,7.61034886143294
63.0,7.60827907724459
65.0,7.62541994033762
68.6666666666667,7.43763227513227
72.0,7.46262626262626
76.0,7.52526522773002
82.0,7.64625711565736
90.6666666666667,7.69477730027071
92.6666666666667,7.71864510674276
97.0,7.7320449391878
102.333333333333,7.74973031283711
108.666666666667,7.75446718584902
111.333333333333,7.77937843114133
115.333333333333,7.76693717985636
120.666666666667,7.77448934648934
126.333333333333,7.78836254259945
132.666666666667,7.82639228987926
143.0,7.86806522632469
155.333333333333,7.88799281712305
163.666666666667,7.9434403519536
177.0,7.89488603821298
185.666666666667,7.89885504881158
192.0,7.9040684156815
197.666666666667,7.91813643624156
207.333333333333,7.91575710510296
214.0,7.93806689342403
224.666666666667,7.94948956670621
241.0,7.95835253301771
262.333333333333,7.97551894595286
282.333333333333,8.00268720756263
300.666666666667,8.01651480924029
315.0,8.03049149832525
323.666666666667,8.027236545667
346.333333333333,8.03481868729797
362.333333333333,8.02907654771358
379.0,8.02039773865423
392.333333333333,8.0219336426233
418.333333333333,8.04251734125826
449.333333333333,8.076175668459
481.0,8.09097162773633
507.0,8.11873053226373
535.666666666667,8.11359023341005
565.666666666667,8.13784019954256
594.666666666667,8.15271022613848
628.333333333333,8.14486656889062
655.0,8.13155114852333
684.666666666667,8.13264545187383
727.0,8.13562225643674
767.666666666667,8.14583339708105
813.333333333333,8.15865411442236
861.0,8.17748493613402
927.0,8.19718055890831
967.666666666667,8.21030503707678
999.0,8.19052385719052
999.0,8.17751084417751
999.0,8.17617617617618
999.0,8.16916916916917
999.0,8.17217217217217
999.0,8.17617617617618
999.0,8.17450784117451
999.0,8.17417417417417
999.0,8.17584250917584
999.0,8.17884551217884
999.0,8.17717717717718
999.0,8.17550884217551
999.0,8.17317317317317
999.0,8.18018018018018
999.0,8.18785452118785
999.0,8.18718718718719
999.0,8.18952285618952
999.0,8.19252585919252
999.0,8.18485151818485
999.0,8.18651985318652
999.0,8.18752085418752
999.0,8.18018018018018
999.0,8.17484150817484
999.0,8.17384050717384
999.0,8.17350684017351
999.0,8.17684351017684
999.0,8.16816816816817
999.0,8.17217217217217
999.0,8.1675008341675
999.0,8.17183850517184
