forward_num,forward_rate,organism_num,organism_rate
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
11,5.81818181818182,11,5.81818181818182
12,6.16666666666667,12,6.16666666666667
13,6.23076923076923,13,6.23076923076923
13,6.23076923076923,13,6.23076923076923
14,6.21428571428571,14,6.21428571428571
14,6.21428571428571,14,6.21428571428571
15,6.26666666666667,15,6.26666666666667
15,6.26666666666667,15,6.26666666666667
15,6.26666666666667,15,6.26666666666667
15,6.26666666666667,15,6.26666666666667
17,6.41176470588235,17,6.41176470588235
19,6.73684210526316,19,6.73684210526316
20,6.8,20,6.8
20,6.8,20,6.8
20,6.8,20,6.8
22,6.72727272727273,22,6.72727272727273
22,6.72727272727273,22,6.72727272727273
23,6.78260869565217,23,6.78260869565217
23,6.78260869565217,23,6.78260869565217
24,6.83333333333333,24,6.83333333333333
25,6.92,25,6.92
30,7.13333333333333,30,7.13333333333333
30,7.13333333333333,30,7.13333333333333
34,7.08823529411765,34,7.08823529411765
35,7.17142857142857,35,7.17142857142857
36,7.22222222222222,36,7.22222222222222
37,7.24324324324324,37,7.24324324324324
38,7.23684210526316,38,7.23684210526316
39,7.28205128205128,39,7.28205128205128
39,7.28205128205128,39,7.28205128205128
41,7.24390243902439,41,7.24390243902439
44,7.29545454545455,44,7.29545454545455
48,7.39583333333333,48,7.39583333333333
53,7.54716981132075,53,7.54716981132075
57,7.64912280701754,57,7.64912280701754
59,7.64406779661017,59,7.64406779661017
60,7.65,60,7.65
61,7.68852459016393,61,7.68852459016393
65,7.64615384615385,65,7.64615384615385
67,7.67164179104478,67,7.67164179104478
70,7.51428571428571,70,7.51428571428571
75,7.54666666666667,75,7.54666666666667
80,7.625,80,7.625
86,7.75581395348837,86,7.75581395348837
97,7.79381443298969,97,7.79381443298969
100,7.83,100,7.83
105,7.81904761904762,105,7.81904761904762
108,7.83333333333333,108,7.83333333333333
115,7.79130434782609,115,7.79130434782609
117,7.79487179487179,117,7.79487179487179
119,7.79831932773109,119,7.79831932773109
125,7.784,125,7.784
133,7.83458646616541,133,7.83458646616541
141,7.87943262411348,141,7.87943262411348
153,7.95424836601307,153,7.95424836601307
164,7.95121951219512,164,7.95121951219512
174,7.98275862068965,174,7.98275862068965
189,7.93650793650794,189,7.93650793650794
196,7.91836734693878,196,7.91836734693878
203,7.92610837438424,203,7.92610837438424
207,7.93719806763285,207,7.93719806763285
217,7.93548387096774,217,7.93548387096774
224,7.95535714285714,224,7.95535714285714
238,7.96638655462185,238,7.96638655462185
256,8.01171875,256,8.01171875
284,8.01760563380282,284,8.01760563380282
304,8.02302631578947,304,8.02302631578947
322,8.08074534161491,322,8.08074534161491
332,8.09638554216867,332,8.09638554216867
339,8.10029498525074,339,8.10029498525074
362,8.09668508287293,362,8.09668508287293
373,8.07506702412869,373,8.07506702412869
393,8.05089058524173,393,8.05089058524173
407,8.05405405405405,407,8.05405405405405
440,8.08181818181818,440,8.08181818181818
481,8.11642411642412,481,8.11642411642412
520,8.125,520,8.125
547,8.16087751371115,547,8.16087751371115
580,8.14827586206897,580,8.14827586206897
607,8.17298187808896,607,8.17298187808896
634,8.18769716088328,634,8.18769716088328
665,8.16992481203008,665,8.16992481203008
688,8.13372093023256,688,8.13372093023256
721,8.11373092926491,721,8.11373092926491
765,8.1281045751634,765,8.1281045751634
815,8.14846625766871,815,8.14846625766871
872,8.16399082568807,872,8.16399082568807
928,8.17780172413793,928,8.17780172413793
992,8.20766129032258,992,8.20766129032258
999,8.20820820820821,999,8.20820820820821
999,8.19319319319319,999,8.19319319319319
999,8.19319319319319,999,8.19319319319319
999,8.19319319319319,999,8.19319319319319
999,8.19319319319319,999,8.19319319319319
999,8.1961961961962,999,8.1961961961962
999,8.2022022022022,999,8.2022022022022
999,8.2012012012012,999,8.2012012012012
999,8.2022022022022,999,8.2022022022022
999,8.2022022022022,999,8.2022022022022
999,8.21121121121121,999,8.21121121121121
999,8.21321321321321,999,8.21321321321321
999,8.21221221221221,999,8.21221221221221
999,8.21321321321321,999,8.21321321321321
999,8.21621621621622,999,8.21621621621622
999,8.23323323323323,999,8.23323323323323
999,8.22822822822823,999,8.22822822822823
999,8.22222222222222,999,8.22222222222222
999,8.22422422422422,999,8.22422422422422
999,8.21421421421421,999,8.21421421421421
999,8.20520520520521,999,8.20520520520521
999,8.20920920920921,999,8.20920920920921
999,8.1991991991992,999,8.1991991991992
999,8.19419419419419,999,8.19419419419419
999,8.19319319319319,999,8.19319319319319
999,8.19319319319319,999,8.19319319319319
999,8.1981981981982,999,8.1981981981982
999,8.19119119119119,999,8.19119119119119
999,8.1991991991992,999,8.1991991991992
999,8.1991991991992,999,8.1991991991992
999,8.1991991991992,999,8.1991991991992
999,8.19119119119119,999,8.19119119119119
999,8.18518518518519,999,8.18518518518519
999,8.17717717717718,999,8.17717717717718
999,8.18018018018018,999,8.18018018018018
999,8.17517517517518,999,8.17517517517518
999,8.18918918918919,999,8.18918918918919
999,8.1971971971972,999,8.1971971971972
999,8.1971971971972,999,8.1971971971972
999,8.20620620620621,999,8.20620620620621
999,8.1971971971972,999,8.1971971971972
999,8.2032032032032,999,8.2032032032032
999,8.2012012012012,999,8.2012012012012
999,8.18818818818819,999,8.18818818818819
999,8.18118118118118,999,8.18118118118118
999,8.1961961961962,999,8.1961961961962
999,8.1971971971972,999,8.1971971971972
999,8.19219219219219,999,8.19219219219219
999,8.18818818818819,999,8.18818818818819
999,8.18118118118118,999,8.18118118118118
999,8.18618618618619,999,8.18618618618619
999,8.18618618618619,999,8.18618618618619
999,8.1951951951952,999,8.1951951951952
999,8.1951951951952,999,8.1951951951952
999,8.2042042042042,999,8.2042042042042
999,8.21321321321321,999,8.21321321321321
999,8.22122122122122,999,8.22122122122122
999,8.22222222222222,999,8.22222222222222
999,8.21921921921922,999,8.21921921921922
999,8.22122122122122,999,8.22122122122122
999,8.21321321321321,999,8.21321321321321
999,8.21221221221221,999,8.21221221221221
999,8.22222222222222,999,8.22222222222222
999,8.21921921921922,999,8.21921921921922
999,8.21321321321321,999,8.21321321321321
999,8.21721721721722,999,8.21721721721722
999,8.22322322322322,999,8.22322322322322
999,8.22822822822823,999,8.22822822822823
999,8.22622622622623,999,8.22622622622623
999,8.23723723723724,999,8.23723723723724
999,8.23223223223223,999,8.23223223223223
999,8.23323323323323,999,8.23323323323323
999,8.23623623623624,999,8.23623623623624
999,8.24324324324324,999,8.24324324324324
999,8.24424424424424,999,8.24424424424424
999,8.25125125125125,999,8.25125125125125
999,8.24924924924925,999,8.24924924924925
999,8.25125125125125,999,8.25125125125125
999,8.24724724724725,999,8.24724724724725
999,8.24224224224224,999,8.24224224224224
999,8.23923923923924,999,8.23923923923924
999,8.23623623623624,999,8.23623623623624
999,8.23323323323323,999,8.23323323323323
999,8.23223223223223,999,8.23223223223223
999,8.23923923923924,999,8.23923923923924
999,8.22722722722723,999,8.22722722722723
999,8.24024024024024,999,8.24024024024024
999,8.24024024024024,999,8.24024024024024
999,8.24124124124124,999,8.24124124124124
999,8.24324324324324,999,8.24324324324324
999,8.24324324324324,999,8.24324324324324
999,8.24424424424424,999,8.24424424424424
999,8.24424424424424,999,8.24424424424424
999,8.24524524524525,999,8.24524524524525
999,8.24724724724725,999,8.24724724724725
999,8.23723723723724,999,8.23723723723724
999,8.24024024024024,999,8.24024024024024
