forward_1000c_num_avg,forward_1000c_rate_avg
10.0,5.5
9.66666666666667,5.40740740740741
9.66666666666667,5.40740740740741
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
9.33333333333333,5.57407407407407
10.3333333333333,5.80909090909091
11.3333333333333,5.91414141414141
12.0,5.93648018648019
12.0,5.93648018648019
13.0,5.98962148962149
13.0,5.98962148962149
13.0,5.98962148962149
14.0,6.01831501831502
14.0,6.01831501831502
14.0,6.01831501831502
16.0,6.10277777777778
16.0,6.10277777777778
16.0,6.10277777777778
18.0,6.3337919963307
18.0,6.3337919963307
19.6666666666667,6.31904761904762
20.6666666666667,6.30371383002962
21.3333333333333,6.34032999164578
21.3333333333333,6.34032999164578
22.6666666666667,6.36072463768116
22.6666666666667,6.36072463768116
25.0,6.4041248606466
25.0,6.4041248606466
27.3333333333333,6.31318681318681
29.6666666666667,6.36267281105991
29.6666666666667,6.36267281105991
30.6666666666667,6.45982804968484
33.0,6.53638691058046
33.6666666666667,6.55360531309298
34.0,6.55752688172043
36.0,6.49561403508772
37.3333333333333,6.55354449472096
38.0,6.59264705882353
39.3333333333333,6.58378500451671
42.3333333333333,6.64205209994684
43.3333333333333,6.58810850984764
48.3333333333333,6.64156268568033
49.0,6.64572649572649
52.0,6.6844474969475
54.3333333333333,6.68377095059904
59.0,6.59180361128018
60.6666666666667,6.56905864197531
64.6666666666667,6.58177339901478
65.3333333333333,6.60138124215203
68.3333333333333,6.6334289452496
71.0,6.67753786174839
72.3333333333333,6.68732105033475
78.0,6.7264829982626
79.6666666666667,6.73959131545338
83.6666666666667,6.74344287906776
87.6666666666667,6.7615594233474
93.0,6.75613336409629
97.0,6.77752470255653
102.333333333333,6.77701465201465
107.333333333333,6.82562964001779
110.666666666667,6.8294749053263
117.666666666667,6.80092114325069
124.0,6.79709136801627
127.666666666667,6.80176331117553
136.0,6.80041434799446
141.0,6.83067649196682
147.0,6.80890665899148
155.0,6.83515398493648
163.666666666667,6.87640231310809
168.333333333333,6.88024064561628
177.0,6.90067571707491
185.333333333333,6.90609119193425
191.666666666667,6.91993074847801
202.666666666667,6.90748860672127
210.0,6.90679421014069
221.333333333333,6.90848367431519
232.666666666667,6.89228091489228
241.666666666667,6.92836299180704
257.333333333333,6.90584967677478
267.666666666667,6.87629017462746
283.0,6.90515171155064
300.0,6.88618658875697
311.666666666667,6.88820132520443
327.0,6.8998831401271
343.0,6.89554217337796
357.0,6.90514813665966
371.333333333333,6.91440372933918
389.666666666667,6.90188346469662
407.333333333333,6.91522112539062
422.666666666667,6.93218700633955
446.0,6.93057665539497
470.333333333333,6.93631587453647
488.666666666667,6.92978937244947
515.0,6.9418516109906
539.666666666667,6.9527339766706
565.666666666667,6.91614922725262
595.333333333333,6.91205689677494
622.0,6.91592080264914
655.666666666667,6.91373461661609
688.0,6.91283995473952
722.666666666667,6.91709452842292
758.666666666667,6.92540002749083
794.333333333333,6.92304862873714
826.333333333333,6.93458239371703
868.666666666667,6.92924551255183
900.666666666667,6.93043584988386
931.333333333333,6.95096489562416
957.0,6.95104726719847
968.333333333333,6.95841780773791
984.0,6.9552225181156
999.0,6.95562228895562
999.0,6.95962629295963
999.0,6.94928261594928
999.0,6.95261928595262
999.0,6.94961628294961
999.0,6.94828161494828
999.0,6.95428762095428
999.0,6.94661327994661
999.0,6.95295295295295
999.0,6.95662328995662
999.0,6.95562228895562
999.0,6.95495495495496
999.0,6.95128461795128
999.0,6.95195195195195
999.0,6.95729062395729
999.0,6.95628962295629
999.0,6.95729062395729
999.0,6.95662328995662
999.0,6.96096096096096
999.0,6.96096096096096
999.0,6.96062729396063
999.0,6.95995995995996
999.0,6.96496496496496
999.0,6.9662996329663
999.0,6.9673006339673
999.0,6.96596596596596
999.0,6.95895895895896
999.0,6.95762429095762
