reverse_num,reverse_rate,organism_num,organism_rate
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
11,5.81818181818182,11,5.81818181818182
12,6.16666666666667,12,6.16666666666667
13,6.38461538461539,13,6.38461538461539
13,6.38461538461539,13,6.38461538461539
14,6.5,14,6.5
14,6.5,14,6.5
15,6.46666666666667,15,6.46666666666667
15,6.46666666666667,15,6.46666666666667
15,6.46666666666667,15,6.46666666666667
15,6.46666666666667,15,6.46666666666667
16,6.375,16,6.375
18,6.66666666666667,18,6.66666666666667
20,6.8,20,6.8
20,6.8,20,6.8
21,6.85714285714286,21,6.85714285714286
23,6.82608695652174,23,6.82608695652174
23,6.82608695652174,23,6.82608695652174
24,6.91666666666667,24,6.91666666666667
24,6.91666666666667,24,6.91666666666667
25,6.92,25,6.92
25,6.92,25,6.92
26,7.0,26,7.0
28,7.17857142857143,28,7.17857142857143
33,7.03030303030303,33,7.03030303030303
34,7.05882352941176,34,7.05882352941176
37,7.08108108108108,37,7.08108108108108
39,7.15384615384615,39,7.15384615384615
39,7.15384615384615,39,7.15384615384615
41,7.24390243902439,41,7.24390243902439
41,7.24390243902439,41,7.24390243902439
44,7.18181818181818,44,7.18181818181818
45,7.22222222222222,45,7.22222222222222
48,7.3125,48,7.3125
52,7.38461538461539,52,7.38461538461539
53,7.43396226415094,53,7.43396226415094
56,7.48214285714286,56,7.48214285714286
58,7.51724137931035,58,7.51724137931035
61,7.52459016393443,61,7.52459016393443
64,7.546875,64,7.546875
67,7.58208955223881,67,7.58208955223881
76,7.34210526315789,76,7.34210526315789
80,7.4,80,7.4
82,7.41463414634146,82,7.41463414634146
85,7.48235294117647,85,7.48235294117647
90,7.6,90,7.6
94,7.63829787234043,94,7.63829787234043
98,7.69387755102041,98,7.69387755102041
101,7.72277227722772,101,7.72277227722772
108,7.71296296296296,108,7.71296296296296
112,7.74107142857143,112,7.74107142857143
119,7.70588235294118,119,7.70588235294118
128,7.671875,128,7.671875
134,7.6865671641791,134,7.6865671641791
140,7.73571428571429,140,7.73571428571429
152,7.76973684210526,152,7.76973684210526
163,7.80368098159509,163,7.80368098159509
169,7.84023668639053,169,7.84023668639053
182,7.76373626373626,182,7.76373626373626
189,7.75661375661376,189,7.75661375661376
195,7.78461538461538,195,7.78461538461538
202,7.81683168316832,202,7.81683168316832
212,7.84433962264151,212,7.84433962264151
219,7.85388127853881,219,7.85388127853881
235,7.85106382978723,235,7.85106382978723
249,7.90361445783132,249,7.90361445783132
273,7.89377289377289,273,7.89377289377289
289,7.91349480968858,289,7.91349480968858
304,7.90131578947368,304,7.90131578947368
318,7.91509433962264,318,7.91509433962264
328,7.9359756097561,328,7.9359756097561
345,7.94202898550725,345,7.94202898550725
363,7.89256198347107,363,7.89256198347107
383,7.91383812010444,383,7.91383812010444
396,7.94191919191919,396,7.94191919191919
428,7.92056074766355,428,7.92056074766355
448,7.94196428571429,448,7.94196428571429
482,7.97302904564315,482,7.97302904564315
522,8.00191570881226,522,8.00191570881226
552,8.02173913043478,552,8.02173913043478
576,8.04166666666667,576,8.04166666666667
607,8.05766062602965,607,8.05766062602965
631,8.05705229793978,631,8.05705229793978
661,8.0695915279879,661,8.0695915279879
693,8.07359307359307,693,8.07359307359307
720,8.09166666666667,720,8.09166666666667
761,8.11169513797635,761,8.11169513797635
801,8.14357053682896,801,8.14357053682896
857,8.1610268378063,857,8.1610268378063
907,8.17089305402426,907,8.17089305402426
964,8.17219917012448,964,8.17219917012448
999,8.15815815815816,999,8.15815815815816
999,8.13513513513514,999,8.13513513513514
999,8.12312312312312,999,8.12312312312312
999,8.10610610610611,999,8.10610610610611
999,8.10910910910911,999,8.10910910910911
999,8.11211211211211,999,8.11211211211211
999,8.11811811811812,999,8.11811811811812
999,8.12712712712713,999,8.12712712712713
999,8.11011011011011,999,8.11011011011011
999,8.1021021021021,999,8.1021021021021
999,8.09309309309309,999,8.09309309309309
999,8.09209209209209,999,8.09209209209209
999,8.0960960960961,999,8.0960960960961
999,8.08808808808809,999,8.08808808808809
999,8.08908908908909,999,8.08908908908909
999,8.0970970970971,999,8.0970970970971
999,8.0990990990991,999,8.0990990990991
999,8.11011011011011,999,8.11011011011011
999,8.11711711711712,999,8.11711711711712
999,8.10810810810811,999,8.10810810810811
999,8.1001001001001,999,8.1001001001001
999,8.1001001001001,999,8.1001001001001
999,8.09409409409409,999,8.09409409409409
999,8.08208208208208,999,8.08208208208208
999,8.09409409409409,999,8.09409409409409
999,8.08008008008008,999,8.08008008008008
999,8.07207207207207,999,8.07207207207207
999,8.07207207207207,999,8.07207207207207
999,8.06706706706707,999,8.06706706706707
999,8.07507507507508,999,8.07507507507508
999,8.07907907907908,999,8.07907907907908
999,8.07707707707708,999,8.07707707707708
999,8.08408408408408,999,8.08408408408408
999,8.09209209209209,999,8.09209209209209
999,8.08008008008008,999,8.08008008008008
999,8.07607607607608,999,8.07607607607608
999,8.07207207207207,999,8.07207207207207
999,8.07307307307307,999,8.07307307307307
999,8.08108108108108,999,8.08108108108108
999,8.08908908908909,999,8.08908908908909
999,8.08408408408408,999,8.08408408408408
999,8.08608608608609,999,8.08608608608609
999,8.1001001001001,999,8.1001001001001
999,8.1021021021021,999,8.1021021021021
999,8.10710710710711,999,8.10710710710711
999,8.11211211211211,999,8.11211211211211
999,8.12712712712713,999,8.12712712712713
999,8.12812812812813,999,8.12812812812813
999,8.13113113113113,999,8.13113113113113
999,8.12612612612613,999,8.12612612612613
999,8.11211211211211,999,8.11211211211211
999,8.10710710710711,999,8.10710710710711
999,8.1031031031031,999,8.1031031031031
999,8.09309309309309,999,8.09309309309309
999,8.08008008008008,999,8.08008008008008
999,8.06906906906907,999,8.06906906906907
999,8.06206206206206,999,8.06206206206206
999,8.06806806806807,999,8.06806806806807
999,8.06506506506507,999,8.06506506506507
999,8.06106106106106,999,8.06106106106106
999,8.06706706706707,999,8.06706706706707
999,8.07107107107107,999,8.07107107107107
999,8.07107107107107,999,8.07107107107107
999,8.07207207207207,999,8.07207207207207
999,8.07207207207207,999,8.07207207207207
999,8.06506506506507,999,8.06506506506507
999,8.07407407407407,999,8.07407407407407
999,8.07207207207207,999,8.07207207207207
999,8.08708708708709,999,8.08708708708709
999,8.08608608608609,999,8.08608608608609
999,8.07807807807808,999,8.07807807807808
999,8.09009009009009,999,8.09009009009009
999,8.07107107107107,999,8.07107107107107
999,8.08608608608609,999,8.08608608608609
999,8.09109109109109,999,8.09109109109109
999,8.09009009009009,999,8.09009009009009
999,8.08608608608609,999,8.08608608608609
999,8.07707707707708,999,8.07707707707708
999,8.08008008008008,999,8.08008008008008
999,8.08108108108108,999,8.08108108108108
999,8.08508508508509,999,8.08508508508509
999,8.08308308308308,999,8.08308308308308
999,8.07907907907908,999,8.07907907907908
999,8.06906906906907,999,8.06906906906907
999,8.06906906906907,999,8.06906906906907
999,8.07107107107107,999,8.07107107107107
999,8.07807807807808,999,8.07807807807808
999,8.07307307307307,999,8.07307307307307
999,8.08008008008008,999,8.08008008008008
999,8.07307307307307,999,8.07307307307307
999,8.07107107107107,999,8.07107107107107
999,8.06706706706707,999,8.06706706706707
999,8.07207207207207,999,8.07207207207207
999,8.07207207207207,999,8.07207207207207
999,8.06506506506507,999,8.06506506506507
999,8.05805805805806,999,8.05805805805806
999,8.05705705705706,999,8.05705705705706
