forward_num,forward_rate,organism_num,organism_rate
10,5.5,10,5.5
10,5.5,10,5.5
10,5.5,10,5.5
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
9,6.0,9,6.0
10,6.2,10,6.2
11,6.27272727272727,11,6.27272727272727
12,6.25,12,6.25
12,6.25,12,6.25
13,6.23076923076923,13,6.23076923076923
13,6.23076923076923,13,6.23076923076923
13,6.23076923076923,13,6.23076923076923
14,6.28571428571429,14,6.28571428571429
14,6.28571428571429,14,6.28571428571429
14,6.28571428571429,14,6.28571428571429
16,6.375,16,6.375
16,6.375,16,6.375
16,6.375,16,6.375
18,6.55555555555556,18,6.55555555555556
18,6.55555555555556,18,6.55555555555556
20,6.6,20,6.6
21,6.57142857142857,21,6.57142857142857
21,6.57142857142857,21,6.57142857142857
21,6.57142857142857,21,6.57142857142857
23,6.65217391304348,23,6.65217391304348
23,6.65217391304348,23,6.65217391304348
26,6.69230769230769,26,6.69230769230769
26,6.69230769230769,26,6.69230769230769
28,6.60714285714286,28,6.60714285714286
31,6.64516129032258,31,6.64516129032258
31,6.64516129032258,31,6.64516129032258
32,6.71875,32,6.71875
35,6.77142857142857,35,6.77142857142857
36,6.75,36,6.75
36,6.75,36,6.75
38,6.65789473684211,38,6.65789473684211
39,6.69230769230769,39,6.69230769230769
40,6.775,40,6.775
41,6.78048780487805,41,6.78048780487805
45,6.93333333333333,45,6.93333333333333
46,6.91304347826087,46,6.91304347826087
51,6.90196078431373,51,6.90196078431373
52,6.90384615384615,52,6.90384615384615
56,6.91071428571429,56,6.91071428571429
59,6.93220338983051,59,6.93220338983051
62,6.82258064516129,62,6.82258064516129
64,6.796875,64,6.796875
70,6.81428571428571,70,6.81428571428571
70,6.81428571428571,70,6.81428571428571
72,6.81944444444444,72,6.81944444444444
76,6.85526315789474,76,6.85526315789474
78,6.85897435897436,78,6.85897435897436
85,6.87058823529412,85,6.87058823529412
87,6.89655172413793,87,6.89655172413793
92,6.90217391304348,92,6.90217391304348
96,6.92708333333333,96,6.92708333333333
101,6.96039603960396,101,6.96039603960396
107,6.96261682242991,107,6.96261682242991
112,7.0,112,7.0
116,7.00862068965517,116,7.00862068965517
119,7.03361344537815,119,7.03361344537815
128,6.984375,128,6.984375
134,6.95522388059702,134,6.95522388059702
137,6.96350364963504,137,6.96350364963504
148,6.9527027027027,148,6.9527027027027
156,6.96794871794872,156,6.96794871794872
162,6.95679012345679,162,6.95679012345679
172,6.94767441860465,172,6.94767441860465
183,7.01092896174863,183,7.01092896174863
191,7.01047120418848,191,7.01047120418848
199,7.01507537688442,199,7.01507537688442
207,7.02898550724638,207,7.02898550724638
211,7.03791469194313,211,7.03791469194313
225,7.04444444444444,225,7.04444444444444
233,7.02575107296137,233,7.02575107296137
242,7.05785123966942,242,7.05785123966942
258,7.01550387596899,258,7.01550387596899
268,7.04850746268657,268,7.04850746268657
286,6.99300699300699,286,6.99300699300699
299,6.97658862876254,299,6.97658862876254
314,6.99363057324841,314,6.99363057324841
333,6.98798798798799,333,6.98798798798799
349,6.96275071633238,349,6.96275071633238
366,6.95901639344262,366,6.95901639344262
385,6.95844155844156,385,6.95844155844156
401,6.96758104738155,401,6.96758104738155
418,6.96172248803828,418,6.96172248803828
434,6.963133640553,434,6.963133640553
455,6.96923076923077,455,6.96923076923077
472,6.98093220338983,472,6.98093220338983
495,6.96565656565657,495,6.96565656565657
528,6.98295454545455,528,6.98295454545455
547,6.96709323583181,547,6.96709323583181
575,6.95304347826087,575,6.95304347826087
604,6.95860927152318,604,6.95860927152318
633,6.93838862559242,633,6.93838862559242
666,6.93243243243243,666,6.93243243243243
695,6.94532374100719,695,6.94532374100719
732,6.92486338797814,732,6.92486338797814
777,6.92535392535393,777,6.92535392535393
814,6.92751842751843,814,6.92751842751843
851,6.93772032902468,851,6.93772032902468
892,6.94170403587444,892,6.94170403587444
932,6.94635193133047,932,6.94635193133047
975,6.94871794871795,975,6.94871794871795
999,6.93993993993994,999,6.93993993993994
999,6.94194194194194,999,6.94194194194194
999,6.94394394394394,999,6.94394394394394
999,6.95295295295295,999,6.95295295295295
999,6.94294294294294,999,6.94294294294294
999,6.95095095095095,999,6.95095095095095
999,6.94894894894895,999,6.94894894894895
999,6.93293293293293,999,6.93293293293293
999,6.93993993993994,999,6.93993993993994
999,6.93393393393393,999,6.93393393393393
999,6.93193193193193,999,6.93193193193193
999,6.93493493493493,999,6.93493493493493
999,6.93293293293293,999,6.93293293293293
999,6.93493493493493,999,6.93493493493493
999,6.94094094094094,999,6.94094094094094
999,6.93993993993994,999,6.93993993993994
999,6.93593593593594,999,6.93593593593594
999,6.93093093093093,999,6.93093093093093
999,6.93293293293293,999,6.93293293293293
999,6.93993993993994,999,6.93993993993994
999,6.93993993993994,999,6.93993993993994
999,6.94294294294294,999,6.94294294294294
999,6.94594594594595,999,6.94594594594595
999,6.94894894894895,999,6.94894894894895
999,6.93493493493493,999,6.93493493493493
999,6.93593593593594,999,6.93593593593594
999,6.93693693693694,999,6.93693693693694
999,6.94494494494494,999,6.94494494494494
999,6.94694694694695,999,6.94694694694695
999,6.95195195195195,999,6.95195195195195
999,6.95495495495495,999,6.95495495495495
999,6.95095095095095,999,6.95095095095095
999,6.95195195195195,999,6.95195195195195
999,6.95395395395395,999,6.95395395395395
999,6.95195195195195,999,6.95195195195195
999,6.95195195195195,999,6.95195195195195
999,6.94694694694695,999,6.94694694694695
999,6.95095095095095,999,6.95095095095095
999,6.94994994994995,999,6.94994994994995
999,6.94094094094094,999,6.94094094094094
999,6.94194194194194,999,6.94194194194194
999,6.92192192192192,999,6.92192192192192
999,6.91791791791792,999,6.91791791791792
999,6.91191191191191,999,6.91191191191191
999,6.91291291291291,999,6.91291291291291
999,6.91191191191191,999,6.91191191191191
999,6.92492492492492,999,6.92492492492492
999,6.92792792792793,999,6.92792792792793
999,6.92292292292292,999,6.92292292292292
999,6.93793793793794,999,6.93793793793794
999,6.94294294294294,999,6.94294294294294
999,6.95795795795796,999,6.95795795795796
999,6.94794794794795,999,6.94794794794795
999,6.93293293293293,999,6.93293293293293
999,6.93593593593594,999,6.93593593593594
999,6.92192192192192,999,6.92192192192192
999,6.91891891891892,999,6.91891891891892
999,6.91691691691692,999,6.91691691691692
999,6.90790790790791,999,6.90790790790791
999,6.8998998998999,999,6.8998998998999
999,6.9049049049049,999,6.9049049049049
999,6.9039039039039,999,6.9039039039039
999,6.8978978978979,999,6.8978978978979
999,6.9019019019019,999,6.9019019019019
999,6.9009009009009,999,6.9009009009009
999,6.91191191191191,999,6.91191191191191
999,6.91491491491491,999,6.91491491491491
999,6.91991991991992,999,6.91991991991992
999,6.91791791791792,999,6.91791791791792
999,6.91891891891892,999,6.91891891891892
999,6.91991991991992,999,6.91991991991992
999,6.91291291291291,999,6.91291291291291
999,6.91091091091091,999,6.91091091091091
999,6.9009009009009,999,6.9009009009009
999,6.8968968968969,999,6.8968968968969
999,6.88088088088088,999,6.88088088088088
999,6.88588588588589,999,6.88588588588589
999,6.88288288288288,999,6.88288288288288
999,6.88288288288288,999,6.88288288288288
999,6.88988988988989,999,6.88988988988989
999,6.88288288288288,999,6.88288288288288
999,6.88288288288288,999,6.88288288288288
999,6.88488488488488,999,6.88488488488488
999,6.88388388388388,999,6.88388388388388
999,6.87687687687688,999,6.87687687687688
999,6.87687687687688,999,6.87687687687688
999,6.87487487487487,999,6.87487487487487
999,6.87587587587588,999,6.87587587587588
