forward_num,forward_rate,forward_num,forward_rate,forward_num,forward_rate
999,8.13613613613614,999,8.13913913913914,999,7.84184184184184
999,8.12712712712713,999,8.14514514514515,999,7.82882882882883
999,8.13613613613614,999,8.14114114114114,999,7.81781781781782
999,8.13113113113113,999,8.12912912912913,999,7.82982982982983
999,8.13713713713714,999,8.12312312312312,999,7.82382382382382
999,8.14414414414414,999,8.11911911911912,999,7.82082082082082
999,8.13913913913914,999,8.11911911911912,999,7.81381381381381
999,8.13713713713714,999,8.11311311311311,999,7.81381381381381
999,8.13813813813814,999,8.12712712712713,999,7.81681681681682
999,8.13313313313313,999,8.13613613613614,999,7.81381381381381
999,8.13013013013013,999,8.13913913913914,999,7.79379379379379
999,8.13213213213213,999,8.12212212212212,999,7.8018018018018
999,8.13513513513514,999,8.12512512512513,999,7.7997997997998
999,8.12912912912913,999,8.13713713713714,999,7.7987987987988
999,8.13313313313313,999,8.13113113113113,999,7.8018018018018
999,8.13813813813814,999,8.13713713713714,999,7.7987987987988
999,8.14114114114114,999,8.13313313313313,999,7.79479479479479
999,8.14214214214214,999,8.12612612612613,999,7.77477477477477
999,8.14214214214214,999,8.12212212212212,999,7.77177177177177
999,8.14914914914915,999,8.11811811811812,999,7.77077077077077
999,8.14814814814815,999,8.12112112112112,999,7.76876876876877
999,8.15315315315315,999,8.12512512512513,999,7.75675675675676
999,8.15215215215215,999,8.12112112112112,999,7.75075075075075
999,8.15115115115115,999,8.11811811811812,999,7.75675675675676
999,8.15615615615616,999,8.12712712712713,999,7.75775775775776
999,8.15815815815816,999,8.11511511511512,999,7.75075075075075
999,8.16316316316316,999,8.12612612612613,999,7.75075075075075
999,8.16816816816817,999,8.13013013013013,999,7.74774774774775
999,8.17717717717718,999,8.13113113113113,999,7.75275275275275
999,8.18118118118118,999,8.13513513513514,999,7.74274274274274
999,8.17517517517518,999,8.13313313313313,999,7.74374374374374
999,8.17417417417417,999,8.12012012012012,999,7.75275275275275
999,8.16216216216216,999,8.11911911911912,999,7.74774774774775
999,8.16116116116116,999,8.12612612612613,999,7.73873873873874
999,8.16716716716717,999,8.11411411411411,999,7.72272272272272
999,8.15615615615616,999,8.12912912912913,999,7.6996996996997
999,8.16216216216216,999,8.1031031031031,999,7.7007007007007
999,8.15215215215215,999,8.09309309309309,999,7.7017017017017
999,8.15815815815816,999,8.09209209209209,999,7.70770770770771
999,8.15715715715716,999,8.09309309309309,999,7.71771771771772
999,8.15715715715716,999,8.08808808808809,999,7.72772772772773
999,8.15515515515516,999,8.08008008008008,999,7.71771771771772
999,8.14414414414414,999,8.08308308308308,999,7.72272272272272
999,8.14514514514515,999,8.08808808808809,999,7.72272272272272
999,8.16616616616617,999,8.0970970970971,999,7.72572572572573
999,8.16216216216216,999,8.0970970970971,999,7.72472472472472
999,8.17217217217217,999,8.09009009009009,999,7.71771771771772
999,8.16116116116116,999,8.1031031031031,999,7.72172172172172
999,8.16816816816817,999,8.10510510510511,999,7.73173173173173
999,8.16416416416416,999,8.11311311311311,999,7.72272272272272
999,8.16716716716717,999,8.11411411411411,999,7.72472472472472
999,8.17617617617618,999,8.12512512512513,999,7.71071071071071
999,8.18218218218218,999,8.11511511511512,999,7.70970970970971
999,8.17917917917918,999,8.12112112112112,999,7.70870870870871
999,8.17717717717718,999,8.12512512512513,999,7.70770770770771
999,8.18518518518519,999,8.13213213213213,999,7.72072072072072
999,8.17617617617618,999,8.12912912912913,999,7.73273273273273
999,8.17617617617618,999,8.12612612612613,999,7.72572572572573
999,8.17117117117117,999,8.12712712712713,999,7.73273273273273
999,8.16716716716717,999,8.13713713713714,999,7.72472472472472
999,8.16316316316316,999,8.13313313313313,999,7.72372372372372
999,8.17017017017017,999,8.12312312312312,999,7.71371371371371
999,8.16716716716717,999,8.13313313313313,999,7.71971971971972
999,8.17317317317317,999,8.12112112112112,999,7.71371371371371
999,8.17117117117117,999,8.13013013013013,999,7.72472472472472
999,8.16116116116116,999,8.12612612612613,999,7.71271271271271
999,8.15815815815816,999,8.12012012012012,999,7.71571571571572
999,8.16916916916917,999,8.12412412412412,999,7.72472472472472
999,8.17617617617618,999,8.12012012012012,999,7.73373373373373
999,8.17717717717718,999,8.12412412412412,999,7.73073073073073
999,8.17817817817818,999,8.11511511511512,999,7.73473473473473
999,8.18418418418418,999,8.1041041041041,999,7.73773773773774
999,8.18918918918919,999,8.1041041041041,999,7.72872872872873
999,8.17917917917918,999,8.1021021021021,999,7.73673673673674
999,8.18518518518519,999,8.10610610610611,999,7.74874874874875
999,8.18118118118118,999,8.1011011011011,999,7.74874874874875
999,8.19019019019019,999,8.1041041041041,999,7.75075075075075
999,8.1971971971972,999,8.11011011011011,999,7.75775775775776
999,8.1961961961962,999,8.11611611611612,999,7.75875875875876
999,8.20620620620621,999,8.12012012012012,999,7.75975975975976
999,8.20820820820821,999,8.13013013013013,999,7.75875875875876
999,8.2042042042042,999,8.13413413413413,999,7.76176176176176
999,8.2012012012012,999,8.13713713713714,999,7.77377377377377
999,8.19419419419419,999,8.12412412412412,999,7.76876876876877
999,8.18418418418418,999,8.13313313313313,999,7.77577577577578
999,8.16716716716717,999,8.12312312312312,999,7.77177177177177
999,8.16116116116116,999,8.11111111111111,999,7.76976976976977
999,8.15115115115115,999,8.1001001001001,999,7.75975975975976
999,8.13813813813814,999,8.09109109109109,999,7.75275275275275
999,8.14514514514515,999,8.08908908908909,999,7.74774774774775
999,8.13613613613614,999,8.09309309309309,999,7.74574574574575
999,8.13813813813814,999,8.08608608608609,999,7.75375375375375
999,8.13013013013013,999,8.09209209209209,999,7.74774774774775
999,8.13413413413413,999,8.09409409409409,999,7.74674674674675
999,8.13113113113113,999,8.09409409409409,999,7.76076076076076
999,8.12412412412412,999,8.09409409409409,999,7.77277277277277
999,8.12212212212212,999,8.10710710710711,999,7.77677677677678
999,8.12312312312312,999,8.10710710710711,999,7.77077077077077
999,8.14114114114114,999,8.1041041041041,999,7.75675675675676
999,8.13013013013013,999,8.0950950950951,999,7.77277277277277
999,8.12612612612613,999,8.0990990990991,999,7.76376376376376
999,8.12712712712713,999,8.12012012012012,999,7.77277277277277
999,8.13913913913914,999,8.11911911911912,999,7.78378378378378
999,8.13313313313313,999,8.10910910910911,999,7.78278278278278
999,8.13313313313313,999,8.10710710710711,999,7.78978978978979
999,8.13513513513514,999,8.1021021021021,999,7.78978978978979
999,8.13013013013013,999,8.0970970970971,999,7.78478478478478
999,8.13213213213213,999,8.10710710710711,999,7.78878878878879
999,8.13813813813814,999,8.11111111111111,999,7.78278278278278
999,8.13613613613614,999,8.12812812812813,999,7.77577577577578
999,8.13113113113113,999,8.12212212212212,999,7.77577577577578
999,8.14714714714715,999,8.12812812812813,999,7.78178178178178
999,8.14114114114114,999,8.13513513513514,999,7.78278278278278
999,8.14214214214214,999,8.13313313313313,999,7.77877877877878
999,8.13713713713714,999,8.13313313313313,999,7.77777777777778
999,8.13913913913914,999,8.12712712712713,999,7.78278278278278
999,8.13913913913914,999,8.13113113113113,999,7.78078078078078
999,8.13413413413413,999,8.13813813813814,999,7.77877877877878
999,8.13313313313313,999,8.13813813813814,999,7.77477477477477
999,8.13013013013013,999,8.14514514514515,999,7.77777777777778
999,8.14014014014014,999,8.14714714714715,999,7.77077077077077
999,8.14014014014014,999,8.15015015015015,999,7.76976976976977
999,8.13513513513514,999,8.14614614614615,999,7.76476476476476
999,8.13313313313313,999,8.15415415415415,999,7.76076076076076
999,8.14314314314314,999,8.15315315315315,999,7.76476476476476
999,8.13813813813814,999,8.15215215215215,999,7.76976976976977
999,8.13713713713714,999,8.14814814814815,999,7.76176176176176
999,8.13513513513514,999,8.14714714714715,999,7.76176176176176
999,8.13913913913914,999,8.15015015015015,999,7.76076076076076
999,8.13613613613614,999,8.14414414414414,999,7.76376376376376
999,8.12612612612613,999,8.14614614614615,999,7.77477477477477
999,8.14214214214214,999,8.15415415415415,999,7.77077077077077
999,8.14314314314314,999,8.15815815815816,999,7.77177177177177
999,8.13913913913914,999,8.16416416416416,999,7.76276276276276
999,8.12412412412412,999,8.17017017017017,999,7.75975975975976
999,8.11611611611612,999,8.17017017017017,999,7.75975975975976
999,8.11411411411411,999,8.18118118118118,999,7.76476476476476
999,8.11011011011011,999,8.17517517517518,999,7.76476476476476
999,8.10610610610611,999,8.18318318318318,999,7.76376376376376
999,8.1041041041041,999,8.18418418418418,999,7.76376376376376
999,8.1011011011011,999,8.18318318318318,999,7.76476476476476
999,8.0960960960961,999,8.18318318318318,999,7.77277277277277
999,8.1021021021021,999,8.17917917917918,999,7.76876876876877
999,8.1041041041041,999,8.18318318318318,999,7.77477477477477
999,8.0950950950951,999,8.19119119119119,999,7.77977977977978
999,8.1001001001001,999,8.19219219219219,999,7.77677677677678
999,8.1041041041041,999,8.1981981981982,999,7.78578578578579
999,8.0960960960961,999,8.1971971971972,999,7.78578578578579
999,8.10510510510511,999,8.2022022022022,999,7.78178178178178
999,8.1011011011011,999,8.20620620620621,999,7.77377377377377
999,8.10810810810811,999,8.20820820820821,999,7.77877877877878
999,8.1041041041041,999,8.18618618618619,999,7.77677677677678
999,8.1001001001001,999,8.18718718718719,999,7.78178178178178
999,8.1031031031031,999,8.19019019019019,999,7.78178178178178
999,8.11311311311311,999,8.18418418418418,999,7.78678678678679
999,8.1011011011011,999,8.17717717717718,999,7.78578578578579
999,8.0970970970971,999,8.16016016016016,999,7.79379379379379
999,8.0980980980981,999,8.15815815815816,999,7.7987987987988
999,8.1021021021021,999,8.15715715715716,999,7.7967967967968
999,8.0980980980981,999,8.16416416416416,999,7.78978978978979
999,8.0950950950951,999,8.16716716716717,999,7.78778778778779
999,8.0970970970971,999,8.16916916916917,999,7.78978978978979
999,8.0970970970971,999,8.17517517517518,999,7.78978978978979
999,8.10810810810811,999,8.17317317317317,999,7.78078078078078
999,8.1031031031031,999,8.17617617617618,999,7.78178178178178
999,8.11111111111111,999,8.16316316316316,999,7.78978978978979
999,8.10710710710711,999,8.16416416416416,999,7.78578578578579
999,8.10510510510511,999,8.16916916916917,999,7.7987987987988
999,8.11311311311311,999,8.17117117117117,999,7.7967967967968
999,8.11211211211211,999,8.18018018018018,999,7.79279279279279
999,8.10910910910911,999,8.17717717717718,999,7.79179179179179
999,8.1001001001001,999,8.18618618618619,999,7.78978978978979
999,8.08708708708709,999,8.19419419419419,999,7.8038038038038
999,8.08908908908909,999,8.19119119119119,999,7.8038038038038
999,8.08608608608609,999,8.19319319319319,999,7.8018018018018
999,8.08508508508509,999,8.1991991991992,999,7.8018018018018
999,8.08308308308308,999,8.19419419419419,999,7.79279279279279
999,8.09109109109109,999,8.1961961961962,999,7.78678678678679
999,8.1001001001001,999,8.19119119119119,999,7.8018018018018
999,8.10610610610611,999,8.19119119119119,999,7.8018018018018
999,8.11111111111111,999,8.19319319319319,999,7.8038038038038
999,8.11611611611612,999,8.18118118118118,999,7.7997997997998
999,8.10710710710711,999,8.19019019019019,999,7.81081081081081
999,8.11511511511512,999,8.19219219219219,999,7.8038038038038
999,8.11711711711712,999,8.2022022022022,999,7.81181181181181
999,8.11211211211211,999,8.19219219219219,999,7.82782782782783
999,8.1041041041041,999,8.1951951951952,999,7.82782782782783
999,8.10610610610611,999,8.20520520520521,999,7.82982982982983
999,8.10510510510511,999,8.2032032032032,999,7.83883883883884
999,8.1001001001001,999,8.21721721721722,999,7.83183183183183
999,8.0990990990991,999,8.21521521521522,999,7.83383383383383
999,8.08908908908909,999,8.21921921921922,999,7.83683683683684
999,8.08408408408408,999,8.21421421421421,999,7.83183183183183
999,8.08108108108108,999,8.20920920920921,999,7.82282282282282
999,8.08408408408408,999,8.2042042042042,999,7.82282282282282
999,8.08208208208208,999,8.2042042042042,999,7.83283283283283
999,8.08708708708709,999,8.20520520520521,999,7.83283283283283
999,8.08608608608609,999,8.1981981981982,999,7.83383383383383
999,8.08108108108108,999,8.2022022022022,999,7.84084084084084
999,8.09109109109109,999,8.21221221221221,999,7.84084084084084
999,8.08808808808809,999,8.20520520520521,999,7.83983983983984
999,8.0980980980981,999,8.2012012012012,999,7.82982982982983
999,8.1001001001001,999,8.2042042042042,999,7.81781781781782
999,8.1021021021021,999,8.21121121121121,999,7.82582582582583
999,8.10910910910911,999,8.20820820820821,999,7.82482482482482
999,8.1011011011011,999,8.19319319319319,999,7.83783783783784
999,8.11611611611612,999,8.2002002002002,999,7.84084084084084
999,8.11411411411411,999,8.19419419419419,999,7.84284284284284
999,8.12512512512513,999,8.19419419419419,999,7.85285285285285
999,8.11711711711712,999,8.2002002002002,999,7.84784784784785
999,8.13013013013013,999,8.1961961961962,999,7.84284284284284
999,8.13413413413413,999,8.19419419419419,999,7.83483483483483
999,8.13713713713714,999,8.1981981981982,999,7.83783783783784
999,8.12812812812813,999,8.2012012012012,999,7.84184184184184
999,8.13613613613614,999,8.20520520520521,999,7.84084084084084
999,8.13313313313313,999,8.21521521521522,999,7.85285285285285
999,8.13713713713714,999,8.21121121121121,999,7.84184184184184
999,8.14114114114114,999,8.21021021021021,999,7.84784784784785
999,8.14014014014014,999,8.21421421421421,999,7.84184184184184
999,8.13713713713714,999,8.20620620620621,999,7.84484484484484
999,8.14414414414414,999,8.20720720720721,999,7.83983983983984
999,8.14014014014014,999,8.20720720720721,999,7.82382382382382
999,8.13813813813814,999,8.2002002002002,999,7.82482482482482
999,8.13813813813814,999,8.20920920920921,999,7.82482482482482
999,8.13913913913914,999,8.21421421421421,999,7.82482482482482
999,8.14514514514515,999,8.20820820820821,999,7.83983983983984
999,8.14514514514515,999,8.23023023023023,999,7.83983983983984
999,8.14414414414414,999,8.23023023023023,999,7.83983983983984
999,8.14014014014014,999,8.23523523523524,999,7.84984984984985
999,8.14314314314314,999,8.24924924924925,999,7.84684684684685
999,8.13813813813814,999,8.24324324324324,999,7.85685685685686
999,8.13613613613614,999,8.25025025025025,999,7.85785785785786
999,8.14214214214214,999,8.25125125125125,999,7.85585585585586
999,8.14214214214214,999,8.25325325325325,999,7.84484484484484
999,8.16016016016016,999,8.25025025025025,999,7.84884884884885
999,8.16316316316316,999,8.25425425425425,999,7.85585585585586
999,8.16416416416416,999,8.24524524524525,999,7.85985985985986
999,8.16316316316316,999,8.24024024024024,999,7.85385385385385
999,8.16116116116116,999,8.24624624624625,999,7.83583583583584
999,8.15615615615616,999,8.24124124124124,999,7.81981981981982
999,8.15715715715716,999,8.23823823823824,999,7.82482482482482
999,8.16116116116116,999,8.24224224224224,999,7.81981981981982
999,8.16816816816817,999,8.24724724724725,999,7.80980980980981
999,8.17417417417417,999,8.24924924924925,999,7.81181181181181
999,8.17417417417417,999,8.24724724724725,999,7.8048048048048
999,8.17517517517518,999,8.24124124124124,999,7.80680680680681
999,8.17017017017017,999,8.24324324324324,999,7.81381381381381
999,8.17817817817818,999,8.24024024024024,999,7.81881881881882
999,8.18518518518519,999,8.25125125125125,999,7.82182182182182
999,8.17117117117117,999,8.25825825825826,999,7.80780780780781
999,8.16716716716717,999,8.26226226226226,999,7.80680680680681
999,8.17317317317317,999,8.26026026026026,999,7.7997997997998
999,8.17117117117117,999,8.26626626626627,999,7.81081081081081
999,8.17417417417417,999,8.27027027027027,999,7.80980980980981
999,8.17217217217217,999,8.27527527527528,999,7.81681681681682
999,8.16916916916917,999,8.27827827827828,999,7.81081081081081
999,8.17717717717718,999,8.28228228228228,999,7.81081081081081
999,8.18518518518519,999,8.28228228228228,999,7.81381381381381
999,8.18518518518519,999,8.28228228228228,999,7.80980980980981
999,8.18718718718719,999,8.28128128128128,999,7.81781781781782
999,8.18518518518519,999,8.28028028028028,999,7.81581581581582
999,8.18218218218218,999,8.28028028028028,999,7.82082082082082
999,8.17417417417417,999,8.28428428428428,999,7.82282282282282
999,8.18118118118118,999,8.29029029029029,999,7.81981981981982
999,8.18918918918919,999,8.28528528528529,999,7.81781781781782
999,8.19219219219219,999,8.28528528528529,999,7.81481481481481
999,8.1961961961962,999,8.28728728728729,999,7.81381381381381
999,8.1981981981982,999,8.29129129129129,999,7.82782782782783
999,8.2002002002002,999,8.28828828828829,999,7.83483483483483
999,8.1981981981982,999,8.29129129129129,999,7.82982982982983
999,8.2002002002002,999,8.28128128128128,999,7.84184184184184
999,8.19019019019019,999,8.27727727727728,999,7.83483483483483
999,8.19119119119119,999,8.27827827827828,999,7.82882882882883
999,8.19019019019019,999,8.27827827827828,999,7.82882882882883
999,8.2042042042042,999,8.27427427427427,999,7.83283283283283
999,8.20920920920921,999,8.27227227227227,999,7.83383383383383
999,8.21721721721722,999,8.27527527527528,999,7.82882882882883
999,8.22322322322322,999,8.27627627627628,999,7.82982982982983
999,8.22822822822823,999,8.27127127127127,999,7.82682682682683
999,8.22722722722723,999,8.27227227227227,999,7.82782782782783
999,8.21821821821822,999,8.27227227227227,999,7.83483483483483
999,8.22122122122122,999,8.26726726726727,999,7.82582582582583
999,8.21421421421421,999,8.27727727727728,999,7.82782782782783
999,8.20920920920921,999,8.28128128128128,999,7.81981981981982
999,8.2002002002002,999,8.27127127127127,999,7.81781781781782
999,8.2032032032032,999,8.27127127127127,999,7.81481481481481
999,8.20820820820821,999,8.26926926926927,999,7.81381381381381
999,8.2032032032032,999,8.27827827827828,999,7.81281281281281
999,8.1951951951952,999,8.27827827827828,999,7.8038038038038
999,8.18918918918919,999,8.27627627627628,999,7.8038038038038
999,8.18418418418418,999,8.28028028028028,999,7.81481481481481
999,8.17917917917918,999,8.27827827827828,999,7.80780780780781
999,8.18118118118118,999,8.27727727727728,999,7.81381381381381
999,8.17717717717718,999,8.27527527527528,999,7.8028028028028
999,8.17317317317317,999,8.27127127127127,999,7.7977977977978
999,8.17917917917918,999,8.26726726726727,999,7.78778778778779
999,8.17717717717718,999,8.27327327327327,999,7.78478478478478
999,8.17717717717718,999,8.27027027027027,999,7.77877877877878
999,8.18318318318318,999,8.26726726726727,999,7.77877877877878
999,8.18118118118118,999,8.26226226226226,999,7.78878878878879
999,8.17517517517518,999,8.26526526526527,999,7.77977977977978
999,8.17617617617618,999,8.26626626626627,999,7.77777777777778
999,8.16816816816817,999,8.26426426426426,999,7.78878878878879
999,8.16416416416416,999,8.26126126126126,999,7.78778778778779
999,8.17217217217217,999,8.26626626626627,999,7.77877877877878
999,8.17317317317317,999,8.26826826826827,999,7.77677677677678
999,8.17317317317317,999,8.27627627627628,999,7.76576576576577
999,8.17817817817818,999,8.27727727727728,999,7.75275275275275
999,8.17317317317317,999,8.27327327327327,999,7.76076076076076
999,8.17617617617618,999,8.27827827827828,999,7.75975975975976
999,8.18118118118118,999,8.28628628628629,999,7.77277277277277
999,8.17717717717718,999,8.28728728728729,999,7.79079079079079
999,8.18318318318318,999,8.28528528528529,999,7.78478478478478
999,8.17117117117117,999,8.28128128128128,999,7.78978978978979
999,8.16916916916917,999,8.28328328328328,999,7.78478478478478
999,8.17717717717718,999,8.28228228228228,999,7.78078078078078
999,8.18218218218218,999,8.27327327327327,999,7.78678678678679
999,8.17817817817818,999,8.26826826826827,999,7.77977977977978
999,8.17317317317317,999,8.26826826826827,999,7.76876876876877
999,8.17717717717718,999,8.26326326326326,999,7.76876876876877
999,8.17117117117117,999,8.26526526526527,999,7.75975975975976
999,8.17117117117117,999,8.27227227227227,999,7.76876876876877
999,8.17217217217217,999,8.26826826826827,999,7.76876876876877
999,8.17417417417417,999,8.27127127127127,999,7.78478478478478
999,8.18318318318318,999,8.26326326326326,999,7.78678678678679
999,8.18418418418418,999,8.27127127127127,999,7.77277277277277
999,8.19119119119119,999,8.27127127127127,999,7.77377377377377
999,8.19419419419419,999,8.27527527527528,999,7.77777777777778
999,8.19219219219219,999,8.27427427427427,999,7.78778778778779
999,8.18818818818819,999,8.26726726726727,999,7.76976976976977
999,8.17517517517518,999,8.25925925925926,999,7.76576576576577
999,8.17517517517518,999,8.25225225225225,999,7.76876876876877
999,8.17717717717718,999,8.24924924924925,999,7.78278278278278
999,8.17917917917918,999,8.25025025025025,999,7.78178178178178
999,8.17917917917918,999,8.24724724724725,999,7.78478478478478
999,8.17617617617618,999,8.25325325325325,999,7.78978978978979
999,8.18418418418418,999,8.25125125125125,999,7.79179179179179
999,8.17517517517518,999,8.24824824824825,999,7.78878878878879
999,8.16916916916917,999,8.25225225225225,999,7.7967967967968
999,8.17417417417417,999,8.25225225225225,999,7.7997997997998
999,8.16016016016016,999,8.24924924924925,999,7.80680680680681
999,8.15615615615616,999,8.25025025025025,999,7.80580580580581
999,8.15915915915916,999,8.24724724724725,999,7.80980980980981
999,8.16016016016016,999,8.24424424424424,999,7.80780780780781
999,8.16316316316316,999,8.23723723723724,999,7.81181181181181
999,8.16016016016016,999,8.24224224224224,999,7.82482482482482
999,8.15115115115115,999,8.23923923923924,999,7.81881881881882
999,8.14014014014014,999,8.23523523523524,999,7.81581581581582
999,8.14314314314314,999,8.23923923923924,999,7.81381381381381
999,8.14014014014014,999,8.23823823823824,999,7.81781781781782
999,8.13013013013013,999,8.24524524524525,999,7.82282282282282
999,8.14214214214214,999,8.24024024024024,999,7.81381381381381
999,8.13913913913914,999,8.23523523523524,999,7.81581581581582
999,8.13313313313313,999,8.23623623623624,999,7.81781781781782
