800c_forward_num_avg,800c_forward_rate_avg,800c_reverse_num_avg,800c_reverse_rate_avg,800c_organism_num_avg,800c_organism_rate_avg
50.0,5.5,50.0,5.5,100.0,5.5
48.3333333333333,5.51966873706004,47.6666666666667,5.5450861195542,96.0,5.53147193585338
47.3333333333333,5.55941686367218,46.6666666666667,5.53580575256107,94.0,5.54644446852661
46.6666666666667,5.53826612770712,45.6666666666667,5.57723063973064,92.3333333333333,5.55587584839472
46.3333333333333,5.5207577101987,45.3333333333333,5.55113636363636,91.6666666666667,5.53475923328658
45.3333333333333,5.5228466838932,45.0,5.51966473243069,90.3333333333333,5.520352277045
45.0,5.54087268862133,44.6666666666667,5.50891772749764,89.6666666666667,5.52393162393162
44.3333333333333,5.58673557278208,43.6666666666667,5.47614125753661,88.0,5.53030303030303
44.0,5.5994708994709,43.0,5.47428604986744,87.0,5.53578791118887
43.6666666666667,5.59509379509379,42.6666666666667,5.47871572871573,86.3333333333333,5.53622026196204
43.0,5.58902144367261,41.6666666666667,5.47077042198993,84.6666666666667,5.53077480922321
47.3333333333333,5.95698427382054,44.6666666666667,5.68496003602387,92.0,5.82656350741457
50.3333333333333,6.20348548893664,46.6666666666667,5.91703703703704,97.0,6.06844945882133
54.0,6.38120675620676,45.0,5.93876152253193,99.0,6.18181818181818
50.6666666666667,6.4148705561749,45.0,6.08801873052744,95.6666666666667,6.26228974498101
51.6666666666667,6.44220052996649,46.0,6.12275276265875,97.6666666666667,6.29101541733121
50.3333333333333,6.41907423194721,45.3333333333333,6.1496066662364,95.6666666666667,6.28950966263903
52.3333333333333,6.37617845117845,45.0,6.13399470899471,97.3333333333333,6.26407980145094
51.3333333333333,6.31230967613946,45.3333333333333,6.02112234077088,96.6666666666667,6.17290249433107
50.6666666666667,6.36674077962717,43.6666666666667,5.97512919896641,94.3333333333333,6.18479532163742
49.6666666666667,6.35807266050233,43.3333333333333,5.96035378525482,93.0,6.17290839823739
53.0,6.47068462401796,45.6666666666667,5.88864631123767,98.6666666666667,6.19978698550127
55.3333333333333,6.60666287083496,43.3333333333333,6.07079945799458,98.6666666666667,6.37126365697794
54.6666666666667,6.66608187134503,43.6666666666667,6.2347768375643,98.3333333333333,6.47454133168419
53.6666666666667,6.68306182121972,43.0,6.39668021680217,96.6666666666667,6.55541237113402
55.0,6.75487450483797,41.3333333333333,6.4576049453709,96.3333333333333,6.62197412723728
57.0,6.68869100268973,41.6666666666667,6.28504280678194,98.6666666666667,6.51735037449323
55.3333333333333,6.6391478267081,41.3333333333333,6.27338501291989,96.6666666666667,6.48281786941581
55.0,6.62788723099458,40.6666666666667,6.27784153830665,95.6666666666667,6.4753639016841
53.6666666666667,6.61818694426372,40.3333333333333,6.37805206649256,94.0,6.50621095061604
55.3333333333333,6.61857923497268,39.3333333333333,6.43462569372616,94.6666666666667,6.53095926629761
55.0,6.69539865252727,38.3333333333333,6.43167144906743,93.3333333333333,6.57770220371027
58.6666666666667,6.8429155340582,38.3333333333333,6.4493543758967,97.0,6.67504470088057
57.0,6.90497121244187,41.3333333333333,6.53349282296651,98.3333333333333,6.74469783748134
58.3333333333333,6.96254609814531,40.6666666666667,6.58832134220975,99.0,6.80471380471381
57.3333333333333,7.10002658160553,41.0,6.5741452991453,98.3333333333333,6.87403242042417
57.0,7.20375025905802,39.6666666666667,6.62495983548615,96.6666666666667,6.96418660790415
55.6666666666667,7.18959435626102,40.0,6.74847374847375,95.6666666666667,7.0031067251462
59.3333333333333,7.20047080979285,38.3333333333333,6.84300494826811,97.6666666666667,7.0611894242233
60.0,7.24749721913237,38.3333333333333,6.89959696538644,98.3333333333333,7.10880918023775
59.3333333333333,7.23282169695925,37.3333333333333,6.9551920341394,96.6666666666667,7.12553938507886
59.6666666666667,7.08371019408329,37.6666666666667,6.98245614035088,97.3333333333333,7.04655612244898
59.3333333333333,7.07789108787294,38.0,6.99897660818714,97.3333333333333,7.05004404005693
60.0,7.14518560391935,36.6666666666667,7.02405120052179,96.6666666666667,7.10106377873993
62.0,7.25958385876419,36.3333333333333,7.162267471091,98.3333333333333,7.22565864833906
61.6666666666667,7.41543079096045,37.0,7.28035241123476,98.6666666666667,7.36861815433244
61.6666666666667,7.41679887184911,36.3333333333333,7.31231231231231,98.0,7.37833733930936
62.0,7.42063492063492,35.6666666666667,7.39206349206349,97.6666666666667,7.40914459218031
61.6666666666667,7.42659949908925,36.6666666666667,7.45841631104789,98.3333333333333,7.43923773820681
62.0,7.51075268817205,36.6666666666667,7.39214214214214,98.6666666666667,7.46670789527932
61.0,7.51494441406962,36.6666666666667,7.29142300194932,97.6666666666667,7.43014937933937
60.6666666666667,7.31790048598198,36.6666666666667,7.17449705344442,97.3333333333333,7.25963827317211
62.6666666666667,7.32694342694343,36.0,7.24200206398349,98.6666666666667,7.29083350511922
61.6666666666667,7.37136528461959,36.6666666666667,7.22467320261438,98.3333333333333,7.31251288394145
63.3333333333333,7.46171391332682,35.6666666666667,7.22140322140322,99.0,7.37373737373737
64.6666666666667,7.53106222327641,34.3333333333333,7.37026611865321,99.0,7.47474747474748
64.0,7.56832427487626,34.6666666666667,7.36458333333333,98.6666666666667,7.51047893905037
63.6666666666667,7.6776643100288,33.6666666666667,7.34874551971326,97.3333333333333,7.57840662038011
64.0,7.61606710039546,33.3333333333333,7.34948830409357,97.3333333333333,7.5381476779973
64.0,7.67555647545529,33.6666666666667,7.3482545045045,97.6666666666667,7.5719611076754
64.3333333333333,7.74390924167044,33.3333333333333,7.27221279003961,97.6666666666667,7.59380040676065
64.0,7.74267465957322,32.6666666666667,7.33055246570263,96.6666666666667,7.6114904344809
64.3333333333333,7.77025575060533,33.0,7.43471459096459,97.3333333333333,7.66099773242631
65.3333333333333,7.80851619644723,32.6666666666667,7.3761277302944,98.0,7.67212697845982
65.3333333333333,7.85291709412824,33.0,7.39061302681992,98.3333333333333,7.71603793032364
66.3333333333333,7.93564527260179,32.3333333333333,7.3523199023199,98.6666666666667,7.7672644815502
67.6666666666667,7.94470511567286,30.6666666666667,7.44376634699215,98.3333333333333,7.8173487451838
67.0,7.89868686868687,31.0,7.53624316166761,98.0,7.81628792306259
65.6666666666667,7.85550935923192,33.0,7.43879210220674,98.6666666666667,7.73572459286745
66.6666666666667,7.82224070613095,32.0,7.41734417344174,98.6666666666667,7.71954236239951
65.6666666666667,7.81877981887267,32.3333333333333,7.36763703120902,98.0,7.69675925925926
66.6666666666667,7.79865034526051,31.3333333333333,7.39188008335014,98.0,7.69329383320547
65.6666666666667,7.79271458908549,31.3333333333333,7.26763668430335,97.0,7.65204124579125
66.0,7.82012996769589,31.0,7.35225885225885,97.0,7.6903834128153
65.6666666666667,7.81585368178266,30.6666666666667,7.38955837870538,96.3333333333333,7.69870418098511
66.3333333333333,7.83732806193889,31.3333333333333,7.35246913580247,97.6666666666667,7.70618556701031
66.0,7.88770234765658,32.0,7.46565559812686,98.0,7.76851727882656
66.6666666666667,7.92059252064109,32.3333333333333,7.4581881533101,99.0,7.78787878787879
66.0,7.96797141335435,32.6666666666667,7.51587301587301,98.6666666666667,7.83790283790284
65.0,7.98397290092205,32.6666666666667,7.5292616334283,97.6666666666667,7.85633634897258
65.3333333333333,7.94399783501144,33.3333333333333,7.51143292682927,98.6666666666667,7.82422868137154
63.3333333333333,7.9410508573552,34.6666666666667,7.55322128851541,98.0,7.83325115946618
64.0,7.91195295932138,34.0,7.58436279167986,98.0,7.82312925170068
65.0,7.92585814935669,33.3333333333333,7.51176426510809,98.3333333333333,7.81068416119963
64.6666666666667,7.93072808833678,33.3333333333333,7.50555555555556,98.0,7.80797558922559
65.3333333333333,7.93771370617212,32.3333333333333,7.57692618643383,97.6666666666667,7.83888416477702
66.6666666666667,7.97830822600691,31.6666666666667,7.60073571024335,98.3333333333333,7.87424068867368
65.6666666666667,8.05951632717196,32.6666666666667,7.63845081640781,98.3333333333333,7.93547722119151
66.0,8.1075682815869,32.0,7.61946818613485,98.0,7.966333508307
67.6666666666667,8.13135464231355,30.0,7.61091377091377,97.6666666666667,7.98656988568623
67.3333333333333,8.15502645502646,31.0,7.80721747388414,98.3333333333333,8.05661425249054
66.0,8.11667951323196,32.0,7.85647451963241,98.0,8.04001973589602
66.6666666666667,8.08287745798462,31.0,7.84935510222866,97.6666666666667,8.02394978610001
68.3333333333333,8.08883908844139,29.6666666666667,7.91878306878307,98.0,8.05442176870749
67.6666666666667,8.11028493364559,30.6666666666667,7.89291944464358,98.3333333333333,8.06077784649213
69.0,8.11921160130719,29.6666666666667,7.84809991317705,98.6666666666667,8.06067477496049
69.6666666666667,8.09260364842454,28.6666666666667,7.91666666666667,98.3333333333333,8.05737790273873
71.0,8.10131466774353,27.0,7.90522466039708,98.0,8.05466935290205
70.6666666666667,8.09523416479768,26.6666666666667,7.86111111111111,97.3333333333333,8.04040187094311
71.3333333333333,8.14394862029133,26.6666666666667,7.82829775588396,98.0,8.07142857142857
72.6666666666667,8.18241738082134,26.0,7.95238095238095,98.6666666666667,8.13505806362949
71.6666666666667,8.16365947835361,26.3333333333333,7.78881492859988,98.0,8.08163265306122
72.0,8.09313725490196,26.0,7.91252204585538,98.0,8.05834627925939
70.3333333333333,8.12624140565317,27.6666666666667,7.90566222570533,98.0,8.07497798661274
70.6666666666667,8.14804695060168,27.3333333333333,7.87308012660336,98.0,8.08202262473249
71.6666666666667,8.13123603871929,27.0,7.83906810035842,98.6666666666667,8.07081014223871
70.0,8.1681016592409,27.6666666666667,7.90291711683902,97.6666666666667,8.11964373378217
70.3333333333333,8.17383481811972,27.6666666666667,7.94287634408602,98.0,8.12599556119438
71.6666666666667,8.15518225735617,27.0,7.97960526315789,98.6666666666667,8.12159005016148
71.6666666666667,8.156279342723,27.0,7.87770897832817,98.6666666666667,8.0911839483268
71.0,8.16581196581196,27.0,7.83340845916911,98.0,8.0848063973064
72.6666666666667,8.18125244117961,25.6666666666667,7.84939134939135,98.3333333333333,8.09792078864244
72.3333333333333,8.18596229801075,25.3333333333333,7.8583197167756,97.6666666666667,8.11265074211503
72.6666666666667,8.19047092579431,25.0,7.88518518518519,97.6666666666667,8.12280884445833
73.0,8.17659618573798,25.6666666666667,7.89513508981534,98.6666666666667,8.10795025080739
73.3333333333333,8.24285714285714,25.0,7.85471981358249,98.3333333333333,8.14932833489534
73.3333333333333,8.30052264808362,24.0,7.82564389101745,97.3333333333333,8.19611185250283
75.3333333333333,8.21598522415169,23.0,7.76385836385836,98.3333333333333,8.1254724111867
74.6666666666667,8.24610519372175,23.3333333333333,7.77953296703297,98.0,8.1494979955952
75.6666666666667,8.26699056287068,21.6666666666667,7.58239398819109,97.3333333333333,8.13331922880795
74.6666666666667,8.31389118587186,22.0,7.61137949543747,96.6666666666667,8.17225085910653
75.0,8.35072649979379,22.0,7.54147688060731,97.0,8.1882766001307
76.0,8.33057204372157,21.6666666666667,7.42988505747126,97.6666666666667,8.1468195525633
77.6666666666667,8.32258964549969,21.0,7.43257918552036,98.6666666666667,8.14182642754071
78.0,8.3342789146002,20.0,7.46913580246914,98.0,8.1700807783282
77.6666666666667,8.3233024691358,20.6666666666667,7.49581708901884,98.3333333333333,8.15887396299767
79.6666666666667,8.32168489382712,19.3333333333333,7.43544117647059,99.0,8.14814814814815
79.6666666666667,8.28046432304561,18.3333333333333,7.54444444444444,98.0,8.14311110261036
80.3333333333333,8.26917678079802,18.0,7.57809523809524,98.3333333333333,8.14519768128015
81.3333333333333,8.23656879470833,17.0,7.54716117216117,98.3333333333333,8.11846354703498
81.0,8.23310526674698,17.0,7.53421684879485,98.0,8.11565475924828
81.6666666666667,8.27732683982684,16.6666666666667,7.62053872053872,98.3333333333333,8.17614924757782
81.6666666666667,8.27218027487847,16.6666666666667,7.55716586151369,98.3333333333333,8.17001631434621
80.3333333333333,8.25546476709267,17.3333333333333,7.70595662507427,97.6666666666667,8.17020828950137
79.3333333333333,8.27027295631947,17.6666666666667,7.73540106951872,97.0,8.18713596445555
80.0,8.26474758933636,17.6666666666667,7.75369532428356,97.6666666666667,8.1857005428434
81.0,8.33874621591795,16.3333333333333,7.7,97.3333333333333,8.23707833648923
82.3333333333333,8.33758611552729,16.6666666666667,7.72805194805195,99.0,8.23905723905724
82.3333333333333,8.34433614901451,15.0,7.75750517598344,97.3333333333333,8.25861262101863
81.3333333333333,8.31214964964965,15.3333333333333,7.69047619047619,96.6666666666667,8.21327254305978
83.0,8.24559071450638,15.3333333333333,7.66123188405797,98.3333333333333,8.15319865319865
82.3333333333333,8.2880569172704,16.6666666666667,7.72,99.0,8.18518518518518
81.6666666666667,8.30449783847975,17.3333333333333,7.72,99.0,8.1952861952862
82.0,8.28316599732263,16.3333333333333,7.75833333333333,98.3333333333333,8.19016697588126
82.6666666666667,8.21491628614916,15.0,7.60076799207234,97.6666666666667,8.11561190132619
81.3333333333333,8.20132216520094,16.6666666666667,7.72751322751323,98.0,8.09523809523809
82.3333333333333,8.19041394335512,16.0,7.68406593406593,98.3333333333333,8.09039373325087
83.6666666666667,8.1283086554843,15.3333333333333,7.84065934065934,99.0,8.06734006734007
82.3333333333333,8.14926908565952,15.0,7.8513431013431,97.3333333333333,8.08783925941511
83.0,8.1596958219768,14.6666666666667,7.86920634920635,97.6666666666667,8.10512658671716
83.3333333333333,8.15683619377526,15.3333333333333,7.90074074074074,98.6666666666667,8.09747131175702
83.3333333333333,8.13315904139434,14.3333333333333,7.8459595959596,97.6666666666667,8.07836227925514
84.0,8.1892975734355,14.6666666666667,7.98484848484849,98.6666666666667,8.15299251013537
84.3333333333333,8.21036846036846,14.6666666666667,7.95424242424242,99.0,8.16498316498316
84.0,8.22948857948858,13.6666666666667,8.07873015873016,97.6666666666667,8.18431740081224
83.3333333333333,8.22379677741038,13.6666666666667,8.17,97.0,8.187432867884
84.6666666666667,8.2392759051186,13.6666666666667,8.24074074074074,98.3333333333333,8.22499913221563
85.3333333333333,8.22270260001086,12.6666666666667,8.23424723424723,98.0,8.20663681488424
85.3333333333333,8.16232536884711,13.0,8.25005751092707,98.3333333333333,8.15599291887952
84.3333333333333,8.15342612341227,13.3333333333333,8.14291465378422,97.6666666666667,8.13613387274101
84.6666666666667,8.18515508488285,12.6666666666667,8.101966873706,97.3333333333333,8.15739384536377
85.6666666666667,8.17141706924315,12.3333333333333,8.10064935064935,98.0,8.14589686754635
85.0,8.14902905313864,12.6666666666667,8.11464803312629,97.6666666666667,8.12385547653405
85.3333333333333,8.1749938949939,13.3333333333333,8.05687830687831,98.6666666666667,8.14591493162922
85.0,8.22869345630215,13.3333333333333,8.09854497354497,98.3333333333333,8.20174251102086
84.6666666666667,8.28084603927301,13.6666666666667,8.14484126984127,98.3333333333333,8.2617673331959
84.6666666666667,8.26545676545676,13.3333333333333,8.2771164021164,98.0,8.26438202064123
85.3333333333333,8.20915045480263,13.6666666666667,8.28656084656085,99.0,8.21548821548822
83.6666666666667,8.20251679400342,14.0,8.20833333333333,97.6666666666667,8.18950912635123
83.6666666666667,8.21841021704236,14.0,8.08333333333333,97.6666666666667,8.18151111454683
83.6666666666667,8.2025250978864,13.6666666666667,8.23809523809524,97.3333333333333,8.18003920334747
83.3333333333333,8.18581515103254,14.3333333333333,8.26580459770115,97.6666666666667,8.17140051897048
83.6666666666667,8.23473670404617,14.6666666666667,8.2181855500821,98.3333333333333,8.21125342774827
83.3333333333333,8.23356673723063,14.6666666666667,8.26825396825397,98.0,8.21464646464646
83.3333333333333,8.23297630338513,15.0,8.31336405529954,98.3333333333333,8.21452621452622
83.3333333333333,8.24850781924111,15.3333333333333,8.31101190476191,98.6666666666667,8.23002130144987
83.3333333333333,8.25119825708061,15.0,8.24641577060932,98.3333333333333,8.23314780457638
83.0,8.27330381061725,14.6666666666667,8.2452636968766,97.6666666666667,8.25275264745073
82.6666666666667,8.26931511563625,15.6666666666667,8.18458781362007,98.3333333333333,8.23930021868166
82.6666666666667,8.26349327841865,15.0,8.20740740740741,97.6666666666667,8.23808532055955
84.0,8.27555860901427,14.0,8.16794380587484,98.0,8.24926663365544
83.3333333333333,8.30246313891558,14.6666666666667,8.17777777777778,98.0,8.26742989187761
83.6666666666667,8.36044118818936,14.3333333333333,8.22857142857143,98.0,8.31544612794613
83.6666666666667,8.343332360868,13.6666666666667,8.22307692307692,97.3333333333333,8.30250850340136
83.3333333333333,8.34231847964242,14.3333333333333,8.26172839506173,97.6666666666667,8.29732099025177
83.6666666666667,8.35347492619213,14.0,8.2647619047619,97.6666666666667,8.32032699443414
84.3333333333333,8.37148365374172,14.3333333333333,8.33456790123457,98.6666666666667,8.34687006115578
84.3333333333333,8.39713393614525,13.6666666666667,8.3,98.0,8.37692656985736
86.0,8.36616304087975,12.3333333333333,8.2402576489533,98.3333333333333,8.35229849515564
84.3333333333333,8.37822966507177,13.3333333333333,8.2051282051282,97.6666666666667,8.35980983302412
84.3333333333333,8.36728003039679,13.0,8.18660968660968,97.3333333333333,8.34850039962822
84.6666666666667,8.33887442913918,13.6666666666667,8.19382716049383,98.3333333333333,8.31629217343503
85.0,8.37130707151775,13.0,8.12345679012346,98.0,8.35082503271015
84.3333333333333,8.35944512862616,12.6666666666667,8.12962962962963,97.0,8.34311868686869
83.3333333333333,8.3686799257302,13.6666666666667,8.28968253968254,97.0,8.3594343000358
84.3333333333333,8.33946996401557,14.0,8.32835249042145,98.3333333333333,8.34031031969176
84.3333333333333,8.38104921394395,13.6666666666667,8.29757343550447,98.0,8.36633180815802
85.3333333333333,8.41640516921416,11.6666666666667,8.23166666666667,97.0,8.38372365360971
86.3333333333333,8.38866933944254,12.0,8.2275641025641,98.3333333333333,8.359410430839
86.6666666666667,8.38385160339801,12.0,7.94749694749695,98.6666666666667,8.35789871504157
87.0,8.35186880244088,10.6666666666667,8.30555555555556,97.6666666666667,8.34115295602777
87.6666666666667,8.34139439753514,10.6666666666667,8.30555555555556,98.3333333333333,8.33244004672576
