37c_forward_num_avg,37c_forward_rate_avg,37c_reverse_num_avg,37c_reverse_rate_avg,37c_organism_num_avg,37c_organism_rate_avg
50.0,5.5,50.0,5.5,100.0,5.5
48.3333333333333,5.51787825059102,47.6666666666667,5.46896258503401,96.0,5.49316332067282
48.3333333333333,5.51787825059102,47.0,5.49675925925926,95.3333333333333,5.50698099415205
47.3333333333333,5.48097826086957,46.3333333333333,5.53933172302738,93.6666666666667,5.50919919744429
46.0,5.44202898550725,46.0,5.57350680720246,92.0,5.50684037413917
45.3333333333333,5.42028985507246,45.6666666666667,5.60732323232323,91.0,5.51302270011947
44.6666666666667,5.42424242424242,45.6666666666667,5.60732323232323,90.3333333333333,5.5163055284023
44.3333333333333,5.39814814814815,45.0,5.65215989684075,89.3333333333333,5.52585638998683
43.3333333333333,5.407681465821,45.0,5.65215989684075,88.3333333333333,5.53214601490464
43.0,5.3857176415316,44.0,5.62125518753426,87.0,5.50561797752809
42.3333333333333,5.35400516795866,43.6666666666667,5.58809020436927,86.0,5.47327494483492
46.0,5.76289490651193,47.6666666666667,5.97089243498818,93.6666666666667,5.87068666114871
48.3333333333333,5.98492907801418,48.6666666666667,6.1895652173913,97.0,6.08885981368492
50.0,6.11239316239316,48.6666666666667,6.19183962946881,98.6666666666667,6.15189308046451
48.6666666666667,6.10802565707134,48.3333333333333,6.24444444444444,97.0,6.17555578932604
47.3333333333333,6.17588383838384,50.3333333333333,6.31050487827981,97.6666666666667,6.24290094825809
46.3333333333333,6.20821846799086,48.3333333333333,6.37516055373198,94.6666666666667,6.28989459535937
48.3333333333333,6.12314259036948,49.6666666666667,6.39034181022696,98.0,6.25560854353196
46.6666666666667,6.15851851851852,48.6666666666667,6.38653594771242,95.3333333333333,6.27631578947369
45.3333333333333,6.13573232323232,48.0,6.35759637188209,93.3333333333333,6.25009532524975
44.3333333333333,6.08214769647696,47.6666666666667,6.39365079365079,92.0,6.24599761051374
49.0,6.46780652060155,50.0,6.48408938846514,99.0,6.48484848484848
47.3333333333333,6.52385265700483,49.6666666666667,6.72162198212619,97.0,6.62886597938144
48.6666666666667,6.84090842976745,50.3333333333333,6.863454702257,99.0,6.86195286195286
46.3333333333333,6.88292040330344,50.6666666666667,7.03336067815149,97.0,6.97033963929214
45.0,6.91269102990033,50.0,7.04227006396817,95.0,6.98743701007839
47.6666666666667,6.89532391923696,51.3333333333333,6.85861446887808,99.0,6.87878787878788
47.3333333333333,6.9401429817575,49.6666666666667,6.96052373158756,97.0,6.95582541435818
46.0,6.97545866831581,48.6666666666667,6.97857693802159,94.6666666666667,6.98197088465845
47.6666666666667,6.98264497288277,50.0,7.00771604938271,97.6666666666667,7.00223285486443
45.0,6.94203703703704,51.3333333333333,6.97912072630471,96.3333333333333,6.97576603665521
48.0,7.21702675084851,50.0,7.05259259259259,98.0,7.14210199335384
47.0,7.4844191522763,52.0,7.37894458468566,99.0,7.45117845117845
44.6666666666667,7.58061948183529,51.0,7.38467500943406,95.6666666666667,7.48812134502924
48.0,7.39239291714184,51.0,7.34148019075569,99.0,7.36700336700337
48.3333333333333,7.57682323029573,50.6666666666667,7.37715223584789,99.0,7.47474747474747
45.6666666666667,7.57830687830688,50.3333333333333,7.46169372531812,96.0,7.51477203230256
45.3333333333333,7.5676603432701,49.0,7.4241103848947,94.3333333333333,7.49115020340707
44.6666666666667,7.55377317224007,48.6666666666667,7.46417560734986,93.3333333333333,7.50689448662573
49.3333333333333,7.63496098104794,49.3333333333333,7.50118017747197,98.6666666666667,7.56778671064385
47.0,7.62990973565442,48.6666666666667,7.46305555555556,95.6666666666667,7.54610233791165
48.3333333333333,7.65345268542199,50.6666666666667,7.3507753730423,99.0,7.4983164983165
50.6666666666667,7.89433747412008,48.3333333333333,7.58550265213589,99.0,7.74747474747475
48.0,7.87854383013992,49.6666666666667,7.76455026455026,97.6666666666667,7.83372199890057
45.6666666666667,7.81938669438669,52.6666666666667,7.68963384637009,98.3333333333333,7.77371654691242
43.6666666666667,7.82569205569206,51.3333333333333,7.69606237934972,95.0,7.77385752688172
47.3333333333333,7.91241709114727,51.6666666666667,7.85186921364116,99.0,7.88552188552189
45.6666666666667,7.92365500176741,52.0,7.97244646907316,97.6666666666667,7.96267522160379
