forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
38,58,7.5,7.60344827586207,96,7.5625,49,46,7.81632653061224,7.32608695652174,95,7.57894736842105,47,49,7.42553191489362,7.22448979591837,96,7.32291666666667
41,58,7.31707317073171,7.31034482758621,99,7.31313131313131,51,48,7.72549019607843,7.4375,99,7.58585858585859,52,47,7.13461538461539,7.27659574468085,99,7.2020202020202
45,54,7.6,7.27777777777778,99,7.42424242424242,53,46,7.81132075471698,7.56521739130435,99,7.6969696969697,47,52,7.31914893617021,7.28846153846154,99,7.3030303030303
42,55,7.69047619047619,7.4,97,7.52577319587629,50,43,7.8,7.72093023255814,93,7.76344086021505,45,53,7.24444444444444,7.26415094339623,98,7.25510204081633
41,54,7.65853658536585,7.37037037037037,95,7.49473684210526,50,42,7.8,7.66666666666667,92,7.73913043478261,45,51,7.24444444444444,7.23529411764706,96,7.23958333333333
41,53,7.65853658536585,7.49056603773585,94,7.56382978723404,49,42,7.77551020408163,7.66666666666667,91,7.72527472527473,44,51,7.22727272727273,7.23529411764706,95,7.23157894736842
46,52,7.69565217391304,7.57692307692308,98,7.63265306122449,52,47,7.76923076923077,7.70212765957447,99,7.73737373737374,50,49,7.44,7.22448979591837,99,7.33333333333333
44,50,7.65909090909091,7.66,94,7.65957446808511,50,48,7.72,7.625,98,7.6734693877551,47,48,7.51063829787234,7.10416666666667,95,7.30526315789474
46,53,7.69565217391304,7.50943396226415,99,7.5959595959596,51,48,7.76470588235294,7.5625,99,7.66666666666667,48,51,7.5,6.98039215686275,99,7.23232323232323
46,53,7.76086956521739,7.84905660377358,99,7.80808080808081,56,43,7.98214285714286,7.74418604651163,99,7.87878787878788,50,49,7.94,7.16326530612245,99,7.55555555555556
43,56,7.72093023255814,8.19642857142857,99,7.98989898989899,53,45,8.0188679245283,7.88888888888889,98,7.95918367346939,48,48,7.89583333333333,7.20833333333333,96,7.55208333333333
37,62,7.62162162162162,8.12903225806452,99,7.93939393939394,52,45,7.96153846153846,7.82222222222222,97,7.89690721649485,48,51,7.875,7.11764705882353,99,7.48484848484848
37,59,7.62162162162162,8.13559322033898,96,7.9375,50,43,8.06,7.83720930232558,93,7.95698924731183,44,52,7.79545454545455,7.11538461538461,96,7.42708333333333
43,56,7.81395348837209,8.28571428571429,99,8.08080808080808,53,46,8.07547169811321,8.04347826086956,99,8.06060606060606,46,53,7.84782608695652,7.22641509433962,99,7.51515151515152
41,58,7.80487804878049,8.44827586206897,99,8.18181818181818,50,46,8.14,8.06521739130435,96,8.10416666666667,46,52,7.82608695652174,7.40384615384615,98,7.60204081632653
38,58,7.89473684210526,8.44827586206897,96,8.22916666666667,48,46,8.0625,8.06521739130435,94,8.06382978723404,44,52,7.75,7.40384615384615,96,7.5625
37,58,7.86486486486486,8.44827586206897,95,8.22105263157895,47,46,8.06382978723404,8.06521739130435,93,8.06451612903226,44,50,7.75,7.4,94,7.56382978723404
37,57,7.86486486486486,8.47368421052632,94,8.23404255319149,47,44,8.06382978723404,8.18181818181818,91,8.12087912087912,44,48,7.75,7.35416666666667,92,7.54347826086957
40,59,7.8,8.25423728813559,99,8.07070707070707,51,45,7.58823529411765,7.97777777777778,96,7.77083333333333,49,50,7.51020408163265,7.06,99,7.28282828282828
44,55,8.0,8.52727272727273,99,8.29292929292929,54,45,7.77777777777778,7.8,99,7.78787878787879,47,52,7.63829787234043,7.01923076923077,99,7.31313131313131
44,55,8.04545454545454,8.56363636363636,99,8.33333333333333,55,44,7.78181818181818,8.02272727272727,99,7.88888888888889,49,50,7.83673469387755,7.06,99,7.44444444444444
40,57,8.075,8.68421052631579,97,8.43298969072165,54,45,7.90740740740741,8.08888888888889,99,7.98989898989899,54,45,8.05555555555556,6.95555555555556,99,7.55555555555556
38,56,8.0,8.66071428571429,94,8.3936170212766,50,48,7.9,8.25,98,8.07142857142857,52,45,8.09615384615385,6.95555555555556,97,7.56701030927835
38,55,8.0,8.63636363636364,93,8.37634408602151,48,46,7.9375,8.23913043478261,94,8.08510638297872,51,45,8.07843137254902,6.95555555555556,96,7.55208333333333
42,54,8.09523809523809,8.61111111111111,96,8.38541666666667,52,47,8.01923076923077,8.36170212765957,99,8.18181818181818,52,46,8.09615384615385,7.0,98,7.58163265306122
45,54,8.17777777777778,8.66666666666667,99,8.44444444444444,53,46,8.0377358490566,8.28260869565217,99,8.15151515151515,51,48,8.03921568627451,7.125,99,7.5959595959596
39,60,8.1025641025641,8.61666666666667,99,8.41414141414141,52,46,8.07692307692308,8.28260869565217,98,8.1734693877551,51,47,8.05882352941176,7.14893617021277,98,7.62244897959184
37,61,8.05405405405405,8.60655737704918,98,8.39795918367347,52,44,8.07692307692308,8.31818181818182,96,8.1875,50,45,8.02,7.4,95,7.72631578947368
39,60,7.76923076923077,8.6,99,8.27272727272727,51,43,8.05882352941176,8.27906976744186,94,8.15957446808511,51,46,7.90196078431373,7.15217391304348,97,7.54639175257732
39,60,7.8974358974359,8.61666666666667,99,8.33333333333333,53,44,8.15094339622642,8.36363636363636,97,8.24742268041237,50,44,8.04,7.11363636363636,94,7.6063829787234
39,60,7.94871794871795,8.7,99,8.4040404040404,56,43,8.26785714285714,8.32558139534884,99,8.29292929292929,57,42,8.28070175438597,7.30952380952381,99,7.86868686868687
37,62,8.13513513513514,8.85483870967742,99,8.58585858585859,57,40,8.3859649122807,8.4,97,8.39175257731959,60,39,8.3,7.30769230769231,99,7.90909090909091
40,59,8.1,8.94915254237288,99,8.60606060606061,58,41,8.41379310344828,8.48780487804878,99,8.44444444444444,61,38,8.52459016393443,7.23684210526316,99,8.03030303030303
37,58,8.10810810810811,8.98275862068965,95,8.64210526315789,56,43,8.41071428571429,8.48837209302326,99,8.44444444444444,62,37,8.41935483870968,7.35135135135135,99,8.02020202020202
37,58,8.10810810810811,8.98275862068965,95,8.64210526315789,55,43,8.29090909090909,8.44186046511628,98,8.35714285714286,58,38,8.5,7.36842105263158,96,8.05208333333333
38,59,8.02631578947368,8.88135593220339,97,8.54639175257732,54,42,8.40740740740741,8.40476190476191,96,8.40625,60,37,8.31666666666667,7.40540540540541,97,7.96907216494845
41,58,8.12195121951219,8.94827586206897,99,8.60606060606061,54,45,8.42592592592593,8.42222222222222,99,8.42424242424242,60,39,8.4,7.58974358974359,99,8.08080808080808
40,59,8.075,8.93220338983051,99,8.58585858585859,51,46,8.3921568627451,8.45652173913044,97,8.42268041237113,54,42,8.42592592592593,7.78571428571429,96,8.14583333333333
38,60,8.13157894736842,8.88333333333333,98,8.59183673469388,50,44,8.48,8.43181818181818,94,8.45744680851064,56,42,8.44642857142857,7.78571428571429,98,8.16326530612245
38,58,8.1578947368421,8.86206896551724,96,8.58333333333333,50,46,8.62,8.5,96,8.5625,55,41,8.49090909090909,7.75609756097561,96,8.17708333333333
34,65,8.55882352941176,8.75384615384615,99,8.68686868686869,52,47,8.65384615384615,8.40425531914894,99,8.53535353535353,54,45,8.37037037037037,7.64444444444444,99,8.04040404040404
30,69,8.56666666666667,8.78260869565217,99,8.71717171717172,53,44,8.73584905660377,8.31818181818182,97,8.54639175257732,56,43,8.64285714285714,7.72093023255814,99,8.24242424242424
27,72,8.62962962962963,8.88888888888889,99,8.81818181818182,56,43,8.85714285714286,8.51162790697674,99,8.70707070707071,59,40,8.79661016949153,7.725,99,8.36363636363636
27,70,8.62962962962963,8.87142857142857,97,8.80412371134021,52,47,8.78846153846154,8.38297872340426,99,8.5959595959596,58,37,8.86206896551724,7.67567567567568,95,8.4
29,68,8.51724137931035,8.83823529411765,97,8.74226804123711,51,46,8.86274509803922,8.41304347826087,97,8.64948453608247,60,37,8.8,7.67567567567568,97,8.37113402061856
33,64,8.45454545454546,8.828125,97,8.70103092783505,52,47,8.92307692307692,8.40425531914894,99,8.67676767676768,59,39,8.79661016949153,7.71794871794872,98,8.36734693877551
32,63,8.46875,8.80952380952381,95,8.69473684210526,53,46,8.83018867924528,8.32608695652174,99,8.5959595959596,60,39,8.65,7.69230769230769,99,8.27272727272727
38,61,8.55263157894737,8.83606557377049,99,8.72727272727273,54,45,8.75925925925926,8.42222222222222,99,8.60606060606061,57,42,8.70175438596491,7.83333333333333,99,8.33333333333333
38,61,8.5,8.9672131147541,99,8.78787878787879,52,47,8.73076923076923,8.42553191489362,99,8.58585858585859,53,46,8.73584905660377,7.97826086956522,99,8.38383838383838
36,63,8.52777777777778,8.93650793650794,99,8.78787878787879,52,47,8.78846153846154,8.42553191489362,99,8.61616161616162,52,44,8.73076923076923,7.97727272727273,96,8.38541666666667
40,58,8.675,8.86206896551724,98,8.78571428571429,52,46,8.90384615384615,8.47826086956522,98,8.70408163265306,51,43,8.76470588235294,7.97674418604651,94,8.40425531914894
40,58,8.675,8.86206896551724,98,8.78571428571429,54,45,8.94444444444444,8.51111111111111,99,8.74747474747475,54,44,8.83333333333333,8.02272727272727,98,8.46938775510204
38,61,8.55263157894737,8.86885245901639,99,8.74747474747475,58,41,9.03448275862069,8.51219512195122,99,8.81818181818182,56,43,8.98214285714286,7.97674418604651,99,8.54545454545454
37,60,8.54054054054054,8.86666666666667,97,8.74226804123711,56,43,9.01785714285714,8.72093023255814,99,8.88888888888889,55,44,9.07272727272727,8.06818181818182,99,8.62626262626263
36,59,8.52777777777778,8.77966101694915,95,8.68421052631579,53,44,8.9622641509434,8.68181818181818,97,8.83505154639175,52,43,9.09615384615385,8.06976744186047,95,8.63157894736842
36,59,8.52777777777778,8.69491525423729,95,8.63157894736842,56,42,8.80357142857143,8.54761904761905,98,8.69387755102041,53,44,9.05660377358491,7.97727272727273,97,8.56701030927835
36,60,8.52777777777778,8.61666666666667,96,8.58333333333333,56,40,8.80357142857143,8.475,96,8.66666666666667,52,42,9.03846153846154,7.92857142857143,94,8.54255319148936
38,59,8.42105263157895,8.59322033898305,97,8.52577319587629,57,39,8.80701754385965,8.38461538461539,96,8.63541666666667,56,43,8.92857142857143,7.97674418604651,99,8.51515151515152
42,57,8.40476190476191,8.57894736842105,99,8.50505050505051,59,40,8.77966101694915,8.375,99,8.61616161616162,57,42,8.89473684210526,8.02380952380952,99,8.52525252525253
46,53,8.47826086956522,8.62264150943396,99,8.55555555555556,61,38,8.72131147540984,8.47368421052632,99,8.62626262626263,55,44,8.74545454545455,8.11363636363636,99,8.46464646464647
45,54,8.55555555555556,8.66666666666667,99,8.61616161616162,61,38,8.70491803278689,8.55263157894737,99,8.64646464646465,51,48,8.70588235294118,8.20833333333333,99,8.46464646464647
45,54,8.53333333333333,8.75925925925926,99,8.65656565656566,63,36,8.82539682539683,8.55555555555556,99,8.72727272727273,50,49,8.78,8.38775510204082,99,8.58585858585859
40,56,8.5,8.78571428571429,96,8.66666666666667,64,35,8.9375,8.71428571428571,99,8.85858585858586,52,47,8.90384615384615,8.34042553191489,99,8.63636363636364
38,59,8.55263157894737,8.98305084745763,97,8.81443298969072,65,33,9.03076923076923,8.87878787878788,98,8.97959183673469,56,43,8.98214285714286,8.46511627906977,99,8.75757575757576
38,55,8.55263157894737,9.05454545454545,93,8.8494623655914,65,32,9.03076923076923,8.90625,97,8.98969072164948,55,43,8.96363636363636,8.46511627906977,98,8.74489795918367
38,53,8.55263157894737,9.0377358490566,91,8.83516483516484,64,32,9.046875,8.90625,96,9.0,54,43,8.94444444444444,8.46511627906977,97,8.7319587628866
38,53,8.55263157894737,9.0377358490566,91,8.83516483516484,62,32,9.08064516129032,8.90625,94,9.02127659574468,53,41,8.92452830188679,8.4390243902439,94,8.71276595744681
38,53,8.55263157894737,9.0377358490566,91,8.83516483516484,62,31,9.08064516129032,8.93548387096774,93,9.03225806451613,51,41,8.92156862745098,8.4390243902439,92,8.70652173913044
37,51,8.54054054054054,9.05882352941176,88,8.84090909090909,62,31,8.98387096774194,8.7741935483871,93,8.91397849462366,50,40,8.9,8.475,90,8.71111111111111
39,56,8.28205128205128,8.80357142857143,95,8.58947368421053,62,33,8.82258064516129,8.66666666666667,95,8.76842105263158,53,42,8.73584905660377,8.30952380952381,95,8.54736842105263
45,54,8.35555555555556,8.7962962962963,99,8.5959595959596,66,33,8.8030303030303,8.6969696969697,99,8.76767676767677,55,44,8.54545454545454,8.06818181818182,99,8.33333333333333
42,57,8.45238095238095,8.82456140350877,99,8.66666666666667,64,35,8.75,8.65714285714286,99,8.71717171717172,53,46,8.52830188679245,8.06521739130435,99,8.31313131313131
43,56,8.46511627906977,8.85714285714286,99,8.68686868686869,64,35,8.640625,8.68571428571429,99,8.65656565656566,51,48,8.52941176470588,8.1875,99,8.36363636363636
41,58,8.41463414634146,8.94827586206897,99,8.72727272727273,65,34,8.67692307692308,8.82352941176471,99,8.72727272727273,52,47,8.57692307692308,8.36170212765957,99,8.47474747474747
40,59,8.55,9.0,99,8.81818181818182,64,35,8.734375,9.0,99,8.82828282828283,50,49,8.58,8.46938775510204,99,8.52525252525253
40,59,8.65,9.06779661016949,99,8.8989898989899,63,36,8.74603174603175,9.13888888888889,99,8.88888888888889,49,48,8.6734693877551,8.47916666666667,97,8.57731958762887
40,57,8.65,9.05263157894737,97,8.88659793814433,61,35,8.75409836065574,9.11428571428571,96,8.88541666666667,48,48,8.6875,8.47916666666667,96,8.58333333333333
39,55,8.61538461538461,9.01818181818182,94,8.85106382978723,60,34,8.78333333333333,9.08823529411765,94,8.8936170212766,47,48,8.70212765957447,8.47916666666667,95,8.58947368421053
39,55,8.61538461538461,9.01818181818182,94,8.85106382978723,60,34,8.78333333333333,9.08823529411765,94,8.8936170212766,47,46,8.70212765957447,8.47826086956522,93,8.59139784946237
38,54,8.60526315789474,9.01851851851852,92,8.84782608695652,60,33,8.78333333333333,9.09090909090909,93,8.89247311827957,47,46,8.70212765957447,8.47826086956522,93,8.59139784946237
38,53,8.60526315789474,9.0,91,8.83516483516484,60,32,8.78333333333333,9.0625,92,8.8804347826087,47,46,8.70212765957447,8.47826086956522,93,8.59139784946237
44,55,8.68181818181818,9.03636363636364,99,8.87878787878788,68,31,8.86764705882353,9.09677419354839,99,8.93939393939394,49,47,8.71428571428571,8.48936170212766,96,8.60416666666667
41,57,8.70731707317073,9.07017543859649,98,8.91836734693878,69,29,8.8695652173913,8.96551724137931,98,8.89795918367347,54,45,8.7037037037037,8.53333333333333,99,8.62626262626263
37,62,8.64864864864865,9.04838709677419,99,8.8989898989899,73,26,8.93150684931507,8.96153846153846,99,8.93939393939394,53,46,8.62264150943396,8.45652173913044,99,8.54545454545454
40,59,8.625,9.03389830508475,99,8.86868686868687,71,28,8.80281690140845,8.96428571428571,99,8.84848484848485,52,47,8.51923076923077,8.46808510638298,99,8.49494949494949
40,59,8.625,9.01694915254237,99,8.85858585858586,71,28,8.7887323943662,8.96428571428571,99,8.83838383838384,50,49,8.54,8.55102040816327,99,8.54545454545454
40,59,8.625,9.0,99,8.84848484848485,69,30,8.69565217391304,8.93333333333333,99,8.76767676767677,50,49,8.46,8.42857142857143,99,8.44444444444444
36,63,8.77777777777778,9.06349206349206,99,8.95959595959596,67,32,8.74626865671642,9.03125,99,8.83838383838384,48,51,8.41666666666667,8.3921568627451,99,8.4040404040404
33,63,8.75757575757576,9.07936507936508,96,8.96875,63,32,8.80952380952381,9.03125,95,8.88421052631579,47,50,8.42553191489362,8.36,97,8.39175257731959
32,63,8.75,8.92063492063492,95,8.86315789473684,63,31,8.80952380952381,9.0,94,8.87234042553191,48,49,8.1875,8.3469387755102,97,8.2680412371134
32,63,8.75,8.92063492063492,95,8.86315789473684,63,31,8.80952380952381,9.0,94,8.87234042553191,47,49,8.21276595744681,8.3469387755102,96,8.28125
32,63,8.8125,8.92063492063492,95,8.88421052631579,66,31,8.86363636363636,9.0,97,8.90721649484536,47,47,8.21276595744681,8.29787234042553,94,8.25531914893617
33,65,8.81818181818182,8.96923076923077,98,8.91836734693878,69,30,8.88405797101449,8.96666666666667,99,8.90909090909091,49,46,8.24489795918367,8.28260869565217,95,8.26315789473684
36,63,8.80555555555556,8.90476190476191,99,8.86868686868687,70,29,8.9,8.96551724137931,99,8.91919191919192,51,46,8.27450980392157,8.39130434782609,97,8.3298969072165
33,66,8.81818181818182,8.98484848484848,99,8.92929292929293,69,29,8.88405797101449,8.75862068965517,98,8.8469387755102,53,46,8.33962264150943,8.39130434782609,99,8.36363636363636
33,66,8.84848484848485,9.13636363636364,99,9.04040404040404,68,31,8.97058823529412,8.90322580645161,99,8.94949494949495,56,43,8.39285714285714,8.48837209302326,99,8.43434343434343
36,63,8.86111111111111,9.17460317460317,99,9.06060606060606,64,33,9.015625,8.96969696969697,97,9.0,57,42,8.43859649122807,8.5,99,8.46464646464647
38,61,8.89473684210526,9.13114754098361,99,9.04040404040404,63,36,9.04761904761905,8.94444444444444,99,9.01010101010101,57,41,8.45614035087719,8.46341463414634,98,8.45918367346939
36,63,8.88888888888889,9.15873015873016,99,9.06060606060606,62,37,8.91935483870968,9.13513513513514,99,9.0,56,43,8.48214285714286,8.48837209302326,99,8.48484848484848
32,65,8.90625,9.12307692307692,97,9.05154639175258,61,38,8.90163934426229,9.0,99,8.93939393939394,56,43,8.53571428571429,8.37209302325581,99,8.46464646464647
31,65,8.90322580645161,9.07692307692308,96,9.02083333333333,58,38,8.8448275862069,9.0,96,8.90625,55,42,8.61818181818182,8.40476190476191,97,8.52577319587629
32,61,8.9375,9.11475409836066,93,9.05376344086022,58,36,8.87931034482759,9.0,94,8.92553191489362,55,41,8.61818181818182,8.39024390243902,96,8.52083333333333
33,66,8.75757575757576,9.1969696969697,99,9.05050505050505,62,36,8.95161290322581,9.0,98,8.96938775510204,54,41,8.59259259259259,8.39024390243902,95,8.50526315789474
33,65,8.75757575757576,9.2,98,9.05102040816327,59,36,8.96610169491525,9.0,95,8.97894736842105,54,42,8.59259259259259,8.42857142857143,96,8.52083333333333
36,63,8.86111111111111,9.20634920634921,99,9.08080808080808,63,36,8.96825396825397,9.0,99,8.97979797979798,54,45,8.61111111111111,8.33333333333333,99,8.48484848484848
37,62,8.89189189189189,9.25806451612903,99,9.12121212121212,58,40,8.98275862068965,9.05,98,9.01020408163265,56,41,8.67857142857143,8.29268292682927,97,8.51546391752577
33,66,8.96969696969697,9.25757575757576,99,9.16161616161616,62,37,9.09677419354839,9.02702702702703,99,9.07070707070707,57,42,8.82456140350877,8.33333333333333,99,8.61616161616162
32,65,8.96875,9.23076923076923,97,9.14432989690722,61,37,9.09836065573771,9.02702702702703,98,9.07142857142857,56,43,8.85714285714286,8.3953488372093,99,8.65656565656566
34,65,8.97058823529412,9.26153846153846,99,9.16161616161616,62,37,9.06451612903226,9.18918918918919,99,9.11111111111111,57,42,8.89473684210526,8.42857142857143,99,8.6969696969697
38,61,8.92105263157895,9.21311475409836,99,9.1010101010101,60,38,9.03333333333333,9.10526315789474,98,9.06122448979592,56,43,8.73214285714286,8.46511627906977,99,8.61616161616162
36,61,8.88888888888889,9.18032786885246,97,9.07216494845361,60,38,9.05,9.0,98,9.03061224489796,54,44,8.68518518518519,8.47727272727273,98,8.59183673469388
35,59,8.88571428571429,9.16949152542373,94,9.06382978723404,61,38,9.01639344262295,8.94736842105263,99,8.98989898989899,56,42,8.60714285714286,8.45238095238095,98,8.54081632653061
34,65,9.0,9.2,99,9.13131313131313,60,39,8.91666666666667,8.82051282051282,99,8.87878787878788,58,41,8.62068965517241,8.48780487804878,99,8.56565656565657
32,67,8.9375,9.17910447761194,99,9.1010101010101,65,32,8.81538461538462,8.875,97,8.83505154639175,56,43,8.58928571428571,8.48837209302326,99,8.54545454545454
31,66,8.93548387096774,9.1969696969697,97,9.11340206185567,63,31,8.79365079365079,8.90322580645161,94,8.82978723404255,54,42,8.57407407407407,8.5,96,8.54166666666667
33,66,9.03030303030303,9.13636363636364,99,9.1010101010101,63,32,8.77777777777778,8.9375,95,8.83157894736842,56,43,8.75,8.51162790697674,99,8.64646464646465
37,62,9.16216216216216,9.25806451612903,99,9.22222222222222,67,32,8.86567164179104,8.90625,99,8.87878787878788,56,42,8.89285714285714,8.64285714285714,98,8.78571428571429
33,66,9.15151515151515,9.25757575757576,99,9.22222222222222,66,33,8.96969696969697,8.93939393939394,99,8.95959595959596,55,44,8.96363636363636,8.70454545454546,99,8.84848484848485
32,67,9.15625,9.32835820895522,99,9.27272727272727,62,37,8.98387096774194,9.16216216216216,99,9.05050505050505,52,43,9.05769230769231,8.72093023255814,95,8.90526315789474
32,67,9.125,9.38805970149254,99,9.3030303030303,64,35,8.890625,9.14285714285714,99,8.97979797979798,51,47,9.07843137254902,8.74468085106383,98,8.91836734693878
32,67,9.125,9.37313432835821,99,9.29292929292929,62,33,8.88709677419355,9.12121212121212,95,8.96842105263158,52,45,9.09615384615385,8.82222222222222,97,8.96907216494845
32,67,9.125,9.32835820895522,99,9.26262626262626,63,32,8.88888888888889,9.15625,95,8.97894736842105,50,49,9.06,8.71428571428571,99,8.88888888888889
32,67,9.03125,9.34328358208955,99,9.24242424242424,65,33,8.92307692307692,9.12121212121212,98,8.98979591836735,51,46,9.03921568627451,8.80434782608696,97,8.92783505154639
31,66,9.03225806451613,9.42424242424242,97,9.29896907216495,65,33,9.01538461538462,9.0,98,9.01020408163265,52,47,8.94230769230769,8.80851063829787,99,8.87878787878788
30,63,9.03333333333333,9.3968253968254,93,9.27956989247312,67,32,8.91044776119403,8.96875,99,8.92929292929293,53,44,8.88679245283019,8.88636363636364,97,8.88659793814433
29,64,9.03448275862069,9.40625,93,9.29032258064516,63,36,8.88888888888889,8.91666666666667,99,8.8989898989899,58,41,8.87931034482759,8.87804878048781,99,8.87878787878788
31,65,9.09677419354839,9.41538461538462,96,9.3125,66,33,8.90909090909091,9.0,99,8.93939393939394,60,38,8.98333333333333,8.94736842105263,98,8.96938775510204
36,62,9.13888888888889,9.45161290322581,98,9.33673469387755,70,29,8.88571428571429,8.93103448275862,99,8.8989898989899,60,39,9.06666666666667,8.92307692307692,99,9.01010101010101
