forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
41,54,6.97560975609756,6.68518518518519,95,6.81052631578947,42,52,6.83333333333333,6.96153846153846,94,6.90425531914894,43,51,6.67441860465116,6.84313725490196,94,6.76595744680851
41,56,7.0,6.73214285714286,97,6.84536082474227,42,53,6.83333333333333,6.84905660377358,95,6.84210526315789,41,51,6.85365853658537,6.88235294117647,92,6.8695652173913
39,55,7.02564102564103,6.81818181818182,94,6.90425531914894,43,52,6.86046511627907,6.88461538461539,95,6.87368421052632,41,51,6.85365853658537,6.88235294117647,92,6.8695652173913
41,55,7.02439024390244,6.78181818181818,96,6.88541666666667,43,55,6.86046511627907,6.89090909090909,98,6.87755102040816,41,55,6.82926829268293,6.83636363636364,96,6.83333333333333
42,54,7.07142857142857,6.83333333333333,96,6.9375,42,54,6.83333333333333,6.88888888888889,96,6.86458333333333,41,53,6.80487804878049,6.81132075471698,94,6.80851063829787
44,54,7.34090909090909,6.88888888888889,98,7.09183673469388,43,56,6.83720930232558,7.07142857142857,99,6.96969696969697,43,54,6.86046511627907,6.90740740740741,97,6.88659793814433
42,56,7.52380952380952,7.0,98,7.22448979591837,44,55,6.97727272727273,7.09090909090909,99,7.04040404040404,42,57,6.97619047619048,7.03508771929825,99,7.01010101010101
37,62,7.35135135135135,7.01612903225806,99,7.14141414141414,44,55,7.04545454545455,6.98181818181818,99,7.01010101010101,45,54,7.06666666666667,6.77777777777778,99,6.90909090909091
34,65,7.23529411764706,6.92307692307692,99,7.03030303030303,44,53,7.38636363636364,6.9622641509434,97,7.15463917525773,44,53,7.27272727272727,6.90566037735849,97,7.07216494845361
34,64,7.32352941176471,7.0,98,7.11224489795918,45,53,7.42222222222222,6.9622641509434,98,7.1734693877551,43,55,7.30232558139535,6.98181818181818,98,7.12244897959184
34,63,7.38235294117647,7.01587301587302,97,7.14432989690722,44,52,7.34090909090909,7.0,96,7.15625,43,54,7.51162790697674,6.98148148148148,97,7.21649484536082
33,61,7.33333333333333,7.0655737704918,94,7.15957446808511,43,54,7.30232558139535,7.03703703703704,97,7.15463917525773,43,53,7.51162790697674,6.94339622641509,96,7.19791666666667
36,63,7.36111111111111,7.06349206349206,99,7.17171717171717,42,54,7.38095238095238,7.05555555555556,96,7.19791666666667,42,55,7.5,6.94545454545455,97,7.18556701030928
34,62,7.26470588235294,7.03225806451613,96,7.11458333333333,42,53,7.38095238095238,7.0188679245283,95,7.17894736842105,41,54,7.58536585365854,6.94444444444444,95,7.22105263157895
33,65,7.33333333333333,6.90769230769231,98,7.05102040816327,45,54,7.17777777777778,6.94444444444444,99,7.05050505050505,42,56,7.40476190476191,6.94642857142857,98,7.14285714285714
34,65,7.38235294117647,6.92307692307692,99,7.08080808080808,45,53,7.17777777777778,6.88679245283019,98,7.02040816326531,43,55,7.44186046511628,7.21818181818182,98,7.31632653061224
36,62,7.5,7.04838709677419,98,7.21428571428571,44,54,7.15909090909091,7.05555555555556,98,7.10204081632653,42,55,7.66666666666667,7.25454545454545,97,7.43298969072165
38,61,7.60526315789474,7.19672131147541,99,7.35353535353535,45,54,7.33333333333333,7.09259259259259,99,7.2020202020202,44,55,7.90909090909091,7.43636363636364,99,7.64646464646465
36,63,8.0,7.42857142857143,99,7.63636363636364,39,60,7.35897435897436,7.23333333333333,99,7.28282828282828,42,57,7.85714285714286,7.70175438596491,99,7.76767676767677
37,62,8.02702702702703,7.41935483870968,99,7.64646464646465,41,58,7.48780487804878,7.17241379310345,99,7.3030303030303,42,57,8.07142857142857,7.66666666666667,99,7.83838383838384
35,64,8.05714285714286,7.484375,99,7.68686868686869,41,57,7.48780487804878,7.31578947368421,98,7.38775510204082,40,56,8.125,7.60714285714286,96,7.82291666666667
35,62,8.11428571428571,7.45161290322581,97,7.69072164948454,41,55,7.48780487804878,7.4,96,7.4375,39,56,8.1025641025641,7.75,95,7.89473684210526
34,61,8.11764705882353,7.49180327868852,95,7.71578947368421,42,54,7.47619047619048,7.38888888888889,96,7.42708333333333,41,55,7.95121951219512,7.72727272727273,96,7.82291666666667
37,60,8.16216216216216,7.5,97,7.75257731958763,42,54,7.47619047619048,7.38888888888889,96,7.42708333333333,41,54,7.97560975609756,7.72222222222222,95,7.83157894736842
38,61,8.0,7.54098360655738,99,7.71717171717172,39,60,7.1025641025641,7.11666666666667,99,7.11111111111111,40,56,7.9,7.51785714285714,96,7.67708333333333
35,64,7.88571428571429,7.375,99,7.55555555555556,36,61,7.13888888888889,7.11475409836066,97,7.12371134020619,39,58,7.92307692307692,7.5,97,7.67010309278351
36,61,7.91666666666667,7.44262295081967,97,7.61855670103093,37,62,7.18918918918919,7.19354838709677,99,7.19191919191919,39,60,7.94871794871795,7.55,99,7.70707070707071
38,60,7.97368421052632,7.46666666666667,98,7.66326530612245,38,59,7.28947368421053,7.16949152542373,97,7.21649484536082,40,59,8.0,7.67796610169492,99,7.80808080808081
39,59,8.0,7.45762711864407,98,7.6734693877551,37,62,7.40540540540541,7.30645161290323,99,7.34343434343434,38,61,8.13157894736842,7.70491803278689,99,7.86868686868687
40,59,8.125,7.47457627118644,99,7.73737373737374,37,62,7.59459459459459,7.33870967741935,99,7.43434343434343,39,59,8.17948717948718,7.6271186440678,98,7.8469387755102
39,60,8.25641025641026,7.51666666666667,99,7.80808080808081,37,62,7.86486486486486,7.30645161290323,99,7.51515151515152,39,60,8.12820512820513,7.6,99,7.80808080808081
38,60,8.39473684210526,7.6,98,7.90816326530612,36,63,7.94444444444444,7.50793650793651,99,7.66666666666667,38,58,8.10526315789474,7.6551724137931,96,7.83333333333333
36,61,8.47222222222222,7.59016393442623,97,7.91752577319588,33,66,8.21212121212121,7.59090909090909,99,7.7979797979798,40,59,8.15,7.59322033898305,99,7.81818181818182
34,60,8.44117647058824,7.61666666666667,94,7.91489361702128,32,64,8.1875,7.671875,96,7.84375,39,57,8.15384615384615,7.59649122807018,96,7.82291666666667
34,63,8.47058823529412,7.65079365079365,97,7.93814432989691,34,64,7.97058823529412,7.640625,98,7.75510204081633,38,60,8.05263157894737,7.58333333333333,98,7.76530612244898
33,64,8.39393939393939,7.59375,97,7.8659793814433,34,63,7.88235294117647,7.58730158730159,97,7.69072164948454,38,59,8.0,7.64406779661017,97,7.78350515463918
35,64,8.31428571428571,7.59375,99,7.84848484848485,35,63,7.85714285714286,7.58730158730159,98,7.68367346938776,39,57,8.05128205128205,7.63157894736842,96,7.80208333333333
35,64,8.31428571428571,7.578125,99,7.83838383838384,34,63,7.82352941176471,7.6031746031746,97,7.68041237113402,44,55,8.09090909090909,7.61818181818182,99,7.82828282828283
33,63,8.15151515151515,7.52380952380952,96,7.73958333333333,34,62,7.88235294117647,7.58064516129032,96,7.6875,41,58,8.14634146341463,7.6551724137931,99,7.85858585858586
33,63,8.42424242424242,7.53968253968254,96,7.84375,35,61,7.91428571428571,7.67213114754098,96,7.76041666666667,45,54,8.06666666666667,7.74074074074074,99,7.88888888888889
34,63,8.41176470588235,7.6031746031746,97,7.88659793814433,37,61,8.08108108108108,7.75409836065574,98,7.87755102040816,44,53,8.0,7.81132075471698,97,7.89690721649485
35,64,8.42857142857143,7.640625,99,7.91919191919192,37,62,8.10810810810811,7.90322580645161,99,7.97979797979798,43,56,7.7906976744186,7.875,99,7.83838383838384
36,62,8.36111111111111,7.58064516129032,98,7.86734693877551,37,62,8.08108108108108,7.85483870967742,99,7.93939393939394,41,58,7.68292682926829,7.93103448275862,99,7.82828282828283
34,63,8.38235294117647,7.58730158730159,97,7.8659793814433,36,63,8.16666666666667,7.90476190476191,99,8.0,40,57,7.775,7.92982456140351,97,7.8659793814433
33,65,8.45454545454546,7.70769230769231,98,7.95918367346939,36,61,8.19444444444444,7.83606557377049,97,7.96907216494845,39,59,7.71794871794872,7.89830508474576,98,7.8265306122449
33,65,8.36363636363636,7.56923076923077,98,7.83673469387755,35,64,8.05714285714286,7.9375,99,7.97979797979798,39,59,7.74358974358974,7.98305084745763,98,7.88775510204082
34,63,8.35294117647059,7.61904761904762,97,7.87628865979381,36,62,7.97222222222222,7.95161290322581,98,7.95918367346939,36,58,7.75,7.98275862068965,94,7.8936170212766
33,64,8.3030303030303,7.671875,97,7.88659793814433,34,65,8.02941176470588,7.90769230769231,99,7.94949494949495,35,60,7.91428571428571,7.98333333333333,95,7.95789473684211
32,66,8.28125,7.72727272727273,98,7.90816326530612,34,63,8.0,7.93650793650794,97,7.95876288659794,40,59,8.025,8.0,99,8.01010101010101
33,66,8.27272727272727,7.48484848484848,99,7.74747474747475,36,63,8.0,7.93650793650794,99,7.95959595959596,39,60,8.15384615384615,8.15,99,8.15151515151515
34,64,8.23529411764706,7.609375,98,7.8265306122449,37,62,8.10810810810811,7.96774193548387,99,8.02020202020202,38,58,8.23684210526316,8.10344827586207,96,8.15625
34,65,8.29411764705882,7.6,99,7.83838383838384,37,61,8.05405405405405,7.98360655737705,98,8.01020408163265,39,60,8.17948717948718,8.11666666666667,99,8.14141414141414
35,64,8.28571428571429,7.8125,99,7.97979797979798,38,61,8.10526315789474,8.08196721311475,99,8.09090909090909,38,59,8.21052631578947,8.15254237288136,97,8.17525773195876
36,63,8.33333333333333,7.80952380952381,99,8.0,40,59,8.1,8.13559322033898,99,8.12121212121212,40,59,8.275,8.28813559322034,99,8.28282828282828
38,61,8.21052631578947,7.75409836065574,99,7.92929292929293,39,58,8.12820512820513,8.12068965517241,97,8.12371134020619,39,60,8.35897435897436,8.26666666666667,99,8.3030303030303
37,62,8.10810810810811,7.66129032258065,99,7.82828282828283,37,62,8.0,8.04838709677419,99,8.03030303030303,38,60,8.3421052631579,8.11666666666667,98,8.20408163265306
37,59,8.13513513513514,7.76271186440678,96,7.90625,34,64,7.97058823529412,8.0625,98,8.03061224489796,38,59,8.28947368421053,8.08474576271187,97,8.16494845360825
36,61,8.05555555555556,7.75409836065574,97,7.8659793814433,32,66,8.03125,8.10606060606061,98,8.08163265306122,39,57,8.30769230769231,8.10526315789474,96,8.1875
36,60,8.13888888888889,7.73333333333333,96,7.88541666666667,32,65,8.0625,8.26153846153846,97,8.19587628865979,43,56,8.30232558139535,8.07142857142857,99,8.17171717171717
37,62,7.97297297297297,7.75806451612903,99,7.83838383838384,34,63,8.02941176470588,8.22222222222222,97,8.15463917525773,42,57,8.42857142857143,8.08771929824561,99,8.23232323232323
34,64,7.91176470588235,7.796875,98,7.83673469387755,34,63,8.0,8.25396825396825,97,8.16494845360825,41,57,8.48780487804878,8.31578947368421,98,8.38775510204082
36,63,8.0,7.80952380952381,99,7.87878787878788,35,64,8.14285714285714,8.265625,99,8.22222222222222,38,58,8.39473684210526,8.29310344827586,96,8.33333333333333
32,66,8.0625,7.78787878787879,98,7.87755102040816,36,62,8.33333333333333,8.32258064516129,98,8.3265306122449,39,60,8.30769230769231,8.28333333333333,99,8.29292929292929
35,63,8.22857142857143,7.79365079365079,98,7.94897959183673,33,64,8.21212121212121,8.375,97,8.31958762886598,40,58,8.325,8.3448275862069,98,8.33673469387755
36,60,8.30555555555556,7.8,96,7.98958333333333,33,66,8.33333333333333,8.25757575757576,99,8.28282828282828,40,59,8.325,8.33898305084746,99,8.33333333333333
36,61,8.25,7.78688524590164,97,7.95876288659794,32,67,8.28125,8.19402985074627,99,8.22222222222222,40,56,8.325,8.26785714285714,96,8.29166666666667
36,62,8.25,7.80645161290323,98,7.96938775510204,33,66,8.27272727272727,8.16666666666667,99,8.2020202020202,40,58,8.5,8.36206896551724,98,8.41836734693878
35,62,8.28571428571429,7.90322580645161,97,8.04123711340206,33,65,8.27272727272727,8.10769230769231,98,8.16326530612245,40,57,8.45,8.26315789473684,97,8.34020618556701
35,60,8.31428571428571,7.91666666666667,95,8.06315789473684,30,69,8.2,8.11594202898551,99,8.14141414141414,41,56,8.5609756097561,8.23214285714286,97,8.37113402061856
35,62,8.34285714285714,7.91935483870968,97,8.07216494845361,29,68,8.24137931034483,8.10294117647059,97,8.14432989690722,41,58,8.63414634146342,8.18965517241379,99,8.37373737373737
34,64,8.14705882352941,7.875,98,7.96938775510204,29,69,8.20689655172414,8.17391304347826,98,8.18367346938776,41,58,8.58536585365854,8.25862068965517,99,8.39393939393939
36,63,7.97222222222222,7.84126984126984,99,7.88888888888889,27,68,8.18518518518519,8.14705882352941,95,8.1578947368421,41,57,8.58536585365854,8.24561403508772,98,8.38775510204082
35,64,7.74285714285714,7.84375,99,7.80808080808081,29,70,8.13793103448276,8.14285714285714,99,8.14141414141414,40,59,8.55,8.23728813559322,99,8.36363636363636
36,63,7.72222222222222,8.06349206349206,99,7.93939393939394,31,68,8.09677419354839,8.20588235294118,99,8.17171717171717,42,57,8.47619047619048,8.19298245614035,99,8.31313131313131
39,60,7.87179487179487,7.98333333333333,99,7.93939393939394,30,69,8.1,8.2463768115942,99,8.2020202020202,43,55,8.62790697674419,7.92727272727273,98,8.23469387755102
38,61,7.81578947368421,7.9672131147541,99,7.90909090909091,31,67,8.0,8.23880597014925,98,8.16326530612245,44,54,8.65909090909091,8.05555555555556,98,8.3265306122449
36,61,7.77777777777778,7.86885245901639,97,7.83505154639175,32,66,8.0625,8.15151515151515,98,8.12244897959184,47,52,8.65957446808511,8.01923076923077,99,8.32323232323232
35,62,7.82857142857143,7.90322580645161,97,7.87628865979381,30,66,8.03333333333333,8.1969696969697,96,8.14583333333333,46,53,8.71739130434783,7.9622641509434,99,8.31313131313131
33,63,7.84848484848485,7.87301587301587,96,7.86458333333333,32,67,7.90625,8.28358208955224,99,8.16161616161616,45,52,8.66666666666667,8.0,97,8.30927835051546
33,65,7.84848484848485,7.86153846153846,98,7.85714285714286,31,68,7.93548387096774,8.29411764705882,99,8.18181818181818,44,53,8.68181818181818,8.05660377358491,97,8.34020618556701
31,66,7.74193548387097,7.84848484848485,97,7.81443298969072,30,69,7.93333333333333,8.30434782608696,99,8.19191919191919,43,53,8.65116279069767,8.09433962264151,96,8.34375
32,65,7.75,7.83076923076923,97,7.80412371134021,31,68,7.93548387096774,8.20588235294118,99,8.12121212121212,43,56,8.69767441860465,8.08928571428571,99,8.35353535353535
32,65,7.8125,7.87692307692308,97,7.85567010309278,31,66,7.87096774193548,8.12121212121212,97,8.04123711340206,44,54,8.65909090909091,8.09259259259259,98,8.3469387755102
35,64,7.94285714285714,7.890625,99,7.90909090909091,32,66,7.90625,8.18181818181818,98,8.09183673469388,44,52,8.65909090909091,8.07692307692308,96,8.34375
36,63,7.97222222222222,7.96825396825397,99,7.96969696969697,35,64,8.0,8.1875,99,8.12121212121212,47,50,8.68085106382979,8.04,97,8.35051546391753
35,63,7.91428571428571,7.88888888888889,98,7.89795918367347,35,63,8.05714285714286,8.14285714285714,98,8.11224489795918,49,50,8.69387755102041,8.16,99,8.42424242424242
36,63,7.91666666666667,8.01587301587302,99,7.97979797979798,39,60,7.92307692307692,8.2,99,8.09090909090909,49,50,8.61224489795918,8.12,99,8.36363636363636
36,63,7.75,8.12698412698413,99,7.98989898989899,38,57,7.94736842105263,8.21052631578947,95,8.10526315789474,47,52,8.59574468085106,8.13461538461539,99,8.35353535353535
38,61,7.57894736842105,8.11475409836066,99,7.90909090909091,37,57,7.91891891891892,8.1578947368421,94,8.06382978723404,45,54,8.51111111111111,8.09259259259259,99,8.28282828282828
38,60,7.52631578947368,7.95,98,7.78571428571429,36,60,7.91666666666667,8.13333333333333,96,8.05208333333333,43,55,8.55813953488372,8.12727272727273,98,8.31632653061224
38,60,7.52631578947368,7.95,98,7.78571428571429,36,61,7.91666666666667,8.04918032786885,97,8.0,42,57,8.42857142857143,8.05263157894737,99,8.21212121212121
38,58,7.52631578947368,7.93103448275862,96,7.77083333333333,37,61,7.91891891891892,8.0655737704918,98,8.01020408163265,42,55,8.52380952380952,8.03636363636364,97,8.24742268041237
38,60,7.52631578947368,7.95,98,7.78571428571429,40,59,7.825,8.16949152542373,99,8.03030303030303,42,57,8.5,8.07017543859649,99,8.25252525252525
36,63,7.61111111111111,7.93650793650794,99,7.81818181818182,38,59,7.78947368421053,8.16949152542373,97,8.02061855670103,42,57,8.5,8.08771929824561,99,8.26262626262626
36,61,7.75,7.9672131147541,97,7.88659793814433,38,61,7.84210526315789,8.19672131147541,99,8.06060606060606,43,55,8.44186046511628,8.03636363636364,98,8.21428571428571
36,62,7.75,8.0,98,7.90816326530612,42,57,7.80952380952381,8.29824561403509,99,8.09090909090909,45,54,8.42222222222222,7.94444444444444,99,8.16161616161616
34,64,7.70588235294118,8.09375,98,7.95918367346939,43,53,7.95348837209302,8.22641509433962,96,8.10416666666667,46,52,8.47826086956522,8.01923076923077,98,8.23469387755102
32,66,7.65625,8.12121212121212,98,7.96938775510204,42,54,8.0,8.22222222222222,96,8.125,45,54,8.42222222222222,8.0,99,8.19191919191919
31,67,7.64516129032258,8.13432835820896,98,7.97959183673469,41,57,8.04878048780488,8.14035087719298,98,8.10204081632653,44,55,8.27272727272727,8.05454545454545,99,8.15151515151515
30,67,7.6,8.11940298507463,97,7.95876288659794,43,55,8.02325581395349,8.0,98,8.01020408163265,44,55,8.22727272727273,8.07272727272727,99,8.14141414141414
31,67,7.58064516129032,8.08955223880597,98,7.92857142857143,45,54,7.93333333333333,7.98148148148148,99,7.95959595959596,44,54,8.27272727272727,8.05555555555556,98,8.1530612244898
32,67,7.65625,8.1044776119403,99,7.95959595959596,43,54,7.97674418604651,8.01851851851852,97,8.0,46,53,8.28260869565217,8.0377358490566,99,8.15151515151515
33,65,7.60606060606061,8.13846153846154,98,7.95918367346939,43,56,7.97674418604651,8.21428571428571,99,8.11111111111111,45,53,8.35555555555556,8.07547169811321,98,8.20408163265306
33,65,7.57575757575758,8.09230769230769,98,7.91836734693878,40,59,7.925,8.25423728813559,99,8.12121212121212,43,53,8.41860465116279,8.09433962264151,96,8.23958333333333
36,63,7.58333333333333,8.07936507936508,99,7.8989898989899,41,57,7.90243902439024,8.33333333333333,98,8.1530612244898,43,54,8.51162790697674,8.11111111111111,97,8.28865979381443
35,64,7.51428571428571,8.0625,99,7.86868686868687,43,56,7.93023255813953,8.25,99,8.11111111111111,46,51,8.45652173913044,8.13725490196078,97,8.28865979381443
35,64,7.31428571428571,7.96875,99,7.73737373737374,43,56,8.04651162790698,8.28571428571429,99,8.18181818181818,46,51,8.52173913043478,8.13725490196078,97,8.31958762886598
32,66,7.375,8.01515151515152,98,7.80612244897959,46,53,8.0,8.26415094339623,99,8.14141414141414,44,55,8.54545454545454,8.18181818181818,99,8.34343434343434
30,66,7.26666666666667,7.98484848484848,96,7.76041666666667,45,53,8.02222222222222,8.20754716981132,98,8.12244897959184,43,54,8.62790697674419,8.14814814814815,97,8.36082474226804
29,68,7.27586206896552,8.05882352941176,97,7.82474226804124,45,52,8.04444444444444,8.25,97,8.15463917525773,44,54,8.59090909090909,8.14814814814815,98,8.3469387755102
28,70,7.32142857142857,8.02857142857143,98,7.8265306122449,46,50,8.04347826086956,8.24,96,8.14583333333333,43,56,8.58139534883721,8.14285714285714,99,8.33333333333333
27,70,7.2962962962963,8.05714285714286,97,7.84536082474227,45,49,8.06666666666667,8.28571428571429,94,8.18085106382979,43,56,8.6046511627907,7.98214285714286,99,8.25252525252525
26,67,7.30769230769231,7.97014925373134,93,7.78494623655914,46,50,8.04347826086956,8.28,96,8.16666666666667,41,57,8.5609756097561,8.05263157894737,98,8.26530612244898
27,68,7.25925925925926,7.98529411764706,95,7.77894736842105,46,53,8.06521739130435,8.41509433962264,99,8.25252525252525,43,55,8.58139534883721,8.09090909090909,98,8.30612244897959
29,67,7.31034482758621,8.0,96,7.79166666666667,46,52,8.1304347826087,8.38461538461539,98,8.26530612244898,44,55,8.5,8.03636363636364,99,8.24242424242424
29,68,7.31034482758621,8.02941176470588,97,7.81443298969072,47,52,8.04255319148936,8.32692307692308,99,8.19191919191919,46,53,8.45652173913044,8.07547169811321,99,8.25252525252525
33,66,7.24242424242424,8.09090909090909,99,7.80808080808081,43,56,7.86046511627907,8.26785714285714,99,8.09090909090909,48,51,8.52083333333333,8.07843137254902,99,8.29292929292929
35,64,7.31428571428571,8.09375,99,7.81818181818182,41,56,7.8780487804878,8.39285714285714,97,8.17525773195876,49,50,8.48979591836735,8.08,99,8.28282828282828
33,66,7.36363636363636,8.07575757575758,99,7.83838383838384,41,58,7.90243902439024,8.31034482758621,99,8.14141414141414,49,50,8.55102040816327,8.14,99,8.34343434343434
34,65,7.38235294117647,8.15384615384615,99,7.88888888888889,43,56,7.88372093023256,8.19642857142857,99,8.06060606060606,48,51,8.54166666666667,8.09803921568627,99,8.31313131313131
34,63,7.38235294117647,8.11111111111111,97,7.85567010309278,45,53,7.86666666666667,8.20754716981132,98,8.05102040816327,46,53,8.58695652173913,8.07547169811321,99,8.31313131313131
34,64,7.38235294117647,8.109375,98,7.85714285714286,44,54,7.81818181818182,8.18518518518519,98,8.02040816326531,43,54,8.6046511627907,8.07407407407407,97,8.30927835051546
34,65,7.38235294117647,8.06153846153846,99,7.82828282828283,43,53,7.72093023255814,8.16981132075472,96,7.96875,42,55,8.57142857142857,8.09090909090909,97,8.29896907216495
33,66,7.21212121212121,8.04545454545454,99,7.76767676767677,44,55,7.77272727272727,8.2,99,8.01010101010101,43,55,8.72093023255814,8.10909090909091,98,8.37755102040816
32,64,7.1875,8.0625,96,7.77083333333333,46,51,7.80434782608696,8.31372549019608,97,8.07216494845361,45,54,8.62222222222222,7.96296296296296,99,8.26262626262626
33,64,7.18181818181818,8.015625,97,7.7319587628866,47,52,7.80851063829787,8.34615384615385,99,8.09090909090909,42,57,8.59523809523809,7.94736842105263,99,8.22222222222222
32,67,7.15625,8.02985074626866,99,7.74747474747475,47,50,7.72340425531915,8.24,97,7.98969072164948,42,56,8.61904761904762,7.91071428571429,98,8.21428571428571
32,66,7.21875,8.0,98,7.74489795918367,47,48,7.70212765957447,8.3125,95,8.01052631578947,41,56,8.65853658536585,7.85714285714286,97,8.19587628865979
31,65,7.29032258064516,8.04615384615385,96,7.80208333333333,47,52,7.76595744680851,8.34615384615385,99,8.07070707070707,44,55,8.61363636363636,7.87272727272727,99,8.2020202020202
32,67,7.28125,8.14925373134328,99,7.86868686868687,49,50,7.85714285714286,8.32,99,8.09090909090909,41,57,8.65853658536585,7.80701754385965,98,8.16326530612245
30,69,7.26666666666667,8.27536231884058,99,7.96969696969697,49,50,7.83673469387755,8.26,99,8.05050505050505,43,53,8.69767441860465,7.73584905660377,96,8.16666666666667
29,69,7.3448275862069,8.23188405797101,98,7.96938775510204,47,52,7.80851063829787,8.19230769230769,99,8.01010101010101,43,54,8.67441860465116,7.74074074074074,97,8.15463917525773
29,68,7.3448275862069,8.23529411764706,97,7.96907216494845,48,51,7.77083333333333,8.2156862745098,99,8.0,43,54,8.67441860465116,7.74074074074074,97,8.15463917525773
