forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
50,50,5.5,5.5,100,5.5
46,48,5.58695652173913,5.58333333333333,94,5.58510638297872
46,46,5.58695652173913,5.56521739130435,92,5.57608695652174
44,45,5.47727272727273,5.64444444444444,89,5.56179775280899
43,45,5.41860465116279,5.64444444444444,88,5.53409090909091
43,44,5.41860465116279,5.54545454545455,87,5.48275862068965
43,43,5.41860465116279,5.55813953488372,86,5.48837209302326
43,43,5.41860465116279,5.55813953488372,86,5.48837209302326
43,43,5.41860465116279,5.55813953488372,86,5.48837209302326
42,42,5.33333333333333,5.64285714285714,84,5.48809523809524
42,42,5.33333333333333,5.64285714285714,84,5.48809523809524
46,46,5.82608695652174,5.93478260869565,92,5.8804347826087
48,49,5.95833333333333,6.16326530612245,97,6.06185567010309
48,51,6.125,6.27450980392157,99,6.2020202020202
45,52,6.22222222222222,6.32692307692308,97,6.27835051546392
46,53,6.26086956521739,6.43396226415094,99,6.35353535353535
45,51,6.31111111111111,6.41176470588235,96,6.36458333333333
47,52,6.25531914893617,6.38461538461539,99,6.32323232323232
47,50,6.25531914893617,6.4,97,6.32989690721649
47,48,6.25531914893617,6.4375,95,6.34736842105263
47,46,6.25531914893617,6.30434782608696,93,6.27956989247312
51,48,6.37254901960784,6.39583333333333,99,6.38383838383838
47,52,6.57446808510638,6.61538461538461,99,6.5959595959596
48,50,6.625,6.56,98,6.59183673469388
46,51,6.60869565217391,6.62745098039216,97,6.61855670103093
45,52,6.8,6.82692307692308,97,6.81443298969072
44,55,6.79545454545455,6.72727272727273,99,6.75757575757576
41,54,6.97560975609756,6.68518518518519,95,6.81052631578947
41,56,7.0,6.73214285714286,97,6.84536082474227
39,55,7.02564102564103,6.81818181818182,94,6.90425531914894
41,55,7.02439024390244,6.78181818181818,96,6.88541666666667
42,54,7.07142857142857,6.83333333333333,96,6.9375
44,54,7.34090909090909,6.88888888888889,98,7.09183673469388
42,56,7.52380952380952,7.0,98,7.22448979591837
37,62,7.35135135135135,7.01612903225806,99,7.14141414141414
34,65,7.23529411764706,6.92307692307692,99,7.03030303030303
34,64,7.32352941176471,7.0,98,7.11224489795918
34,63,7.38235294117647,7.01587301587302,97,7.14432989690722
33,61,7.33333333333333,7.0655737704918,94,7.15957446808511
36,63,7.36111111111111,7.06349206349206,99,7.17171717171717
34,62,7.26470588235294,7.03225806451613,96,7.11458333333333
33,65,7.33333333333333,6.90769230769231,98,7.05102040816327
34,65,7.38235294117647,6.92307692307692,99,7.08080808080808
36,62,7.5,7.04838709677419,98,7.21428571428571
38,61,7.60526315789474,7.19672131147541,99,7.35353535353535
36,63,8.0,7.42857142857143,99,7.63636363636364
37,62,8.02702702702703,7.41935483870968,99,7.64646464646465
35,64,8.05714285714286,7.484375,99,7.68686868686869
35,62,8.11428571428571,7.45161290322581,97,7.69072164948454
34,61,8.11764705882353,7.49180327868852,95,7.71578947368421
37,60,8.16216216216216,7.5,97,7.75257731958763
38,61,8.0,7.54098360655738,99,7.71717171717172
35,64,7.88571428571429,7.375,99,7.55555555555556
36,61,7.91666666666667,7.44262295081967,97,7.61855670103093
38,60,7.97368421052632,7.46666666666667,98,7.66326530612245
39,59,8.0,7.45762711864407,98,7.6734693877551
40,59,8.125,7.47457627118644,99,7.73737373737374
39,60,8.25641025641026,7.51666666666667,99,7.80808080808081
38,60,8.39473684210526,7.6,98,7.90816326530612
36,61,8.47222222222222,7.59016393442623,97,7.91752577319588
34,60,8.44117647058824,7.61666666666667,94,7.91489361702128
