forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate,forward_num,reverse_num,forward_rate,reverse_rate,organism_num,organism_rate
55,43,6.6,6.25581395348837,98,6.44897959183673,61,34,6.65573770491803,6.85294117647059,95,6.72631578947368,50,41,6.6,6.19512195121951,91,6.41758241758242
55,41,6.72727272727273,6.31707317073171,96,6.55208333333333,59,34,6.71186440677966,6.85294117647059,93,6.76344086021505,51,40,6.64705882352941,6.125,91,6.41758241758242
59,40,6.98305084745763,6.3,99,6.70707070707071,64,34,6.734375,6.85294117647059,98,6.77551020408163,53,41,6.81132075471698,6.19512195121951,94,6.54255319148936
57,42,7.10526315789474,6.5,99,6.84848484848485,61,38,6.83606557377049,6.73684210526316,99,6.7979797979798,53,44,6.77358490566038,6.36363636363636,97,6.58762886597938
58,41,7.13793103448276,6.34146341463415,99,6.80808080808081,61,38,6.80327868852459,6.84210526315789,99,6.81818181818182,56,43,6.94642857142857,6.58139534883721,99,6.78787878787879
57,40,7.12280701754386,6.325,97,6.79381443298969,60,39,6.85,6.8974358974359,99,6.86868686868687,55,44,7.32727272727273,6.5,99,6.95959595959596
57,38,7.12280701754386,6.26315789473684,95,6.77894736842105,59,39,7.03389830508475,6.8974358974359,98,6.97959183673469,55,42,7.45454545454545,6.71428571428571,97,7.1340206185567
56,39,7.14285714285714,6.53846153846154,95,6.89473684210526,57,39,7.0,6.8974358974359,96,6.95833333333333,54,42,7.42592592592593,6.80952380952381,96,7.15625
59,38,7.15254237288136,6.73684210526316,97,6.98969072164948,59,39,6.93220338983051,6.8974358974359,98,6.91836734693878,60,38,7.51666666666667,6.89473684210526,98,7.27551020408163
58,40,7.25862068965517,6.75,98,7.05102040816327,62,37,6.98387096774194,7.05405405405405,99,7.01010101010101,60,38,7.5,6.89473684210526,98,7.26530612244898
58,37,7.25862068965517,6.83783783783784,95,7.09473684210526,59,37,6.91525423728814,7.05405405405405,96,6.96875,61,38,7.52459016393443,6.97368421052632,99,7.31313131313131
60,38,7.25,6.86842105263158,98,7.10204081632653,58,38,6.68965517241379,7.07894736842105,96,6.84375,61,37,7.31147540983607,7.0,98,7.19387755102041
57,40,7.14035087719298,6.975,97,7.07216494845361,58,38,6.77586206896552,7.10526315789474,96,6.90625,63,36,7.31746031746032,6.91666666666667,99,7.17171717171717
58,39,7.18965517241379,7.07692307692308,97,7.14432989690722,61,37,6.91803278688525,7.05405405405405,98,6.96938775510204,61,34,7.32786885245902,6.94117647058824,95,7.18947368421053
60,39,7.35,7.25641025641026,99,7.31313131313131,61,36,6.9672131147541,7.08333333333333,97,7.01030927835052,65,34,7.46153846153846,7.14705882352941,99,7.35353535353535
62,37,7.5,7.35135135135135,99,7.44444444444444,59,40,7.15254237288136,7.225,99,7.18181818181818,64,34,7.59375,7.26470588235294,98,7.47959183673469
61,36,7.52459016393443,7.30555555555556,97,7.44329896907217,62,37,7.17741935483871,7.27027027027027,99,7.21212121212121,62,36,7.54838709677419,7.36111111111111,98,7.47959183673469
60,36,7.5,7.30555555555556,96,7.42708333333333,63,35,7.17460317460317,7.34285714285714,98,7.23469387755102,63,36,7.58730158730159,7.52777777777778,99,7.56565656565657
61,38,7.52459016393443,7.31578947368421,99,7.44444444444444,60,37,7.08333333333333,7.45945945945946,97,7.22680412371134,64,35,7.671875,7.6,99,7.64646464646465
62,37,7.62903225806452,7.32432432432432,99,7.51515151515152,62,37,7.24193548387097,7.32432432432432,99,7.27272727272727,62,36,7.66129032258065,7.52777777777778,98,7.61224489795918
59,38,7.59322033898305,7.26315789473684,97,7.4639175257732,62,36,7.2258064516129,7.13888888888889,98,7.19387755102041,62,36,7.7258064516129,7.47222222222222,98,7.63265306122449
57,38,7.43859649122807,6.97368421052632,95,7.25263157894737,63,35,7.06349206349206,7.17142857142857,98,7.10204081632653,62,37,7.45161290322581,7.37837837837838,99,7.42424242424242
60,38,7.56666666666667,7.07894736842105,98,7.37755102040816,65,34,6.95384615384615,7.14705882352941,99,7.02020202020202,63,36,7.46031746031746,7.5,99,7.47474747474747
58,40,7.53448275862069,7.125,98,7.36734693877551,63,36,7.09523809523809,7.16666666666667,99,7.12121212121212,64,34,7.484375,7.38235294117647,98,7.44897959183673
62,37,7.74193548387097,7.0,99,7.46464646464646,62,37,7.11290322580645,7.27027027027027,99,7.17171717171717,66,33,7.53030303030303,7.39393939393939,99,7.48484848484848
64,35,7.890625,7.11428571428571,99,7.61616161616162,62,37,7.12903225806452,7.35135135135135,99,7.21212121212121,68,31,7.57352941176471,7.64516129032258,99,7.5959595959596
67,32,7.8955223880597,6.96875,99,7.5959595959596,59,40,7.20338983050847,7.5,99,7.32323232323232,66,32,7.60606060606061,7.625,98,7.61224489795918
67,30,7.8955223880597,6.93333333333333,97,7.5979381443299,57,40,7.42105263157895,7.5,97,7.45360824742268,67,31,7.71641791044776,7.61290322580645,98,7.68367346938776
65,30,7.92307692307692,6.93333333333333,95,7.61052631578947,60,38,7.28333333333333,7.55263157894737,98,7.38775510204082,67,32,7.64179104477612,7.5625,99,7.61616161616162
66,32,7.93939393939394,6.96875,98,7.62244897959184,59,37,7.35593220338983,7.51351351351351,96,7.41666666666667,67,32,7.73134328358209,7.5625,99,7.67676767676768
66,31,7.90909090909091,6.87096774193548,97,7.57731958762887,60,38,7.51666666666667,7.52631578947368,98,7.52040816326531,67,31,7.80597014925373,7.41935483870968,98,7.68367346938776
67,31,7.86567164179105,6.87096774193548,98,7.55102040816327,59,38,7.55932203389831,7.5,97,7.5360824742268,66,29,7.8030303030303,7.62068965517241,95,7.74736842105263
64,32,7.984375,7.03125,96,7.66666666666667,59,39,7.44067796610169,7.48717948717949,98,7.45918367346939,70,28,7.88571428571429,7.78571428571429,98,7.85714285714286
66,32,8.06060606060606,6.9375,98,7.69387755102041,58,39,7.44827586206897,7.48717948717949,97,7.4639175257732,72,27,7.91666666666667,7.7037037037037,99,7.85858585858586
68,30,8.14705882352941,6.96666666666667,98,7.78571428571429,59,40,7.44067796610169,7.55,99,7.48484848484848,69,29,7.97101449275362,7.6551724137931,98,7.87755102040816
70,28,8.27142857142857,6.89285714285714,98,7.87755102040816,60,39,7.55,7.56410256410256,99,7.55555555555556,69,30,7.98550724637681,7.6,99,7.86868686868687
75,24,8.26666666666667,7.0,99,7.95959595959596,62,37,7.61290322580645,7.62162162162162,99,7.61616161616162,66,31,7.95454545454545,7.70967741935484,97,7.87628865979381
75,24,8.24,7.04166666666667,99,7.94949494949495,60,38,7.51666666666667,7.63157894736842,98,7.56122448979592,66,31,7.93939393939394,7.93548387096774,97,7.93814432989691
71,28,8.11267605633803,6.92857142857143,99,7.77777777777778,57,41,7.52631578947368,7.48780487804878,98,7.51020408163265,69,30,7.92753623188406,7.9,99,7.91919191919192
73,25,8.01369863013699,6.8,98,7.70408163265306,58,41,7.56896551724138,7.58536585365854,99,7.57575757575758,69,30,7.88405797101449,7.86666666666667,99,7.87878787878788
71,25,7.94366197183099,6.8,96,7.64583333333333,58,41,7.58620689655172,7.5609756097561,99,7.57575757575758,68,31,7.92647058823529,7.74193548387097,99,7.86868686868687
72,27,7.97222222222222,6.88888888888889,99,7.67676767676768,59,38,7.42372881355932,7.63157894736842,97,7.50515463917526,69,29,8.0,7.6551724137931,98,7.89795918367347
69,27,7.98550724637681,6.81481481481481,96,7.65625,57,39,7.49122807017544,7.66666666666667,96,7.5625,71,28,7.90140845070423,7.32142857142857,99,7.73737373737374
68,28,7.98529411764706,6.92857142857143,96,7.67708333333333,58,39,7.58620689655172,7.66666666666667,97,7.61855670103093,72,26,7.88888888888889,7.46153846153846,98,7.77551020408163
67,29,7.95522388059702,6.96551724137931,96,7.65625,58,38,7.60344827586207,7.76315789473684,96,7.66666666666667,72,25,7.88888888888889,7.44,97,7.77319587628866
71,27,8.02816901408451,6.96296296296296,98,7.73469387755102,57,40,7.59649122807018,7.65,97,7.61855670103093,71,27,7.88732394366197,7.44444444444444,98,7.76530612244898
69,29,8.07246376811594,7.10344827586207,98,7.78571428571429,57,40,7.70175438596491,7.775,97,7.7319587628866,72,27,7.88888888888889,7.51851851851852,99,7.78787878787879
71,28,8.05633802816901,6.96428571428571,99,7.74747474747475,58,41,7.77586206896552,7.73170731707317,99,7.75757575757576,71,28,7.92957746478873,7.67857142857143,99,7.85858585858586
71,28,8.05633802816901,6.96428571428571,99,7.74747474747475,58,40,7.86206896551724,7.85,98,7.85714285714286,69,30,7.98550724637681,7.73333333333333,99,7.90909090909091
70,27,8.08571428571429,6.92592592592593,97,7.76288659793814,59,39,7.88135593220339,7.97435897435897,98,7.91836734693878,66,32,7.98484848484848,7.6875,98,7.88775510204082
71,27,8.09859154929577,7.0,98,7.79591836734694,58,41,7.79310344827586,7.8780487804878,99,7.82828282828283,67,32,7.94029850746269,7.65625,99,7.84848484848485
69,28,8.10144927536232,7.07142857142857,97,7.80412371134021,56,42,7.76785714285714,8.0,98,7.86734693877551,65,34,7.95384615384615,7.58823529411765,99,7.82828282828283
70,28,8.12857142857143,7.21428571428571,98,7.86734693877551,57,41,7.68421052631579,7.90243902439024,98,7.77551020408163,65,33,7.92307692307692,7.63636363636364,98,7.8265306122449
69,28,8.15942028985507,7.21428571428571,97,7.88659793814433,58,41,7.60344827586207,7.80487804878049,99,7.68686868686869,68,31,8.01470588235294,7.51612903225806,99,7.85858585858586
69,30,8.14492753623188,7.36666666666667,99,7.90909090909091,56,40,7.58928571428571,7.75,96,7.65625,69,30,8.05797101449275,7.4,99,7.85858585858586
68,31,8.13235294117647,7.35483870967742,99,7.88888888888889,58,38,7.63793103448276,7.94736842105263,96,7.76041666666667,70,28,8.04285714285714,7.42857142857143,98,7.86734693877551
68,31,8.16176470588235,7.35483870967742,99,7.90909090909091,59,38,7.74576271186441,7.94736842105263,97,7.82474226804124,73,26,8.02739726027397,7.5,99,7.88888888888889
68,31,8.19117647058824,7.48387096774194,99,7.96969696969697,58,40,7.93103448275862,7.95,98,7.93877551020408,71,27,8.05633802816901,7.48148148148148,98,7.89795918367347
69,30,8.23188405797101,7.3,99,7.94949494949495,58,39,8.03448275862069,8.07692307692308,97,8.05154639175258,71,27,8.05633802816901,7.48148148148148,98,7.89795918367347
70,28,8.3,7.28571428571429,98,8.01020408163265,60,37,8.06666666666667,8.02702702702703,97,8.05154639175258,73,25,8.02739726027397,7.52,98,7.89795918367347
72,27,8.30555555555556,7.81481481481481,99,8.17171717171717,60,39,8.11666666666667,8.05128205128205,99,8.09090909090909,70,27,8.04285714285714,7.55555555555556,97,7.90721649484536
71,28,8.25352112676056,7.85714285714286,99,8.14141414141414,60,38,8.06666666666667,8.07894736842105,98,8.07142857142857,67,30,8.02985074626866,7.63333333333333,97,7.90721649484536
71,27,8.19718309859155,7.7037037037037,98,8.06122448979592,60,37,7.95,8.18918918918919,97,8.04123711340206,69,29,8.10144927536232,7.6551724137931,98,7.96938775510204
73,25,8.23287671232877,7.8,98,8.12244897959184,62,36,7.91935483870968,8.27777777777778,98,8.05102040816327,70,28,8.11428571428571,7.67857142857143,98,7.98979591836735
70,29,8.27142857142857,7.79310344827586,99,8.13131313131313,61,37,7.9344262295082,8.27027027027027,98,8.06122448979592,72,26,8.125,7.61538461538461,98,7.98979591836735
68,31,8.19117647058824,7.83870967741935,99,8.08080808080808,64,35,7.953125,8.31428571428571,99,8.08080808080808,75,23,8.21333333333333,7.39130434782609,98,8.02040816326531
67,32,8.19402985074627,7.8125,99,8.07070707070707,67,32,7.91044776119403,8.4375,99,8.08080808080808,75,22,8.17333333333333,7.5,97,8.02061855670103
69,30,8.17391304347826,7.7,99,8.03030303030303,68,29,7.98529411764706,8.37931034482759,97,8.10309278350515,76,22,8.14473684210526,7.63636363636364,98,8.03061224489796
67,30,8.17910447761194,7.7,97,8.03092783505155,69,30,8.01449275362319,8.33333333333333,99,8.11111111111111,76,20,8.0921052631579,7.55,96,7.97916666666667
69,29,8.23188405797101,7.68965517241379,98,8.07142857142857,68,30,8.04411764705882,8.36666666666667,98,8.14285714285714,77,21,8.15584415584416,7.42857142857143,98,8.0
70,28,8.21428571428571,7.85714285714286,98,8.11224489795918,69,30,8.1304347826087,8.4,99,8.21212121212121,79,20,8.20253164556962,7.6,99,8.08080808080808
71,27,8.12676056338028,7.51851851851852,98,7.95918367346939,67,31,8.1044776119403,8.41935483870968,98,8.20408163265306,77,21,8.25974025974026,7.42857142857143,98,8.08163265306122
72,27,8.0,7.85185185185185,99,7.95959595959596,68,30,8.02941176470588,8.26666666666667,98,8.10204081632653,76,21,8.25,7.61904761904762,97,8.11340206185567
66,32,8.04545454545454,7.78125,98,7.95918367346939,68,29,8.07352941176471,8.3448275862069,97,8.15463917525773,77,22,8.25974025974026,7.59090909090909,99,8.11111111111111
69,29,8.17391304347826,7.62068965517241,98,8.01020408163265,67,30,8.05970149253731,8.43333333333333,97,8.17525773195876,76,23,8.21052631578947,7.56521739130435,99,8.06060606060606
68,30,8.20588235294118,7.63333333333333,98,8.03061224489796,68,31,7.98529411764706,8.48387096774194,99,8.14141414141414,79,20,8.20253164556962,7.4,99,8.04040404040404
65,33,8.24615384615385,7.90909090909091,98,8.13265306122449,66,31,8.03030303030303,8.48387096774194,97,8.17525773195876,79,19,8.22784810126582,7.31578947368421,98,8.05102040816327
65,32,8.26153846153846,7.8125,97,8.11340206185567,67,31,8.04477611940299,8.51612903225806,98,8.19387755102041,79,20,8.21518987341772,7.5,99,8.07070707070707
66,32,8.25757575757576,7.8125,98,8.11224489795918,69,30,8.05797101449275,8.6,99,8.22222222222222,80,19,8.15,7.52631578947368,99,8.03030303030303
64,34,8.25,7.76470588235294,98,8.08163265306122,71,28,8.05633802816901,8.5,99,8.18181818181818,80,19,8.1625,7.36842105263158,99,8.01010101010101
65,34,8.29230769230769,7.67647058823529,99,8.08080808080808,70,29,8.0,8.37931034482759,99,8.11111111111111,78,18,8.2051282051282,7.44444444444444,96,8.0625
66,33,8.39393939393939,7.75757575757576,99,8.18181818181818,73,26,7.97260273972603,8.34615384615385,99,8.07070707070707,79,18,8.17721518987342,7.44444444444444,97,8.04123711340206
67,32,8.35820895522388,7.71875,99,8.15151515151515,69,27,8.01449275362319,8.44444444444444,96,8.13541666666667,81,17,8.18518518518519,7.41176470588235,98,8.05102040816327
67,30,8.28358208955224,7.76666666666667,97,8.12371134020619,70,27,8.02857142857143,8.33333333333333,97,8.11340206185567,81,18,8.25925925925926,7.55555555555556,99,8.13131313131313
67,31,8.2089552238806,7.74193548387097,98,8.06122448979592,72,27,8.08333333333333,8.25925925925926,99,8.13131313131313,80,19,8.2375,7.68421052631579,99,8.13131313131313
70,29,8.28571428571429,7.62068965517241,99,8.09090909090909,70,27,8.14285714285714,8.25925925925926,97,8.17525773195876,80,19,8.3,7.68421052631579,99,8.18181818181818
70,29,8.28571428571429,7.6551724137931,99,8.1010101010101,68,27,8.25,8.25925925925926,95,8.25263157894737,82,16,8.36585365853658,7.5625,98,8.23469387755102
72,26,8.23611111111111,7.61538461538461,98,8.07142857142857,71,28,8.09859154929577,8.14285714285714,99,8.11111111111111,83,15,8.31325301204819,7.53333333333333,98,8.19387755102041
69,28,8.28985507246377,7.78571428571429,97,8.14432989690722,72,26,8.11111111111111,8.11538461538461,98,8.11224489795918,83,16,8.33734939759036,7.4375,99,8.19191919191919
68,27,8.27941176470588,7.7037037037037,95,8.11578947368421,76,23,8.18421052631579,8.04347826086956,99,8.15151515151515,83,15,8.33734939759036,7.0,98,8.13265306122449
69,27,8.28985507246377,7.7037037037037,96,8.125,74,23,8.25675675675676,8.1304347826087,97,8.22680412371134,81,16,8.39506172839506,7.0,97,8.16494845360825
70,28,8.35714285714286,7.71428571428571,98,8.1734693877551,76,23,8.30263157894737,8.04347826086956,99,8.24242424242424,79,15,8.39240506329114,6.86666666666667,94,8.14893617021277
69,29,8.39130434782609,7.68965517241379,98,8.18367346938776,77,20,8.24675324675325,7.85,97,8.16494845360825,82,16,8.35365853658537,6.75,98,8.09183673469388
73,26,8.36986301369863,7.61538461538461,99,8.17171717171717,79,20,8.21518987341772,7.8,99,8.13131313131313,81,17,8.38271604938272,6.88235294117647,98,8.12244897959184
70,27,8.35714285714286,7.74074074074074,97,8.18556701030928,81,18,8.2962962962963,7.66666666666667,99,8.18181818181818,83,15,8.34939759036145,7.0,98,8.14285714285714
72,27,8.36111111111111,7.74074074074074,99,8.19191919191919,80,19,8.3125,7.68421052631579,99,8.19191919191919,81,16,8.2962962962963,7.0625,97,8.09278350515464
74,25,8.41891891891892,7.56,99,8.2020202020202,83,16,8.21686746987952,7.6875,99,8.13131313131313,82,17,8.32926829268293,7.05882352941176,99,8.11111111111111
73,24,8.38356164383562,7.625,97,8.19587628865979,83,16,8.16867469879518,7.875,99,8.12121212121212,83,15,8.28915662650602,7.13333333333333,98,8.11224489795918
74,25,8.39189189189189,7.72,99,8.22222222222222,82,15,8.10975609756098,7.8,97,8.06185567010309,85,14,8.30588235294118,7.21428571428571,99,8.15151515151515
74,24,8.32432432432432,7.625,98,8.1530612244898,84,14,8.07142857142857,7.78571428571429,98,8.03061224489796,86,13,8.31395348837209,7.23076923076923,99,8.17171717171717
74,23,8.2972972972973,7.56521739130435,97,8.12371134020619,82,17,8.19512195121951,7.76470588235294,99,8.12121212121212,87,11,8.20689655172414,7.27272727272727,98,8.10204081632653
77,22,8.33766233766234,7.77272727272727,99,8.21212121212121,80,18,8.3125,7.88888888888889,98,8.23469387755102,88,10,8.18181818181818,7.2,98,8.08163265306122
76,23,8.27631578947368,7.78260869565217,99,8.16161616161616,79,18,8.32911392405063,7.88888888888889,97,8.24742268041237,90,9,8.21111111111111,7.0,99,8.1010101010101
74,24,8.27027027027027,7.79166666666667,98,8.1530612244898,81,17,8.33333333333333,8.23529411764706,98,8.31632653061224,86,11,8.16279069767442,7.09090909090909,97,8.04123711340206
74,25,8.27027027027027,7.88,99,8.17171717171717,78,17,8.43589743589744,8.23529411764706,95,8.4,86,11,8.1046511627907,7.09090909090909,97,7.98969072164948
72,26,8.25,7.88461538461539,98,8.1530612244898,82,17,8.45121951219512,8.17647058823529,99,8.4040404040404,86,10,8.09302325581395,7.2,96,8.0
73,24,8.43835616438356,7.83333333333333,97,8.28865979381443,82,15,8.47560975609756,8.06666666666667,97,8.41237113402062,88,10,8.10227272727273,7.2,98,8.01020408163265
74,25,8.40540540540541,7.84,99,8.26262626262626,85,14,8.48235294117647,8.07142857142857,99,8.42424242424242,88,11,8.125,7.27272727272727,99,8.03030303030303
76,23,8.39473684210526,7.82608695652174,99,8.26262626262626,81,14,8.49382716049383,8.07142857142857,95,8.43157894736842,90,8,8.14444444444444,7.375,98,8.08163265306122
74,24,8.33783783783784,7.625,98,8.16326530612245,80,14,8.4875,8.07142857142857,94,8.42553191489362,90,8,8.11111111111111,7.375,98,8.05102040816327
75,23,8.28,7.60869565217391,98,8.12244897959184,83,15,8.44578313253012,8.0,98,8.37755102040816,91,8,8.01098901098901,7.375,99,7.95959595959596
74,25,8.27027027027027,7.56,99,8.09090909090909,84,15,8.57142857142857,8.0,99,8.48484848484848,89,10,8.02247191011236,7.6,99,7.97979797979798
74,25,8.2972972972973,7.56,99,8.11111111111111,82,17,8.54878048780488,8.0,99,8.45454545454546,89,10,8.06741573033708,7.6,99,8.02020202020202
75,24,8.26666666666667,7.54166666666667,99,8.09090909090909,83,15,8.45783132530121,8.13333333333333,98,8.40816326530612,88,10,8.125,7.6,98,8.07142857142857
73,23,8.17808219178082,7.43478260869565,96,8.0,85,13,8.4,7.92307692307692,98,8.33673469387755,90,9,8.06666666666667,7.44444444444444,99,8.01010101010101
71,27,8.15492957746479,7.22222222222222,98,7.89795918367347,84,14,8.39285714285714,8.07142857142857,98,8.3469387755102,89,9,8.0561797752809,7.88888888888889,98,8.04081632653061
72,26,8.05555555555556,7.23076923076923,98,7.83673469387755,85,14,8.48235294117647,8.07142857142857,99,8.42424242424242,90,8,8.03333333333333,7.75,98,8.01020408163265
73,26,8.05479452054795,7.42307692307692,99,7.88888888888889,86,13,8.3953488372093,8.38461538461539,99,8.39393939393939,92,7,7.93478260869565,7.71428571428571,99,7.91919191919192
71,26,8.02816901408451,7.42307692307692,97,7.8659793814433,86,12,8.44186046511628,8.41666666666667,98,8.43877551020408,90,7,7.97777777777778,7.71428571428571,97,7.95876288659794
73,25,8.06849315068493,7.56,98,7.93877551020408,86,12,8.48837209302326,8.33333333333333,98,8.46938775510204,90,7,7.92222222222222,7.71428571428571,97,7.90721649484536
73,25,8.10958904109589,7.48,98,7.94897959183673,87,12,8.49425287356322,8.33333333333333,99,8.47474747474747,90,9,7.86666666666667,7.88888888888889,99,7.86868686868687
75,24,8.04,7.45833333333333,99,7.8989898989899,85,11,8.47058823529412,8.45454545454546,96,8.46875,90,8,7.88888888888889,7.625,98,7.86734693877551
75,24,8.18666666666667,7.83333333333333,99,8.1010101010101,87,11,8.4367816091954,8.45454545454546,98,8.43877551020408,90,9,7.94444444444444,7.66666666666667,99,7.91919191919192
74,25,8.24324324324324,7.84,99,8.14141414141414,88,11,8.43181818181818,8.27272727272727,99,8.41414141414141,91,8,7.95604395604396,7.75,99,7.93939393939394
74,25,8.32432432432432,7.76,99,8.18181818181818,88,9,8.38636363636364,8.33333333333333,97,8.38144329896907,90,7,7.97777777777778,8.14285714285714,97,7.98969072164948
73,25,8.31506849315068,7.76,98,8.1734693877551,87,8,8.35632183908046,8.5,95,8.36842105263158,90,8,8.0,8.25,98,8.02040816326531
75,24,8.28,8.0,99,8.21212121212121,89,8,8.40449438202247,8.5,97,8.41237113402062,90,9,8.03333333333333,8.22222222222222,99,8.05050505050505
75,22,8.26666666666667,7.90909090909091,97,8.18556701030928,92,7,8.42391304347826,8.57142857142857,99,8.43434343434343,89,9,7.97752808988764,8.22222222222222,98,8.0
74,23,8.22972972972973,7.95652173913043,97,8.16494845360825,92,7,8.42391304347826,8.57142857142857,99,8.43434343434343,90,9,7.83333333333333,8.22222222222222,99,7.86868686868687
73,23,8.3013698630137,7.95652173913043,96,8.21875,91,8,8.42857142857143,8.25,99,8.41414141414141,89,9,7.73033707865169,8.22222222222222,98,7.77551020408163
